,PTPRT (11122)
ACH-000004,-0.318498881291
ACH-000007,0.0347846358283
ACH-000009,-0.0895691214397
ACH-000011,-0.020945913323599998
ACH-000012,-0.00600681323683
ACH-000013,0.061223173727
ACH-000014,-0.246216795493
ACH-000015,-0.0373226115155
ACH-000017,0.0057978309671399995
ACH-000018,-0.09857128199139999
ACH-000019,-0.484392437597
ACH-000021,0.008345123050880001
ACH-000022,-0.1735352468
ACH-000025,-0.27720021177299997
ACH-000028,0.0782886778796
ACH-000030,-0.157407431715
ACH-000035,-0.123455618891
ACH-000036,-0.114136106744
ACH-000037,0.219749493748
ACH-000039,-0.08561026050519999
ACH-000040,0.08614747882939999
ACH-000041,-0.181221174079
ACH-000042,-0.142629510133
ACH-000045,-0.117330728182
ACH-000047,-0.19439512112
ACH-000052,-0.216252501518
ACH-000053,0.00714618570352
ACH-000054,-0.028126993320299998
ACH-000055,0.0264263972141
ACH-000060,-0.0134765200695
ACH-000067,-0.205638638804
ACH-000070,-0.382780837411
ACH-000075,-0.163992976106
ACH-000078,-0.00903988133244
ACH-000082,-0.128780967539
ACH-000085,0.117845491062
ACH-000086,-0.151824374955
ACH-000087,0.047976297405099996
ACH-000092,-0.10636927537100001
ACH-000095,-0.0375920664002
ACH-000097,-0.050254035729300005
ACH-000098,0.03386639389
ACH-000099,-0.074455043442
ACH-000108,-0.15523730970799998
ACH-000113,-0.20507451634399998
ACH-000115,-0.23231141090799998
ACH-000116,-0.07084958899939998
ACH-000118,-0.128370284812
ACH-000120,0.0554365024093
ACH-000123,-0.0021627504744099997
ACH-000127,-0.106237687806
ACH-000128,-0.10422973509
ACH-000132,0.0754317239532
ACH-000133,-0.19522999411699998
ACH-000137,-0.0668258544396
ACH-000138,-0.194654124159
ACH-000142,0.160406655576
ACH-000143,-0.158694694848
ACH-000146,-0.12569098050000002
ACH-000148,-0.153194341654
ACH-000150,-0.0324688134357
ACH-000152,-0.0760747816643
ACH-000153,-0.015526205455200002
ACH-000159,-0.16155552205999998
ACH-000160,-0.121036697775
ACH-000163,0.17953936919100003
ACH-000167,-0.12069216627599999
ACH-000168,-0.0437204789149
ACH-000169,-0.0750593731065
ACH-000178,-0.0638754704532
ACH-000182,-0.0849681751087
ACH-000183,0.15650920265100002
ACH-000188,-0.0347122993681
ACH-000189,0.16023186311899998
ACH-000190,-0.201733756908
ACH-000198,-0.183462280561
ACH-000204,0.147714038203
ACH-000206,-0.148909393026
ACH-000207,-0.29373833515500003
ACH-000211,-0.18100779697799999
ACH-000215,-0.120105496954
ACH-000221,-0.156383929668
ACH-000222,-0.16305603857999998
ACH-000223,-0.11830652531300001
ACH-000226,-0.18074203459399998
ACH-000227,-0.00956665492345
ACH-000228,-0.250389433373
ACH-000231,-0.130833383885
ACH-000232,-0.00825154479195
ACH-000233,0.0829729415109
ACH-000234,-0.199519615106
ACH-000235,-0.0535880395946
ACH-000237,0.10980910155
ACH-000238,0.04532821218230001
ACH-000243,-0.0746933841395
ACH-000244,0.176213432792
ACH-000246,-0.167241380711
ACH-000248,-0.256799418573
ACH-000250,-0.106970389863
ACH-000251,0.0378106263943
ACH-000253,-0.0763545054067
ACH-000255,-0.156103560497
ACH-000256,-0.19118178600699998
ACH-000257,-0.04559358071380001
ACH-000258,-0.37994787113000006
ACH-000259,-0.17262993045299999
ACH-000260,-0.016610868373
ACH-000261,-0.09237652480010002
ACH-000262,-0.0248374305967
ACH-000263,-0.142490258348
ACH-000264,-0.0917755376098
ACH-000265,-0.13417415028899998
ACH-000266,-0.046662247632099994
ACH-000272,-0.132064745073
ACH-000273,-0.0533119373642
ACH-000274,-0.17039611781199998
ACH-000277,-0.580019937366
ACH-000278,0.22380871903900001
ACH-000279,0.035108075012
ACH-000280,-0.0680557864622
ACH-000281,-0.26137233209399996
ACH-000288,-0.0452991108257
ACH-000291,-0.0921292182139
ACH-000293,-0.005860804411329999
ACH-000294,-0.0777148814278
ACH-000295,-0.19292695465100002
ACH-000296,-0.008190316343859999
ACH-000302,-0.045116990473999995
ACH-000304,-0.380433140021
ACH-000307,0.0169682706682
ACH-000308,0.029175627109400002
ACH-000310,-0.086035621578
ACH-000311,-0.193875984929
ACH-000312,-0.111162211531
ACH-000315,-0.0256938592933
ACH-000316,0.11168668534199999
ACH-000317,0.0472648464645
ACH-000318,-0.347636154072
ACH-000319,0.0815246051644
ACH-000320,-0.261334055183
ACH-000322,0.00645180282219
ACH-000323,-0.21486400521899998
ACH-000324,-0.0571627343595
ACH-000329,-0.17734794115
ACH-000330,-0.42485075817100004
ACH-000331,-0.16965816533199998
ACH-000332,-0.0881570784048
ACH-000334,-0.155238024213
ACH-000335,0.11798756305
ACH-000336,0.0239217943129
ACH-000337,-0.33187335355500003
ACH-000339,-0.0119363127987
ACH-000341,0.152981795029
ACH-000348,-0.123976517714
ACH-000350,0.09309926876599998
ACH-000352,-0.177098165906
ACH-000356,-0.040245136810400005
ACH-000361,-0.0950017745778
ACH-000362,-0.17580170435800002
ACH-000363,-0.21672176255999998
ACH-000364,0.0804003787103
ACH-000365,-0.11101993907199999
ACH-000366,-0.122686943828
ACH-000368,-0.10070789348300001
ACH-000374,0.009763694240459999
ACH-000375,-0.0962274295383
ACH-000376,-0.0280845431873
ACH-000381,-0.0017008202725300001
ACH-000383,0.0235210886547
ACH-000387,-0.07686714648330001
ACH-000389,-0.07257574673810001
ACH-000390,-0.051657036770099994
ACH-000393,0.0690861425686
ACH-000395,-0.367009378734
ACH-000397,-0.124867291592
ACH-000401,-0.0706596842583
ACH-000402,-0.18569926725400002
ACH-000403,-0.09626033931889999
ACH-000404,-0.257399230135
ACH-000406,-0.0845032080342
ACH-000407,0.130665193541
ACH-000408,-0.113768069024
ACH-000410,-0.0727822426106
ACH-000411,-0.0136069210503
ACH-000414,-0.0746746731116
ACH-000415,0.053494124743800005
ACH-000416,-0.0425767651735
ACH-000420,-0.0833400455584
ACH-000421,-0.255417656581
ACH-000424,-0.41644323866
ACH-000425,-0.0398511821194
ACH-000426,0.0280014487762
ACH-000427,0.0562033017301
ACH-000433,-0.219290658589
ACH-000436,-0.257318610998
ACH-000444,-0.120584212004
ACH-000445,0.07119189150710001
ACH-000448,-0.0410489264771
ACH-000450,0.039363972908400005
ACH-000452,-0.016839243629
ACH-000454,0.08217182832360001
ACH-000458,-0.10644987393
