,TAS1R2 (80834)
ACH-000004,-0.0742181250736
ACH-000007,-0.24782393253600002
ACH-000009,-0.162455018855
ACH-000011,-0.043493469008599996
ACH-000012,-0.22853718071100002
ACH-000013,-0.0823717128727
ACH-000014,-0.116574362575
ACH-000015,-0.128356804248
ACH-000017,-0.104736755746
ACH-000018,-0.158735717726
ACH-000019,0.0398662562567
ACH-000021,0.0351081669885
ACH-000022,-0.0243794823608
ACH-000025,-0.00993638874432
ACH-000028,-0.102013836067
ACH-000030,0.0402367508311
ACH-000035,0.025269387168
ACH-000036,-0.159396637999
ACH-000037,-0.0924107379463
ACH-000039,0.0204518387068
ACH-000040,-0.222632043098
ACH-000041,-0.136819065543
ACH-000042,-0.19642906859
ACH-000045,-0.173466018259
ACH-000047,-0.21161927418999998
ACH-000052,-0.258893885943
ACH-000053,-0.186682970203
ACH-000054,-0.221340483755
ACH-000055,-0.250129132696
ACH-000060,-0.142232515559
ACH-000067,-0.18841195651999998
ACH-000070,-0.250818619565
ACH-000075,-0.270238784437
ACH-000078,-0.125064690361
ACH-000082,-0.0659368143723
ACH-000085,-0.483812653182
ACH-000086,-0.08978361852939999
ACH-000087,-0.1823665086
ACH-000092,-0.253166425268
ACH-000095,-0.153026434411
ACH-000097,-0.10941125737099999
ACH-000098,-0.0889200020359
ACH-000099,-0.160167047621
ACH-000108,0.028319908918400003
ACH-000113,-0.117379239472
ACH-000115,-0.0518808698874
ACH-000116,-0.0826702092557
ACH-000118,-0.14702294914
ACH-000120,-0.082886705181
ACH-000123,-0.0739902452147
ACH-000127,-0.09014722169389998
ACH-000128,-0.42708304806999997
ACH-000132,-0.0697942929241
ACH-000133,-0.09520272206830001
ACH-000137,-0.369021580082
ACH-000138,0.00481970965617
ACH-000142,-0.416177953093
ACH-000143,-0.1654857848
ACH-000146,-0.0784864119969
ACH-000148,-0.11793156554199999
ACH-000150,-0.40102841542400003
ACH-000152,-0.469321982095
ACH-000153,0.007536319697189999
ACH-000159,-0.129053646821
ACH-000160,0.0270767144245
ACH-000163,-0.162130076105
ACH-000167,-0.20105971669199998
ACH-000168,0.181280236136
ACH-000169,-0.10916904175
ACH-000178,-0.250371059503
ACH-000182,-0.155356457668
ACH-000183,0.0247361602679
ACH-000188,-0.42254251185
ACH-000189,0.0789148857009
ACH-000190,-0.202674729613
ACH-000198,-0.100505094724
ACH-000204,-0.31794116910500003
ACH-000206,-0.262514384707
ACH-000207,-0.108165818369
ACH-000211,-0.00684788452433
ACH-000215,-0.051579277250699995
ACH-000221,-0.0442629631639
ACH-000222,-0.228290505286
ACH-000223,-0.105125110544
ACH-000226,-0.10856167181700001
ACH-000227,-0.089477594893
ACH-000228,0.187412241134
ACH-000231,-0.206620216678
ACH-000232,-0.0183910427489
ACH-000233,-0.17403960918400002
ACH-000234,-0.18672172406100002
ACH-000235,-0.0455419165175
ACH-000237,-0.040324218251499996
ACH-000238,-0.23381146717700002
ACH-000243,-0.103732842378
ACH-000244,-0.36668828641900003
ACH-000246,-0.143498623677
ACH-000248,-0.0868411954089
ACH-000250,-0.0766958179973
ACH-000251,-0.019354713965400002
ACH-000253,-0.0841734253036
ACH-000255,-0.23580986951400001
ACH-000256,-0.171776409922
ACH-000257,-0.230561023389
ACH-000258,-0.342093166011
ACH-000259,-0.109783672311
ACH-000260,-0.0795841794444
ACH-000261,-0.0773926100593
ACH-000262,-0.061336794615
ACH-000263,-0.00247584421033
ACH-000264,-0.11951441125
ACH-000265,0.0292594543084
ACH-000266,-0.0990158962696
ACH-000272,0.0242135488943
ACH-000273,-0.158662748322
ACH-000274,-0.276210660045
ACH-000277,0.0673400557108
ACH-000278,-0.0514298148498
ACH-000279,-0.207625554848
ACH-000280,0.015202832099999999
ACH-000281,-0.12551321077400002
ACH-000288,-0.17977688343400003
ACH-000291,-0.0643016259445
ACH-000293,-0.070345957879
ACH-000294,-0.202889464459
ACH-000295,0.0575304088851
ACH-000296,-0.115512061525
ACH-000302,-0.139532200561
ACH-000304,-0.07721560392799999
ACH-000307,-0.147117600486
ACH-000308,-0.036692509184300004
ACH-000310,0.021750664443
ACH-000311,-0.251181168021
ACH-000312,-0.23680528006999998
ACH-000315,-0.196387988873
ACH-000316,-0.110516233187
ACH-000317,-0.053109781690999995
ACH-000318,-0.0222222998708
ACH-000319,0.10097268372000001
ACH-000320,-0.0984119871277
ACH-000322,-0.110721660927
ACH-000323,-0.316006099187
ACH-000324,0.011383327368900001
ACH-000329,-0.193096312158
ACH-000330,0.0549409682171
ACH-000331,-0.123189090557
ACH-000332,-0.111073323201
ACH-000334,-0.008563902385820001
ACH-000335,-0.282882801769
ACH-000336,0.0433183354201
ACH-000337,0.00256523948036
ACH-000339,-0.0389905540751
ACH-000341,0.174988569637
ACH-000348,-0.136119617552
ACH-000350,0.0575643531185
ACH-000352,-0.0249653727372
ACH-000356,-0.313553828933
ACH-000361,-0.15918237898499998
ACH-000362,-0.168932870021
ACH-000363,-0.0814675618008
ACH-000364,-0.148050594609
ACH-000365,-0.010993137682299998
ACH-000366,-0.128453380278
ACH-000368,-0.34619540933700005
ACH-000374,-0.100572508493
ACH-000375,-0.165181882621
ACH-000376,-0.095791234131
ACH-000381,-0.12506971691
ACH-000383,-0.163584462112
ACH-000387,-0.0539109496801
ACH-000389,0.0634236573016
ACH-000390,-0.0634885465595
ACH-000393,0.0233504359363
ACH-000395,0.128924141448
ACH-000397,-0.0974230982116
ACH-000401,-0.174241535621
ACH-000402,0.0730834088154
ACH-000403,-0.10375507625199999
ACH-000404,0.42696412447099996
ACH-000406,-0.038870372363800004
ACH-000407,-0.037287382618699995
ACH-000408,0.178241594184
ACH-000410,-0.0457623142164
ACH-000411,-0.189363405748
ACH-000414,-0.134036904133
ACH-000415,-0.137815074051
ACH-000416,-0.0903553151561
ACH-000420,-0.07554011376360001
ACH-000421,-0.00782790189044
ACH-000424,-0.196360890136
ACH-000425,-0.199772864347
ACH-000426,0.026084948012299998
ACH-000427,-0.0174698477544
ACH-000433,-0.11593804440199999
ACH-000436,-0.334663110063
ACH-000444,-0.025973262991999996
ACH-000445,-0.31917065178599996
ACH-000448,-0.0414488017556
