,PSMA4 (5685)
ACH-000004,-1.65407730428
ACH-000007,-1.3489140195299998
ACH-000009,-1.4681785621899999
ACH-000011,-1.2472944158600001
ACH-000012,-1.40145322081
ACH-000013,-1.62165864563
ACH-000014,-1.48069403026
ACH-000015,-1.29292399816
ACH-000017,-1.3249913579500001
ACH-000018,-1.21239642419
ACH-000019,-1.1956807342
ACH-000021,-1.1688055001
ACH-000022,-1.4010938148299998
ACH-000025,-1.276412944
ACH-000028,-1.24893638376
ACH-000030,-1.4866027981299998
ACH-000035,-0.964190780203
ACH-000036,-1.38588433604
ACH-000037,-1.16609458813
ACH-000039,-1.5396970821200002
ACH-000040,-1.63031004535
ACH-000041,-1.43236211166
ACH-000042,-1.33529529046
ACH-000045,-1.3366274916
ACH-000047,-1.5475718490200001
ACH-000052,-1.53878210088
ACH-000053,-1.34112789974
ACH-000054,-1.52649707968
ACH-000055,-1.52730069348
ACH-000060,-1.11224335766
ACH-000067,-1.3472421725100001
ACH-000070,-1.5998956707499998
ACH-000075,-1.3162261125399999
ACH-000078,-1.6085903396599999
ACH-000082,-1.65201899093
ACH-000085,-1.2643370971799999
ACH-000086,-1.31921825857
ACH-000087,-1.61122826022
ACH-000092,-1.5877940473199998
ACH-000095,-1.60246942807
ACH-000097,-1.42608421533
ACH-000098,-1.43500065089
ACH-000099,-1.5139662662200002
ACH-000108,-1.14234571125
ACH-000113,-1.53683861519
ACH-000115,-1.638575455
ACH-000116,-1.67623109331
ACH-000118,-1.1899840369299999
ACH-000120,-1.19122540367
ACH-000123,-1.37558325211
ACH-000127,-1.3751534404899999
ACH-000128,-1.53010200312
ACH-000132,-1.7298756754700002
ACH-000133,-1.26241715701
ACH-000137,-1.40122641892
ACH-000138,-1.25267547013
ACH-000142,-1.36516863038
ACH-000143,-1.32832478709
ACH-000146,-1.57117292925
ACH-000148,-1.26547685495
ACH-000150,-1.5399855120800001
ACH-000152,-1.4036596196000002
ACH-000153,-1.3386067831200001
ACH-000159,-1.73477924282
ACH-000160,-1.4964741567200002
ACH-000163,-1.16430969489
ACH-000167,-0.751343590747
ACH-000168,-1.21206374562
ACH-000169,-1.4412664044699999
ACH-000178,-1.26881927933
