,SECISBP2 (79048)
ACH-000253,-0.0341758991914
ACH-000255,-0.22822450585
ACH-000256,-0.112733692719
ACH-000257,-0.059699826749
ACH-000258,-0.117228064138
ACH-000259,-0.39412645286799997
ACH-000260,-0.19433790393300002
ACH-000261,-0.305567968074
ACH-000262,-0.195823851294
ACH-000263,-0.162249655429
ACH-000264,-0.159684254973
ACH-000265,-0.400638938304
ACH-000266,-0.474815364963
ACH-000272,-0.266166286994
ACH-000273,-0.18369347923
ACH-000274,-0.119004542535
ACH-000277,-0.008990324387950001
ACH-000278,-0.0938791665088
ACH-000279,-0.0774193265158
ACH-000280,-0.07058775714530001
ACH-000281,-0.316137111405
ACH-000288,0.0183962548803
ACH-000291,-0.08884112628289999
ACH-000293,-0.340229108427
ACH-000294,-0.407804962627
ACH-000295,-0.06260085323760001
ACH-000296,0.12152877519099999
ACH-000302,-0.297996442182
ACH-000304,0.0192342734355
ACH-000307,-0.126259381481
ACH-000308,-0.520515566268
ACH-000310,-0.208950224954
ACH-000311,0.015506777880799998
ACH-000312,-0.103921411862
ACH-000315,-0.393368860203
ACH-000316,-0.19534842347399997
ACH-000317,-0.221933887716
ACH-000318,0.088185791296
ACH-000319,-0.274986588617
ACH-000320,-0.257996664905
ACH-000322,-0.285359224603
ACH-000323,-0.544902033692
ACH-000324,-0.132475703997
ACH-000329,-0.147763459725
ACH-000330,-0.122860811082
ACH-000331,-0.08262706973730001
ACH-000332,0.021066699584300002
ACH-000334,-0.040500905552800004
ACH-000335,0.0222326499404
ACH-000336,0.258173069916
ACH-000337,-0.213898012674
ACH-000339,-0.39405286254
ACH-000341,-0.0712951001488
ACH-000348,-0.308046540363
ACH-000350,0.155848668415
ACH-000352,0.124288506328
ACH-000356,-0.11006194037799999
ACH-000361,-0.20946688056200002
ACH-000362,-0.33608036372100003
ACH-000363,-0.17357735211199998
ACH-000364,-0.412881308916
ACH-000365,-0.323949935433
ACH-000366,-0.371360340555
ACH-000368,-0.278198055793
ACH-000374,-0.17135151630999998
ACH-000375,-0.39557809069
ACH-000376,-0.20347858369000002
ACH-000381,-0.033937681771
ACH-000383,-0.0976969561729
ACH-000387,-0.150413299613
ACH-000389,-0.250532938242
ACH-000390,-0.24849190719
ACH-000393,-0.5895196831849999
ACH-000395,0.171437927488
ACH-000397,-0.193803935252
ACH-000401,0.0076087995965600005
ACH-000402,-0.237544353503
ACH-000403,0.0425245989937
ACH-000404,-0.10981625237199999
ACH-000406,-0.318030592853
ACH-000407,-0.237293266567
ACH-000408,-0.0072558819198500005
ACH-000410,-0.457039834216
ACH-000411,-0.124641413606
ACH-000414,-0.263218677503
ACH-000415,-0.0208975454453
ACH-000416,-0.38503314576700004
ACH-000420,0.0167649652875
ACH-000421,0.192965689346
ACH-000424,0.170236211675
ACH-000425,-0.312351351156
ACH-000426,-0.119819599413
ACH-000427,0.184629675931
ACH-000433,-0.457640793675
ACH-000436,-0.619503349771
ACH-000444,0.18367523832199997
ACH-000445,0.0987957372662
ACH-000448,0.0718309672371
ACH-000450,-0.0648620877769
ACH-000452,-0.207848171049
ACH-000454,-0.279936911764
ACH-000458,-0.1805260016
ACH-000459,-0.41208397068999997
ACH-000460,-0.369537542033
ACH-000461,0.0189359825129
ACH-000463,0.0789409799007
ACH-000464,-0.209689296898
ACH-000466,0.028633948508500002
ACH-000467,0.015288863910299998
ACH-000468,-0.12484306276900001
ACH-000469,-0.0669537939281
ACH-000470,-0.00706688252788
ACH-000471,0.109874594497
ACH-000472,-0.226989329954
ACH-000473,-0.30454390643
ACH-000475,0.07760466346719999
ACH-000476,-0.272709057794
ACH-000477,-0.278037885878
ACH-000480,-0.0904967808072
ACH-000481,0.138263517239
ACH-000483,-0.220073490451
ACH-000484,-0.657558609351
ACH-000485,0.11980638191700001
ACH-000486,-0.205509146815
ACH-000487,-0.456406075054
ACH-000488,-0.000215667759907
ACH-000490,-0.079263666556
ACH-000491,0.013446290423299999
ACH-000495,-0.487072356075
ACH-000496,-0.250978547479
ACH-000499,-0.23248506173500003
ACH-000500,-0.325162127272
ACH-000502,-0.120141024304
ACH-000503,-0.142777565215
ACH-000505,-0.36415140604199997
ACH-000507,-0.031166620693599996
ACH-000510,0.020647694501700002
ACH-000511,-0.293028697284
ACH-000512,0.0833562310433
ACH-000516,-0.04883637012540001
ACH-000517,-0.23215335667
ACH-000518,0.00885326048206
ACH-000520,-0.292039305157
ACH-000521,-0.461337383848
ACH-000522,-0.028945048083099997
ACH-000524,-0.485910138023
ACH-000527,-0.355403400375
ACH-000528,-0.0380504658356
ACH-000537,-0.322231338523
ACH-000541,8.20840755756e-05
ACH-000542,-0.0770219945061
ACH-000544,-0.22232355185
ACH-000545,0.08365005174380001
ACH-000547,-0.43581210572499995
ACH-000548,-0.17221274322000002
ACH-000549,0.0660796152159
ACH-000550,-0.320966286853
ACH-000552,-0.10513436418500001
ACH-000556,-0.35916586711900006
ACH-000557,-0.046412649988500004
ACH-000570,-0.0732129862012
ACH-000571,-0.191760169049
ACH-000573,-0.119211409254
ACH-000576,-0.0367127266726
ACH-000580,-0.23786668940699998
ACH-000584,-0.431526002772
ACH-000585,-0.20897575405299998
ACH-000588,-0.0442039945698
ACH-000589,-0.0207361969218
ACH-000591,-0.219609916723
ACH-000593,0.025740968091599998
ACH-000600,-0.343360155595
ACH-000601,-0.242113438371
ACH-000604,0.0505193400889
ACH-000605,-0.0305208133383
ACH-000606,-0.0975826520005
ACH-000608,0.10337186516100001
ACH-000614,-0.124527185956
ACH-000616,-0.06576875340869999
ACH-000618,0.10565849887499999
ACH-000619,-0.320758531141
ACH-000620,-0.0619321290608
ACH-000621,-0.239017129617
ACH-000622,-0.23114174172200003
ACH-000623,-0.0816506568589
ACH-000624,-0.102913425036
ACH-000627,-0.087182809034
ACH-000630,-0.09660544249099999
ACH-000632,-0.0704840416674
ACH-000633,-0.171355713715
ACH-000637,0.032065536659
ACH-000638,-0.383223373088
ACH-000646,-0.16692664641899999
ACH-000647,-0.0706971266085
ACH-000648,-0.352283804855
ACH-000649,-0.17984920479400002
ACH-000651,-0.12224455224099999
ACH-000652,-0.07072971587589999
ACH-000653,-0.11811807139000001
ACH-000657,-0.21424710820700002
ACH-000658,-0.039335483827199993
ACH-000661,-0.11278240031999999
ACH-000662,0.026853231365799996
ACH-000663,-0.411684104145
ACH-000665,-0.10489672992900001
ACH-000671,0.0931731894623
ACH-000673,-0.14303022762700002
ACH-000676,-0.10846487261
ACH-000677,-0.164238224811
ACH-000681,-0.109829435919
ACH-000682,0.00313271728343
ACH-000683,-0.14700574343
ACH-000684,-0.210253971322
ACH-000688,-0.445446305467
ACH-000693,-0.22317019522599998
ACH-000694,-0.122943944037
ACH-000695,0.226329229036
ACH-000696,-0.21173455476199998
ACH-000697,-0.140793592698
ACH-000699,-0.327777005669
ACH-000701,-0.07607018514330001
ACH-000706,-0.263415378208
ACH-000711,-0.09068855983650001
ACH-000713,-0.07497684334710002
ACH-000714,0.0366875151365
ACH-000718,-0.204154744571
ACH-000720,-0.18505044530099998
ACH-000721,-0.0383206891648
ACH-000724,0.08525570119090001
ACH-000725,-0.14711474072699998
ACH-000732,-0.19796720396499998
ACH-000734,-0.11733998835899999
ACH-000735,-0.150972895554
ACH-000736,-0.330751040223
ACH-000738,-0.191466583404
ACH-000746,0.144229988534
ACH-000747,-0.502075706568
ACH-000748,-0.277412873197
ACH-000753,-0.144367434142
ACH-000756,-0.151187991989
ACH-000757,-0.364639598865
ACH-000758,-0.0375427244564
ACH-000760,0.053796630985199996
ACH-000763,-0.40138318169200005
ACH-000764,-0.219133587725
ACH-000765,-0.138465087631
ACH-000766,-0.156314378205
ACH-000767,-0.466394600713
ACH-000768,-0.036513085289
ACH-000769,-0.221632440768
ACH-000770,-0.260518743524
ACH-000771,-0.175810875119
ACH-000773,0.012977960008600001
ACH-000776,-0.0329802840643
ACH-000777,0.0174407331591
ACH-000778,0.0531773392828
ACH-000781,-0.0103326821617
ACH-000782,-0.26032988743200003
ACH-000783,-0.434819916614
ACH-000784,0.121397546125
ACH-000785,0.101092686304
ACH-000787,-0.150790666743
ACH-000788,-0.201191604517
ACH-000791,-0.415230983836
ACH-000792,0.08387944740389999
ACH-000794,-0.0710427750542
ACH-000796,-0.232438529503
ACH-000799,-0.510685420675
ACH-000800,-0.265016976085
ACH-000802,0.025166753132
ACH-000804,-0.21676447093600001
ACH-000805,-0.296952417182
ACH-000809,-0.1181795499
ACH-000810,-0.08951459029179999
ACH-000811,-0.39551457166500004
ACH-000817,-0.28908399835
ACH-000819,0.0889530969383
ACH-000820,-0.187104903508
ACH-000821,-0.489623131832
ACH-000822,-0.48572550153099997
ACH-000823,-0.219730973122
ACH-000824,0.0300692518964
ACH-000827,-0.205281098748
ACH-000829,-0.14248819564
ACH-000831,-0.146686489325
ACH-000832,-0.21021031224199999
ACH-000833,-0.0224911893508
ACH-000834,0.145890512995
ACH-000835,-0.280803771714
ACH-000836,-0.0570268759723
ACH-000837,-0.133051481287
ACH-000838,-0.279796887066
ACH-000839,-0.156291498068
ACH-000840,0.0459225314078
ACH-000841,-0.37416775854400003
ACH-000843,-0.240180291651
ACH-000846,-0.100812812436
ACH-000847,-0.055696984901700004
ACH-000848,0.0521091298446
ACH-000849,-0.245871520511
ACH-000851,-0.341572374468
ACH-000855,0.181877314211
ACH-000856,-0.349150454032
ACH-000858,-0.08968231315760002
ACH-000859,-0.268925761504
ACH-000861,-0.163824093826
ACH-000862,-0.14297285734
ACH-000865,0.11717495122000002
ACH-000866,-0.17656764464400002
ACH-000867,0.0169581657035
ACH-000869,-0.0494752913334
ACH-000872,-0.40454250085
ACH-000873,-0.0558977285972
ACH-000876,-0.200827737003
ACH-000878,-0.08415900567630001
ACH-000880,-0.0468833412247
ACH-000881,-0.142786149674
ACH-000882,-0.00108308722604
ACH-000884,-0.0855585630391
ACH-000885,-0.28651640326
ACH-000887,-0.039942787188400004
ACH-000888,-0.0533893852068
ACH-000889,-0.1354876732
ACH-000890,-0.0413607685104
ACH-000896,-0.0626771842345
ACH-000898,0.17526670715300002
ACH-000900,-0.372805759594
ACH-000901,-0.274756956739
ACH-000905,-0.163274550963
ACH-000906,-0.272349310258
ACH-000907,-0.68908067463
ACH-000910,-0.158561012785
ACH-000911,-0.10798918937999999
ACH-000912,-0.297439004529
ACH-000913,-0.227342456576
ACH-000915,0.053295619709
ACH-000916,0.273308175883
ACH-000917,-0.0886763644046
ACH-000921,-0.245407732063
ACH-000924,-0.086537300057
ACH-000926,0.0657853835672
ACH-000928,-0.08186922684510001
ACH-000929,-0.09468290904789999
ACH-000932,0.0111085324841
ACH-000935,0.00743366998394
ACH-000936,-0.239464132962
ACH-000937,-0.34067589966899997
ACH-000938,-0.235339813429
ACH-000939,-0.112252449474
ACH-000941,-0.0909398000615
ACH-000943,0.09343027082800001
ACH-000946,0.0632133565821
ACH-000947,-0.165180733232
ACH-000948,-0.145162481337
ACH-000950,-0.131125065332
ACH-000953,-0.24052561629
ACH-000957,-0.22870331317899997
ACH-000958,-0.20172396525199998
ACH-000960,-0.34539747333400006
ACH-000963,-0.045178214710999996
ACH-000968,-0.178131279765
ACH-000969,0.09898434723470001
ACH-000973,-0.189266079248
ACH-000974,-0.211896375994
ACH-000975,0.0995985465407
ACH-000976,-0.217659778972
ACH-000978,-0.200577158632
ACH-000980,-0.0492068767052
ACH-000984,-0.519156290889
ACH-000986,0.0507699652085
ACH-000988,-0.296499956182
ACH-000993,0.12327715934800001
ACH-000994,0.0450652235684
ACH-000996,-0.458509992254
ACH-001001,-0.223631763622
ACH-001020,-0.166817370725
ACH-001028,-0.41019854192599997
ACH-001031,-0.23413514468600002
ACH-001038,-0.38634263791699996
ACH-001048,-0.301435423933
ACH-001050,-0.161127092176
ACH-001053,-0.24036608084000002
ACH-001054,-0.09901005397299999
ACH-001061,-0.11205674082
ACH-001067,-0.125389351265
ACH-001075,-0.23145259523000003
ACH-001096,-0.252868866141
ACH-001128,-0.08720573452860002
ACH-001134,-0.33834671932899996
ACH-001151,-0.291998295959
ACH-001163,-0.229626389572
ACH-001164,-0.364187751618
ACH-001173,-0.0070494659098
ACH-001183,0.0864300710477
ACH-001184,-0.269831591094
ACH-001190,-0.0619029196433
ACH-001192,-0.39363786297200004
ACH-001193,-0.118299421641
ACH-001196,-0.23226370604200003
ACH-001197,-0.128837872625
ACH-001205,-0.339263754317
ACH-001211,-0.178635390911
ACH-001212,-0.298311334341
ACH-001228,0.12390880074
ACH-001232,-0.23715920365899998
ACH-001239,-0.194848591556
ACH-001274,0.000379743181121
ACH-001275,-0.17661035751499998
ACH-001277,-0.277617949748
ACH-001278,-0.191308083547
ACH-001280,-0.5450379354379999
ACH-001283,-0.485468767316
ACH-001289,-0.07204045964089999
ACH-001295,-0.6207059475460001
ACH-001300,-0.00734159595914
ACH-001301,-0.381480739727
ACH-001302,-0.394465340976
ACH-001303,-0.223259998036
ACH-001306,-0.262606419318
ACH-001318,-0.0516135324925
ACH-001322,-0.1021268983
ACH-001328,-0.0544354262977
ACH-001332,-0.0482191849264
ACH-001333,-0.20791288644699998
ACH-001336,-0.0628717219529
ACH-001340,-0.39489774954999995
ACH-001346,-0.0755653703652
ACH-001353,0.142531732754
ACH-001354,-0.135197433182
ACH-001367,-0.221061682489
ACH-001368,-0.1921228502
ACH-001374,-0.047697802828400006
ACH-001375,-0.0672031193245
ACH-001377,-0.186225801814
ACH-001380,-0.336388825674
ACH-001391,-0.18842741219700002
ACH-001407,-0.0959955109043
ACH-001408,-0.18520058326400002
ACH-001413,-0.7595733743009999
ACH-001430,-0.007738423288060001
ACH-001431,-0.39359981459700005
ACH-001450,-0.395183253568
ACH-001496,0.013941374375
ACH-001500,-0.229569064802
ACH-001521,0.0366495763985
ACH-001523,-0.0317511301048
ACH-001532,-0.210598230397
ACH-001536,-0.211873372355
ACH-001550,0.04972436983519999
ACH-001552,-0.210934596455
ACH-001554,-0.104964321098
ACH-001645,-0.19031121811
ACH-001654,-0.044534731868400006
ACH-001715,-0.218971974148
ACH-001735,-0.031286670224700004
ACH-001736,-0.12583371865700002
ACH-001737,-0.402581749837
ACH-001740,-0.063641123031
ACH-001745,-0.263440155291
ACH-001750,-0.23536379814800001
ACH-001765,-0.00217895920754
ACH-001956,-0.36942886335
ACH-001957,-0.170543926609
