,PALB2 (79728)
ACH-000168,-0.38703263494999995
ACH-000169,-0.564614005293
ACH-000178,-0.494596069195
ACH-000182,-0.344960208526
ACH-000183,-0.480213713694
ACH-000188,-0.5570977898789999
ACH-000189,-0.471677291356
ACH-000190,-0.367704793828
ACH-000198,-0.333822533797
ACH-000204,-0.444018715778
ACH-000206,-0.43330013959700003
ACH-000207,-0.383330950018
ACH-000211,-0.6195067083910001
ACH-000215,-0.5082241464230001
ACH-000221,-0.859100604594
ACH-000222,-0.510396128139
ACH-000223,-0.683194876838
ACH-000226,-0.7079951345700001
ACH-000227,-0.15601389445
ACH-000228,-1.0312916835400001
ACH-000231,-0.610652313705
ACH-000232,-0.713868958718
ACH-000233,-0.7058691230840001
ACH-000234,-0.422670581979
ACH-000235,-0.533238249304
ACH-000237,-0.759939052197
ACH-000238,-0.21753259152899998
ACH-000243,-0.8088311812369999
ACH-000244,-0.706419599224
ACH-000246,-0.45383105103999993
ACH-000248,-0.526419570279
ACH-000250,-0.325138255388
ACH-000251,-0.9625244178769999
ACH-000253,-0.20962596602400002
ACH-000255,-0.795333596259
ACH-000256,-0.452006109634
ACH-000257,-0.384224734808
ACH-000258,-0.8225226968960001
ACH-000259,-0.638877050188
ACH-000260,-0.80182248383
ACH-000261,-0.7430693285340001
ACH-000262,-0.26381922434099997
ACH-000263,-0.0416004637693
ACH-000264,-0.583405469142
ACH-000265,-0.816173001644
ACH-000266,-0.7320836713140001
ACH-000272,-0.341592044058
ACH-000273,-0.336439677197
ACH-000274,-0.655897279825
ACH-000277,-0.49009611127499997
ACH-000278,-0.790486236285
ACH-000279,-0.173817498654
ACH-000280,-0.413005470964
ACH-000281,-0.528727596412
ACH-000288,-0.37410301386
ACH-000291,-0.588045458365
ACH-000293,-0.35440123614600005
ACH-000294,-0.24929068962900003
ACH-000295,-0.292182356253
ACH-000296,-0.751556783292
ACH-000302,-0.40401874578100005
ACH-000304,-0.49304455952
ACH-000307,-0.474733704623
ACH-000308,-0.545349433442
ACH-000310,-0.745530513201
ACH-000311,-0.669540904101
ACH-000312,-0.349284240186
ACH-000315,-0.675195422492
ACH-000316,-0.646918196441
ACH-000317,-0.459531683156
ACH-000318,-0.532326888192
ACH-000319,-0.71654650192
ACH-000320,-0.8235634029250001
ACH-000322,-0.674765200849
ACH-000323,-0.548983709505
ACH-000324,-0.570178415087
ACH-000329,-0.20211454633499998
ACH-000330,-0.382538305805
ACH-000331,-0.46540865834
ACH-000332,-0.436689841061
ACH-000334,-0.463053095536
ACH-000335,-0.752034743159
ACH-000336,-0.44104300092
ACH-000337,-0.334119462684
ACH-000339,-0.7444295509639999
ACH-000341,-0.5306037597869999
ACH-000348,-0.6001291024009999
ACH-000350,-0.227950980414
ACH-000352,-0.759932944692
ACH-000356,-0.476818943055
ACH-000361,-1.0643576241500001
ACH-000362,-0.393186953688
ACH-000363,-0.425951439451
ACH-000364,-0.538093502686
ACH-000365,-0.34485041398599997
ACH-000366,-0.400215903353
ACH-000368,-0.376878998081
ACH-000374,-0.38019416235799997
ACH-000375,-0.749934277674
ACH-000376,-0.467570471382
ACH-000381,-0.468877646647
ACH-000383,-0.281305427854
ACH-000387,-0.371308882885
ACH-000389,-0.762326950996
ACH-000390,-0.610858902509
ACH-000393,-0.5732265027800001
ACH-000395,-0.102703549254
ACH-000397,-0.501600014357
ACH-000401,-0.698193864729
ACH-000402,-0.415761951363
ACH-000403,-0.244827713273
ACH-000404,-1.0026343417499999
ACH-000406,-0.437711301243
ACH-000407,-0.901835510642
ACH-000408,-0.487183136355
ACH-000410,-0.42441734620899996
ACH-000411,-0.47671731447899995
ACH-000414,-0.7598396121690001
ACH-000415,-0.576194779797
ACH-000416,-0.40109058747299997
ACH-000420,-0.5671241404590001
ACH-000421,-0.60017154835
ACH-000424,-0.713308923987
ACH-000425,-0.71627682261
ACH-000426,-0.42423939675899996
ACH-000427,-0.354160192693
ACH-000433,-0.463017221812
ACH-000436,-0.377279732854
ACH-000444,-0.619651527896
ACH-000445,-0.296532388792
ACH-000448,-0.47868022827
ACH-000450,-0.467442691365
ACH-000452,-0.5698175024859999
ACH-000454,-0.664432251774
ACH-000458,-0.40617991288000005
ACH-000459,-0.42658783333899997
ACH-000460,-0.460200615202
ACH-000461,-0.41525282921400003
ACH-000463,-0.7045626529800001
ACH-000464,-0.362557495051
ACH-000466,0.12386243523700001
ACH-000467,-0.280454418731
ACH-000468,-0.370632606517
ACH-000469,-0.41751269683200004
ACH-000470,0.47433441026600004
ACH-000471,-0.5742927440810001
ACH-000472,-0.526896857757
ACH-000473,-0.405886275519
ACH-000475,-0.608412827506
ACH-000476,-0.42335172741899996
ACH-000477,-1.07600083742
ACH-000480,-0.6831224083830001
ACH-000481,-0.398733163983
ACH-000483,-0.718335619206
ACH-000484,-0.6281528906080001
ACH-000485,-0.462226735133
ACH-000486,-0.624844766072
ACH-000487,-0.603563407251
ACH-000488,-0.301416460692
ACH-000490,-0.458909150557
ACH-000491,-0.04351412091680001
ACH-000495,-0.617910016025
ACH-000496,-0.6658758111190001
ACH-000499,-0.8445512485510001
ACH-000500,-0.264908239483
ACH-000502,-0.6125045713239999
ACH-000503,-0.419756522804
ACH-000505,-0.378456148085
ACH-000507,-0.199534154268
ACH-000510,-0.50229997397
ACH-000511,-0.558851225133
ACH-000512,-0.511886821218
ACH-000516,-0.402696947029
ACH-000517,-0.426144842628
ACH-000518,-0.270926980295
ACH-000520,-0.729490161736
ACH-000521,-0.38359380979999996
ACH-000522,-0.705441936054
ACH-000524,-0.270426157783
ACH-000527,-0.656787582514
ACH-000528,-0.866721478423
ACH-000537,-0.687283362862
ACH-000541,-0.0616019988324
ACH-000542,-0.36069530019699997
ACH-000544,-0.586488964716
ACH-000545,-0.510964548891
ACH-000547,-0.8250993861079999
ACH-000548,-0.755139754365
ACH-000549,-0.669034796472
ACH-000550,-0.539611417116
ACH-000552,-0.262110462292
ACH-000556,-0.440172340193
ACH-000557,-0.17623146109700003
ACH-000570,-0.4165650711300001
ACH-000571,-0.47701259249300004
ACH-000573,-0.168678330564
ACH-000576,-0.510794212761
ACH-000580,-0.705087339685
ACH-000584,-0.7680575779709999
ACH-000585,-0.719649850443
ACH-000588,-0.114504684198
ACH-000589,-0.5532547957630001
ACH-000591,-0.5327705997959999
ACH-000593,-0.369567226295
ACH-000600,-0.31313868854000004
ACH-000601,-0.6530538569100001
ACH-000604,-0.258319571712
ACH-000605,-0.4402067464
ACH-000606,-0.6936401503030001
ACH-000608,-0.532501497258
ACH-000614,-0.337787512169
ACH-000616,-0.762518379273
ACH-000618,-0.483427803426
ACH-000619,-0.380022538227
ACH-000620,-0.6861893097439999
ACH-000621,-0.521067148426
ACH-000622,-0.215900250882
ACH-000623,-0.32144578096099996
ACH-000624,-0.783056087174
ACH-000627,-0.268247418175
ACH-000630,-0.48625392174099996
ACH-000632,-0.592970299471
ACH-000633,0.0026301061143400003
ACH-000637,-1.06183973031
ACH-000638,-0.8500358770600001
ACH-000646,-0.625365147227
ACH-000647,-0.684308895269
ACH-000648,-0.37897825170599997
ACH-000649,-0.258040717762
ACH-000651,-0.554730280602
ACH-000652,-0.284588939714
ACH-000653,-0.41949593561899995
ACH-000657,-0.5964335642440001
ACH-000658,-0.298706509815
ACH-000661,-0.434988674274
ACH-000662,-0.552722747266
ACH-000663,-0.59689436844
ACH-000665,-0.535341986282
ACH-000671,-0.372411131123
ACH-000673,-0.307030841703
ACH-000676,-0.517954831387
ACH-000677,-0.851000660299
ACH-000681,-0.5864406851489999
ACH-000682,-0.321299113987
ACH-000683,-0.7786982564399999
ACH-000684,-0.977885798001
ACH-000688,-0.221903597927
ACH-000693,-0.504927994074
ACH-000694,-0.232221581367
ACH-000695,-0.233668974025
ACH-000696,-0.660095613075
ACH-000697,-0.5385653757
ACH-000699,-0.462425250441
ACH-000701,-0.361901687874
ACH-000706,-0.556868685365
ACH-000711,-0.507955004314
ACH-000713,-0.865891373953
ACH-000714,-0.0997833743702
ACH-000718,-0.323608298312
ACH-000720,-0.650512436081
ACH-000721,-0.47223584141400005
ACH-000724,-0.0497898308024
ACH-000725,-0.392867431328
ACH-000732,-0.34154147079
ACH-000734,-0.627742876584
ACH-000735,-0.36130319374200004
ACH-000736,-0.47412691117399997
ACH-000738,-0.739032255755
ACH-000746,-0.41582550836300003
ACH-000747,-0.57211327838
ACH-000748,-0.698202527306
ACH-000753,-0.561260295738
ACH-000756,-0.6869151259110001
ACH-000757,-0.537663083881
ACH-000758,-0.610382549679
ACH-000760,-0.475239835982
ACH-000763,-0.5689488423800001
ACH-000764,-0.527519900572
ACH-000765,-0.699183698766
ACH-000766,-0.386340193583
ACH-000767,-0.278669125651
ACH-000768,-0.9428535213879999
ACH-000769,-0.406529463503
ACH-000770,-0.33846018157499996
ACH-000771,-0.385152725671
ACH-000773,-0.489582939184
ACH-000776,-0.599543179475
ACH-000777,-0.332785350441
ACH-000778,-0.9745364991329999
ACH-000781,-0.61403893742
ACH-000782,-0.299502017743
ACH-000783,-0.6110254674600001
ACH-000784,-0.606469614156
ACH-000785,-0.808100647295
ACH-000787,-0.450822525074
ACH-000788,-0.604060500256
ACH-000791,-0.96893374966
ACH-000792,-0.513083117158
ACH-000794,-0.466211779222
ACH-000796,-0.268995353855
ACH-000799,-1.1241278367
ACH-000800,-0.292161116559
ACH-000802,-0.460818345083
ACH-000804,-0.554378603244
ACH-000805,-0.892515867921
ACH-000809,-0.243821401917
ACH-000810,-0.813527608926
ACH-000811,-0.282138185514
ACH-000817,-0.41768651861199996
ACH-000819,-0.7625931178740001
ACH-000820,-0.392212512206
ACH-000821,-0.335291813546
ACH-000822,-0.529559179929
ACH-000823,-0.504386489874
ACH-000824,-0.428508325642
ACH-000827,-0.628497968934
ACH-000829,-0.8240674712880001
ACH-000831,-0.640841549676
ACH-000832,-0.655204410727
ACH-000833,0.0418624752522
ACH-000834,-0.561765580601
ACH-000835,-0.556890019343
ACH-000836,-0.379310265032
ACH-000837,-0.8513330035860001
ACH-000838,-0.43671624083000005
ACH-000839,-0.578401771396
ACH-000840,-0.487051043744
ACH-000841,-0.52219290167
ACH-000843,-0.4658553433
ACH-000846,-0.44404112229099996
ACH-000847,-0.248750086321
ACH-000848,-0.6193488592490001
ACH-000849,-0.8215078983319999
ACH-000851,-0.59354441596
ACH-000855,-0.667274267028
ACH-000856,-0.556725453981
ACH-000858,-0.437225514478
ACH-000859,-0.657158196559
ACH-000861,-0.793625627719
ACH-000862,-0.631318254645
ACH-000865,-0.640456406621
ACH-000866,-0.392501278073
ACH-000867,-0.516965757306
ACH-000869,-0.8737571159899999
ACH-000872,-0.8379749193899999
ACH-000873,-0.5370334901330001
ACH-000876,-0.9203220308069999
ACH-000878,0.0547941676389
ACH-000880,-0.357641377923
ACH-000881,-0.557185891823
ACH-000882,-0.549306223405
ACH-000884,-0.37152403076800006
ACH-000885,-0.454078927607
ACH-000887,-0.499929317887
ACH-000888,-0.578787035426
ACH-000889,-0.538500980969
ACH-000890,-0.7070399502570001
ACH-000896,-0.670247679112
ACH-000898,-0.32034310410100003
ACH-000900,-0.9199291794069999
ACH-000901,-0.633086122517
ACH-000905,-0.656592548888
ACH-000906,-0.560999756524
ACH-000907,-0.648741317927
ACH-000910,-0.39446917022
ACH-000911,-0.626888236075
ACH-000912,-0.694615601136
ACH-000913,-0.19833576916999998
ACH-000915,-0.19880910990200001
ACH-000916,-0.151716034467
ACH-000917,-0.618529211073
ACH-000921,-0.646880757362
ACH-000924,-0.5463055922169999
ACH-000926,-0.393775036267
ACH-000928,-0.535304228319
ACH-000929,-0.890502712375
ACH-000932,-0.426869398429
ACH-000935,-0.5847081993600001
ACH-000936,-0.320094622555
ACH-000937,-0.372522240364
ACH-000938,-0.633227489318
ACH-000939,-0.559794528008
ACH-000941,-0.541199541306
ACH-000943,-0.506958402887
ACH-000946,-0.5245305710399999
ACH-000947,-0.749028547059
ACH-000948,-0.598916614758
ACH-000950,-0.6514218463220001
ACH-000953,-0.4015394517
ACH-000957,-1.05852102866
ACH-000958,-0.618775828221
ACH-000960,-0.8382069180859999
ACH-000963,-0.757649134419
ACH-000968,-0.630997361566
ACH-000969,-0.478945914525
ACH-000973,-0.6863833612100001
ACH-000974,-0.47206597764799996
ACH-000975,-0.66677252529
ACH-000976,-0.570632841499
ACH-000978,-0.553836672703
ACH-000980,-0.535257152822
ACH-000984,-0.8509790938289999
ACH-000986,-0.663313527399
ACH-000988,-0.5332201850630001
ACH-000993,-0.930956856787
ACH-000994,-0.5144855479029999
ACH-000996,-0.592750156893
ACH-001001,-0.357696997769
ACH-001020,-0.6379290760140001
ACH-001028,-0.163213158376
ACH-001031,-0.6309231863979999
ACH-001038,-0.605059274553
ACH-001048,-0.464184221229
ACH-001050,-0.7662020629180001
ACH-001053,-0.664181876794
ACH-001054,-0.53364334806
ACH-001061,-0.5688768671459999
ACH-001067,-0.530163971038
ACH-001075,-0.54313281327
ACH-001096,-0.0662809571613
ACH-001128,-0.5570723134669999
ACH-001134,-0.685309134824
ACH-001151,-0.364202316841
ACH-001163,-0.292916439869
ACH-001164,-0.525739368376
ACH-001173,-0.712682249699
ACH-001183,-0.446533824415
ACH-001184,-0.5006037605
ACH-001190,-0.802398427801
ACH-001192,-0.72254631724
ACH-001193,-0.573824812752
ACH-001196,-0.623969964175
ACH-001197,-0.689615929161
ACH-001205,-0.514156679944
ACH-001211,-0.6774460986499999
ACH-001212,-0.898408657074
ACH-001228,-0.337532812909
ACH-001232,-0.650105568659
ACH-001239,-0.5785899296589999
ACH-001274,-0.364762530395
ACH-001275,-0.575899182581
ACH-001277,-0.712501722008
ACH-001278,-0.564864981432
ACH-001280,-1.20471314998
ACH-001283,-0.8911254519159999
ACH-001289,-0.463965017852
ACH-001295,-0.6687390960540001
ACH-001300,-0.291490726656
ACH-001301,-0.5755699239909999
ACH-001302,-0.672229194737
ACH-001303,-0.0766027949774
ACH-001306,-0.32740612397
ACH-001318,-0.705645094438
ACH-001322,-0.547193595435
ACH-001328,-0.517036413803
ACH-001332,-0.910640498372
ACH-001333,-0.861557294969
ACH-001336,-0.7340260279809999
ACH-001340,-0.6594900061069999
ACH-001346,-0.406754765491
ACH-001353,-0.545705069766
ACH-001354,-0.512189646936
ACH-001367,-0.6859155585
ACH-001368,-0.43855618352799997
ACH-001374,-0.7213300898780001
ACH-001375,-0.673289401904
ACH-001377,-0.6525087435220001
ACH-001380,-0.426098218783
ACH-001391,-0.361994317923
ACH-001407,-0.474848803961
ACH-001408,-0.7226463573690001
ACH-001413,-0.379064895876
ACH-001430,-0.634249312047
ACH-001431,-0.608129696309
ACH-001450,-0.258228155007
ACH-001496,-0.574127439787
ACH-001500,-0.37121061089
ACH-001521,-0.203839961565
ACH-001523,-0.765494338046
ACH-001532,-0.675882327983
ACH-001536,-0.5598751266149999
ACH-001550,-0.110042215185
ACH-001552,-0.751240418284
ACH-001554,-0.502184673413
ACH-001645,-0.779111474898
ACH-001654,-0.405367076677
ACH-001715,-0.686227545471
ACH-001735,-0.25373786063299997
ACH-001736,-0.281590549997
ACH-001737,-0.494098839349
ACH-001740,-0.6172414841699999
ACH-001745,-0.42187320136600004
ACH-001750,-0.416934878349
ACH-001765,-0.25146365802799997
ACH-001956,-0.265367960816
ACH-001957,-0.851915408271
