,CPE (1363)
ACH-000206,-0.589663317429
ACH-000207,-0.43744327539800004
ACH-000211,-0.270263965079
ACH-000215,-0.27136359594099996
ACH-000221,-0.32438076549899997
ACH-000222,-0.12370151601900001
ACH-000223,-0.262312794156
ACH-000226,-0.18031372020999997
ACH-000227,-0.331511066362
ACH-000228,-0.236908014474
ACH-000231,-0.067056300276
ACH-000232,-0.262593964766
ACH-000233,-0.509867574738
ACH-000234,-0.6331066324
ACH-000235,-0.213642745921
ACH-000237,-0.23501921382399998
ACH-000238,-0.234376486997
ACH-000243,-0.33829206722599997
ACH-000244,0.0384876197951
ACH-000246,-0.31245318184099996
ACH-000248,-0.0221152222483
ACH-000250,-0.24009363124400002
ACH-000251,-0.294096408282
ACH-000253,-0.128658373484
ACH-000255,-0.210484694456
ACH-000256,-0.313858220188
ACH-000257,-0.0235697359438
ACH-000258,-0.338180125329
ACH-000259,-0.115297622071
ACH-000260,-0.151184612784
ACH-000261,-0.324415146252
ACH-000262,-0.258728122271
ACH-000263,-0.392860427632
ACH-000264,-0.219064115141
ACH-000265,-0.209468827426
ACH-000266,-0.278048169974
ACH-000272,-0.22756359684
ACH-000273,-0.22527847081
ACH-000274,-0.336254860062
ACH-000277,-0.217876170538
ACH-000278,-0.482453089047
ACH-000279,-0.294101405544
ACH-000280,-0.239771535021
ACH-000281,-0.134591299918
ACH-000288,-0.181857217458
ACH-000291,-0.232321452464
ACH-000293,-0.270624506446
ACH-000294,-0.218168268433
ACH-000295,-0.35201825471000003
ACH-000296,-0.09425765493069999
ACH-000302,-0.22988243379999998
ACH-000304,-0.20942845792
ACH-000307,-0.195564887911
ACH-000308,-0.267783105394
ACH-000310,-0.401213856215
ACH-000311,-0.192902924679
ACH-000312,-0.0620744067101
ACH-000315,-0.44485879053000005
ACH-000316,-0.27151550448
ACH-000317,0.09545261393400001
ACH-000318,-0.228950390069
ACH-000319,-0.0541379336642
ACH-000320,0.020631453926400003
ACH-000322,-0.34447850896399995
ACH-000323,-0.519781543173
ACH-000324,-0.374910097483
ACH-000329,-0.31291189605700004
ACH-000330,-0.08990566803780001
ACH-000331,-0.0487797249395
ACH-000332,-0.18444502773899998
ACH-000334,-0.110591145859
ACH-000335,-0.15008039405999998
ACH-000336,-0.0895216545493
ACH-000337,-0.14682027219000002
ACH-000339,-0.146674920086
ACH-000341,-0.242622985647
ACH-000348,-0.205741012185
ACH-000350,-0.301588198213
ACH-000352,-0.0395288341951
ACH-000356,-0.194342052774
ACH-000361,-0.078580715648
ACH-000362,-0.456626416544
ACH-000363,-0.22928409886999998
ACH-000364,-0.281817113632
ACH-000365,-0.40046969817100003
ACH-000366,-0.143318894098
ACH-000368,-0.17917940584699998
ACH-000374,-0.187369944283
ACH-000375,-0.081712547112
ACH-000376,-0.243227491547
ACH-000381,-0.207220294991
ACH-000383,-0.288289280892
ACH-000387,-0.21522317408000002
ACH-000389,-0.13714025324999998
ACH-000390,-0.34646164622599995
ACH-000393,-0.32116785184700003
ACH-000395,-0.212439812203
ACH-000397,-0.123585086852
ACH-000401,-0.00809329767409
ACH-000402,0.204766830571
ACH-000403,-0.376366223371
ACH-000404,-0.355761848531
ACH-000406,-0.340299285417
ACH-000407,-0.205965530667
ACH-000408,-0.41251212718900004
ACH-000410,-0.156212146019
ACH-000411,-0.23842931519299998
ACH-000414,-0.0319148592462
ACH-000415,-0.226664500656
ACH-000416,-0.28426734808000004
ACH-000420,-0.232810872403
ACH-000421,-0.263039623466
ACH-000424,-0.312884638105
ACH-000425,-0.281954282374
ACH-000426,-0.15564261277799998
ACH-000427,-0.253591557091
ACH-000433,0.131733159436
ACH-000436,-0.19424728040199998
ACH-000444,-0.334630723424
ACH-000445,-0.33145144761399997
ACH-000448,-0.279042577999
ACH-000450,0.176164027526
ACH-000452,-0.134358806033
ACH-000454,-0.100205743976
ACH-000458,-0.15636452708100002
ACH-000459,-0.234549634413
ACH-000460,-0.330505099116
ACH-000461,-0.022550809993500003
ACH-000463,-0.10287256761600001
ACH-000464,-0.0166378362246
ACH-000466,-0.166710878675
ACH-000467,-0.256592707206
ACH-000468,-0.31999749090999996
ACH-000469,-0.20172824370499998
ACH-000470,-0.198555881791
ACH-000471,-0.146042954145
ACH-000472,-0.0823884041303
ACH-000473,-0.18819690989500001
ACH-000475,-0.284610279444
ACH-000476,-0.23026261040600002
ACH-000477,-0.457898006723
ACH-000480,-0.100249594495
ACH-000481,-0.18701845113200002
ACH-000483,-0.182699138678
ACH-000484,-0.15405237882300002
ACH-000485,-0.287611937564
ACH-000486,-0.18131159424899998
ACH-000487,-0.227126327758
ACH-000488,-0.26544189113899996
ACH-000490,-0.2866078331
ACH-000491,-0.312712796781
ACH-000495,-0.23833944822900002
ACH-000496,-0.318357041562
ACH-000499,-0.060886339947
ACH-000500,-0.348899634909
ACH-000502,-0.197915283722
ACH-000503,-0.297620820346
ACH-000505,-0.120745359023
ACH-000507,-0.421750799503
ACH-000510,-0.33858182392700004
ACH-000511,-0.340209899393
ACH-000512,-0.18205858475499997
ACH-000516,-0.20369867230900002
ACH-000517,-0.295486150328
ACH-000518,-0.47896362224
ACH-000520,-0.0994409761902
ACH-000521,-0.148599348089
ACH-000522,-0.317541254603
ACH-000524,-0.22559152440299998
ACH-000527,-0.233112258358
ACH-000528,-0.31899291012
ACH-000537,-0.363960717913
ACH-000541,-0.314839661294
ACH-000542,-0.167764609972
ACH-000544,-0.319948230431
ACH-000545,-0.22806729243
ACH-000547,-0.26242186351700003
ACH-000548,-0.149963337142
ACH-000549,-0.42314833213200004
ACH-000550,0.0162934252006
ACH-000552,-0.20371561946800001
ACH-000556,-0.233712494516
ACH-000557,-0.21156867949799998
ACH-000570,-0.214821863744
ACH-000571,-0.358184852973
ACH-000573,-0.280618456855
ACH-000576,-0.21900236306999996
ACH-000580,-0.0855850364823
ACH-000584,-0.177604343999
ACH-000585,-0.17499370396299999
ACH-000588,0.0811863525169
ACH-000589,-0.216397722492
ACH-000591,-0.27273696194
ACH-000593,-0.16760132266
ACH-000600,-0.270435599798
ACH-000601,-0.22970784903799998
ACH-000604,-0.18505162278499998
ACH-000605,-0.293745797615
ACH-000606,-0.322638799966
ACH-000608,-0.321717382409
ACH-000614,-0.107448666959
ACH-000616,-0.265601721615
ACH-000618,-0.470289907654
ACH-000619,-0.220251524182
ACH-000620,-0.174137006395
ACH-000621,-0.0831896970932
ACH-000622,-0.108041506495
ACH-000623,-0.248582445146
ACH-000624,-0.258333869658
ACH-000627,-0.329836587165
ACH-000630,-0.206209840035
ACH-000632,-0.261832382357
ACH-000633,-0.294000427841
ACH-000637,-0.148838084257
ACH-000638,-0.107253895551
ACH-000646,0.046647894772899996
ACH-000647,-0.34743151622
ACH-000648,-0.113421094236
ACH-000649,-0.395886219792
ACH-000651,-0.0348922540432
ACH-000652,-0.33777435890199997
ACH-000653,-0.333633209762
ACH-000657,-0.17220185509599997
ACH-000658,-0.392017483207
ACH-000661,0.0966515851887
ACH-000662,-0.13132267342499998
ACH-000663,-0.306279889436
ACH-000665,-0.265083519667
ACH-000671,0.0495842194862
ACH-000673,-0.254060579635
ACH-000676,-0.25903087793
ACH-000677,-0.321472875682
ACH-000681,-0.11330861890699999
ACH-000682,-0.24975296905299998
ACH-000683,-0.0951614086478
ACH-000684,-0.213269785783
ACH-000688,-0.210130609006
ACH-000693,-0.300769706729
ACH-000694,-0.25976077768000005
ACH-000695,0.307915708042
ACH-000696,-0.238848557096
ACH-000697,0.010826107413700001
ACH-000699,-0.24388835305599998
ACH-000701,-0.49394338485100003
ACH-000706,0.0548637129275
ACH-000711,-0.223185796591
ACH-000713,-0.055688222576299996
ACH-000714,-0.0492013509688
ACH-000718,-0.183247252218
ACH-000720,-0.08121223323589999
ACH-000721,-0.256970205083
ACH-000724,-0.050391108146
ACH-000725,-0.146764707502
ACH-000732,-0.292600276219
ACH-000734,-0.122627677696
ACH-000735,-0.29146581617
ACH-000736,-0.381291506658
ACH-000738,-0.273805373415
ACH-000746,-0.373440992884
ACH-000747,-0.127309646921
ACH-000748,-0.257131337761
ACH-000753,-0.340381085748
ACH-000756,-0.130845132102
ACH-000757,-0.19250456563
ACH-000758,-0.147795166996
ACH-000760,-0.133347768354
ACH-000763,-0.221430829296
ACH-000764,-0.131356046203
ACH-000765,-0.241747230737
ACH-000766,-0.157838284628
ACH-000767,-0.320181039271
ACH-000768,-0.266906999315
ACH-000769,0.026541268537900002
ACH-000770,-0.259976284766
ACH-000771,-0.108515523912
ACH-000773,-0.205521264484
ACH-000776,-0.240020293766
ACH-000777,-0.284446702823
ACH-000778,-0.5487718263069999
ACH-000781,-0.091496919046
ACH-000782,-0.536209445081
ACH-000783,-0.21973061857700002
ACH-000784,-0.24259479299400002
ACH-000785,-0.10907424097999999
ACH-000787,-0.227807783248
ACH-000788,-0.23678935337200002
ACH-000791,-0.016920257057
ACH-000792,-0.22341375117400003
ACH-000794,-0.280294601388
ACH-000796,-0.298384970411
ACH-000799,-0.012576208362100001
ACH-000800,0.045327891132500006
ACH-000802,-0.36355276741
ACH-000804,-0.0495857028003
ACH-000805,0.0270784821247
ACH-000809,-0.28932978463500003
ACH-000810,-0.437045002538
ACH-000811,-0.023846035832199998
ACH-000817,-0.18900808024500002
ACH-000819,-0.35787877984
ACH-000820,-0.211610981914
ACH-000821,-0.414493099222
ACH-000822,-0.153894314136
ACH-000823,-0.36063537312
ACH-000824,-0.20079300153299998
ACH-000827,-0.101795169699
ACH-000829,-0.03244782042
ACH-000831,-0.178202005689
ACH-000832,-0.266709555104
ACH-000833,-0.233783039848
ACH-000834,-0.317739268214
ACH-000835,-0.306418583394
ACH-000836,-0.342271593473
ACH-000837,-0.268108689014
ACH-000838,-0.0667981067889
ACH-000839,-0.0836012423122
ACH-000840,-0.0667014127794
ACH-000841,-0.0256489542565
ACH-000843,-0.375387791175
ACH-000846,-0.24478302074
ACH-000847,-0.0643528754232
ACH-000848,-0.20498448826299998
ACH-000849,-0.19567550604800002
ACH-000851,-0.335711980856
ACH-000855,-0.317079764875
ACH-000856,-0.23875844348499997
ACH-000858,-0.270707427066
ACH-000859,-0.078761084248
ACH-000861,-0.40553668049999997
ACH-000862,-0.261548247637
ACH-000865,-0.28134521379
ACH-000866,-0.057054006520000006
ACH-000867,-0.18061193520100002
ACH-000869,0.0930338355538
ACH-000872,-0.282620577232
ACH-000873,-0.241901469304
ACH-000876,-0.0944565089322
ACH-000878,-0.387068776073
ACH-000880,-0.126363189357
ACH-000881,-0.207744229698
ACH-000882,-0.152176421685
ACH-000884,-0.24000487001899998
ACH-000885,-0.23394318585700002
ACH-000887,-0.15992672595000001
ACH-000888,-0.238007235398
ACH-000889,-0.306227273955
ACH-000890,-0.259527531835
ACH-000896,-0.415560099971
ACH-000898,-0.626422199865
ACH-000900,-0.193769425048
ACH-000901,-0.352416339296
ACH-000905,-0.241507468893
ACH-000906,-0.402321326137
ACH-000907,-0.281553155792
ACH-000910,-0.293243921011
ACH-000911,-0.303029101771
ACH-000912,-0.16883474285
ACH-000913,-0.172836628038
ACH-000915,-0.24394152783300002
ACH-000916,-0.281952389643
ACH-000917,0.024572133383299995
ACH-000921,-0.23798511044100001
ACH-000924,-0.296628212713
ACH-000926,-0.40761744457599997
ACH-000928,-0.184633717808
ACH-000929,-0.37936358323299996
ACH-000932,-0.189485111962
ACH-000935,-0.0861676236672
ACH-000936,-0.274318390969
ACH-000937,-0.375571894455
ACH-000938,-0.35761963700000005
ACH-000939,0.0623849074811
ACH-000941,-0.189887711155
ACH-000943,-0.145512583907
ACH-000946,-0.169716223507
ACH-000947,-0.17476132800799998
ACH-000948,-0.235613686764
ACH-000950,-0.133414920147
ACH-000953,-0.358472174724
ACH-000957,-0.450239039177
ACH-000958,-0.324894109756
ACH-000960,-0.33581066976400004
ACH-000963,-0.537474390902
ACH-000968,-0.0922309818475
ACH-000969,-0.411642492123
ACH-000973,-0.267245213268
ACH-000974,-0.25285043384100003
ACH-000975,-0.09971375753680001
ACH-000976,-0.10325863574899999
ACH-000978,-0.10157776236600001
ACH-000980,-0.144464180252
ACH-000984,-0.211483564538
ACH-000986,-0.220824777582
ACH-000988,-0.172034487863
ACH-000993,0.0348150339824
ACH-000994,-0.20358839612
ACH-000996,-0.379346020757
ACH-001001,-0.21992072832100001
ACH-001020,-0.222787492935
ACH-001028,-0.18745120893599998
ACH-001031,-0.286466858805
ACH-001038,-0.16478470274700002
ACH-001048,-0.13608654421
ACH-001050,-0.378697412241
ACH-001053,-0.361733095467
ACH-001054,-0.185674386029
ACH-001061,-0.0751528779785
ACH-001067,-0.0919952211182
ACH-001075,-0.200509180507
ACH-001096,-0.0603139557582
ACH-001128,-0.398351836988
ACH-001134,-0.125903866285
ACH-001151,-0.26420062214
ACH-001163,-0.239429944674
ACH-001164,-0.541130031907
ACH-001173,-0.225271454507
ACH-001183,-0.356878623942
ACH-001184,-0.300241285924
ACH-001190,0.016072485182600002
ACH-001192,-0.23920738728399998
ACH-001193,-0.426377544863
ACH-001196,-0.0301076189148
ACH-001197,-0.205715947445
ACH-001205,-0.465840076281
ACH-001211,-0.571531307569
ACH-001212,-0.36139340747000004
ACH-001228,-0.0404994120053
ACH-001232,-0.28497184487599997
ACH-001239,-0.290279635975
ACH-001274,-0.447345753257
ACH-001275,-0.284440151921
ACH-001277,0.235691778765
ACH-001278,-0.24360251656100002
ACH-001280,0.10827977885
ACH-001283,0.053528097043
ACH-001289,0.026037575350799997
ACH-001295,-0.332056718622
ACH-001300,-0.11022779938100001
ACH-001301,-0.0832362220697
ACH-001302,-0.37455424237499996
ACH-001303,-0.0628953758172
ACH-001306,-0.166536505819
ACH-001318,-0.29704585144900003
ACH-001322,-0.163031527466
ACH-001328,-0.0727793110449
ACH-001332,-0.111315217891
ACH-001333,-0.0332134473722
ACH-001336,-0.0897674706863
ACH-001340,-0.203929117608
ACH-001346,-0.256098322137
ACH-001353,-0.265428862067
ACH-001354,-0.423448056719
ACH-001367,0.00137596198968
ACH-001368,-0.22555864087699998
ACH-001374,-0.138984164976
ACH-001375,-0.18323457117400002
ACH-001377,-0.31516605014000004
ACH-001380,-0.145923516272
ACH-001391,-0.398520050413
ACH-001407,-0.28806722108000005
ACH-001408,-0.173603352377
ACH-001413,-0.199920740383
ACH-001430,-0.347320658922
ACH-001431,-0.428931137117
ACH-001450,-0.603483617058
ACH-001496,-0.314809380425
ACH-001500,-0.280570185732
ACH-001521,-0.662562310962
ACH-001523,-0.22129050163800001
ACH-001532,-0.25085681313499997
ACH-001536,-0.315326270908
ACH-001550,-0.328430175816
ACH-001552,-0.25786321536400003
ACH-001554,-0.325694720749
ACH-001645,-0.208110227367
ACH-001654,-0.38530973964000004
ACH-001715,-0.35402140337099997
ACH-001735,-0.29311661549
ACH-001736,-0.341443440096
ACH-001737,-0.07708172079239999
ACH-001740,-0.43406040851000005
ACH-001745,-0.353215703573
ACH-001750,-0.0780442305468
ACH-001765,-0.148943254935
ACH-001956,-0.17392110967799998
ACH-001957,-0.0644564128931
