,MRPS18C (51023)
ACH-000235,-0.311911823435
ACH-000237,-0.108156141994
ACH-000238,-0.224871189474
ACH-000243,-0.46461200133100006
ACH-000244,-0.319520427215
ACH-000246,-0.487434848449
ACH-000248,-0.541293923852
ACH-000250,0.00866011901074
ACH-000251,-0.62427863012
ACH-000253,-0.117674347746
ACH-000255,-0.375502675757
ACH-000256,-0.404147211298
ACH-000257,-0.39431352511999995
ACH-000258,0.0517623285941
ACH-000259,-0.532792750284
ACH-000260,-0.21530162298
ACH-000261,-0.169944686633
ACH-000262,-0.507454929868
ACH-000263,0.0626301784743
ACH-000264,-0.323703669208
ACH-000265,-0.5931710101950001
ACH-000266,-0.16360565715999997
ACH-000272,-0.261115425772
ACH-000273,-0.40445633351300003
ACH-000274,-0.126730937578
ACH-000277,-0.41640420942100004
ACH-000278,-0.0709996310228
ACH-000279,-0.561155722862
ACH-000280,-0.317425634688
ACH-000281,-0.47080092152900005
ACH-000288,-0.3670805633
ACH-000291,-0.194557118007
ACH-000293,-0.528037541411
ACH-000294,-0.19518933672699998
ACH-000295,0.00799859995105
ACH-000296,-0.23005374936999998
ACH-000302,-0.40942025240999996
ACH-000304,-0.909205726157
ACH-000307,-0.36645153687200005
ACH-000308,-0.40479523525300004
ACH-000310,-0.45416453253999994
ACH-000311,-0.276151845707
ACH-000312,-0.47209236306
ACH-000315,-0.722798915123
ACH-000316,-0.36181754565800006
ACH-000317,-0.8797812832799999
ACH-000318,-0.44685660268399996
ACH-000319,-0.048662134491
ACH-000320,-0.8087409015970001
ACH-000322,-0.639581472158
ACH-000323,-0.515676254779
ACH-000324,-0.30091607970400003
ACH-000329,-0.400206955658
ACH-000330,-0.509773515553
ACH-000331,-0.48629562564400003
ACH-000332,-0.133753004588
ACH-000334,-0.20402358805799997
ACH-000335,-0.314922434392
ACH-000336,-0.326852525349
ACH-000337,-0.557412606485
ACH-000339,-0.618869734648
ACH-000341,-0.429183667501
ACH-000348,-0.386617794475
ACH-000350,-0.5705322671649999
ACH-000352,-0.6745573360079999
ACH-000356,-0.615885640968
ACH-000361,-0.181818837623
ACH-000362,-0.188136140548
ACH-000363,-0.27681178610999996
ACH-000364,-0.33579392578199996
ACH-000365,-0.203534596739
ACH-000366,-0.142545588149
ACH-000368,-0.48404854979999995
ACH-000374,-0.69320588742
ACH-000375,-0.233358297275
ACH-000376,-0.7230513585420001
ACH-000381,-0.683473167563
ACH-000383,-0.359801264121
ACH-000387,-0.43243328281800003
ACH-000389,-0.117930678211
ACH-000390,-0.38374657483999997
ACH-000393,-0.00874919797749
ACH-000395,-0.309961691405
ACH-000397,-0.0363412541183
ACH-000401,-0.303026234903
ACH-000402,-0.021337148439700002
ACH-000403,-0.222731922055
ACH-000404,-0.696016764063
ACH-000406,-0.593013133352
ACH-000407,-0.48428313622100005
ACH-000408,-0.648260959945
ACH-000410,-0.424343102155
ACH-000411,-0.240408761472
ACH-000414,-0.463373758257
ACH-000415,-0.488685533375
ACH-000416,-0.35977247029
ACH-000420,-0.34357153568099996
ACH-000421,-0.21569016824700002
ACH-000424,-0.408896395005
ACH-000425,-0.36957953233
ACH-000426,-0.44713409901600004
ACH-000427,-0.526546696975
ACH-000433,-0.35996244392899995
ACH-000436,-0.133685245587
ACH-000444,-0.236899536559
ACH-000445,-0.22868680399799998
ACH-000448,-0.260745819594
ACH-000450,-0.878856684444
ACH-000452,-0.158659061776
ACH-000454,-0.730813462455
ACH-000458,-0.419888970893
ACH-000459,-1.12370861036
ACH-000460,-0.427326688407
ACH-000461,-0.25059697914900003
ACH-000463,-0.156051199546
ACH-000464,0.005819097241430001
ACH-000466,-0.0845283849241
ACH-000467,-0.748826648185
ACH-000468,-0.294966125855
ACH-000469,-0.516197411625
ACH-000470,-0.460152449692
ACH-000471,-0.055002445496300005
ACH-000472,-0.326085839672
ACH-000473,-0.657629636692
ACH-000475,-0.38425866823399996
ACH-000476,-0.430246298096
ACH-000477,-0.420582171515
ACH-000480,-0.6859613796680001
ACH-000481,-0.160846329679
ACH-000483,-0.453431216865
ACH-000484,-0.14697418904100001
ACH-000485,-0.240391908701
ACH-000486,-0.37138128919
ACH-000487,-0.205089023393
ACH-000488,-0.48075855583099997
ACH-000490,-0.501286256255
ACH-000491,-0.553461725176
ACH-000495,0.112125874837
ACH-000496,-0.304419457213
ACH-000499,-0.5108345023309999
ACH-000500,-0.0337764459347
ACH-000502,-0.408343263873
ACH-000503,-0.600075025124
ACH-000505,-0.0360979298239
ACH-000507,-0.349761055847
ACH-000510,-0.39015439575099997
ACH-000511,-0.232403696022
ACH-000512,-0.739332706778
ACH-000516,-0.0718250284725
ACH-000517,-0.09977320120279999
ACH-000518,-0.470825391198
ACH-000520,0.10117995309399999
ACH-000521,-0.369731319656
ACH-000522,-0.435267181115
ACH-000524,-0.244201376813
ACH-000527,-0.45057183993999994
ACH-000528,-0.530451658962
ACH-000537,-0.263236654989
ACH-000541,-0.13108111769300002
ACH-000542,-0.14489763495
ACH-000544,-0.696104192362
ACH-000545,-0.56345767918
ACH-000547,-0.43833695851099996
ACH-000548,-0.0166459706858
ACH-000549,-0.28072378719200003
ACH-000550,-0.186365609392
ACH-000552,-0.475972789415
ACH-000556,-0.570468473015
ACH-000557,-0.109633375711
ACH-000570,-0.456393309991
ACH-000571,-0.130782437143
ACH-000573,-0.489327139306
ACH-000576,-0.22298910344099998
ACH-000580,-0.207287018984
ACH-000584,-0.358688192577
ACH-000585,-0.177544811289
ACH-000588,-0.41318928898699997
ACH-000589,-0.73569368143
ACH-000591,-0.39353500138
ACH-000593,-0.449868640894
ACH-000600,-0.43559622142300003
ACH-000601,-0.5483986045970001
ACH-000604,-0.547051201975
ACH-000605,-0.507174324792
ACH-000606,-0.716909346146
ACH-000608,-0.111249554684
ACH-000614,-0.548143414546
ACH-000616,-0.593317162955
ACH-000618,-0.947093148844
ACH-000619,-0.5128569396429999
ACH-000620,-0.54893964209
ACH-000621,-0.152987553752
ACH-000622,-0.18149527061999998
ACH-000623,-0.239097663726
ACH-000624,-0.191692453903
ACH-000627,-0.19441474648600002
ACH-000630,-0.5056445734139999
ACH-000632,-0.337339648899
ACH-000633,-0.52319080866
ACH-000637,-0.619820719572
ACH-000638,-0.385384690354
ACH-000646,-0.355857900424
ACH-000647,-0.541125169951
ACH-000648,-0.7894389129330001
ACH-000649,-0.35622873755199996
ACH-000651,-0.7461858376
ACH-000652,-0.40586161854599995
ACH-000653,-0.264670921439
ACH-000657,-0.317711162897
ACH-000658,-0.102977929969
ACH-000661,-0.420451001178
ACH-000662,-0.141919253672
ACH-000663,-0.300959824634
ACH-000665,-0.333428681185
ACH-000671,-0.782500878247
ACH-000673,-0.0403477776469
ACH-000676,-0.48930390977899996
ACH-000677,-1.2266020653799998
ACH-000681,-0.44437995758500004
ACH-000682,-0.390040597723
ACH-000683,-0.382055775747
ACH-000684,-0.38933658181999997
ACH-000688,-0.22753212265
ACH-000693,-0.6010556162899999
ACH-000694,-0.591664889678
ACH-000695,-0.0251378703809
ACH-000696,-0.346801330977
ACH-000697,-0.472267872531
ACH-000699,-0.6033730717
ACH-000701,-0.245001398935
ACH-000706,-0.39554399971500004
ACH-000711,-0.39175123129
ACH-000713,-0.635919580863
ACH-000714,0.0334596322189
ACH-000718,-0.29189174336999996
ACH-000720,-0.4647654855899999
ACH-000721,-0.269814724191
ACH-000724,0.000311814129564
ACH-000725,-0.46290976243799997
ACH-000732,-0.8394797769939999
ACH-000734,-0.5743523133990001
ACH-000735,-0.338554618449
ACH-000736,-0.297948447593
ACH-000738,-0.631726036618
ACH-000746,-0.956213024429
ACH-000747,-0.566120249323
ACH-000748,-0.12356432678899999
ACH-000753,-0.30764346059500003
ACH-000756,-0.012149414637
ACH-000757,-0.703413250693
ACH-000758,-0.479513421712
ACH-000760,-0.322234841342
ACH-000763,-0.599336221085
ACH-000764,-0.099743569859
ACH-000765,-0.544236418946
ACH-000766,-0.34977667086099995
ACH-000767,-0.7166896425120001
ACH-000768,-0.569472516161
ACH-000769,-0.34193412849
ACH-000770,-0.41125627225
ACH-000771,-0.536936754032
ACH-000773,-0.106996083796
ACH-000776,-0.40341709116400004
ACH-000777,-0.512819496356
ACH-000778,-0.321823502446
ACH-000781,-0.45555469232600004
ACH-000782,-0.0519162457854
ACH-000783,-0.130964291942
ACH-000784,-0.67400366097
ACH-000785,-0.566706434361
ACH-000787,-0.565598625994
ACH-000788,-0.262585373992
ACH-000791,-0.448735228822
ACH-000792,-0.25603370723
ACH-000794,-0.38921013159999995
ACH-000796,-0.374596269485
ACH-000799,-0.423244108388
ACH-000800,-0.483320536673
ACH-000802,-0.757216890906
ACH-000804,-0.7493949878630001
ACH-000805,-0.404156280809
ACH-000809,-0.32293878143800003
ACH-000810,-0.25931225897300003
ACH-000811,-0.0342964142404
ACH-000817,-0.413993841171
ACH-000819,-0.58066948045
ACH-000820,-0.130091533838
ACH-000821,-0.555031013525
ACH-000822,-0.192077773239
ACH-000823,-0.531196541619
ACH-000824,-0.157433734942
ACH-000827,-0.012343853899000001
ACH-000829,-0.234352926465
ACH-000831,-0.50662474759
ACH-000832,-0.630006186528
ACH-000833,-0.300248107881
ACH-000834,-0.38914666272799997
ACH-000835,-0.655085834826
ACH-000836,-0.486288784732
ACH-000837,-0.683915166833
ACH-000838,0.161577104159
ACH-000839,-0.3568210551
ACH-000840,-0.424551266277
ACH-000841,-0.38629376085
ACH-000843,-0.605396382798
ACH-000846,-0.688519951751
ACH-000847,-0.236252073882
ACH-000848,-0.654227796634
ACH-000849,-0.40396432195500004
ACH-000851,-0.649401999689
ACH-000855,-0.863739451964
ACH-000856,-0.36193161208999997
ACH-000858,-0.625115719724
ACH-000859,-0.406684976707
ACH-000861,-0.317562445948
ACH-000862,-0.8536962901369999
ACH-000865,-0.50061111319
ACH-000866,-0.336820643471
ACH-000867,-0.289325394584
ACH-000869,-0.399138332531
ACH-000872,-0.246537737609
ACH-000873,-0.495480232809
ACH-000876,-0.980385328049
ACH-000878,-0.38730844319799995
ACH-000880,-0.363007385034
ACH-000881,-0.5307960905960001
ACH-000882,-0.517491294111
ACH-000884,-0.32071049166099996
ACH-000885,-0.521453787686
ACH-000887,-0.366331302006
ACH-000888,-0.37640016332599996
ACH-000889,-0.183985279582
ACH-000890,-0.162065694757
ACH-000896,-0.46656450634999996
ACH-000898,-0.413175486778
ACH-000900,-0.417402349287
ACH-000901,-0.279240342849
ACH-000905,-0.39575919198700005
ACH-000906,-0.49905337136100003
ACH-000907,-0.169813573578
ACH-000910,-0.65647241416
ACH-000911,-0.630933845483
ACH-000912,-0.357764990233
ACH-000913,-0.31353297641600003
ACH-000915,-0.40772183252899996
ACH-000916,-0.0969526191392
ACH-000917,-0.52617968877
ACH-000921,-0.735882799151
ACH-000924,-0.531641647493
ACH-000926,-0.245975858101
ACH-000928,-0.564602455849
ACH-000929,-0.11744765618400001
ACH-000932,-0.361721909685
ACH-000935,-0.553539889018
ACH-000936,-0.575317482649
ACH-000937,-0.20053642249899997
ACH-000938,-0.275036698105
ACH-000939,-0.724674453318
ACH-000941,-0.430331851475
ACH-000943,-0.51147904119
ACH-000946,-0.432965121277
ACH-000947,-0.629283278994
ACH-000948,-0.5506874161850001
ACH-000950,-0.39003541238300005
ACH-000953,0.116932329903
ACH-000957,-0.559148212516
ACH-000958,-0.509326893311
ACH-000960,-0.208552167982
ACH-000963,-0.742228162637
ACH-000968,-0.5368737547519999
ACH-000969,-0.699655797941
ACH-000973,-0.305014721171
ACH-000974,-0.22707829857099998
ACH-000975,-0.564474141081
ACH-000976,-0.436437852992
ACH-000978,-0.537788627616
ACH-000980,-0.459379152139
ACH-000984,-0.33981536576300003
ACH-000986,-0.670521227686
ACH-000988,-0.215524600949
ACH-000993,-0.113779982991
ACH-000994,-0.563077704204
ACH-000996,-0.102983048116
ACH-001001,-0.30548878161
ACH-001020,-0.444633622362
ACH-001028,-0.452154709009
ACH-001031,-0.46260544258599995
ACH-001038,-0.5316401591350001
ACH-001048,-0.456885343795
ACH-001050,-0.022836704675400003
ACH-001053,-0.320572120252
ACH-001054,-0.469458990362
ACH-001061,-0.44885842758199995
ACH-001067,-0.283059546301
ACH-001075,-0.28444767768
ACH-001096,-0.285774415154
ACH-001128,-0.419027739375
ACH-001134,-0.47754758973399997
ACH-001151,-0.0904116149254
ACH-001163,-0.33251089334600004
ACH-001164,-0.623187804472
ACH-001173,-0.565386388293
ACH-001183,-0.5970398116219999
ACH-001184,-0.203740967097
ACH-001190,-0.201803358774
ACH-001192,-0.383343705386
ACH-001193,-0.31409231404800003
ACH-001196,-0.5592787563
ACH-001197,-0.08860702555260001
ACH-001205,-0.128705946254
ACH-001211,-0.25523043792
ACH-001212,-0.0396004136301
ACH-001228,-0.30093182081000003
ACH-001232,-0.483534988693
ACH-001239,-0.39995088346
ACH-001274,-0.335797879116
ACH-001275,-0.302253147858
ACH-001277,-0.33525555611900004
ACH-001278,-0.411233127294
ACH-001280,-0.022296205245400002
ACH-001283,-0.426035207456
ACH-001289,-0.299314042142
ACH-001295,0.055701795581999995
ACH-001300,-0.190415219602
ACH-001301,-0.15586152257000002
ACH-001302,-0.38089625747199995
ACH-001303,-0.208480747911
ACH-001306,-0.350449940157
ACH-001318,-0.85338462503
ACH-001322,-0.281548987359
ACH-001328,-0.312533640903
ACH-001332,-0.25199049260699996
ACH-001333,-0.5147414770840001
ACH-001336,-0.591424095844
ACH-001340,-0.26384266094000003
ACH-001346,-0.522723727638
ACH-001353,-0.170933395775
ACH-001354,-0.565791905082
ACH-001367,-0.230659488138
ACH-001368,-0.45508334664300004
ACH-001374,0.10489125990800001
ACH-001375,-0.029103313380100002
ACH-001377,-0.514500480705
ACH-001380,-0.547120197928
ACH-001391,-0.0254184262103
ACH-001407,-0.46419003803900005
ACH-001408,-0.441855440158
ACH-001413,-0.133453473739
ACH-001430,-0.464765289449
ACH-001431,-0.16763214300899998
ACH-001450,-0.233607288974
ACH-001496,-0.6310110686
ACH-001500,-0.659643292986
ACH-001521,-0.339520384737
ACH-001523,-0.72886494764
ACH-001532,-0.269564575145
ACH-001536,-0.222876483518
ACH-001550,-0.573189914641
ACH-001552,0.0953419696476
ACH-001554,-0.398991462505
ACH-001645,-0.376940164838
ACH-001654,-0.318862554954
ACH-001715,-0.141496251601
ACH-001735,-0.0348632806241
ACH-001736,-0.0808978067725
ACH-001737,-1.14009318994
ACH-001740,-0.0061079512667799995
ACH-001745,0.018614003831799997
ACH-001750,-0.281138202148
ACH-001765,0.0901310418007
ACH-001956,-0.0224746654607
ACH-001957,-0.05176979995849999
