,OOEP (441161)
ACH-000251,-0.244107938229
ACH-000253,-0.105792096568
ACH-000255,-0.271994060812
ACH-000256,-0.260887486233
ACH-000257,-0.17233447741900002
ACH-000258,-0.102033875999
ACH-000259,-0.025057986796400002
ACH-000260,0.0111092618474
ACH-000261,0.012118332534299997
ACH-000262,-0.0174945552007
ACH-000263,0.0225138232196
ACH-000264,-0.0686740951371
ACH-000265,0.0306254005449
ACH-000266,-0.053074124524300006
ACH-000272,-0.0734959767232
ACH-000273,-0.09973692789239999
ACH-000274,-0.126860520771
ACH-000277,0.039766801828800005
ACH-000278,-0.225465815964
ACH-000279,-0.0385408008818
ACH-000280,-0.0323636561758
ACH-000281,0.18291973055100003
ACH-000288,-0.148614889253
ACH-000291,-0.025841509816200002
ACH-000293,-0.11865118109999999
ACH-000294,0.0328925920111
ACH-000295,0.0390417639295
ACH-000296,-0.161541343595
ACH-000302,-0.09321048205469999
ACH-000304,-0.158096582639
ACH-000307,-0.0591791657178
ACH-000308,-0.0851831102916
ACH-000310,-0.000289113032807
ACH-000311,0.0222895260367
ACH-000312,-0.06739654220930001
ACH-000315,-0.107473568333
ACH-000316,0.0359567192979
ACH-000317,-0.00114482418837
ACH-000318,0.0780804127799
ACH-000319,0.039683893832900004
ACH-000320,-0.0838630389656
ACH-000322,-0.21583510840300002
ACH-000323,0.0444377243591
ACH-000324,-0.100932360053
ACH-000329,-0.012529502777499998
ACH-000330,-0.0812205334
ACH-000331,-0.12292875601099999
ACH-000332,-0.00336338622694
ACH-000334,0.0275483883299
ACH-000335,-0.33501766046799997
ACH-000336,-0.0359308910574
ACH-000337,-0.06038468059769999
ACH-000339,-0.0928301818792
ACH-000341,-0.053915968397000004
ACH-000348,-0.0226681646038
ACH-000350,-0.20347254863800002
ACH-000352,-0.159274212662
ACH-000356,0.012323454030200002
ACH-000361,0.09557352058560001
ACH-000362,0.0563897515708
ACH-000363,0.016578557737700002
ACH-000364,-0.0143307662237
ACH-000365,0.114790025065
ACH-000366,-0.0847113970434
ACH-000368,-0.138829366157
ACH-000374,-0.031657071612700004
ACH-000375,-0.17527099098499999
ACH-000376,-0.04383154981790001
ACH-000381,0.138984206207
ACH-000383,-0.00230117247349
ACH-000387,-0.146245813537
ACH-000389,0.07401759148739999
ACH-000390,-0.147890426813
ACH-000393,-0.113192152847
ACH-000395,0.0550798025961
ACH-000397,-0.0891201295278
ACH-000401,-0.0368322525339
ACH-000402,-0.122771398622
ACH-000403,-0.137356591358
ACH-000404,-0.021386349647499997
ACH-000406,-0.0498168465477
ACH-000407,-0.09531340289169998
ACH-000408,-0.118095528989
ACH-000410,-0.056733713472800006
ACH-000411,-0.0882803523848
ACH-000414,-0.017441369862400004
ACH-000415,-0.16088961831700002
ACH-000416,-0.0262142897745
ACH-000420,-0.035510470719699996
ACH-000421,-0.24038176608399997
ACH-000424,-0.0188087921366
ACH-000425,0.034639122935300005
ACH-000426,-0.212854149303
ACH-000427,0.148522446591
ACH-000433,-0.006564063681020001
ACH-000436,-0.286112376606
ACH-000444,0.0364099083519
ACH-000445,-0.370819671484
ACH-000448,-0.0876002134746
ACH-000450,0.148816742079
ACH-000452,-0.0194371546464
ACH-000454,-0.155989297907
ACH-000458,0.014596975058500002
ACH-000459,-0.0117753896462
ACH-000460,0.00833206842384
ACH-000461,0.052705606238000004
ACH-000463,-0.0844267259605
ACH-000464,0.128765104195
ACH-000466,-0.055234769165
ACH-000467,0.0104047569792
ACH-000468,0.0239724792127
ACH-000469,-0.09279437574269998
ACH-000470,-0.107253970941
ACH-000471,0.027521458255
ACH-000472,-0.0281323716243
ACH-000473,-0.00620996755623
ACH-000475,-0.268280723107
ACH-000476,0.000919270716086
ACH-000477,-0.133280356798
ACH-000480,-0.156337437474
ACH-000481,-0.08146404870780001
ACH-000483,-0.08611836121269999
ACH-000484,0.0493825313791
ACH-000485,-0.0847406394814
ACH-000486,-0.116464348478
ACH-000487,-0.07858188385489999
ACH-000488,-0.0841948775217
ACH-000490,-0.151894841185
ACH-000491,-0.166524764522
ACH-000495,0.062175395566099995
ACH-000496,-0.22928700805100002
ACH-000499,-0.290038763897
ACH-000500,0.0166242555914
ACH-000502,-0.139265959642
ACH-000503,0.164243175451
ACH-000505,-0.0847986734385
ACH-000507,-0.030724080385699997
ACH-000510,0.13187064214000002
ACH-000511,-0.10207987693800001
ACH-000512,-0.0687232949014
ACH-000516,-0.223717014148
ACH-000517,-0.089072170459
ACH-000518,-0.148845538603
ACH-000520,-0.16568527143200001
ACH-000521,0.11929592507799999
ACH-000522,-0.07017622262999999
ACH-000524,-0.19727598019200002
ACH-000527,-0.0230565776897
ACH-000528,-0.09326443292780001
ACH-000537,-0.172982869465
ACH-000541,0.00937010760517
ACH-000542,-0.0192932605332
ACH-000544,-0.176346554267
ACH-000545,-0.18116199307999997
ACH-000547,-0.00143877684975
ACH-000548,0.00929573353766
ACH-000549,0.0601352869312
ACH-000550,-0.183289082359
ACH-000552,-0.17873519694200002
ACH-000556,-0.335716616288
ACH-000557,-0.035378178715800006
ACH-000570,-0.137602333844
ACH-000571,-0.241016999699
ACH-000573,-0.07876847959210001
ACH-000576,0.0261142852862
ACH-000580,0.10224330058
ACH-000584,-0.103804629669
ACH-000585,-0.137841222477
ACH-000588,-0.100352284383
ACH-000589,-0.0584084223194
ACH-000591,0.06789446182440001
ACH-000593,-0.157075064265
ACH-000600,-0.178055830655
ACH-000601,0.029134220794599996
ACH-000604,-0.0397705592003
ACH-000605,-0.263028329522
ACH-000606,-0.326423229534
ACH-000608,0.0650927632721
ACH-000614,0.0122812376868
ACH-000616,0.180841884587
ACH-000618,-0.109618542737
ACH-000619,-0.22018569160999998
ACH-000620,-0.0720270108463
ACH-000621,-0.127748959913
ACH-000622,0.061018773643
ACH-000623,-0.168958430891
ACH-000624,-0.10188668968900001
ACH-000627,-0.040709126216899996
ACH-000630,-0.00656126119817
ACH-000632,-0.0547226930491
ACH-000633,0.03992682105919999
ACH-000637,-0.0793040564089
ACH-000638,-0.257523012301
ACH-000646,-0.11340667063899999
ACH-000647,-0.06504230503769999
ACH-000648,-0.0201215659357
ACH-000649,0.016452363149299997
ACH-000651,-0.0804250875831
ACH-000652,0.0319912825925
ACH-000653,0.168229428677
ACH-000657,-0.120507784874
ACH-000658,0.0123309717472
ACH-000661,-0.10728917517000001
ACH-000662,0.0583494932909
ACH-000663,-0.0105149513037
ACH-000665,-0.22002787114100003
ACH-000671,-0.0032685464263099997
ACH-000673,-0.12721637159399998
ACH-000676,-0.100176954863
ACH-000677,-0.13386095644
ACH-000681,0.011685152694299998
ACH-000682,0.012382763748800001
ACH-000683,-0.156176961502
ACH-000684,-0.13739304182499998
ACH-000688,0.215270726842
ACH-000693,-0.0499055264429
ACH-000694,-0.0151692148906
ACH-000695,0.103593882566
ACH-000696,-0.0987848839656
ACH-000697,-0.09276849778999999
ACH-000699,-0.0774200076651
ACH-000701,-0.0460548519829
ACH-000706,-0.08657351042030001
ACH-000711,-0.165424133895
ACH-000713,0.0360175006164
ACH-000714,-0.275432178465
ACH-000718,0.00755398056305
ACH-000720,-0.164138553009
ACH-000721,-0.0511153812839
ACH-000724,-0.0142363271005
ACH-000725,-0.150025284975
ACH-000732,-0.025778582258799997
ACH-000734,-0.239730307193
ACH-000735,-0.0413035450275
ACH-000736,-0.108609166558
ACH-000738,-0.187169998862
ACH-000746,-0.0297797018909
ACH-000747,-0.0182120812256
ACH-000748,0.000354459242205
ACH-000753,-0.0250048370705
ACH-000756,-0.222511569092
ACH-000757,0.147376775781
ACH-000758,-0.12148076176200001
ACH-000760,-0.107432702924
ACH-000763,-0.131605473385
ACH-000764,-0.313380937352
ACH-000765,-0.20724887301699998
ACH-000766,-0.0746258998288
ACH-000767,-0.00300153586487
ACH-000768,0.015835641099200003
ACH-000769,0.032202182074700006
ACH-000770,-0.0258710361639
ACH-000771,-0.10727776874600001
ACH-000773,0.0391449187394
ACH-000776,-0.16335621724899999
ACH-000777,0.037518313667300004
ACH-000778,0.050392383794
ACH-000781,0.0509967187349
ACH-000782,-0.06872849863489999
ACH-000783,-0.0804774261257
ACH-000784,-0.061197540886000004
ACH-000785,-0.0819507008889
ACH-000787,-0.106328900712
ACH-000788,0.04498013906619999
ACH-000791,-0.157446743652
ACH-000792,-0.085908104544
ACH-000794,-0.184036043581
ACH-000796,-0.0198095806807
ACH-000799,-0.141578413215
ACH-000800,0.017010623694200002
ACH-000802,-0.04227828239709999
ACH-000804,-0.16120431080999997
ACH-000805,-0.11705314695800001
ACH-000809,0.031853537463500003
ACH-000810,0.0253450701213
ACH-000811,0.00193178403291
ACH-000817,-0.0693602297991
ACH-000819,-0.00810450279458
ACH-000820,0.173652529829
ACH-000821,-0.0257854224149
ACH-000822,-0.08833970497549999
ACH-000823,0.025225302763
ACH-000824,0.105186222994
ACH-000827,-0.0438518268807
ACH-000829,-0.0785329355237
ACH-000831,-0.140482053733
ACH-000832,-0.28376592780000004
ACH-000833,-0.237578728651
ACH-000834,0.0263494228353
ACH-000835,0.0394904399314
ACH-000836,-0.0356282902579
ACH-000837,-0.020857015051599998
ACH-000838,0.0782732047917
ACH-000839,-0.136945786171
ACH-000840,-0.314817625302
ACH-000841,-0.10654324138699998
ACH-000843,-0.104405695385
ACH-000846,-0.0530675903159
ACH-000847,0.046212893857500006
ACH-000848,0.00045711728447199993
ACH-000849,-0.030919551288000002
ACH-000851,-0.24070357996999997
ACH-000855,0.00414037891394
ACH-000856,0.0244583921607
ACH-000858,0.030266614949099997
ACH-000859,-0.201723715445
ACH-000861,-0.15121301516400001
ACH-000862,0.0578948304229
ACH-000865,-0.0292916344908
ACH-000866,-0.131218257673
ACH-000867,-0.0875148615217
ACH-000869,-0.046869739806900006
ACH-000872,-0.0240793140952
ACH-000873,0.09578111654110001
ACH-000876,0.00803498806952
ACH-000878,0.222298488848
ACH-000880,-0.214996236221
ACH-000881,-0.07039933330310001
ACH-000882,-0.039210737550800005
ACH-000884,-0.0112565781769
ACH-000885,-0.0280759826762
ACH-000887,-0.0841467230353
ACH-000888,-0.08812512567289998
ACH-000889,-0.215084395993
ACH-000890,0.252053131827
ACH-000896,-0.216593997974
ACH-000898,0.0652539362644
ACH-000900,-0.18085648247299999
ACH-000901,-0.17309672154199998
ACH-000905,-0.0530385373004
ACH-000906,-0.09912270819289999
ACH-000907,-0.0160436827073
ACH-000910,0.0678687088234
ACH-000911,-0.091571045221
ACH-000912,0.04843573679549999
ACH-000913,-0.018830068728200002
ACH-000915,0.0946580158286
ACH-000916,0.0181199294503
ACH-000917,-0.29315423531
ACH-000921,0.0555383636377
ACH-000924,-0.113738546176
ACH-000926,0.0292442346179
ACH-000928,-0.00231360135156
ACH-000929,0.0527570193671
ACH-000932,0.0639883945582
ACH-000935,-0.0747453531825
ACH-000936,-0.00317877982433
ACH-000937,-0.029396872332
ACH-000938,-0.0819313655604
ACH-000939,-0.0335076065733
ACH-000941,-0.08262661136369999
ACH-000943,-0.170587117909
ACH-000946,-0.0499560781228
ACH-000947,-0.06004785547349999
ACH-000948,-0.041784644499
ACH-000950,-0.0874836506562
ACH-000953,-0.283647748264
ACH-000957,-0.356096260629
ACH-000958,-0.124021701762
ACH-000960,-0.056483826016300004
ACH-000963,-0.145468554126
ACH-000968,-0.17605170948399998
ACH-000969,-0.18561841866999998
ACH-000973,0.020570635965599996
ACH-000974,-0.156925143411
ACH-000975,0.008069359227850001
ACH-000976,-0.0314554282443
ACH-000978,-0.104108302136
ACH-000980,-0.0348526236704
ACH-000984,0.0351985258665
ACH-000986,-0.038630229104400005
ACH-000988,-0.0113896681788
ACH-000993,-0.07932176456680001
ACH-000994,0.0384324592196
ACH-000996,-0.05083882002719999
ACH-001001,-0.150858608112
ACH-001020,-0.456529423275
ACH-001028,0.00596738703109
ACH-001031,0.0520443457428
ACH-001038,-0.120793548818
ACH-001048,-0.081859432348
ACH-001050,-0.0659047332024
ACH-001053,0.0231123133178
ACH-001054,-0.142754683604
ACH-001061,-0.00195839839724
ACH-001067,-0.124714539035
ACH-001075,0.09958108391339998
ACH-001096,-0.109146697069
ACH-001128,0.0601580673161
ACH-001134,-0.10299331536699999
ACH-001151,-0.138240990589
ACH-001163,-0.07944616362760001
ACH-001164,-0.32052527495099997
ACH-001173,-0.057576560728
ACH-001183,0.10431700824100001
ACH-001184,-0.0769430180935
ACH-001190,-0.239604210259
ACH-001192,0.07398578030389999
ACH-001193,-0.104785071325
ACH-001196,0.115781940142
ACH-001197,-0.22593984206599999
ACH-001205,-0.07760041687319999
ACH-001211,-0.214438998089
ACH-001212,0.153704080242
ACH-001228,-0.044751533760599996
ACH-001232,-0.110186216599
ACH-001239,-0.0746129236647
ACH-001274,-0.157599231489
ACH-001275,0.0047743648522899996
ACH-001277,-0.22023490585900002
ACH-001278,-0.030453191201499998
ACH-001280,-0.231187536395
ACH-001283,-0.0696012880928
ACH-001289,-0.186525319394
ACH-001295,0.00654138943129
ACH-001300,-0.128488697265
ACH-001301,0.05489387005369999
ACH-001302,-0.40625081573
ACH-001303,-0.026659340364700003
ACH-001306,-0.0580514008041
ACH-001318,0.061352629993699996
ACH-001322,-0.0901691579063
ACH-001328,-0.0285382920749
ACH-001332,-0.178180303151
ACH-001333,-0.0882233358887
ACH-001336,-0.20462435646299998
ACH-001340,-0.171028235875
ACH-001346,-0.228827330478
ACH-001353,0.07093505411010001
ACH-001354,0.322402635542
ACH-001367,-0.159698538879
ACH-001368,-0.133403565594
ACH-001374,-0.450891401254
ACH-001375,-0.09035061996220001
ACH-001377,-0.0679969604833
ACH-001380,-0.00459267184316
ACH-001391,-0.0510445381955
ACH-001407,-0.13038517049599999
ACH-001408,-0.19572909270799999
ACH-001413,-0.35908465990099997
ACH-001430,-0.0588027590163
ACH-001431,-0.174730286829
ACH-001450,0.0446136685942
ACH-001496,0.09501653969210001
ACH-001500,0.0474479169717
ACH-001521,-0.27404779189399997
ACH-001523,-0.12942694111300002
ACH-001532,0.0334615732829
ACH-001536,-0.162412594384
ACH-001550,-0.0789179158241
ACH-001552,0.0790781950688
ACH-001554,-0.130745338204
ACH-001645,0.0476501691429
ACH-001654,-0.0630522094221
ACH-001715,-0.139605842319
ACH-001735,-0.0681232487929
ACH-001736,0.030316304959299996
ACH-001737,0.120306974196
ACH-001740,-0.185059295645
ACH-001745,-0.083156946576
ACH-001750,-0.0259544044173
ACH-001765,-0.0666271009309
ACH-001956,-0.165013855283
ACH-001957,-0.17738761655699997
