,MGAT4C (25834)
ACH-000004,0.20702292452799997
ACH-000007,0.0785312801912
ACH-000009,-0.0191535453093
ACH-000011,0.047478719242
ACH-000012,0.023029212027500003
ACH-000013,0.04180493842769999
ACH-000014,0.0706764481316
ACH-000015,-0.0412325400185
ACH-000017,-0.0578845194733
ACH-000018,-0.127784860764
ACH-000019,0.09396220368380001
ACH-000021,-0.11799067434800001
ACH-000022,0.0451290304758
ACH-000025,-0.24454182552499998
ACH-000028,0.011227731590499999
ACH-000030,0.0760724877102
ACH-000035,-0.118526089966
ACH-000036,-0.0893963877118
ACH-000037,-0.0669278148768
ACH-000039,-0.116462674513
ACH-000040,0.16767832924599999
ACH-000041,0.0634074524302
ACH-000042,-0.23546368735999998
ACH-000045,0.0718127284825
ACH-000047,-0.0066589689947
ACH-000052,0.053999330591799996
ACH-000053,0.0463514389037
ACH-000054,-0.10417316204299999
ACH-000055,0.259853441586
ACH-000060,-0.033372938304
ACH-000067,0.0421343571625
ACH-000070,0.189519476338
ACH-000075,0.0709913358307
ACH-000078,-0.261788831543
ACH-000082,-4.53387143298e-05
ACH-000085,-0.0603539732831
ACH-000086,0.0346745263904
ACH-000087,-0.0690031180726
ACH-000092,0.0507518489925
ACH-000095,-0.00350879749313
ACH-000097,-0.0077252328735200005
ACH-000098,0.099037939661
ACH-000099,0.0541405442002
ACH-000108,0.0577644383813
ACH-000113,-0.12406800982999999
ACH-000115,-0.0976612690051
ACH-000116,-0.042864817956699997
ACH-000118,-0.0157418686217
ACH-000120,0.203698754381
ACH-000123,0.041152211699099994
ACH-000127,0.08119742692750001
ACH-000128,0.200641609176
ACH-000132,0.21184378468899998
ACH-000133,0.0685054740821
ACH-000137,0.163666099215
ACH-000138,0.11142662197599999
ACH-000142,0.0295447124081
ACH-000143,-0.169324273352
ACH-000146,0.06532063695780001
ACH-000148,0.00678741787711
ACH-000150,0.101919995912
ACH-000152,-0.08888400175689999
ACH-000153,0.338425164076
ACH-000159,0.169751848814
ACH-000160,-0.044036515660600004
ACH-000163,0.152720308259
ACH-000167,0.0811614327948
ACH-000168,0.13037040148
ACH-000169,-0.00652899672199
ACH-000178,0.0979352262508
ACH-000182,-0.108388191254
ACH-000183,0.0372282074161
ACH-000188,0.022140323302199998
ACH-000189,-0.00895083360501
ACH-000190,0.058943147121900005
ACH-000198,0.0052119611264200005
ACH-000204,-0.199324526575
ACH-000206,-0.0231243001975
ACH-000207,0.08886410155470001
ACH-000211,0.0594791549324
ACH-000215,0.0169977110161
ACH-000221,-0.056366693881400004
ACH-000222,-0.12823659239399998
ACH-000223,0.0834006528215
ACH-000226,-0.04422166686290001
ACH-000227,0.178339029032
ACH-000228,0.00958625271335
ACH-000231,0.069223095324
ACH-000232,-0.123239990317
ACH-000233,0.06294978317750001
ACH-000234,-0.374555282617
ACH-000235,0.0174117603716
ACH-000237,-0.14873357485
ACH-000238,0.106724095765
ACH-000243,-0.06054828032819999
ACH-000244,0.20362362041499998
ACH-000246,0.105302653266
ACH-000248,-0.04874951061030001
ACH-000250,0.10091265458200001
ACH-000251,-0.0697154207789
ACH-000253,-0.0334597339165
ACH-000255,0.09644347637930001
ACH-000256,-0.118058155302
ACH-000257,-0.277045811366
ACH-000258,0.30963538154599995
ACH-000259,0.0443784883422
ACH-000260,0.0503009139185
ACH-000261,0.051333486816300004
ACH-000262,0.17751786385200002
ACH-000263,-0.125705054107
ACH-000264,-0.05956916819230001
ACH-000265,-0.0511616194144
ACH-000266,-0.038907253490300005
ACH-000272,0.167811028616
ACH-000273,0.06894816750789999
ACH-000274,0.0533711330985
ACH-000277,0.055898219688300006
ACH-000278,-0.136373828098
ACH-000279,0.0644577670244
ACH-000280,0.0732611535905
ACH-000281,-0.0966011532693
ACH-000288,-0.00864791295048
ACH-000291,0.103596252599
ACH-000293,-0.198179068626
ACH-000294,-0.0250543297597
ACH-000295,-0.10491555697300001
ACH-000296,-0.045384720007100005
ACH-000302,0.09931693838479999
ACH-000304,-0.031994977006099996
ACH-000307,0.057476635863300006
ACH-000308,0.0581126940649
ACH-000310,-0.236770507218
ACH-000311,-0.130361091526
ACH-000312,0.0034134759071999996
ACH-000315,0.0914044364911
ACH-000316,0.0350602485695
ACH-000317,-0.037489395388300005
ACH-000318,-0.0967181323817
ACH-000319,-0.018149324209200002
ACH-000320,-0.548924302029
ACH-000322,-0.103202706524
ACH-000323,0.23949038486
ACH-000324,0.0149451598875
ACH-000329,0.147673952977
ACH-000330,-0.0797247671449
ACH-000331,-0.171750156809
ACH-000332,-0.0300681193633
ACH-000334,0.148484604201
ACH-000335,0.030016021140799997
ACH-000336,-0.14292951521299999
ACH-000337,0.0268021282578
ACH-000339,-0.112121700406
ACH-000341,-0.04932642644640001
ACH-000348,-0.15227431238
ACH-000350,0.138932553333
ACH-000352,0.127377084955
ACH-000356,0.0430403931176
ACH-000361,9.93155020988e-05
ACH-000362,0.058880406125099996
ACH-000363,0.0007709637652030001
ACH-000364,0.17120202300700002
ACH-000365,0.09595574479730001
ACH-000366,0.031403882991400005
ACH-000368,0.07404743820910001
ACH-000374,0.0568431582835
ACH-000375,0.264191779322
ACH-000376,0.0453901181662
ACH-000381,-0.105726685091
ACH-000383,0.059559852730199994
ACH-000387,-0.0504475692589
ACH-000389,0.0646146709587
ACH-000390,-0.0213347954261
ACH-000393,-0.0917749721023
ACH-000395,0.0761675012344
ACH-000397,0.0932723982783
ACH-000401,-0.015428303492700001
ACH-000402,-0.15230892720699998
ACH-000403,0.0727482168271
ACH-000404,0.367430013782
ACH-000406,0.0298808032729
ACH-000407,-0.0534797600457
ACH-000408,0.0706214720749
ACH-000410,-0.152930618043
ACH-000411,-0.150215550528
ACH-000414,-0.0510862726057
ACH-000415,-0.0304137987317
ACH-000416,-0.08436458547
ACH-000420,0.264891285472
ACH-000421,0.104929791687
ACH-000424,0.0996229068885
ACH-000425,-0.016625326938200003
ACH-000426,-0.10740787998199999
ACH-000427,0.0308295556069
ACH-000433,0.125902134709
ACH-000436,-0.0884352232392
ACH-000444,0.133037680252
ACH-000445,-0.182561959724
ACH-000448,0.004208997314429999
ACH-000450,-0.034559921113800005
ACH-000452,-0.0793212100096
ACH-000454,-0.022611840316099998
ACH-000458,-0.0027740538799000004
ACH-000459,0.236155320592
ACH-000460,-0.0819323394771
ACH-000461,-0.005843115563149999
ACH-000463,0.0145327537279
ACH-000464,0.184727850878
ACH-000466,-0.0314602266261
ACH-000467,0.102743213784
ACH-000468,-0.17346022786899998
ACH-000469,0.105676244307
ACH-000470,0.135122955498
ACH-000471,0.134471230247
ACH-000472,-0.05033511869250001
ACH-000473,0.055671060280599996
ACH-000475,0.11484295496099999
ACH-000476,-0.06230785645859999
ACH-000477,-0.26086232445999996
ACH-000480,-0.019176078559299998
ACH-000481,0.0254991055399
ACH-000483,0.09424514267760001
ACH-000484,0.145652133613
ACH-000485,0.0372576801924
ACH-000486,-0.103134199007
ACH-000487,0.0751767452432
ACH-000488,-0.00302639324441
ACH-000490,-0.0889943757739
ACH-000491,0.1375714819
ACH-000495,-0.0202860757848
ACH-000496,0.052905572962
ACH-000499,-0.075605678282
ACH-000500,0.10891590095499999
ACH-000502,0.013691063480100001
ACH-000503,-0.271783373173
ACH-000505,0.0413468881769
ACH-000507,0.282154243943
ACH-000510,-0.0204681008367
ACH-000511,0.0926331350265
ACH-000512,0.00367304752112
ACH-000516,-0.023482306239400005
ACH-000517,-0.035286153916
ACH-000518,0.015561298643200001
ACH-000520,-0.043415291226000005
ACH-000521,0.017016023909499998
ACH-000522,-0.0636428257739
ACH-000524,-0.028457766370799997
ACH-000527,0.059164455759800005
ACH-000528,-0.027466103766099998
ACH-000537,-0.0682178660986
ACH-000541,0.042270188942
ACH-000542,-0.036077501181
ACH-000544,0.0929384878933
ACH-000545,-0.007844335619020001
ACH-000547,0.0134097810794
ACH-000548,0.0656069564424
ACH-000549,0.0456869042897
ACH-000550,0.0327035507716
ACH-000552,0.07708963549860001
ACH-000556,-0.007365624668729999
ACH-000557,0.177752379724
ACH-000570,0.014842095003299999
ACH-000571,0.127242420699
ACH-000573,0.106963458828
ACH-000576,0.071663623362
ACH-000580,0.0625234579637
ACH-000584,0.061759067361199994
ACH-000585,-0.04866327425480001
ACH-000588,0.16561099568
ACH-000589,-0.113404121434
ACH-000591,0.106668918964
ACH-000593,0.077827868353
ACH-000600,0.15458318933700002
ACH-000601,0.0130080538341
ACH-000604,-0.0620329350202
ACH-000605,-0.04192328795730001
ACH-000606,-0.100101426522
ACH-000608,-0.00417074512226
ACH-000614,0.259646245416
ACH-000616,-0.137467291184
ACH-000618,0.0393559799523
ACH-000619,0.136088113344
ACH-000620,0.058977507443399996
ACH-000621,0.103708115313
ACH-000622,-0.0858117990268
ACH-000623,0.0463476645423
ACH-000624,-0.015300052357700001
ACH-000627,0.008709974249680001
ACH-000630,-0.03409202745
ACH-000632,0.013217097574200002
ACH-000633,0.19940009241999998
ACH-000637,0.143644229835
ACH-000638,0.0076942823271700005
ACH-000646,0.271940925457
ACH-000647,-0.051829006753099996
ACH-000648,0.00095654033665
ACH-000649,0.0125662396991
ACH-000651,-0.00113806484139
ACH-000652,0.0752405758747
ACH-000653,-0.035943781575800006
ACH-000657,-0.0145355266044
ACH-000658,0.09744949270600001
ACH-000661,0.19934139065900003
ACH-000662,-0.214738401908
ACH-000663,-0.0611313166675
ACH-000665,-0.070105921916
ACH-000671,0.138562837527
ACH-000673,-0.15140998600299999
ACH-000676,-0.119289548997
ACH-000677,-0.183341686833
ACH-000681,-0.07948035286119999
ACH-000682,-0.0692295082788
ACH-000683,0.0212672589978
ACH-000684,0.06186532750990001
ACH-000688,0.012179018036799999
ACH-000693,-0.006182008505329999
