,LYPLA1 (10434)
ACH-000004,-0.233953069207
ACH-000007,-0.129276059001
ACH-000009,0.105320272648
ACH-000011,-0.07415079419110002
ACH-000012,-0.154644679909
ACH-000013,-0.0135629912992
ACH-000014,-0.0579231996038
ACH-000015,0.029236881574
ACH-000017,-0.00966238651355
ACH-000018,-0.052058239092
ACH-000019,-0.191061846675
ACH-000021,-0.06577019680230001
ACH-000022,0.0534712908487
ACH-000025,-0.269683365819
ACH-000028,-0.006729074057359999
ACH-000030,-0.0467633676721
ACH-000035,-0.0826613643419
ACH-000036,-0.0214949396783
ACH-000037,-0.029300047428000003
ACH-000039,-0.200397650319
ACH-000040,-0.0928867135198
ACH-000041,-0.14177413415999998
ACH-000042,-0.0478505546725
ACH-000045,-0.262041779283
ACH-000047,-0.187036070824
ACH-000052,0.269878201617
ACH-000053,-0.16223574577
ACH-000054,-0.0226453615969
ACH-000055,-0.189576064863
ACH-000060,-0.0892867582132
ACH-000067,0.116753993832
ACH-000070,-0.08981685906060001
ACH-000075,-0.142222174171
ACH-000078,0.050769554342099996
ACH-000082,-0.04736614626709999
ACH-000085,0.0014413243832099999
ACH-000086,0.0636413265432
ACH-000087,-0.0728692685262
ACH-000092,-0.233217613056
ACH-000095,-0.103796462631
ACH-000097,-0.08835619169780001
ACH-000098,0.023848383657
ACH-000099,-0.09008090976439999
ACH-000108,-0.326813576893
ACH-000113,-0.176005310688
ACH-000115,-0.223973126375
ACH-000116,-0.100466215262
ACH-000118,-0.0343102337124
ACH-000120,-0.316990190984
ACH-000123,-0.126213506359
ACH-000127,-0.0425829713236
ACH-000128,-0.0875878150619
ACH-000132,-0.200843062743
ACH-000133,-0.044656647258599996
ACH-000137,0.0450979736405
ACH-000138,-0.0441664505793
ACH-000142,-0.0565801383258
ACH-000143,0.0328902194603
ACH-000146,-0.190916642664
ACH-000148,0.0267766858605
ACH-000150,-0.07114630917230001
ACH-000152,-0.0606384810182
ACH-000153,-0.549952145349
ACH-000159,-0.328781202697
ACH-000160,-0.016289284044899998
ACH-000163,-0.11258488161699999
ACH-000167,0.122393180906
ACH-000168,-0.0758976937353
ACH-000169,0.143649808178
ACH-000178,-0.07213129666510001
ACH-000182,-0.0883599124778
ACH-000183,-0.325780532295
ACH-000188,0.11833062056
ACH-000189,-0.0729761350807
ACH-000190,-0.154640127164
ACH-000198,-0.163445846605
ACH-000204,-0.26303128704
ACH-000206,-0.0639431656987
ACH-000207,0.20238589793200001
ACH-000211,-0.00816573112348
ACH-000215,-0.133944752352
ACH-000221,-0.0936083712349
ACH-000222,-0.0202900098562
ACH-000223,-0.13166823828500002
ACH-000226,-0.305845955037
ACH-000227,0.0712717905658
ACH-000228,-0.304296471897
ACH-000231,-0.109814096659
ACH-000232,-0.05845007791069999
ACH-000233,-0.00874353202143
ACH-000234,-0.0936559906834
ACH-000235,-0.150395372405
ACH-000237,-0.113957052407
ACH-000238,0.0385909423006
ACH-000243,-0.13437534784299998
ACH-000244,0.079317001265
ACH-000246,-0.044672220862800004
ACH-000248,-0.20280391907099998
ACH-000250,-0.0821014402994
ACH-000251,-0.24555607673799998
ACH-000253,-0.0210552973399
ACH-000255,0.00992695694161
ACH-000256,-0.0639398057973
ACH-000257,-0.055769971537300005
ACH-000258,-0.06072251025219999
ACH-000259,-0.049088172650800004
ACH-000260,-0.135889918775
ACH-000261,-0.119572658216
ACH-000262,0.036624183839800005
ACH-000263,-0.481740444993
ACH-000264,-0.316303969139
ACH-000265,-0.199034094364
ACH-000266,-0.134530380615
ACH-000272,-0.11705534038200001
ACH-000273,-0.125224997571
ACH-000274,-0.0814883305814
ACH-000277,-0.05902526388669999
ACH-000278,-0.0779475592378
ACH-000279,-0.023217586170299998
ACH-000280,-0.0792719216705
ACH-000281,-0.151836784202
ACH-000288,0.0294392789848
ACH-000291,-0.174787189321
ACH-000293,-0.0319242507263
ACH-000294,-0.393092414828
ACH-000295,-0.35653787119499997
ACH-000296,-0.13648358255100002
ACH-000302,-0.192795941372
ACH-000304,-0.161226451524
ACH-000307,-0.0129325223831
ACH-000308,-0.244818792227
ACH-000310,-0.346619454858
ACH-000311,-0.18607693037300002
ACH-000312,-0.09554005288689998
ACH-000315,-0.026128246145900005
ACH-000316,0.06688394900240001
ACH-000317,-0.141543729912
ACH-000318,0.0863742313019
ACH-000319,-0.207609697352
ACH-000320,-0.0688345721708
ACH-000322,-0.162905443406
ACH-000323,-0.181040793684
ACH-000324,-0.103778377081
ACH-000329,0.017995635029
ACH-000330,-0.0362526847202
ACH-000331,0.021303998390000002
ACH-000332,-0.0149419292319
ACH-000334,-0.28929864800099997
ACH-000335,-0.146130072731
ACH-000336,-0.166016332618
ACH-000337,-0.129607300713
ACH-000339,-0.12339325047599999
ACH-000341,-0.261442585219
ACH-000348,-0.19669452554400002
ACH-000350,0.125770941097
ACH-000352,-0.303578876329
ACH-000356,0.0524630231327
ACH-000361,-0.18926561359000002
ACH-000362,-0.438896881967
ACH-000363,-0.154171366138
ACH-000364,-0.118534033774
ACH-000365,-0.26673592457600004
ACH-000366,0.07746833267530001
ACH-000368,-0.168772861117
ACH-000374,0.014496682400700001
ACH-000375,0.208753344895
ACH-000376,-0.116003565474
ACH-000381,-0.1501457339
ACH-000383,-0.09358642465910001
ACH-000387,-0.254399114499
ACH-000389,-0.151017014605
ACH-000390,-0.11691058468900001
ACH-000393,0.025268352063000002
ACH-000395,0.06894062999039999
ACH-000397,-0.194976561583
ACH-000401,-0.191024394798
ACH-000402,-0.24917937616799998
ACH-000403,-0.18620534903000002
ACH-000404,-0.260114506883
ACH-000406,-0.0435402705307
ACH-000407,0.0648692045527
ACH-000408,-0.0124329243935
ACH-000410,-0.171583363772
ACH-000411,-0.111826961906
ACH-000414,-0.304012771335
ACH-000415,-0.0774531205908
ACH-000416,-0.00980465097894
ACH-000420,-0.168075283825
ACH-000421,-0.138268600905
ACH-000424,-0.127915734393
ACH-000425,-0.206447055799
ACH-000426,-0.31025140947200003
ACH-000427,0.0785471384899
ACH-000433,-0.149652153612
ACH-000436,-0.287701531885
ACH-000444,-0.118158272762
ACH-000445,-0.009031882563049999
ACH-000448,-0.104491781359
ACH-000450,-0.156190033255
ACH-000452,-0.0817975581791
ACH-000454,0.11946604616699999
ACH-000458,-0.0345497783179
ACH-000459,-0.07110678867510001
ACH-000460,-0.177136925438
ACH-000461,-0.0906040340388
ACH-000463,-0.08990840033510002
ACH-000464,-0.0625564614014
ACH-000466,0.006527537889350001
ACH-000467,-0.120303021674
ACH-000468,-0.245730580043
ACH-000469,0.0338050166313
ACH-000470,-0.26903791825199996
ACH-000471,-0.0626121519274
ACH-000472,-0.147400384617
ACH-000473,-0.116163622393
ACH-000475,-0.12084074064200001
ACH-000476,-0.0632345008586
ACH-000477,-0.32755687816
ACH-000480,0.0103582004018
ACH-000481,0.10696994836200001
ACH-000483,0.110030512128
ACH-000484,-0.351697524649
ACH-000485,-0.108339995365
ACH-000486,-0.0354704964
ACH-000487,0.013114277620700002
ACH-000488,0.0208850932861
ACH-000490,-0.108445922965
ACH-000491,-0.117080030702
ACH-000495,-0.053599920932
ACH-000496,-0.0596636003735
ACH-000499,0.17616427020300002
ACH-000500,0.605319643146
ACH-000502,-0.0434017000819
ACH-000503,-0.148915466756
ACH-000505,-0.166504688491
ACH-000507,-0.0558759658314
ACH-000510,0.042179868459800006
ACH-000511,-0.126032634974
ACH-000512,-0.243272990652
ACH-000516,-0.129396407923
ACH-000517,-0.07219024753719999
ACH-000518,-0.02842432501
ACH-000520,-0.197348047463
ACH-000521,0.05086621376040001
ACH-000522,-0.321197539214
ACH-000524,-0.261388119147
ACH-000527,-0.024751495121900002
ACH-000528,-0.10123561170399999
ACH-000537,-0.04644688407790001
ACH-000541,-0.0778867594484
ACH-000542,-0.24816567179699997
ACH-000544,-0.115479246713
ACH-000545,-0.030746424644
ACH-000547,-0.09956736569589998
ACH-000548,-0.014934447200499999
ACH-000549,0.00233394745537
ACH-000550,-0.0865245033564
ACH-000552,-0.0813380722936
ACH-000556,0.08792368076889999
ACH-000557,-0.18002229466400002
ACH-000570,-0.17967722916499998
ACH-000571,0.00700399694946
ACH-000573,-0.157676826499
ACH-000576,-0.08871390085780001
ACH-000580,0.029632853647400002
ACH-000584,-0.116407246965
ACH-000585,0.05615037857340001
ACH-000588,-0.0319070645261
ACH-000589,-0.0710116400257
ACH-000591,-0.115809401019
ACH-000593,0.031198419643200002
ACH-000600,0.007356070544249999
ACH-000601,-0.005627327745310001
ACH-000604,-0.146977168357
ACH-000605,-0.136151390823
ACH-000606,-0.2080308807
ACH-000608,0.044946326594599996
ACH-000614,-0.14509238499399998
ACH-000616,-0.17770549189399998
ACH-000618,-0.0344385117461
ACH-000619,-0.0758149475844
ACH-000620,-0.09891976584289999
ACH-000621,-0.0353120290466
ACH-000622,-0.11057329536900001
ACH-000623,0.212861576921
ACH-000624,-0.137919873024
ACH-000627,-0.11927266302200001
ACH-000630,0.059585513501699994
ACH-000632,0.07630263831060001
ACH-000633,0.0996829829703
ACH-000637,-0.07159783191829999
ACH-000638,-0.28228283087
ACH-000646,-0.324790043697
ACH-000647,-0.134769377503
ACH-000648,-0.206118244182
ACH-000649,-0.248310933173
ACH-000651,-0.00699047205849
ACH-000652,-0.07619931567539999
ACH-000653,-0.07028608062660001
ACH-000657,-0.0198512159428
ACH-000658,-0.22076600930100002
ACH-000661,-0.09755004611330001
ACH-000662,-0.176446577839
ACH-000663,-0.165563541323
ACH-000665,0.006669712389879999
ACH-000671,0.121966703892
ACH-000673,-0.154043671075
ACH-000676,-0.104132844729
ACH-000677,-0.0955423571631
ACH-000681,-0.0977971190297
ACH-000682,-0.065419457901
ACH-000683,0.046057148369500006
ACH-000684,-0.327572548943
ACH-000688,-0.185478881912
ACH-000693,-0.0747665116714
ACH-000694,-0.132256877972
ACH-000695,-0.09993136239499999
ACH-000696,0.0490125587446
ACH-000697,0.0866082098622
ACH-000699,-0.09225480747789999
ACH-000701,-0.0158598417448
ACH-000706,-0.04933548134319999
ACH-000711,-0.0688376012741
ACH-000713,0.0103079125605
ACH-000714,-0.0722851017497
ACH-000718,-0.36057368786399996
ACH-000720,-0.190081304918
ACH-000721,-0.0057568612894199995
ACH-000724,0.132511400383
ACH-000725,0.19305877202799998
ACH-000732,-0.336806929153
ACH-000734,-0.09461153047910001
ACH-000735,0.0888562096909
ACH-000736,0.08192280681139999
ACH-000738,0.017772351041
ACH-000746,-0.147485926263
ACH-000747,-0.023872332774600002
ACH-000748,0.045923465117
ACH-000753,0.057946606261
ACH-000756,-0.0141745631189
ACH-000757,-0.173922597801
ACH-000758,0.0598100113269
ACH-000760,-0.020743052028400003
