,NAALADL1 (10004)
ACH-000004,-0.169011562935
ACH-000007,-0.384149076929
ACH-000009,-0.0468092323009
ACH-000011,-0.12321845285000001
ACH-000012,-0.23685121849100002
ACH-000013,-0.179261224196
ACH-000014,0.11907892259700001
ACH-000015,-0.201177213508
ACH-000017,-0.211948757432
ACH-000018,-0.47707854414800005
ACH-000019,-0.352711979401
ACH-000021,-0.360886855567
ACH-000022,-0.246203801825
ACH-000025,-0.35776664414000003
ACH-000028,-0.28725428900100003
ACH-000030,-0.20570831280299998
ACH-000035,-0.128035863079
ACH-000036,-0.12639558848500002
ACH-000037,-0.392872032117
ACH-000039,-0.0849208516821
ACH-000040,-0.0950469005318
ACH-000041,-0.13273152014599998
ACH-000042,-0.456958481676
ACH-000045,-0.257389262966
ACH-000047,-0.13109533668099999
ACH-000052,-0.320246370432
ACH-000053,-0.214219966095
ACH-000054,-0.08032676496989999
ACH-000055,-0.506559718456
ACH-000060,-0.1331376399
ACH-000067,-0.260158858099
ACH-000070,-0.161659386475
ACH-000075,-0.18947718657600002
ACH-000078,-0.053468996347599995
ACH-000082,-0.342357856871
ACH-000085,-0.415833550991
ACH-000086,-0.329213076322
ACH-000087,-0.021058661707000003
ACH-000092,-0.23351735294700002
ACH-000095,-0.232462945656
ACH-000097,-0.25068420700599997
ACH-000098,-0.157014588772
ACH-000099,-0.12411192512399999
ACH-000108,-0.250406129139
ACH-000113,-0.14597594606699998
ACH-000115,-0.362448933975
ACH-000116,-0.299379039502
ACH-000118,-0.388987900515
ACH-000120,-0.16249408367999998
ACH-000123,-0.110098366971
ACH-000127,-0.146055902509
ACH-000128,-0.25585003062399997
ACH-000132,-0.283937745236
ACH-000133,-0.163114118033
ACH-000137,-0.248254776664
ACH-000138,-0.30692681701900004
ACH-000142,-0.305038697579
ACH-000143,-0.0796270672218
ACH-000146,-0.28198003291900003
ACH-000148,-0.30847717432599997
ACH-000150,-0.24567841803800003
ACH-000152,-0.129536351759
ACH-000153,-0.18631900932700002
ACH-000159,-0.137387234749
ACH-000160,-0.3290771042
ACH-000163,-0.196577846178
ACH-000167,-0.190658438984
ACH-000168,-0.14900168645
ACH-000169,-0.212576678336
ACH-000178,-0.149084486238
ACH-000182,-0.236637391585
ACH-000183,-0.39717239313600006
ACH-000188,-0.423714100679
ACH-000189,-0.410231882785
ACH-000190,-0.121453607322
ACH-000198,-0.17600225294
ACH-000204,-0.213651535117
ACH-000206,-0.24423922755999997
ACH-000207,-0.30464165546
ACH-000211,-0.222739496679
ACH-000215,-0.165874231575
ACH-000221,-0.338371438716
ACH-000222,-0.32046597234900004
ACH-000223,-0.29803307582
ACH-000226,-0.20745388397199999
ACH-000227,0.0576373554287
ACH-000228,-0.444445801322
ACH-000231,-0.26752071223499996
ACH-000232,-0.027005324324599997
ACH-000233,-0.0195871788033
ACH-000234,-0.110234461654
ACH-000235,-0.19286694460099998
ACH-000237,-0.225780185555
ACH-000238,-0.289523786379
ACH-000243,-0.10884975868499999
