,SNPH (9751)
ACH-000266,0.21843809017299998
ACH-000272,0.230097608863
ACH-000273,0.235430739786
ACH-000274,0.24648942161999995
ACH-000277,0.45536532436899996
ACH-000278,0.167613991775
ACH-000279,0.235744973122
ACH-000280,0.124914665944
ACH-000281,0.269849627504
ACH-000288,0.200684634535
ACH-000291,0.142402470128
ACH-000293,0.13892192682600002
ACH-000294,0.148285213366
ACH-000295,0.471784791796
ACH-000296,0.04222416216969999
ACH-000302,0.308778147299
ACH-000304,-0.029027481028200002
ACH-000307,0.375533840756
ACH-000308,0.166273091833
ACH-000310,0.394262958442
ACH-000311,0.339540125793
ACH-000312,0.30603295516999995
ACH-000315,0.256868919725
ACH-000316,0.17216943039700003
ACH-000317,0.17501896783399998
ACH-000318,0.19548164660700001
ACH-000319,0.320664567832
ACH-000320,0.27440713026700003
ACH-000322,-0.09193023850700001
ACH-000323,0.259027715399
ACH-000324,0.211615035219
ACH-000329,0.000758776673629
ACH-000330,0.39855448027400003
ACH-000331,0.299472033552
ACH-000332,0.207472835319
ACH-000334,0.349864495132
ACH-000335,0.231647256989
ACH-000336,0.113707476212
ACH-000337,0.317819823167
ACH-000339,0.234281610206
ACH-000341,0.341440558433
ACH-000348,0.20977924773899997
ACH-000350,0.19565790441300002
ACH-000352,0.0593173960573
ACH-000356,0.27533478339899997
ACH-000361,-0.0119739544161
ACH-000362,0.18854249620400002
ACH-000363,0.265266503103
ACH-000364,0.234205718497
ACH-000365,0.275369705289
ACH-000366,0.195759266976
ACH-000368,0.172098429665
ACH-000374,0.212340036732
ACH-000375,0.335337535939
ACH-000376,0.115194706506
ACH-000381,0.0418412375626
ACH-000383,0.24221868401000002
ACH-000387,0.274613812156
ACH-000389,0.32569461574299996
ACH-000390,0.19953105942899999
ACH-000393,0.040975356875300004
ACH-000395,0.33365618773600003
ACH-000397,0.143536351766
ACH-000401,-0.000880760554617
ACH-000402,0.150041086953
ACH-000403,0.171879577673
ACH-000404,0.308235716299
ACH-000406,0.28633191657400003
ACH-000407,0.260488573866
ACH-000408,0.277462582144
ACH-000410,0.22185361507100002
ACH-000411,0.223966578289
ACH-000414,0.323496034652
ACH-000415,0.240557482128
ACH-000416,0.202950782256
ACH-000420,-0.006758531997370001
ACH-000421,0.137767636568
ACH-000424,0.143076910055
ACH-000425,0.175657553348
ACH-000426,-0.149238993843
ACH-000427,0.0897863276162
ACH-000433,-0.0035319330570300006
ACH-000436,0.257529521775
ACH-000444,0.174807614359
ACH-000445,0.378673609167
ACH-000448,0.101074457389
ACH-000450,0.24313197023400002
ACH-000452,0.224224829728
ACH-000454,0.232087496161
ACH-000458,0.238453332138
ACH-000459,-0.0594908004537
ACH-000460,0.26808170963000005
ACH-000461,0.15670423829500002
ACH-000463,0.259188965332
ACH-000464,0.391969153308
ACH-000466,0.5196714643110001
ACH-000467,0.29965577302499996
ACH-000468,0.120900964351
ACH-000469,0.198917458966
ACH-000470,-0.0165617612714
ACH-000471,0.212867650475
ACH-000472,0.177972480316
ACH-000473,0.097223094755
ACH-000475,0.14934390784499998
ACH-000476,0.0712585706515
ACH-000477,0.29400801751
ACH-000480,0.255008775665
ACH-000481,0.21609359906700001
ACH-000483,0.261312454092
ACH-000484,0.262145349007
ACH-000485,0.11837871577800001
ACH-000486,0.163955268858
ACH-000487,0.30381314306699997
ACH-000488,0.24232025952
ACH-000490,0.20536208653299998
ACH-000491,0.123222366289
ACH-000495,0.39362645324400003
ACH-000496,0.298063390517
ACH-000499,0.286828210579
ACH-000500,-0.602040553061
ACH-000502,0.211021941693
ACH-000503,0.052277424924099994
ACH-000505,0.268744993706
ACH-000507,0.13311968129899998
ACH-000510,0.219182255608
ACH-000511,0.299122843777
ACH-000512,0.056413158428100005
ACH-000516,0.316898361062
ACH-000517,0.163695103947
ACH-000518,0.40165635311399994
ACH-000520,0.195631080502
ACH-000521,0.158878074078
ACH-000522,0.27581111704100003
ACH-000524,0.214592360932
ACH-000527,0.24032630337699998
ACH-000528,0.219205762636
ACH-000537,0.301039141154
ACH-000541,0.0402585312421
ACH-000542,0.347855824701
ACH-000544,0.140782124032
ACH-000545,0.19099205011300002
ACH-000547,0.254228217934
ACH-000548,0.212875707506
ACH-000549,0.256844468313
ACH-000550,0.13365623007000002
ACH-000552,0.19584025139699998
ACH-000556,0.236638047421
ACH-000557,-0.224751949998
ACH-000570,0.15444210774800002
ACH-000571,0.146820540439
ACH-000573,0.17609331880399998
ACH-000576,0.10717437033
ACH-000580,0.029449382062200002
ACH-000584,0.14438490353
ACH-000585,0.168920836756
ACH-000588,0.274608920147
ACH-000589,0.16479766500999998
ACH-000591,0.405565681462
ACH-000593,0.204301834723
ACH-000600,0.166510359795
ACH-000601,0.288960439153
ACH-000604,0.347940213125
ACH-000605,0.0678791134454
ACH-000606,0.08304727398860001
ACH-000608,0.19268735310600002
ACH-000614,0.246769603274
ACH-000616,0.137600220308
ACH-000618,0.210322026454
ACH-000619,0.0408502850909
ACH-000620,0.26182479485599996
ACH-000621,0.311299711524
ACH-000622,0.0467456155267
ACH-000623,0.25044607377300004
ACH-000624,0.177283831269
ACH-000627,0.157441477439
ACH-000630,0.20537822227299998
ACH-000632,0.09932640369339998
ACH-000633,0.252844991836
ACH-000637,0.36122361589900004
ACH-000638,0.37559007275
ACH-000646,-0.00718052356759
ACH-000647,0.296855231743
ACH-000648,0.273582543004
ACH-000649,0.29573504500500003
ACH-000651,0.135188172257
ACH-000652,0.014052334578200001
ACH-000653,0.31138623025199996
ACH-000657,0.161403164691
ACH-000658,0.350019311145
ACH-000661,0.124513125853
ACH-000662,0.297768445317
ACH-000663,0.064292292955
ACH-000665,0.24958471031399998
ACH-000671,0.146944588193
ACH-000673,0.285837526141
ACH-000676,0.22184488076099998
ACH-000677,0.345637422983
ACH-000681,0.25183241841
ACH-000682,0.20528530508200002
ACH-000683,0.150648195369
ACH-000684,0.468867920529
ACH-000688,0.16069798342
ACH-000693,0.331319578271
ACH-000694,0.154298807742
ACH-000695,0.447408577459
ACH-000696,0.227526164782
ACH-000697,0.255932735538
ACH-000699,0.17169417808200002
ACH-000701,0.447491022001
ACH-000706,0.31512626295400004
ACH-000711,0.157015215075
ACH-000713,0.149195915145
ACH-000714,0.121690815141
ACH-000718,-0.006530191225449999
ACH-000720,0.271422029146
ACH-000721,0.209979308914
ACH-000724,0.24039225470800002
ACH-000725,0.0577712392349
ACH-000732,0.284587728673
ACH-000734,0.22283773397700002
ACH-000735,0.185145188391
ACH-000736,-0.0364916754846
ACH-000738,0.18838538424400003
ACH-000746,0.17325016386300002
ACH-000747,0.207113215218
ACH-000748,0.322174712495
ACH-000753,0.293408772254
ACH-000756,0.256867322198
ACH-000757,0.275906848185
ACH-000758,0.392972302029
ACH-000760,0.148647726676
ACH-000763,0.23909149944400002
ACH-000764,0.264380716889
ACH-000765,0.281803831786
ACH-000766,0.355538400396
ACH-000767,0.09333291851770001
ACH-000768,0.30598641728
ACH-000769,0.250100909197
ACH-000770,0.165283212926
ACH-000771,0.415978019204
ACH-000773,0.10368574052000001
ACH-000776,0.296851101985
ACH-000777,0.248822771987
ACH-000778,0.336143094228
ACH-000781,0.167773709577
ACH-000782,0.231422555887
ACH-000783,0.159748327726
ACH-000784,0.268423720305
ACH-000785,0.24268291487
ACH-000787,0.0683842666141
ACH-000788,0.155392936256
ACH-000791,0.34887979801299995
ACH-000792,0.492609122473
ACH-000794,0.28206320678
ACH-000796,0.18895392123799998
ACH-000799,0.206999373487
ACH-000800,0.367634910364
ACH-000802,0.24609031788600003
ACH-000804,0.196205434536
ACH-000805,0.5364785134319999
ACH-000809,0.102003100825
ACH-000810,0.214714102933
ACH-000811,0.101307616917
ACH-000817,0.367040342117
ACH-000819,0.293656393824
ACH-000820,0.372215461748
ACH-000821,0.235365158212
ACH-000822,0.0972727733839
ACH-000823,0.112713591468
ACH-000824,0.28959609379
ACH-000827,0.171132940671
ACH-000829,0.30745192591
ACH-000831,0.36465346494
ACH-000832,0.291864079602
ACH-000833,-0.123481447002
ACH-000834,0.133880843236
ACH-000835,0.31573584215
ACH-000836,0.242436218144
ACH-000837,0.278405996503
ACH-000838,0.38342956495700004
ACH-000839,0.022657905294900003
ACH-000840,0.24024454270799997
ACH-000841,0.362687047689
ACH-000843,0.291701299803
ACH-000846,0.0505234422031
ACH-000847,0.496178951359
ACH-000848,0.12036235592399999
ACH-000849,0.116780629904
ACH-000851,0.242579706301
ACH-000855,0.341766806015
ACH-000856,0.113385540899
ACH-000858,0.137013867015
ACH-000859,0.41945982525200004
ACH-000861,0.269832324219
ACH-000862,0.347111308705
ACH-000865,0.233393352423
ACH-000866,0.257290685887
ACH-000867,0.172444437159
ACH-000869,0.266252413475
ACH-000872,0.31958022376600004
ACH-000873,0.22094840315699998
ACH-000876,0.237151717348
ACH-000878,0.30833911163100003
ACH-000880,0.13339541898399998
ACH-000881,0.228520905028
ACH-000882,0.207983720163
ACH-000884,0.29592135768800004
ACH-000885,0.144510585852
ACH-000887,0.254461032166
ACH-000888,0.187950503193
ACH-000889,0.305024149084
ACH-000890,0.43096714943899994
ACH-000896,0.259858637181
ACH-000898,0.333382634783
ACH-000900,0.306709644
ACH-000901,0.298701044253
ACH-000905,0.314254112501
ACH-000906,0.199441391916
ACH-000907,0.337513639379
ACH-000910,0.237645482375
ACH-000911,0.37252046845200004
ACH-000912,0.198784002571
ACH-000913,0.265957110177
ACH-000915,0.168130542205
ACH-000916,-0.0239410081836
ACH-000917,0.189004452524
ACH-000921,0.104833955306
ACH-000924,0.271640992887
ACH-000926,0.0359734337004
ACH-000928,0.367321729796
ACH-000929,0.11271576233200001
ACH-000932,0.297530014852
ACH-000935,0.240583324326
ACH-000936,0.35898371927
ACH-000937,0.0830941409745
ACH-000938,0.18622015843400003
ACH-000939,0.236270618607
ACH-000941,0.228249637468
ACH-000943,0.211956076321
ACH-000946,0.34991937336900003
ACH-000947,0.22367751506099998
ACH-000948,0.28697233341
ACH-000950,0.2752725085
ACH-000953,0.14108104856200002
ACH-000957,0.45702921349
ACH-000958,0.178458844277
ACH-000960,0.0879145331671
ACH-000963,0.197115780578
ACH-000968,0.314770626047
ACH-000969,0.22193063386999998
ACH-000973,0.240266764835
ACH-000974,0.145503108627
ACH-000975,0.0936740832712
ACH-000976,0.170738628037
ACH-000978,0.526693513367
ACH-000980,0.135796060088
ACH-000984,0.26317385206599997
ACH-000986,0.19494306274099998
ACH-000988,0.15973897774499998
ACH-000993,0.20302240333799998
ACH-000994,0.10456968313899999
ACH-000996,-0.0363639464746
ACH-001001,0.269565336901
ACH-001020,0.18122107460099998
ACH-001028,0.239248576586
ACH-001031,0.20340203290199999
ACH-001038,0.111930815932
ACH-001048,0.20255988165
ACH-001050,0.300633344184
ACH-001053,0.044801146723800006
ACH-001054,0.277258776872
ACH-001061,0.158257971462
ACH-001067,0.293396501896
ACH-001075,0.17363560807
ACH-001096,0.17364472274300002
ACH-001128,0.172892109456
ACH-001134,0.255314275447
ACH-001151,0.0885113956198
ACH-001163,0.07379946864310001
ACH-001164,0.270634998237
ACH-001173,0.17488027358600003
ACH-001183,0.0494527284003
ACH-001184,0.306359420487
ACH-001190,0.24774442783000003
ACH-001192,-0.0342873400479
ACH-001193,0.20360814095899998
ACH-001196,0.263309941017
ACH-001197,0.20661794664500002
ACH-001205,0.146000431617
ACH-001211,0.328309117208
ACH-001212,0.0686210885877
ACH-001228,0.416820433811
ACH-001232,0.242479020568
ACH-001239,0.271483298524
ACH-001274,0.14893277757200002
ACH-001275,0.245398302933
ACH-001277,0.261905481708
ACH-001278,0.129416411003
ACH-001280,0.0435821895944
ACH-001283,0.35136604383500003
ACH-001289,0.176774333592
ACH-001295,0.23895183471999998
ACH-001300,0.147205228113
ACH-001301,0.26007898099
ACH-001302,0.106862603626
ACH-001303,0.385116280176
ACH-001306,0.228131495208
ACH-001318,0.246140846671
ACH-001322,0.390503256747
ACH-001328,0.134854502587
ACH-001332,0.503143740324
ACH-001333,0.567179713884
ACH-001336,0.245500222052
ACH-001340,0.290113215508
ACH-001346,0.20709782872000002
ACH-001353,0.14130281055299998
ACH-001354,0.398439139135
ACH-001367,0.171632721125
ACH-001368,0.135145937346
ACH-001374,0.0385700114165
ACH-001375,0.10478021015799999
ACH-001377,0.16799829231199997
ACH-001380,0.257079106
ACH-001391,0.224055929699
ACH-001407,0.257837438793
ACH-001408,0.45621757164899995
ACH-001413,0.214245202202
ACH-001430,0.34958234231299995
ACH-001431,0.310993898429
ACH-001450,0.330240810355
ACH-001496,0.144522643196
ACH-001500,0.260912884888
ACH-001521,0.338524047098
ACH-001523,0.308461794173
ACH-001532,0.210199231326
ACH-001536,0.379540997114
ACH-001550,0.26144075227200003
ACH-001552,0.23473856137200003
ACH-001554,0.09307030181939999
ACH-001645,0.16519294891
ACH-001654,0.159283213196
ACH-001715,0.289091586413
ACH-001735,0.216131871058
ACH-001736,0.209534573068
ACH-001737,0.10168820845599999
ACH-001740,0.396182090938
ACH-001745,0.273805001931
ACH-001750,0.26594754059500003
ACH-001765,0.330253694928
ACH-001956,0.0869190310615
ACH-001957,0.178833253724
