,URB1 (9875)
ACH-000215,-1.42154597045
ACH-000221,-1.55557916494
ACH-000222,-1.52563488224
ACH-000223,-1.43441239663
ACH-000226,-1.35642992694
ACH-000227,-1.24847414706
ACH-000228,-1.52494417574
ACH-000231,-1.5161186630899999
ACH-000232,-1.46123224914
ACH-000233,-1.07130490682
ACH-000234,-1.2144587550100001
ACH-000235,-1.53101962183
ACH-000237,-1.44523991935
ACH-000238,-1.7566304346900001
ACH-000243,-1.4419720228
ACH-000244,-1.34496367519
ACH-000246,-1.3373704417799999
ACH-000248,-1.4421441595500002
ACH-000250,-1.5305309901700002
ACH-000251,-1.4334762697799999
ACH-000253,-1.4129367766799998
ACH-000255,-1.3041269203899999
ACH-000256,-1.4403771703600001
ACH-000257,-1.10160950581
ACH-000258,-2.34755737251
ACH-000259,-1.27194789219
ACH-000260,-1.28012735934
ACH-000261,-1.3902111332799998
ACH-000262,-1.3281119721999999
ACH-000263,-1.39145982929
ACH-000264,-1.23349608389
ACH-000265,-1.6519786543900001
ACH-000266,-1.48127428755
ACH-000272,-1.3856235261200003
ACH-000273,-1.4580235657799998
ACH-000274,-1.41095351917
ACH-000277,-1.3620968096200001
ACH-000278,-1.7870108278
ACH-000279,-1.5245246480799999
ACH-000280,-1.62954036711
ACH-000281,-1.53830506386
ACH-000288,-1.47128746356
ACH-000291,-1.31350873319
ACH-000293,-1.2675288349299998
ACH-000294,-1.7066055386
ACH-000295,-1.3925496411000002
ACH-000296,-1.56078558007
ACH-000302,-1.6848550853600002
ACH-000304,-1.53988214764
ACH-000307,-1.51350098731
ACH-000308,-1.2900028759200002
ACH-000310,-1.6053441820200003
ACH-000311,-1.5058715822100002
ACH-000312,-1.5464467937200002
ACH-000315,-1.4519529980599999
ACH-000316,-1.4321941493500001
ACH-000317,-1.48264262806
ACH-000318,-1.7299455595200002
ACH-000319,-1.4677921078100002
ACH-000320,-1.44076980625
ACH-000322,-1.2157909247
ACH-000323,-1.36223243901
ACH-000324,-1.58078488473
ACH-000329,-1.32240668953
ACH-000330,-1.47944737169
ACH-000331,-1.35506116106
ACH-000332,-1.45922081159
ACH-000334,-1.1264713510100002
ACH-000335,-1.4772945546
ACH-000336,-1.5472386352
ACH-000337,-1.4782045718799999
ACH-000339,-1.47718716482
ACH-000341,-1.41806765041
ACH-000348,-1.2140604847299998
ACH-000350,-1.48114731985
ACH-000352,-1.37974701056
ACH-000356,-1.6076600694499998
ACH-000361,-1.21645831935
ACH-000362,-1.3471586264500002
ACH-000363,-1.4973729276299999
ACH-000364,-1.3116537805700001
ACH-000365,-1.41161210616
ACH-000366,-1.4273663151299998
ACH-000368,-1.40052324669
ACH-000374,-1.3115316013
ACH-000375,-1.4699479645500002
ACH-000376,-1.4959971081299999
ACH-000381,-1.48587190257
ACH-000383,-1.6472192122999998
ACH-000387,-1.27954811083
ACH-000389,-1.2649499771500001
ACH-000390,-1.4062066737999999
ACH-000393,-1.28145099278
ACH-000395,-1.26964020049
ACH-000397,-1.6663930370299997
ACH-000401,-1.22329138979
ACH-000402,-1.43678183779
ACH-000403,-1.45100098537
ACH-000404,-1.36257842845
ACH-000406,-1.25721931687
ACH-000407,-1.43441152541
ACH-000408,-1.70466748754
ACH-000410,-1.28893657107
ACH-000411,-1.39537124403
ACH-000414,-1.51038906849
ACH-000415,-1.68321353116
ACH-000416,-1.44285887052
ACH-000420,-1.4921112123700002
ACH-000421,-1.33362172375
ACH-000424,-1.39251731139
ACH-000425,-1.27792165052
ACH-000426,-0.973043201909
ACH-000427,-1.3126108322299999
ACH-000433,-1.44733341139
ACH-000436,-1.27986522861
ACH-000444,-1.63594967612
ACH-000445,-1.44532105813
ACH-000448,-1.38462498938
ACH-000450,-1.43649892092
ACH-000452,-1.61166433994
ACH-000454,-1.43829807419
ACH-000458,-1.513291971
ACH-000459,-1.30344940073
ACH-000460,-1.2616298807100002
ACH-000461,-1.38085474972
ACH-000463,-1.52130849104
ACH-000464,-1.2030263595200001
ACH-000466,-1.25103796595
ACH-000467,-1.36904623348
ACH-000468,-1.845902016
ACH-000469,-1.26654990473
ACH-000470,-1.53916643949
ACH-000471,-1.658372358
ACH-000472,-1.40930319559
ACH-000473,-1.09379809625
ACH-000475,-1.56685383254
ACH-000476,-1.2932711143
ACH-000477,-1.25112694276
ACH-000480,-1.5922707243399998
ACH-000481,-1.54014422458
ACH-000483,-1.56154715083
ACH-000484,-1.1246797212200002
ACH-000485,-1.3049752321299999
ACH-000486,-1.40620828163
ACH-000487,-1.26076817095
ACH-000488,-1.3224196534700001
ACH-000490,-1.3635811407700003
ACH-000491,-1.6232423968799998
ACH-000495,-1.36017523748
ACH-000496,-1.41998509288
ACH-000499,-1.51905244341
ACH-000500,-1.56384681456
ACH-000502,-1.28392852143
ACH-000503,-1.58680778241
ACH-000505,-1.50435589433
ACH-000507,-1.44560122007
ACH-000510,-0.909879319182
ACH-000511,-1.5320291518399998
ACH-000512,-1.3328358486
ACH-000516,-1.30594636206
ACH-000517,-1.2455578172700001
ACH-000518,-1.71412439984
ACH-000520,-1.33841826718
ACH-000521,-1.6085624873299997
ACH-000522,-1.59990830477
ACH-000524,-1.23381168832
ACH-000527,-1.3017590913700001
ACH-000528,-1.6066107539899999
ACH-000537,-1.55614783919
ACH-000541,-1.11060073209
ACH-000542,-1.37265852742
ACH-000544,-1.39869039812
ACH-000545,-1.4020808864200003
ACH-000547,-1.6729647213699999
ACH-000548,-1.39438065466
ACH-000549,-1.4810599904600001
ACH-000550,-1.44335821725
ACH-000552,-1.45753958597
ACH-000556,-1.41027137597
ACH-000557,-1.13568067904
ACH-000570,-1.90023904447
ACH-000571,-1.3537669391100002
ACH-000573,-1.18277755891
ACH-000576,-1.39214998245
ACH-000580,-1.4458743271799999
ACH-000584,-1.6184766508000001
ACH-000585,-1.2992379742
ACH-000588,-1.46979175567
ACH-000589,-1.40860016223
ACH-000591,-1.4514619932799997
ACH-000593,-1.4183880430899998
ACH-000600,-1.5652722329
ACH-000601,-1.3072987855299998
ACH-000604,-1.2163171321500001
ACH-000605,-1.65405104086
ACH-000606,-1.3368906509
ACH-000608,-1.13452556668
ACH-000614,-1.20285577506
ACH-000616,-1.5292764005200001
ACH-000618,-1.7156323576899999
ACH-000619,-1.5782786533000002
ACH-000620,-1.60691050125
ACH-000621,-1.23620478668
ACH-000622,-1.30993241561
ACH-000623,-1.43876809895
ACH-000624,-1.3930296326700002
ACH-000627,-1.10993448415
ACH-000630,-1.38961197595
ACH-000632,-1.5647190894499998
ACH-000633,-1.62966244116
ACH-000637,-1.6253134988999998
ACH-000638,-1.40782651637
ACH-000646,-1.30944390904
ACH-000647,-1.38186724807
ACH-000648,-1.2838524264700002
ACH-000649,-1.42785834169
ACH-000651,-1.47192412426
ACH-000652,-1.59469376
ACH-000653,-1.11025315495
ACH-000657,-1.3891370436200001
ACH-000658,-1.3869755866100002
ACH-000661,-1.2346904129
ACH-000662,-1.26469159485
ACH-000663,-1.40921549223
ACH-000665,-1.31871819082
ACH-000671,-1.5719549199
ACH-000673,-1.5988880738100002
ACH-000676,-1.46922021259
ACH-000677,-1.36511919432
ACH-000681,-1.55916168632
ACH-000682,-1.7723185044499998
ACH-000683,-1.8113488032
ACH-000684,-1.8258467622799999
ACH-000688,-1.1381254397
ACH-000693,-1.58548158818
ACH-000694,-1.61412365943
ACH-000695,-1.3585264346200001
ACH-000696,-1.38971031751
ACH-000697,-1.61056814704
ACH-000699,-1.0336340635299999
ACH-000701,-1.74736798938
ACH-000706,-1.5061874307499998
ACH-000711,-1.24442989543
ACH-000713,-1.48918457039
ACH-000714,-1.33474877535
ACH-000718,-1.2118069278799999
ACH-000720,-1.4738611191600002
ACH-000721,-1.3526601131799998
ACH-000724,-1.4021507589
ACH-000725,-1.1118081538200002
ACH-000732,-1.47450883102
ACH-000734,-1.7156096825999998
ACH-000735,-1.68576358249
ACH-000736,-1.48380161351
ACH-000738,-1.45588735973
ACH-000746,-1.0596154764299999
ACH-000747,-1.29406401496
ACH-000748,-1.48773501916
ACH-000753,-1.3007261140700002
ACH-000756,-1.1026359108200001
ACH-000757,-1.59214255373
ACH-000758,-1.2174390551
ACH-000760,-1.61061890902
ACH-000763,-1.27902492951
ACH-000764,-1.3240890557
ACH-000765,-1.1656125174
ACH-000766,-1.3414065091299998
ACH-000767,-1.3991023956400002
ACH-000768,-1.29454693237
ACH-000769,-1.4033535981799998
ACH-000770,-1.40602201867
ACH-000771,-1.44116911974
ACH-000773,-1.33268417769
ACH-000776,-1.4452591479199999
ACH-000777,-1.62651240228
ACH-000778,-1.2119054764
ACH-000781,-1.3997291636899998
ACH-000782,-1.1436743949600001
ACH-000783,-1.2478840773200002
ACH-000784,-1.4484290125100001
ACH-000785,-1.15903529519
ACH-000787,-1.4545847401499998
ACH-000788,-1.4001350810799997
ACH-000791,-1.49789353695
ACH-000792,-1.30229694288
ACH-000794,-1.2810935353200001
ACH-000796,-1.3696677218900002
ACH-000799,-1.2903445066399999
ACH-000800,-1.14877353434
ACH-000802,-1.6748409124399999
ACH-000804,-1.25628825407
ACH-000805,-1.44766944853
ACH-000809,-1.42559563992
ACH-000810,-1.45184324539
ACH-000811,-1.33452972073
ACH-000817,-1.3703702113499998
ACH-000819,-1.42973394769
ACH-000820,-1.0997542475700002
ACH-000821,-1.2338236276299999
ACH-000822,-1.25441240155
ACH-000823,-1.49365096575
ACH-000824,-1.5902466589200002
ACH-000827,-1.42943889584
ACH-000829,-1.13406624985
ACH-000831,-1.3237628776700001
ACH-000832,-1.3789978386500001
ACH-000833,-1.29518012956
ACH-000834,-1.24239699677
ACH-000835,-1.39256453998
ACH-000836,-1.4769712452700001
ACH-000837,-1.58378606562
ACH-000838,-1.1123536602
ACH-000839,-1.52575820319
ACH-000840,-1.22727852577
ACH-000841,-1.43162547607
ACH-000843,-1.5303041842700003
ACH-000846,-1.72250171709
ACH-000847,-1.5342282541799999
ACH-000848,-1.35411575856
ACH-000849,-1.37904585824
ACH-000851,-1.2552708200700002
ACH-000855,-1.34287432708
ACH-000856,-1.29912406453
ACH-000858,-1.37520157523
ACH-000859,-1.5955598821399999
ACH-000861,-1.22800151052
ACH-000862,-1.24904056588
ACH-000865,-1.60535231613
ACH-000866,-1.40592111287
ACH-000867,-1.3384843250299998
ACH-000869,-1.42422114224
ACH-000872,-1.44183205253
ACH-000873,-1.29213109481
ACH-000876,-1.31255547323
ACH-000878,-1.19663492
ACH-000880,-1.4369205346599998
ACH-000881,-1.25829167623
ACH-000882,-1.6540797567299999
ACH-000884,-1.4213109100799999
ACH-000885,-1.3607482358899998
ACH-000887,-1.3754468281099999
ACH-000888,-1.20457977177
ACH-000889,-1.4612544927899997
ACH-000890,-1.60421744939
ACH-000896,-1.50968824996
ACH-000898,-1.2430123582100001
ACH-000900,-1.2750948341
ACH-000901,-1.556603375
ACH-000905,-1.33286823082
ACH-000906,-1.4971598947
ACH-000907,-1.5398220754799998
ACH-000910,-1.54573409476
ACH-000911,-1.48002761493
ACH-000912,-1.28588717706
ACH-000913,-1.25220467604
ACH-000915,-1.34692087643
ACH-000916,-1.41183924636
ACH-000917,-1.45284918022
ACH-000921,-1.2387860265000001
ACH-000924,-1.4515447164300002
ACH-000926,-1.66200295859
ACH-000928,-1.26322247044
ACH-000929,-1.36932843838
ACH-000932,-1.13746604811
ACH-000935,-1.40001213932
ACH-000936,-1.22888597767
ACH-000937,-1.3668103625799999
ACH-000938,-1.41172086609
ACH-000939,-1.61109177972
ACH-000941,-1.13437099171
ACH-000943,-1.39898001835
ACH-000946,-1.32746791886
ACH-000947,-1.56266927442
ACH-000948,-1.45031038502
ACH-000950,-1.6000790481799998
ACH-000953,-1.51574655829
ACH-000957,-1.5257970641799998
ACH-000958,-1.49044803576
ACH-000960,-1.30996987031
ACH-000963,-1.8387058075
ACH-000968,-1.44742498378
ACH-000969,-1.4363158474899997
ACH-000973,-1.57603188588
ACH-000974,-1.44785143414
ACH-000975,-1.4112034866799998
ACH-000976,-1.47081580447
ACH-000978,-2.50169934717
ACH-000980,-1.5094562942299998
ACH-000984,-1.45497530352
ACH-000986,-1.3988045480000002
ACH-000988,-1.41948757466
ACH-000993,-1.5074149864
ACH-000994,-1.28124655298
ACH-000996,-1.2534768577600002
ACH-001001,-1.3548125083200002
ACH-001020,-1.24434202068
ACH-001028,-1.4212898790000001
ACH-001031,-1.27456836786
ACH-001038,-1.2743108736700002
ACH-001048,-1.42169587758
ACH-001050,-1.4368779867500001
ACH-001053,-1.6836245672499999
ACH-001054,-1.26870399858
ACH-001061,-1.5892130236300002
ACH-001067,-1.1851427572600002
ACH-001075,-1.4145223801
ACH-001096,-1.43863688912
ACH-001128,-1.6825262553799998
ACH-001134,-1.3785572552899998
ACH-001151,-1.6923824986000002
ACH-001163,-1.32140795011
ACH-001164,-1.53276415382
ACH-001173,-1.4018836232499998
ACH-001183,-1.3954890297100002
ACH-001184,-1.4894886208000002
ACH-001190,-1.17629229315
ACH-001192,-1.4126145809000001
ACH-001193,-1.34254997201
ACH-001196,-1.32997913651
ACH-001197,-1.34001962069
ACH-001205,-1.31277415643
ACH-001211,-1.46365720899
ACH-001212,-1.39314960579
ACH-001228,-1.47078974775
ACH-001232,-1.31022371716
ACH-001239,-1.4401076775
ACH-001274,-1.37818157935
ACH-001275,-1.5319185344100001
ACH-001277,-1.4802252481
ACH-001278,-1.4197742435299998
ACH-001280,-1.3675917285899999
ACH-001283,-1.17457469782
ACH-001289,-1.3950749328799998
ACH-001295,-1.59869229454
ACH-001300,-1.34585719863
ACH-001301,-1.5514061623299997
ACH-001302,-1.39360069588
ACH-001303,-1.57986315752
ACH-001306,-1.41314919593
ACH-001318,-1.42653556838
ACH-001322,-1.37032599789
ACH-001328,-1.3452426275100002
ACH-001332,-1.38532069724
ACH-001333,-1.43990497198
ACH-001336,-1.3450739365399997
ACH-001340,-1.41324196107
ACH-001346,-1.31531859038
ACH-001353,-1.53476973132
ACH-001354,-1.3193379996899999
ACH-001367,-1.45527724317
ACH-001368,-1.24834442513
ACH-001374,-1.3685299413799998
ACH-001375,-1.41069014178
ACH-001377,-1.3767863489399998
ACH-001380,-1.50332379495
ACH-001391,-1.0756637036499999
ACH-001407,-1.2473594355700002
ACH-001408,-1.33512413131
ACH-001413,-1.30522599059
ACH-001430,-1.45193996784
ACH-001431,-1.43403267308
ACH-001450,-1.0377516527500001
ACH-001496,-1.64650312398
ACH-001500,-1.28174563166
ACH-001521,-1.38943051556
ACH-001523,-1.3932258965900002
ACH-001532,-1.3384225350599999
ACH-001536,-1.29056902675
ACH-001550,-1.7894776399099999
ACH-001552,-1.2234142132999999
ACH-001554,-1.38872728037
ACH-001645,-1.7692571014099998
ACH-001654,-1.1910195322600001
ACH-001715,-1.25022374845
ACH-001735,-1.3846828251299999
ACH-001736,-1.2850554636799998
ACH-001737,-1.5275352261200001
ACH-001740,-1.25548160074
ACH-001745,-1.33315176246
ACH-001750,-1.2461999427200001
ACH-001765,-1.37266959194
ACH-001956,-1.3406604548
ACH-001957,-1.30000301315
