,MAP2K2 (5605)
ACH-000004,-0.136873309638
ACH-000007,-0.186223966419
ACH-000009,-0.19758137974800002
ACH-000011,-0.441760308142
ACH-000012,-0.18250665379500003
ACH-000013,-0.162201065517
ACH-000014,-0.719931148433
ACH-000015,-0.124410173099
ACH-000017,-0.299542262762
ACH-000018,-0.322366548317
ACH-000019,-0.290059379784
ACH-000021,-0.516654369124
ACH-000022,-0.108348415334
ACH-000025,-0.347010947856
ACH-000028,-0.131084156514
ACH-000030,-0.175644203957
ACH-000035,-0.259701023473
ACH-000036,-0.39202906443
ACH-000037,-0.28901729349800004
ACH-000039,-0.40202437604900004
ACH-000040,-0.28863476339899996
ACH-000041,-0.276776238482
ACH-000042,-0.247059038543
ACH-000045,-0.458333671593
ACH-000047,-0.303723804875
ACH-000052,-0.18167915698399997
ACH-000053,-0.157629768208
ACH-000054,-0.17298971303
ACH-000055,-0.250592176122
ACH-000060,-0.16769672553
ACH-000067,-0.300440368006
ACH-000070,-0.157032404838
ACH-000075,-0.245782286676
ACH-000078,-0.26587085023
ACH-000082,-0.387054374071
ACH-000085,-0.449307429491
ACH-000086,-0.20043478809999998
ACH-000087,-0.235692146968
ACH-000092,-0.425082010404
ACH-000095,-0.42046676577200004
ACH-000097,-0.0152317167565
ACH-000098,-0.301325985024
ACH-000099,-0.319441002609
ACH-000108,-0.19264925374699998
ACH-000113,-1.23252278315
ACH-000115,-0.354511069843
ACH-000116,-0.11202843356100001
ACH-000118,-0.0683829083988
ACH-000120,-0.25028625969900004
ACH-000123,-0.184307040837
ACH-000127,-0.403467552436
ACH-000128,-0.303275761047
ACH-000132,-0.431721335497
ACH-000133,-0.418460825233
ACH-000137,-0.214107496047
ACH-000138,-0.0421480876251
ACH-000142,-0.47236695235699994
ACH-000143,-0.361126913508
ACH-000146,-0.261853398787
ACH-000148,-0.220253297484
ACH-000150,-0.252737064483
ACH-000152,-0.236392168288
ACH-000153,0.19946155460599999
ACH-000159,-0.323634732751
ACH-000160,0.00269270023554
ACH-000163,-0.10791832387
ACH-000167,-0.475372931776
ACH-000168,-0.237405374655
ACH-000169,-0.18441655739399998
ACH-000178,-0.330291049007
ACH-000182,-0.144661137119
ACH-000183,-0.274612732906
ACH-000188,-0.401099621531
ACH-000189,-0.173551548758
ACH-000190,-0.0644504908995
ACH-000198,-0.34280203064000003
ACH-000204,-0.20738029551399997
ACH-000206,-0.220312796043
ACH-000207,0.0621281612488
ACH-000211,-0.14226142369300002
ACH-000215,-0.264443611231
ACH-000221,-0.036058660400400004
ACH-000222,-0.0422440456575
ACH-000223,-0.130571007553
ACH-000226,-0.20186011345600002
ACH-000227,-0.323695238713
ACH-000228,-0.15051060393
ACH-000231,-0.179542506437
ACH-000232,-0.1415003685
ACH-000233,-0.20210302376400002
ACH-000234,-0.20907468836100002
ACH-000235,-0.142238304259
ACH-000237,-0.335051894152
ACH-000238,-0.0627633513855
ACH-000243,-0.232047822654
ACH-000244,-0.23206450818799998
ACH-000246,-0.273513380172
ACH-000248,-0.07892502195260001
ACH-000250,-0.229968279991
ACH-000251,-0.429078468257
ACH-000253,-0.45567814763000003
ACH-000255,-0.26963481805
ACH-000256,0.0087013986069
ACH-000257,-0.157260445362
ACH-000258,-0.237412694685
ACH-000259,-0.241063101298
ACH-000260,-0.319864448486
ACH-000261,-0.263355488737
ACH-000262,-0.16560579674
ACH-000263,-0.013050517689399998
ACH-000264,-0.168102532821
ACH-000265,-0.00840479262881
ACH-000266,-0.318328298509
ACH-000272,-0.178466770818
ACH-000273,-0.214360380703
ACH-000274,-0.38314591916699997
ACH-000277,-0.128035771338
ACH-000278,-0.339203779295
ACH-000279,-0.330436293727
ACH-000280,-0.0835058992394
ACH-000281,-0.270619911568
ACH-000288,-0.269970033253
ACH-000291,-0.466318684792
ACH-000293,-0.307285160805
ACH-000294,-0.198111414585
ACH-000295,-0.135170379716
ACH-000296,-0.122618558027
ACH-000302,-0.34570701839199997
ACH-000304,-0.582877121294
