,ELTD1 (64123)
ACH-000004,0.0851977175266
ACH-000007,-0.125682581393
ACH-000009,0.09941537581389999
ACH-000011,0.200920698855
ACH-000012,0.21000798504
ACH-000013,0.258544650588
ACH-000014,0.25747101068399997
ACH-000015,0.14532608582
ACH-000017,0.208407263543
ACH-000018,0.0895025331023
ACH-000019,0.294877093097
ACH-000021,0.18341266319000002
ACH-000022,0.104244253723
ACH-000025,0.106869663125
ACH-000028,0.07564546219330001
ACH-000030,0.16106066411699999
ACH-000035,0.0604527450234
ACH-000036,0.25378212118500004
ACH-000037,0.106072688842
ACH-000039,-0.174090680495
ACH-000040,0.266774635988
ACH-000041,0.0282450446446
ACH-000042,0.166179711209
ACH-000045,0.0416687465262
ACH-000047,0.16697185095
ACH-000052,0.11528417888800001
ACH-000053,0.0882668711348
ACH-000054,0.11625967178300001
ACH-000055,0.013179989207799997
ACH-000060,0.240101052462
ACH-000067,0.17214876480799998
ACH-000070,0.319022956775
ACH-000075,0.0148450812292
ACH-000078,0.197598296306
ACH-000082,0.15274233427699999
ACH-000085,0.0936721933549
ACH-000086,0.38256950254600003
ACH-000087,-0.0207365374113
ACH-000092,0.243944940212
ACH-000095,0.24950094150600002
ACH-000097,0.19642386454900002
ACH-000098,0.234366800367
ACH-000099,0.303785804325
ACH-000108,0.14944195024
ACH-000113,0.146931823096
ACH-000115,0.166930762954
ACH-000116,0.25970534288
ACH-000118,0.00388597937707
ACH-000120,0.337937589383
ACH-000123,0.132795317655
ACH-000127,0.180640527926
ACH-000128,0.0532123702074
ACH-000132,0.155557887173
ACH-000133,0.0569350130261
ACH-000137,0.087847332587
ACH-000138,0.22572667159600002
ACH-000142,0.217033123754
ACH-000143,0.282959800478
ACH-000146,0.161375289981
ACH-000148,0.225603406453
ACH-000150,-0.0308225881982
ACH-000152,0.169305813229
ACH-000153,0.07077759973139999
ACH-000159,0.102251484561
ACH-000160,0.0972022254933
ACH-000163,0.405744600171
ACH-000167,0.276933785183
ACH-000168,0.262954041822
ACH-000169,0.25798001256299996
ACH-000178,0.17244340753600002
ACH-000182,0.00292929423528
ACH-000183,0.26340693191500003
ACH-000188,0.24373812706599998
ACH-000189,0.0641966692673
ACH-000190,0.33327677351
ACH-000198,0.172027425561
ACH-000204,0.37497238826800006
ACH-000206,-0.025792113993599996
ACH-000207,0.058736629320999996
ACH-000211,0.141779731724
ACH-000215,0.22617487628400001
ACH-000221,0.260684821763
ACH-000222,-0.117640604088
ACH-000223,0.17837842025800002
ACH-000226,0.296922947265
ACH-000227,0.25916528314
ACH-000228,0.185421984793
ACH-000231,0.194960143377
ACH-000232,0.235391031039
ACH-000233,0.209958811078
ACH-000234,0.22138625052299998
ACH-000235,0.159024263081
ACH-000237,0.0690276653043
ACH-000238,0.0740584748054
ACH-000243,0.255336024946
ACH-000244,-0.133297929038
ACH-000246,0.120228592752
ACH-000248,0.27565832901
ACH-000250,0.212237994696
ACH-000251,0.0625669287872
ACH-000253,0.424356141924
ACH-000255,0.17578332451099998
ACH-000256,0.25904295819400003
ACH-000257,-0.042840218699900005
ACH-000258,0.209807202232
ACH-000259,0.20315037830200003
ACH-000260,0.12497337067
ACH-000261,0.247372145099
ACH-000262,-0.0601112716242
ACH-000263,0.193900890189
ACH-000264,0.331712447922
ACH-000265,0.282817330372
ACH-000266,0.236882883599
ACH-000272,-0.09602140635289999
ACH-000273,0.262107481959
ACH-000274,0.23750428645
ACH-000277,-0.069521999291
ACH-000278,0.161285760426
ACH-000279,0.093396376394
ACH-000280,0.158029233725
ACH-000281,0.313368467316
ACH-000288,0.23392675730999998
ACH-000291,0.0292669999402
ACH-000293,0.258447882566
ACH-000294,0.052479838314699996
ACH-000295,0.260860907839
ACH-000296,0.184531618467
ACH-000302,0.140760984079
ACH-000304,0.443664637046
ACH-000307,-0.0173863620923
ACH-000308,0.220482462943
ACH-000310,0.299546715929
ACH-000311,0.260332819028
ACH-000312,0.224091563885
ACH-000315,0.230587148585
ACH-000316,0.0781324231785
ACH-000317,0.202221140431
ACH-000318,0.176747197198
ACH-000319,0.0381740516375
ACH-000320,-0.012599644993399998
ACH-000322,0.161952525826
ACH-000323,0.12228908725
ACH-000324,0.17917133265000001
ACH-000329,0.048260433091000005
ACH-000330,0.19701385937899998
ACH-000331,0.18133068896899998
ACH-000332,0.134736197704
ACH-000334,0.17490722189
ACH-000335,0.0586787033612
ACH-000336,0.327287000219
ACH-000337,0.132335407521
ACH-000339,0.09570972236130001
ACH-000341,-0.159087235118
ACH-000348,0.183871521237
ACH-000350,0.131082460939
ACH-000352,0.157753185501
ACH-000356,0.46380766910599996
ACH-000361,-0.300114497249
ACH-000362,0.130180043167
ACH-000363,0.194616454727
ACH-000364,0.17480840892900001
ACH-000365,0.197213146818
ACH-000366,0.133061244819
ACH-000368,0.151796802001
ACH-000374,0.040605216655
ACH-000375,0.211304013188
ACH-000376,0.0764349047017
ACH-000381,0.0852396854617
ACH-000383,0.032818918783499997
ACH-000387,0.294663327014
ACH-000389,0.149083783476
ACH-000390,0.193709235045
ACH-000393,0.305579841184
ACH-000395,-0.0037143293819899997
ACH-000397,0.312849635123
ACH-000401,0.27734389220600003
ACH-000402,-0.0833921344327
ACH-000403,0.155419539348
ACH-000404,0.0628571173888
ACH-000406,0.0901383974315
ACH-000407,0.186364344496
ACH-000408,0.249854424622
ACH-000410,0.315613830043
ACH-000411,0.342294943506
ACH-000414,0.221684769155
ACH-000415,0.190865107595
ACH-000416,0.181846763936
ACH-000420,0.17185202535900002
ACH-000421,0.117787061585
ACH-000424,0.304194357712
ACH-000425,0.112779238083
ACH-000426,0.35549965410400003
ACH-000427,0.21760330138599998
ACH-000433,0.24000467965
ACH-000436,0.248933219004
ACH-000444,0.349038116069
ACH-000445,0.11897795723200001
ACH-000448,0.0274454238681
ACH-000450,0.310221322185
ACH-000452,0.233243493452
ACH-000454,-0.10117493779799999
ACH-000458,-0.025638892034299997
ACH-000459,0.36057287683600003
ACH-000460,0.0189382352712
ACH-000461,0.221417709068
ACH-000463,0.06931578423510001
ACH-000464,0.21575041526
ACH-000466,0.34066020242
ACH-000467,0.22598498119600002
ACH-000468,0.19638884835
ACH-000469,0.24935016753400002
ACH-000470,0.306489719993
ACH-000471,0.29095042276599997
ACH-000472,0.11937327209000001
ACH-000473,0.15498574146
ACH-000475,0.118620330579
ACH-000476,0.134922079671
ACH-000477,0.584028417511
ACH-000480,0.229828035651
ACH-000481,0.0915875801658
ACH-000483,0.351642547902
ACH-000484,0.205497608561
ACH-000485,0.137083026748
ACH-000486,0.18044369432799998
ACH-000487,0.238202150585
ACH-000488,0.11085913481899999
ACH-000490,0.133570566177
ACH-000491,0.16309620048100001
ACH-000495,0.017689357762400004
