,PDXK (8566)
ACH-000004,-0.391402081751
ACH-000007,-0.031219962887499998
ACH-000009,-0.07488397728980001
ACH-000011,-0.0458970380916
ACH-000012,-0.058639881441699994
ACH-000013,-0.0710608148234
ACH-000014,0.10798535613
ACH-000015,-0.0157408750001
ACH-000017,-0.31591239526299997
ACH-000018,-0.23238442004700002
ACH-000019,-0.556319424988
ACH-000021,0.0032261811257499997
ACH-000022,-0.13797340955700002
ACH-000025,-0.022152208161400004
ACH-000028,-0.0204129022458
ACH-000030,-0.386487476848
ACH-000035,0.017791165454299998
ACH-000036,-0.251987436101
ACH-000037,-0.494847648879
ACH-000039,-0.07670070110110001
ACH-000040,-0.19744074706599998
ACH-000041,0.11800089127999999
ACH-000042,-0.154062704226
ACH-000045,-0.42058713648199997
ACH-000047,-0.253397208115
ACH-000052,-0.21823350860100002
ACH-000053,-0.133171618924
ACH-000054,-0.220007538452
ACH-000055,0.20489677165
ACH-000060,-0.209360792601
ACH-000067,-0.08312727094160001
ACH-000070,-0.6215974362860001
ACH-000075,-0.302779482002
ACH-000078,0.0151732176788
ACH-000082,-0.0839314836533
ACH-000085,-0.30973958869
ACH-000086,-0.0442822053928
ACH-000087,-0.244068430614
ACH-000092,-0.17522926132199998
ACH-000095,-0.236693805474
ACH-000097,-0.117492819451
ACH-000098,-0.248649891752
ACH-000099,-0.059680911904300006
ACH-000108,-0.30220800836
ACH-000113,-0.6836826255769999
ACH-000115,-0.14116112068199999
ACH-000116,-0.267701598922
ACH-000118,-0.196574217627
ACH-000120,-0.12433018414000001
ACH-000123,-0.11493873929000001
ACH-000127,-0.167289307459
ACH-000128,-0.0777631993734
ACH-000132,-0.307895450454
ACH-000133,0.043675982170199995
ACH-000137,-0.20939613
ACH-000138,0.0909918919176
ACH-000142,-0.18722376607799998
ACH-000143,-0.0921817022332
ACH-000146,-0.225493932034
ACH-000148,-0.15055297331700002
ACH-000150,-0.361485092586
ACH-000152,-0.124826437587
ACH-000153,-0.128527034121
ACH-000159,-0.163876282919
ACH-000160,-0.20351380630999996
ACH-000163,-0.157461565336
ACH-000167,0.0422633445176
ACH-000168,-0.11264873190500001
ACH-000169,-0.0728842312475
ACH-000178,-0.21622310545
ACH-000182,-0.0397870538482
ACH-000183,-0.302417639285
ACH-000188,-0.0285400299597
ACH-000189,-0.18534952813
ACH-000190,0.15957276372600002
ACH-000198,-0.570078325298
ACH-000204,-0.022951905191799998
ACH-000206,-0.297099035058
