,PANX2 (56666)
ACH-000004,-0.032386512329299996
ACH-000007,0.213209099116
ACH-000009,0.18430968324000002
ACH-000011,0.0466094689133
ACH-000012,0.191382760747
ACH-000013,-0.060266588354
ACH-000014,-0.0919176051544
ACH-000015,0.155295194266
ACH-000017,0.0632247671519
ACH-000018,-0.0687934822132
ACH-000019,0.214451767732
ACH-000021,0.0612224708127
ACH-000022,0.0385519274899
ACH-000025,-0.04926968063
ACH-000028,0.208271614131
ACH-000030,0.0552090785474
ACH-000035,0.11983258002000001
ACH-000036,0.004130222709820001
ACH-000037,-0.056271392057
ACH-000039,0.303546179619
ACH-000040,-0.12636891942700001
ACH-000041,-0.038914734425099996
ACH-000042,0.294900489706
ACH-000045,0.13881657308700002
ACH-000047,0.29690000866300004
ACH-000052,0.488110478955
ACH-000053,0.101122357207
ACH-000054,0.120967893137
ACH-000055,0.235541787594
ACH-000060,0.21817575668000003
ACH-000067,-0.100369645214
ACH-000070,-0.077294591175
ACH-000075,-0.156673726756
ACH-000078,0.32587430791
ACH-000082,0.045591105109199996
ACH-000085,0.322131788355
ACH-000086,0.133534910421
ACH-000087,-0.197737439836
ACH-000092,0.209382317472
ACH-000095,0.0529621323981
ACH-000097,0.016607306579700002
ACH-000098,0.262524649916
ACH-000099,0.184794539492
ACH-000108,0.18454447432799997
ACH-000113,0.0859389516261
ACH-000115,-0.08818487594730001
ACH-000116,0.179061891137
ACH-000118,0.192675179996
ACH-000120,0.0884985282494
ACH-000123,0.0637688198747
ACH-000127,0.150325546796
ACH-000128,-0.11141320118899999
ACH-000132,0.305821618446
ACH-000133,-0.0359213681218
ACH-000137,-0.08632701137439999
ACH-000138,0.281639840137
ACH-000142,0.030718280133599996
ACH-000143,0.172568838897
ACH-000146,0.142658669533
ACH-000148,0.046474331325
ACH-000150,0.106418722094
ACH-000152,0.0679480444879
ACH-000153,0.689669100743
ACH-000159,0.164774281493
ACH-000160,0.19375851933200003
ACH-000163,0.030211116455599995
ACH-000167,0.269864122669
ACH-000168,0.07610186917810001
ACH-000169,0.0337261075502
ACH-000178,0.129218133541
ACH-000182,0.157405942303
ACH-000183,-0.060825125584500005
ACH-000188,0.167046086383
ACH-000189,0.028302762269
ACH-000190,0.166153116033
ACH-000198,0.08254119352410001
ACH-000204,0.11842248231899999
ACH-000206,0.0325246419471
ACH-000207,-0.1564768307
ACH-000211,0.0631091591708
ACH-000215,0.1437149647
ACH-000221,0.0140417870334
ACH-000222,0.233393450586
ACH-000223,0.222602266395
ACH-000226,0.136457126055
ACH-000227,0.120981408538
ACH-000228,0.25852249269099997
ACH-000231,-0.109190820232
ACH-000232,0.07348949494969999
ACH-000233,0.161808392961
ACH-000234,0.449258666259
ACH-000235,0.245369109669
ACH-000237,0.121134209531
ACH-000238,0.175662399839
ACH-000243,0.302387122674
ACH-000244,-0.0414659853907
ACH-000246,0.287638602284
ACH-000248,0.168115088121
ACH-000250,0.178204351758
ACH-000251,0.560725477702
ACH-000253,0.12891156307600002
ACH-000255,0.120917153135
ACH-000256,-0.021819130792200003
ACH-000257,0.340554027073
ACH-000258,0.425872395751
ACH-000259,0.307295153037
ACH-000260,0.0697740781327
ACH-000261,0.125569941513
ACH-000262,0.139747410934
ACH-000263,0.297815468716
ACH-000264,0.0654404043063
ACH-000265,0.35834502529600004
ACH-000266,0.18660402729000003
ACH-000272,0.12878916942500002
ACH-000273,0.106301241955
ACH-000274,0.123045384026
ACH-000277,0.07490837665960001
ACH-000278,-0.103335636664
ACH-000279,0.134962017998
ACH-000280,0.09336334898849999
ACH-000281,0.17840181558899998
ACH-000288,0.049266837593599996
ACH-000291,0.127178424886
ACH-000293,0.226048564051
ACH-000294,0.232283914354
ACH-000295,-0.16699222478599998
ACH-000296,0.0315914081452
ACH-000302,0.0691880481575
ACH-000304,0.31738544661699997
ACH-000307,0.050034954742199995
ACH-000308,0.177659241556
ACH-000310,0.228011804386
ACH-000311,0.416609716467
ACH-000312,0.279754429333
ACH-000315,0.19294625245400002
ACH-000316,0.19216128534200003
ACH-000317,0.285697065739
ACH-000318,0.24906857359999998
ACH-000319,0.292014279872
ACH-000320,0.527719397474
ACH-000322,0.0699601840727
ACH-000323,0.0969448517438
ACH-000324,0.315731070668
ACH-000329,0.09981062785710001
ACH-000330,0.119269069895
ACH-000331,0.294396911085
ACH-000332,0.191683159399
ACH-000334,-0.0209767412789
ACH-000335,-0.0371496366383
ACH-000336,0.43787996697
ACH-000337,0.361748945306
ACH-000339,0.147420096417
ACH-000341,0.059720980200199995
ACH-000348,0.199771051472
ACH-000350,0.0272888313802
ACH-000352,0.144187807268
ACH-000356,0.101747846949
ACH-000361,0.216902170119
ACH-000362,0.199757693864
ACH-000363,0.09740224118239998
ACH-000364,-0.024616474218999998
ACH-000365,0.111240860353
ACH-000366,0.138261030575
ACH-000368,0.217205571442
ACH-000374,0.15398880640499998
ACH-000375,-0.012134693712799998
ACH-000376,0.0685135180514
ACH-000381,0.12295571396400001
ACH-000383,0.050237580493
ACH-000387,0.09172159174939999
ACH-000389,0.0939739540565
ACH-000390,0.16271521622000001
ACH-000393,0.251091439204
ACH-000395,-0.153231560226
ACH-000397,0.0460374436642
ACH-000401,0.234483221052
ACH-000402,-0.227450294968
ACH-000403,0.017578705744599996
ACH-000404,0.204651727232
ACH-000406,0.16423829049799998
ACH-000407,0.147489497473
ACH-000408,0.250352286441
ACH-000410,0.17662126682999998
ACH-000411,0.296421818965
ACH-000414,0.48317764618299996
ACH-000415,0.0525784286284
ACH-000416,0.143641519129
ACH-000420,-0.0310079923919
ACH-000421,0.072436612819
ACH-000424,0.11206866316700001
ACH-000425,-0.008941056949959999
ACH-000426,-0.00912228258161
ACH-000427,-0.046868177545300004
ACH-000433,0.236188977672
ACH-000436,0.31332148855999997
ACH-000444,0.0248242389733
ACH-000445,0.130392161534
ACH-000448,0.14740974831700002
ACH-000450,0.088436696052
ACH-000452,0.104870528892
ACH-000454,0.177037818389
ACH-000458,0.08350384795089999
ACH-000459,0.11007522406600001
ACH-000460,0.12095420448
ACH-000461,0.18413829627599998
ACH-000463,0.257095305913
ACH-000464,-0.0337646274269
ACH-000466,0.00042218348205199995
ACH-000467,0.351521049091
ACH-000468,0.17475731487399998
ACH-000469,0.07279174887760001
ACH-000470,-0.0161313363903
ACH-000471,0.08831869993730002
ACH-000472,0.13297237698699998
ACH-000473,0.165936525291
ACH-000475,0.133129583437
ACH-000476,0.19029374555999998
ACH-000477,0.286558135499
ACH-000480,0.160943330443
ACH-000481,0.168369752773
ACH-000483,-0.0401888469332
ACH-000484,0.272840251837
ACH-000485,-0.0345878518257
ACH-000486,0.17068666064100002
ACH-000487,0.054551496902800006
ACH-000488,0.218689922722
ACH-000490,-0.103361550319
ACH-000491,0.0640152963134
ACH-000495,0.265134379573
ACH-000496,0.317049179097
ACH-000499,-0.053193737397699996
ACH-000500,-0.5328313953029999
ACH-000502,0.145235281678
ACH-000503,-0.0456723269639
ACH-000505,0.0721943100088
ACH-000507,0.0458304907417
ACH-000510,0.16840846308899998
ACH-000511,0.24202912390700002
ACH-000512,0.12910763799799999
ACH-000516,-0.078076941071
ACH-000517,0.0662563906493
ACH-000518,0.008906753402049999
ACH-000520,0.00754099262033
ACH-000521,0.231641377142
ACH-000522,0.144444993057
ACH-000524,0.057423070376900004
ACH-000527,0.055699086105000004
ACH-000528,0.14654353364
ACH-000537,-0.00459120721985
ACH-000541,-0.191617559274
ACH-000542,0.19032744965300002
ACH-000544,0.241347662763
ACH-000545,0.0217598136704
ACH-000547,0.456595812565
ACH-000548,0.21764410149900001
ACH-000549,0.107988831208
ACH-000550,0.19024174570500002
ACH-000552,0.137451245019
ACH-000556,0.06036731368969999
ACH-000557,-0.0530511730729
ACH-000570,-0.0381955614655
ACH-000571,-0.100649909441
ACH-000573,0.138114293655
ACH-000576,0.29478852288
ACH-000580,0.297224762526
ACH-000584,0.119900232076
ACH-000585,0.223986686526
ACH-000588,0.0410185794379
ACH-000589,0.270169888777
ACH-000591,-0.0167807161007
ACH-000593,-0.00393142852562
ACH-000600,-0.05335802408030001
ACH-000601,0.16149330561
ACH-000604,0.113243128013
ACH-000605,0.140349440562
ACH-000606,0.255544793442
ACH-000608,-0.12889580240999998
ACH-000614,0.19142684508000002
ACH-000616,0.150683122571
ACH-000618,0.22600752133299998
ACH-000619,0.0217042006085
ACH-000620,0.0985326809925
ACH-000621,0.07202111609629999
ACH-000622,0.192187075476
ACH-000623,0.0499799035429
ACH-000624,0.12653212869
ACH-000627,0.102479514176
ACH-000630,0.199408131778
ACH-000632,-0.0382670330156
ACH-000633,0.109520998744
ACH-000637,0.169315964755
ACH-000638,0.344724207594
ACH-000646,0.192981178294
ACH-000647,0.2184122855
ACH-000648,0.141283684023
ACH-000649,0.111768784415
ACH-000651,0.16689196895
ACH-000652,-0.0750306518625
ACH-000653,-0.0928361244318
ACH-000657,0.14864731103599998
ACH-000658,0.14054607233
ACH-000661,0.182950959058
ACH-000662,-0.577956116642
ACH-000663,0.225432331415
ACH-000665,0.048974664490400006
ACH-000671,0.10136126417199999
ACH-000673,0.10579949254599999
ACH-000676,0.124336006653
ACH-000677,0.012803841517
ACH-000681,0.151785170946
ACH-000682,0.110062616347
ACH-000683,0.138978538977
ACH-000684,0.321286767714
ACH-000688,0.0967126718176
ACH-000693,0.155353487542
ACH-000694,0.189996888032
ACH-000695,0.34796473991
ACH-000696,0.113816720327
ACH-000697,0.0896658826447
ACH-000699,0.279053248825
ACH-000701,0.37999636092
ACH-000706,0.022524249320799997
ACH-000711,0.11661504994
ACH-000713,0.245210464124
ACH-000714,0.034973173408800004
ACH-000718,0.0894974638365
ACH-000720,0.165432231644
ACH-000721,0.0714211603588
ACH-000724,0.111701484255
ACH-000725,-0.08467682352299999
ACH-000732,0.011102232842700002
ACH-000734,0.2265757409
ACH-000735,0.166326790222
ACH-000736,0.0424596589343
ACH-000738,0.048373384379
ACH-000746,0.112826873758
ACH-000747,0.22332038751400002
ACH-000748,0.343875710284
ACH-000753,0.193000989056
ACH-000756,0.0399342456489
ACH-000757,0.22143550716200003
ACH-000758,-0.068262516762
ACH-000760,0.251195471389
ACH-000763,0.187685871771
ACH-000764,0.120751362556
ACH-000765,0.204209538513
