,LHCGR (3973)
ACH-000004,0.187742154901
ACH-000007,0.160097553546
ACH-000009,0.0232859824428
ACH-000011,0.24811239250999997
ACH-000012,0.228898553685
ACH-000013,0.18010880878899999
ACH-000014,0.221064162648
ACH-000015,0.0702641920234
ACH-000017,0.120757244529
ACH-000018,0.11619883336799999
ACH-000019,-0.06910644249869999
ACH-000021,0.07253589245460002
ACH-000022,-0.0122926694457
ACH-000025,0.06366904664390001
ACH-000028,0.0350125747788
ACH-000030,-0.00714635984529
ACH-000035,0.000560367355561
ACH-000036,0.0566868322164
ACH-000037,0.06574336266
ACH-000039,0.40733375745800005
ACH-000040,0.117555669734
ACH-000041,0.06158235886419999
ACH-000042,0.0788159675441
ACH-000045,0.111136925596
ACH-000047,0.0428029115021
ACH-000052,0.0146506195242
ACH-000053,0.11874501884199999
ACH-000054,-0.0535800247273
ACH-000055,-0.0306477188327
ACH-000060,0.0627749410113
ACH-000067,0.09637734516310001
ACH-000070,-0.030823316650400005
ACH-000075,-0.058901004679199995
ACH-000078,0.189202313869
ACH-000082,0.061044130158000004
ACH-000085,-0.0635334094264
ACH-000086,-0.07139918936860001
ACH-000087,0.10509409682399999
ACH-000092,0.0694113237708
ACH-000095,0.0224826813054
ACH-000097,-0.0293279068033
ACH-000098,0.0691387377738
ACH-000099,0.113947058763
ACH-000108,0.17565060742
ACH-000113,0.12960351416
ACH-000115,0.00994351261102
ACH-000116,0.114580535678
ACH-000118,0.125619811008
ACH-000120,0.287646981792
ACH-000123,0.0382318566382
ACH-000127,0.09291376919399999
ACH-000128,-0.235354297879
ACH-000132,-0.12456117355799999
ACH-000133,0.06632512333650001
ACH-000137,-0.029156293587599996
ACH-000138,0.0212913500651
ACH-000142,0.0636006917786
ACH-000143,-0.231801152285
ACH-000146,0.0333397445346
ACH-000148,0.06303561416230001
ACH-000150,0.0275962805272
ACH-000152,-0.121837386823
ACH-000153,0.036089922853699996
ACH-000159,0.09219986529640001
ACH-000160,-0.0694583915792
ACH-000163,-0.0643591246756
ACH-000167,0.08864471806719999
ACH-000168,0.04920405496519999
ACH-000169,0.373618062462
ACH-000178,0.060501969472799996
ACH-000182,0.200670684063
ACH-000183,0.0331749556396
ACH-000188,0.059776722802
ACH-000189,-0.09393892775900001
ACH-000190,-0.0394834923529
ACH-000198,0.190654613862
ACH-000204,-0.17560607262800002
ACH-000206,-0.157394527667
ACH-000207,-0.0835298533887
ACH-000211,0.18275809849599997
ACH-000215,-0.0344660740176
ACH-000221,0.0868332512255
ACH-000222,0.12529060214999999
ACH-000223,0.0259231921734
ACH-000226,0.1476383051
ACH-000227,0.182272999683
ACH-000228,-0.0983796010262
ACH-000231,0.0030941541473299998
ACH-000232,-0.0612079074643
ACH-000233,0.242679941983
ACH-000234,0.0866329605754
ACH-000235,0.139325494493
ACH-000237,0.20541088998399998
ACH-000238,-0.0369892838285
ACH-000243,0.0752364517608
ACH-000244,0.163311217662
ACH-000246,0.19910112358100002
ACH-000248,-0.00969367747323
ACH-000250,0.0420922100746
ACH-000251,0.326299823318
ACH-000253,0.0898975770682
ACH-000255,0.0804072841445
ACH-000256,-0.070848265706
ACH-000257,0.148653378569
ACH-000258,0.35315115585699997
ACH-000259,0.0916777881374
ACH-000260,0.18335866005999998
ACH-000261,-0.00710449588262
ACH-000262,-0.047529444554199995
ACH-000263,-0.0581742661446
ACH-000264,0.06014155307030001
ACH-000265,0.09583679185720001
ACH-000266,0.109167148559
ACH-000272,0.18578971061299998
ACH-000273,-0.042430138904400005
ACH-000274,-0.110746183508
ACH-000277,-0.113455106955
ACH-000278,0.0856232169312
ACH-000279,0.14439050737
ACH-000280,0.19207166690299998
ACH-000281,0.0342698093336
ACH-000288,-0.028500330794599998
ACH-000291,0.135119224605
ACH-000293,-0.0628304658597
ACH-000294,0.09376181777110001
ACH-000295,0.300864657807
ACH-000296,0.129656323149
ACH-000302,0.0284114160971
ACH-000304,-0.19468530283399998
ACH-000307,-0.008884597001729999
ACH-000308,0.0683684243608
ACH-000310,0.327992420627
ACH-000311,0.155287600366
ACH-000312,0.0821326394144
ACH-000315,0.256099911603
ACH-000316,0.21634873790999998
ACH-000317,0.0113088675341
ACH-000318,-0.157254141889
ACH-000319,-0.0164416270593
ACH-000320,0.458667255003
ACH-000322,0.357293009885
ACH-000323,0.10300217897500001
ACH-000324,0.028344440902400004
ACH-000329,0.11495446863700001
ACH-000330,0.0596422222253
ACH-000331,0.0949141063047
ACH-000332,0.0615144172249
ACH-000334,0.0392726083454
ACH-000335,0.24955583585000002
ACH-000336,-0.28374883285
ACH-000337,-0.15424716684
ACH-000339,0.181680662108
ACH-000341,-0.007509445568189999
ACH-000348,0.0633150849627
ACH-000350,0.169186447556
ACH-000352,0.0323227519589
ACH-000356,0.125547418136
ACH-000361,0.0549377960796
ACH-000362,0.11939197030200001
ACH-000363,0.0246800174317
ACH-000364,0.18961454457199997
ACH-000365,0.0500373622896
ACH-000366,-0.0802385598916
ACH-000368,0.282465009814
ACH-000374,0.20118862358800002
ACH-000375,0.0215640696129
ACH-000376,0.128335431712
ACH-000381,-0.119012276595
ACH-000383,0.0807182071975
ACH-000387,0.102725918395
ACH-000389,0.160861120315
ACH-000390,0.0997633630938
ACH-000393,-0.0104464910258
ACH-000395,0.20083383368799998
ACH-000397,-0.024274612916000003
ACH-000401,-0.0239374199327
ACH-000402,-0.144370864703
ACH-000403,-0.021381003553999998
