,OR4E2 (26686)
ACH-000004,-0.153057987325
ACH-000007,0.134896886507
ACH-000009,-0.0508922745448
ACH-000011,-0.0640302162245
ACH-000012,-0.176861418331
ACH-000013,-0.13043905317399998
ACH-000014,-0.065880153728
ACH-000015,-0.066787411864
ACH-000017,-0.230155590275
ACH-000018,-0.144470053144
ACH-000019,-0.00224862882366
ACH-000021,-0.0124441917545
ACH-000022,-0.19708246192
ACH-000025,-0.179660706316
ACH-000028,0.0251500530774
ACH-000030,-0.135303658355
ACH-000035,-0.24996487566300002
ACH-000036,-0.178693153885
ACH-000037,-0.0650260296247
ACH-000039,-0.115089084001
ACH-000040,-0.193962334243
ACH-000041,-0.273556442128
ACH-000042,0.09056843772590001
ACH-000045,-0.0451722150497
ACH-000047,-0.152928149707
ACH-000052,-0.24781292002799998
ACH-000053,-0.0798773022464
ACH-000054,0.00316016477976
ACH-000055,0.129250734384
ACH-000060,-0.142914401406
ACH-000067,0.0209805159583
ACH-000070,-0.160784144184
ACH-000075,-0.14498949245200002
ACH-000078,-0.119164350877
ACH-000082,-0.0427246368155
ACH-000085,-0.13011828358
ACH-000086,-0.22916600026099998
ACH-000087,0.0468686241749
ACH-000092,-0.100238720985
ACH-000095,-0.0427522337653
ACH-000097,-0.246624110756
ACH-000098,-0.13600718103700002
ACH-000099,-0.0545725259571
ACH-000108,-0.0179050002103
ACH-000113,-0.255045398319
ACH-000115,-0.313125145592
ACH-000116,-0.103898289581
ACH-000118,-0.08564633814190001
ACH-000120,-0.269340255662
ACH-000123,-0.0657922887321
ACH-000127,-0.10850327234200001
ACH-000128,-0.0121735279926
ACH-000132,0.124558276127
ACH-000133,0.0202325934455
ACH-000137,-0.0480366481442
ACH-000138,-0.00302108620327
ACH-000142,-0.120555681708
ACH-000143,-0.224869803151
ACH-000146,-0.20141844642200002
ACH-000148,-0.133258989637
ACH-000150,-0.0145040599071
ACH-000152,-0.129753706503
ACH-000153,-0.03400638465459999
ACH-000159,-0.0901177213106
ACH-000160,-0.126752015274
ACH-000163,-0.0047164202934899995
ACH-000167,-0.263669221865
ACH-000168,-0.215119651382
ACH-000169,-0.0952686723659
ACH-000178,-0.13537597061599999
ACH-000182,0.0887978144768
ACH-000183,-0.185014673675
ACH-000188,-0.043870730499999996
ACH-000189,-0.161138151886
ACH-000190,-0.23248007076699997
ACH-000198,-0.128282092599
ACH-000204,0.029194723870900004
ACH-000206,-0.170785920471
ACH-000207,-0.15636794612
ACH-000211,-0.028176417917599998
ACH-000215,-0.163266165014
ACH-000221,-0.219152428792
ACH-000222,-0.0340915589561
ACH-000223,0.009820157122879999
ACH-000226,-0.379493640208
ACH-000227,-0.046694554068300004
ACH-000228,0.0542049287808
ACH-000231,-0.19982111232500002
ACH-000232,-0.09138509072699999
ACH-000233,-0.17818041701600001
ACH-000234,-0.00544778905932
ACH-000235,-0.0489819689656
ACH-000237,-0.0658708017016
ACH-000238,-0.11676508890699999
ACH-000243,-0.0707784210106
ACH-000244,0.00572997553178
ACH-000246,-0.0178682518749
ACH-000248,-0.118540143335
ACH-000250,-0.182893082907
ACH-000251,0.15325326023
ACH-000253,0.0325830345782
ACH-000255,-0.0610763214018
ACH-000256,-0.0645914586895
ACH-000257,-0.270299047966
ACH-000258,-0.08433134691130001
ACH-000259,-0.16627632001700002
ACH-000260,-0.072454865465
ACH-000261,-0.11496379357799999
ACH-000262,-0.21022096446400002
ACH-000263,0.00507897043876
ACH-000264,-0.174642430651
ACH-000265,-0.0513418533035
ACH-000266,-0.009501084414620001
ACH-000272,-0.161577128258
ACH-000273,-0.08897030933160001
ACH-000274,-0.0913284622349
ACH-000277,-0.22228041491
ACH-000278,-0.231451692087
ACH-000279,-0.102191226842
ACH-000280,-0.0354486352218
ACH-000281,0.209856301061
ACH-000288,-0.16235538176
ACH-000291,-0.15763159385
ACH-000293,-0.230571547238
ACH-000294,-0.10558820374299999
ACH-000295,-0.105046708841
ACH-000296,-0.198480934325
ACH-000302,-0.111687828542
ACH-000304,0.0089889779725
ACH-000307,-0.09291423124539999
ACH-000308,-0.00728077621758
ACH-000310,0.0214259493665
ACH-000311,-0.102939756065
ACH-000312,-0.0796433869566
ACH-000315,-0.254214449208
ACH-000316,0.0265801814164
ACH-000317,-0.0163973678736
ACH-000318,-0.171991372641
ACH-000319,-0.162401832931
ACH-000320,-0.025166865153799997
ACH-000322,-0.191982413101
ACH-000323,-0.147818662493
ACH-000324,-0.12542904323100001
ACH-000329,-0.0961081110072
ACH-000330,-0.205485201118
ACH-000331,0.04248576134869999
ACH-000332,-0.0474878076966
ACH-000334,-0.41618428641000005
ACH-000335,0.0910181954312
ACH-000336,-0.0603550790369
ACH-000337,0.0864974798376
ACH-000339,-0.00500300976635
ACH-000341,0.0282764438649
ACH-000348,-0.0863693764941
ACH-000350,0.0355878316967
ACH-000352,-0.203022119901
ACH-000356,-0.195777289967
ACH-000361,-0.09370853206520001
ACH-000362,-0.08025545862389999
ACH-000363,-0.261105173542
ACH-000364,-0.0614251136778
ACH-000365,-0.127466640168
ACH-000366,-0.167881296842
ACH-000368,0.0725224926992
ACH-000374,0.0857735374319
ACH-000375,0.0360465598718
ACH-000376,-0.131929912793
ACH-000381,-0.145238269468
ACH-000383,-0.0907418124756
ACH-000387,-0.23309635411999996
ACH-000389,-0.0857854333606
ACH-000390,-0.119587205681
ACH-000393,-0.23820794486900002
ACH-000395,0.14813026424200001
ACH-000397,-0.186385872451
ACH-000401,-0.18265454380899998
ACH-000402,-0.294118967955
ACH-000403,-0.18738483893599997
ACH-000404,-0.23543796131099998
ACH-000406,0.011415759483900001
ACH-000407,-0.166285004852
ACH-000408,0.0367362484045
ACH-000410,-0.021076443080099996
ACH-000411,-0.112360495283
ACH-000414,-0.08525205788139999
ACH-000415,-0.0168451719518
ACH-000416,-0.135693778984
ACH-000420,0.0158373484154
ACH-000421,-0.025871818073900002
ACH-000424,0.06576000330210001
ACH-000425,-0.13719660701300002
ACH-000426,-0.0492384822435
ACH-000427,0.0510207828902
ACH-000433,-0.286243913307
ACH-000436,-0.124795790522
ACH-000444,0.029318197128
ACH-000445,-0.129883835371
ACH-000448,-0.20235611240600002
ACH-000450,0.0919374707748
ACH-000452,-0.09407294706660001
ACH-000454,-0.152239522139
ACH-000458,-0.103866771052
ACH-000459,-0.15256464524399999
ACH-000460,-0.0669335402664
ACH-000461,0.0862703236948
ACH-000463,-0.217030786926
ACH-000464,0.0189658580517
ACH-000466,-0.093454400931
ACH-000467,-0.131614170367
ACH-000468,0.0700234543201
ACH-000469,-0.07965667156669999
ACH-000470,-0.0162863189786
ACH-000471,-0.27953046306999996
ACH-000472,-0.0597393162708
ACH-000473,-0.16883007142700002
ACH-000475,-0.132665050271
ACH-000476,-0.0556206255934
ACH-000477,-0.167506625668
ACH-000480,-0.16136163384299998
ACH-000481,-0.34487104775399996
ACH-000483,-0.11774571616900001
ACH-000484,-0.133025864123
ACH-000485,-0.07286772743589999
ACH-000486,-0.136062622892
ACH-000487,-0.161257076846
ACH-000488,-0.0937648200192
ACH-000490,-0.0337567459322
ACH-000491,-0.09630508346110002
ACH-000495,-0.378828588545
ACH-000496,-0.061558663799999996
ACH-000499,-0.182820267278
ACH-000500,-0.511292671754
ACH-000502,-0.14621043174599999
ACH-000503,-0.052990813667199994
ACH-000505,-0.13135152266
ACH-000507,-0.027320552772
ACH-000510,-0.09146690084270001
ACH-000511,-0.0672071077895
ACH-000512,-0.29220454796900003
ACH-000516,-0.197541693378
ACH-000517,-0.0671291745686
ACH-000518,-0.0988697286845
ACH-000520,-0.04435731829990001
ACH-000521,0.161637728662
ACH-000522,-0.18272925028499998
ACH-000524,-0.11816241193
ACH-000527,-0.0603238622633
ACH-000528,-0.0156036114091
ACH-000537,-0.11199232564200001
ACH-000541,-0.10925374983
ACH-000542,-0.07302952577930001
ACH-000544,-0.0312496588
ACH-000545,-0.07406627044599999
ACH-000547,-0.18243431177299999
ACH-000548,-0.006193313409289999
ACH-000549,0.08975057177439999
ACH-000550,-0.130525149413
ACH-000552,-0.193835879131
ACH-000556,-0.120171311202
ACH-000557,-0.130412385646
ACH-000570,-0.20311331138900002
ACH-000571,-0.22752978402399998
