,MAN1C1 (57134)
ACH-000207,-0.36576432846699997
ACH-000211,-0.025157328821900003
ACH-000215,-0.0536980242502
ACH-000221,0.0130030887674
ACH-000222,-0.10115375609300001
ACH-000223,-0.235891953749
ACH-000226,0.0231912476016
ACH-000227,-0.128210881706
ACH-000228,0.096320612387
ACH-000231,-0.157673822962
ACH-000232,-0.16349649805299998
ACH-000233,0.07799504727630001
ACH-000234,-0.07140733766360001
ACH-000235,-0.16364258469
ACH-000237,-0.251905994131
ACH-000238,-0.361736742094
ACH-000243,-0.152692215229
ACH-000244,-0.0200068514375
ACH-000246,-0.23911062949099998
ACH-000248,-0.0525101986904
ACH-000250,-0.228451593077
ACH-000251,-0.06973373492689999
ACH-000253,-0.0978641226687
ACH-000255,-0.11685268613399999
ACH-000256,-0.0962020169951
ACH-000257,-0.513970993648
ACH-000258,-0.0407708838576
ACH-000259,-0.039990911011900006
ACH-000260,-0.03842116975859999
ACH-000261,-0.212249361613
ACH-000262,-0.112622479707
ACH-000263,0.00715296969395
ACH-000264,-0.058513344963100004
ACH-000265,0.041563115621800005
ACH-000266,-0.09318044120999999
ACH-000272,-0.24356277844799998
ACH-000273,-0.17771162908399998
ACH-000274,-0.187844693891
ACH-000277,-0.00818529002572
ACH-000278,-0.09609884181980001
ACH-000279,-0.112424915696
ACH-000280,0.0237580841536
ACH-000281,-0.0822863809607
ACH-000288,-0.10140695538799999
ACH-000291,-0.147518901496
ACH-000293,-0.0412515982989
ACH-000294,-0.0804084374203
ACH-000295,-0.0733749002813
ACH-000296,-0.041533344199900006
ACH-000302,-0.0122300474844
ACH-000304,-0.408839884546
ACH-000307,-0.136379867997
ACH-000308,-0.0138100482209
ACH-000310,-0.187237610882
ACH-000311,-0.19721624563999998
ACH-000312,-0.124192362458
ACH-000315,-0.0724702749386
ACH-000316,-0.08795581711389999
ACH-000317,-0.126361153606
ACH-000318,-0.156921519193
ACH-000319,-0.0872624579507
ACH-000320,-0.335898834492
ACH-000322,-0.196308516271
ACH-000323,-0.07372741774899999
ACH-000324,-0.22735191528999998
ACH-000329,-0.211538188197
ACH-000330,0.140495968588
ACH-000331,-0.23377824472800002
ACH-000332,-0.101724449486
ACH-000334,-0.00810223685912
ACH-000335,0.043937448882400004
ACH-000336,-0.268526669503
ACH-000337,0.0481915637431
ACH-000339,0.0116582720493
ACH-000341,-0.16482423670600002
ACH-000348,-0.14562144373299998
ACH-000350,0.0397836523721
ACH-000352,-0.10196221228
ACH-000356,-0.38703736085100005
ACH-000361,-0.08932935679649999
ACH-000362,-0.0583526038904
ACH-000363,-0.17549638199099998
ACH-000364,-0.0573960939094
ACH-000365,-0.04690104842230001
ACH-000366,-0.05568330445780001
ACH-000368,-0.219090638846
ACH-000374,-0.28353882666499997
ACH-000375,0.0482432793814
ACH-000376,-0.190100154688
ACH-000381,-0.244375551395
ACH-000383,-0.139456581338
ACH-000387,-0.253880511578
ACH-000389,-0.22214644979200002
ACH-000390,0.0260699123668
ACH-000393,-0.09485147178960002
ACH-000395,-0.00721457169682
ACH-000397,0.0644154881856
ACH-000401,-0.020794831540700002
ACH-000402,-0.0365058965305
ACH-000403,-0.038879638380400004
ACH-000404,0.10435092429300001
ACH-000406,-0.0526872290506
ACH-000407,-0.146609218724
ACH-000408,-0.127234690483
ACH-000410,-0.21574424994000002
ACH-000411,-0.008930158800709999
ACH-000414,0.0246543153182
ACH-000415,-0.0066149221660100005
ACH-000416,-0.059972000789
ACH-000420,-0.11511241928400001
ACH-000421,-0.0792173263498
ACH-000424,-0.08520090116620001
ACH-000425,-0.167983912782
ACH-000426,-0.17476395840999998
ACH-000427,-0.342790249404
ACH-000433,-0.168323650414
ACH-000436,-0.335897130733
ACH-000444,-0.014856919030999999
ACH-000445,-0.026343890195299997
ACH-000448,0.037547902354399997
ACH-000450,-0.0484399925908
ACH-000452,-0.0755644039347
ACH-000454,-0.309789340128
ACH-000458,0.0230286446974
ACH-000459,0.033945136864
ACH-000460,-0.0244840707131
ACH-000461,-0.0847710110418
ACH-000463,-0.0796687617483
ACH-000464,-0.125181290932
ACH-000466,-0.124059380982
ACH-000467,-0.053145791194500004
ACH-000468,-0.0735548253948
ACH-000469,-0.0367017047021
ACH-000470,0.18551703174000003
ACH-000471,-0.104683947897
ACH-000472,-0.0369414589773
ACH-000473,-0.0348295511751
ACH-000475,-0.037956743216199997
ACH-000476,-0.23195394994899998
ACH-000477,-0.187608097641
ACH-000480,-0.22766680975
ACH-000481,-0.18861126579100002
ACH-000483,-0.118011864286
ACH-000484,-0.280375179814
ACH-000485,-0.0422235782682
ACH-000486,0.0623900145099
ACH-000487,-0.177711364413
ACH-000488,-0.11234300871899999
ACH-000490,-0.10525391257000001
ACH-000491,-0.282175159591
ACH-000495,-0.35115618034699997
ACH-000496,-0.14314652092900002
ACH-000499,-0.051959754720199994
ACH-000500,-0.0366629961927
ACH-000502,0.0238116921741
ACH-000503,-0.0375569493434
ACH-000505,-0.0904406469472
ACH-000507,-0.296544989629
ACH-000510,-0.06349697908139999
ACH-000511,-0.313663884824
ACH-000512,-0.14673063101
ACH-000516,-0.0556309877613
ACH-000517,-0.27957284739
ACH-000518,-0.10824934866800001
ACH-000520,-0.15606075929000002
ACH-000521,-0.188562570874
ACH-000522,-0.11018416498099999
ACH-000524,-0.121872450041
ACH-000527,-0.12225526404300001
ACH-000528,-0.139380786983
ACH-000537,0.041702397991699995
ACH-000541,-0.172790786364
ACH-000542,0.0572846594236
ACH-000544,-0.261911477693
ACH-000545,-0.109214599965
ACH-000547,-0.26072693461199997
ACH-000548,0.0060373951815299995
ACH-000549,0.099591831401
ACH-000550,-0.118846305901
ACH-000552,-0.132989528251
ACH-000556,-0.11878870977299999
ACH-000557,0.0115239489503
ACH-000570,-0.025001000179499997
ACH-000571,-0.235832650817
ACH-000573,-0.060112337205099994
ACH-000576,-0.22110957790999997
ACH-000580,-0.030863705441000002
ACH-000584,0.046985702445
ACH-000585,-0.045788302332499996
ACH-000588,-0.23465862426399997
ACH-000589,-0.22722065851599998
ACH-000591,-0.188007174605
ACH-000593,-0.189686043317
ACH-000600,-0.167169549485
ACH-000601,-0.15703145006
ACH-000604,-0.314295607473
ACH-000605,-0.316124847041
ACH-000606,-0.061465599935200003
ACH-000608,-0.0242005768305
ACH-000614,0.0189948838354
ACH-000616,-0.300857300871
ACH-000618,-0.050266341621
ACH-000619,-0.13216524241699998
ACH-000620,-0.13831695230399998
ACH-000621,-0.166528750561
ACH-000622,0.124464193387
ACH-000623,-0.135529555658
ACH-000624,-0.148828336819
ACH-000627,-0.19119398894900003
ACH-000630,-0.0717424462171
ACH-000632,-0.174939092931
ACH-000633,-0.19876763380600002
ACH-000637,-0.175805783854
ACH-000638,-0.254021628195
ACH-000646,0.239681788053
ACH-000647,-0.0986984848634
ACH-000648,-0.261033433743
ACH-000649,-0.0363165256718
ACH-000651,-0.0964972125825
ACH-000652,0.00856118418912
ACH-000653,-0.303743808384
ACH-000657,-0.17184644197299997
ACH-000658,0.0131678630157
ACH-000661,-0.0452423668578
ACH-000662,0.408640730823
ACH-000663,-0.13534366565
ACH-000665,-0.008649824344139998
ACH-000671,0.012430908494899999
ACH-000673,-0.224973702752
ACH-000676,-0.05334133139140001
ACH-000677,0.0722059649476
ACH-000681,0.170461691551
ACH-000682,-0.0790620666131
ACH-000683,-0.108473796073
ACH-000684,-0.19789829617199997
ACH-000688,-0.195184176347
ACH-000693,-0.0232438097608
ACH-000694,-0.0187640059192
ACH-000695,-0.13226578438699998
ACH-000696,-0.14493397004699998
ACH-000697,0.06474553091469999
ACH-000699,-0.27056742757
ACH-000701,-0.12456974314099999
ACH-000706,-0.050917016478900005
ACH-000711,-0.09084784400260001
ACH-000713,-0.171795502349
ACH-000714,-0.0574328203336
ACH-000718,-0.19121927982099998
ACH-000720,-0.06361904418740001
ACH-000721,-0.127293308002
ACH-000724,-0.23156500610999997
ACH-000725,-0.127517591718
ACH-000732,-0.0812609078943
ACH-000734,0.0441678941885
ACH-000735,-0.27077503807500003
ACH-000736,-0.255043774221
ACH-000738,3.70698622304e-05
ACH-000746,-0.09181753454880001
ACH-000747,-0.05237267449730001
ACH-000748,0.0058450991879999996
ACH-000753,-0.084396008654
ACH-000756,0.053675526414599994
ACH-000757,-0.000148394279955
ACH-000758,-0.163560020097
ACH-000760,-0.15992157860700001
ACH-000763,-0.0465220780364
ACH-000764,-0.0569517761168
ACH-000765,-0.08006613567819999
ACH-000766,-0.109330780536
ACH-000767,-0.0550210912051
ACH-000768,0.0956886435699
ACH-000769,-0.0684139145968
ACH-000770,-0.1127647227
ACH-000771,-0.08951562259160001
ACH-000773,0.0102172892797
ACH-000776,-0.21503426997400002
ACH-000777,-0.0364818813559
ACH-000778,-0.0174073738613
ACH-000781,-0.0184798648373
ACH-000782,-0.30935066643000003
ACH-000783,-0.11020811891200001
ACH-000784,-0.184532471252
ACH-000785,-0.14116934367999998
ACH-000787,0.0433125395581
ACH-000788,-0.0959179631318
ACH-000791,-0.180000970622
ACH-000792,-0.0853087995248
ACH-000794,-0.22121240603599998
ACH-000796,-0.10748498169500001
ACH-000799,-0.0727240218638
ACH-000800,-0.228492463441
ACH-000802,-0.05610789579580001
ACH-000804,-0.138387158231
ACH-000805,-0.158696464557
ACH-000809,-0.015008046516
ACH-000810,-0.133382472175
ACH-000811,-0.055628581014
ACH-000817,-0.26011942826900003
ACH-000819,-0.131370654404
ACH-000820,-0.307968392702
ACH-000821,-0.07142779326330001
ACH-000822,-0.017686693832900002
ACH-000823,-0.0286257346857
ACH-000824,-0.0898025852885
ACH-000827,-0.13568086800999998
ACH-000829,-0.114411612116
ACH-000831,0.0863209382993
ACH-000832,-0.126329719395
ACH-000833,-0.206644200799
ACH-000834,-0.048817836607999994
ACH-000835,0.00188217163054
ACH-000836,-0.180029196598
ACH-000837,-0.18064999035999998
ACH-000838,-0.134514938634
ACH-000839,-0.152378291307
ACH-000840,-0.317169567331
ACH-000841,-0.097419482839
ACH-000843,-0.00290164737322
ACH-000846,-0.25317669776900004
ACH-000847,0.039080445076300006
ACH-000848,-0.031122332511299998
ACH-000849,-0.047708996194
ACH-000851,-0.16664959330600002
ACH-000855,-0.117735148557
ACH-000856,-0.07954257004660001
ACH-000858,0.040096486107099996
ACH-000859,0.0703660064183
ACH-000861,-0.136138907724
ACH-000862,-0.135773604441
ACH-000865,0.0100262121633
ACH-000866,0.0235758262537
ACH-000867,-0.221702414366
ACH-000869,-0.103953867609
ACH-000872,-0.04675192550769999
ACH-000873,0.0888822145933
ACH-000876,-0.0401292830051
ACH-000878,0.0452693010953
ACH-000880,-0.09240972650589999
ACH-000881,-0.14384732633199998
ACH-000882,-0.22132223356400002
ACH-000884,-0.0795105439273
ACH-000885,-0.0216088418982
ACH-000887,-0.23048810608399997
ACH-000888,-0.190588986188
ACH-000889,-0.170066515577
ACH-000890,-0.016612037857
ACH-000896,0.0698740392303
ACH-000898,-0.124779211742
ACH-000900,-0.0951261613143
ACH-000901,-0.172726745731
ACH-000905,0.0243705213238
ACH-000906,-0.0886226875866
ACH-000907,0.129317847739
ACH-000910,-0.198478858053
ACH-000911,-0.0546409190446
ACH-000912,-0.11996577352299999
ACH-000913,-0.135059642039
ACH-000915,-0.129913915582
ACH-000916,-0.533269786169
ACH-000917,-0.18972057322299998
ACH-000921,0.0758256403346
ACH-000924,-0.163038393669
ACH-000926,-0.10659639622099999
ACH-000928,-0.136520947625
ACH-000929,-0.11844858650699999
ACH-000932,-0.196580727121
ACH-000935,-0.27454235173
ACH-000936,-0.010567851202
ACH-000937,-0.201387400886
ACH-000938,-0.0543845144099
ACH-000939,-0.183750838262
ACH-000941,-0.0784361761395
ACH-000943,-0.056818095174
ACH-000946,-0.0642109949911
ACH-000947,-0.12018643673800002
ACH-000948,-0.0331773646497
ACH-000950,-0.264827886948
ACH-000953,-0.282682606833
ACH-000957,0.0427321858051
ACH-000958,-0.279092737308
ACH-000960,-0.264209173802
ACH-000963,-0.183986333717
ACH-000968,-0.168242151047
ACH-000969,-0.216465503553
ACH-000973,-0.168642423929
ACH-000974,-0.23454856541299998
ACH-000975,-0.140518948878
ACH-000976,-0.232885129839
ACH-000978,1.2210902407100002
ACH-000980,-0.127862624987
ACH-000984,-0.09013818637469999
ACH-000986,-0.292602475412
ACH-000988,-0.200838624489
ACH-000993,-0.155202546396
ACH-000994,-0.17308425672299999
ACH-000996,-0.337212031154
ACH-001001,-0.0856678043381
ACH-001020,-0.164229140364
ACH-001028,-0.157706831459
ACH-001031,0.043712579119
ACH-001038,-0.0176350920304
ACH-001048,0.00553538925753
ACH-001050,-0.031922053862400004
ACH-001053,-0.203750792706
ACH-001054,-0.04993480180459999
ACH-001061,0.004941114071390001
ACH-001067,-0.302671885379
ACH-001075,-0.0207698603892
ACH-001096,-0.168128214188
ACH-001128,0.155470843982
ACH-001134,-0.0306125644413
ACH-001151,-0.038554944730099995
ACH-001163,-0.11079666377599999
ACH-001164,-0.17451516041999998
ACH-001173,-0.0821234520773
ACH-001183,0.035969496486199994
ACH-001184,-0.203727794554
ACH-001190,-0.43851446734099997
ACH-001192,0.05816946465699999
ACH-001193,-0.41106447518399997
ACH-001196,-0.206475128859
ACH-001197,-0.0989320013026
ACH-001205,-0.37763671274899996
ACH-001211,-0.34752048651600004
ACH-001212,-0.06330263625640001
ACH-001228,0.048024574658199995
ACH-001232,-0.34584092034900005
ACH-001239,-0.255204770193
ACH-001274,-0.09190569882860002
ACH-001275,0.0007495651866639999
ACH-001277,0.14331643003900002
ACH-001278,-0.150594820429
ACH-001280,-0.0456514962906
ACH-001283,0.0847482599358
ACH-001289,-0.269914405639
ACH-001295,-0.144529508301
ACH-001300,-0.07024405478130001
ACH-001301,-0.0488160753998
ACH-001302,-0.256319981948
ACH-001303,-0.0914670663291
ACH-001306,-0.08840158085310001
ACH-001318,-0.0539931341574
ACH-001322,0.023211395502800002
ACH-001328,-0.120066810185
ACH-001332,-0.053137258168
ACH-001333,0.0622381957212
ACH-001336,-0.0680164440795
ACH-001340,-0.149092970644
ACH-001346,-0.045561750990599996
ACH-001353,-0.032986921413
ACH-001354,-0.261804777434
ACH-001367,-0.216667001457
ACH-001368,-0.0935525535181
ACH-001374,-0.224263820614
ACH-001375,0.0768977119091
ACH-001377,0.0340387068079
ACH-001380,-0.19087988879999998
ACH-001391,-0.20639116950300002
ACH-001407,-0.0389850176001
ACH-001408,-0.03916849390280001
ACH-001413,-0.118968265726
ACH-001430,-0.171946418025
ACH-001431,0.0409552974165
ACH-001450,0.0018933278119100002
ACH-001496,-0.20872250215399998
ACH-001500,-0.004888363544039999
ACH-001521,-0.11385525659399999
ACH-001523,-0.051994850408
ACH-001532,-0.19713433281
ACH-001536,-0.18716065894499997
ACH-001550,0.0114228973872
ACH-001552,-0.115219017237
ACH-001554,-0.0388079431486
ACH-001645,-0.18046224706099998
ACH-001654,-0.053763398156
ACH-001715,-0.332745135458
ACH-001735,-0.050684455644300005
ACH-001736,-0.102706458095
ACH-001737,-0.015832848809100002
ACH-001740,-0.10454170365700001
ACH-001745,-0.051263193560300006
ACH-001750,-0.263197781214
ACH-001765,-0.104719177774
ACH-001956,-0.0676210942791
ACH-001957,-0.09461410786260001
