,RHPN1 (114822)
ACH-000288,-0.259590658227
ACH-000291,-0.553744537891
ACH-000293,-0.412373466123
ACH-000294,-0.240444619553
ACH-000295,-0.45785734660099997
ACH-000296,-0.08936270685639999
ACH-000302,-0.273944204532
ACH-000304,-0.5455709221239999
ACH-000307,-0.334257385894
ACH-000308,-0.552323306391
ACH-000310,-0.231729049982
ACH-000311,-0.346965222382
ACH-000312,-0.296152620625
ACH-000315,-0.454926155933
ACH-000316,-0.686374906048
ACH-000317,-0.08856269192199999
ACH-000318,-0.519062187138
ACH-000319,-0.260202997692
ACH-000320,-0.49954743522100004
ACH-000322,-0.566749408663
ACH-000323,-0.465126991616
ACH-000324,-0.253728414447
ACH-000329,-0.555204780059
ACH-000330,-0.497858715628
ACH-000331,-0.380209535992
ACH-000332,-0.39305703648400003
ACH-000334,-0.36658038672399995
ACH-000335,-0.43089089160599997
ACH-000336,-0.9529252324969999
ACH-000337,-0.573339280678
ACH-000339,-0.383692400373
ACH-000341,0.156669832901
ACH-000348,-0.228632858725
ACH-000350,-0.190842646457
ACH-000352,-0.207315943493
ACH-000356,-0.183406582131
ACH-000361,-0.534321205725
ACH-000362,-0.480683085462
ACH-000363,-0.298375042217
ACH-000364,-0.271799885081
ACH-000365,-0.42301928717299997
ACH-000366,-0.243588809023
ACH-000368,-0.550000855238
ACH-000374,-0.434270884835
ACH-000375,-0.520178722148
ACH-000376,-0.380282304731
ACH-000381,-0.44931662019599994
ACH-000383,-0.471460292424
ACH-000387,-0.216552218657
ACH-000389,-0.234689881792
ACH-000390,-0.5935753108590001
ACH-000393,-0.526997627986
ACH-000395,-0.539020530957
ACH-000397,-0.389640065327
ACH-000401,-0.46332173108999997
ACH-000402,-0.21024017570999998
ACH-000403,-0.5988166944609999
ACH-000404,-0.596952829592
ACH-000406,-0.261016776397
ACH-000407,-0.39337534656900003
ACH-000408,-0.38539079780900004
ACH-000410,-0.397493784608
ACH-000411,-0.509217782542
ACH-000414,-0.7564108766940001
ACH-000415,-0.34243758856299994
ACH-000416,-0.471258877142
ACH-000420,-0.437773022363
ACH-000421,-0.339525878837
ACH-000424,-0.423470817792
ACH-000425,-0.401363683164
ACH-000426,-0.22386277277
ACH-000427,-0.569541640726
ACH-000433,-0.818876242465
ACH-000436,-0.18662798521200002
ACH-000444,-0.40065342100900003
ACH-000445,-0.564856147645
ACH-000448,-0.626956108527
ACH-000450,-0.6722301353039999
ACH-000452,-0.5416279920979999
ACH-000454,-0.353594327056
ACH-000458,-0.7049633894740001
ACH-000459,-0.58557877194
ACH-000460,-0.621516066663
ACH-000461,-0.107029546731
ACH-000463,-0.438426997189
ACH-000464,-0.452644066297
ACH-000466,-0.486870675408
ACH-000467,-0.46441053123000003
ACH-000468,-0.43115721673100005
ACH-000469,-0.367829936099
ACH-000470,-0.45198655757100004
ACH-000471,-0.441758501937
ACH-000472,-0.66802094897
ACH-000473,-0.7116848406640001
ACH-000475,-0.571280752309
ACH-000476,-0.407714545385
ACH-000477,-0.398364231495
ACH-000480,-0.310519853845
ACH-000481,-0.25780952004200003
ACH-000483,-0.376882893863
ACH-000484,-0.735052257967
ACH-000485,-0.663521174894
ACH-000486,-0.405849672084
ACH-000487,-0.345993595468
ACH-000488,-0.673393105419
ACH-000490,-0.43752265385300004
ACH-000491,-0.279935913587
ACH-000495,-0.547209406391
ACH-000496,-0.438791077637
ACH-000499,-0.176010152911
ACH-000500,-0.43810418222099995
ACH-000502,-0.7404416147399999
ACH-000503,-0.256158473544
ACH-000505,-0.47866866449400003
ACH-000507,-0.431152185149
ACH-000510,-0.315018127303
ACH-000511,-0.581915392908
ACH-000512,-0.230676359876
ACH-000516,-0.34107697753
ACH-000517,-0.387617599999
ACH-000518,-0.4971550678
ACH-000520,-0.362560573378
ACH-000521,-0.375532500208
ACH-000522,-0.389474197997
ACH-000524,-0.5909181389379999
ACH-000527,-0.552693795112
ACH-000528,-0.333119564024
ACH-000537,-0.325328400735
ACH-000541,-0.474420920902
ACH-000542,-0.640655010786
ACH-000544,-0.616000903913
ACH-000545,-0.502862994105
ACH-000547,-0.0133021639763
ACH-000548,-0.41124061508000004
ACH-000549,-0.32223187874299997
ACH-000550,-0.30477384773899996
ACH-000552,-0.511528764737
ACH-000556,-0.578277572294
ACH-000557,-0.227481317575
ACH-000570,-0.461943356077
ACH-000571,-0.420938093567
ACH-000573,-0.276882733078
ACH-000576,-0.473625424005
ACH-000580,-0.39237940630900003
ACH-000584,-0.312428096694
ACH-000585,-0.43092958192599995
ACH-000588,-0.30113673626299997
ACH-000589,-0.459114473922
ACH-000591,-0.515083448037
ACH-000593,-0.5172321838939999
ACH-000600,-0.601728844659
ACH-000601,-0.390225885533
ACH-000604,-0.8320289670280001
ACH-000605,-0.265656734207
ACH-000606,-0.39027298978200003
ACH-000608,-0.676268203582
ACH-000614,-0.739861274983
ACH-000616,-0.50482226938
ACH-000618,-0.6295386968810001
ACH-000619,-0.875166135057
ACH-000620,-0.232101951355
ACH-000621,-0.583667810295
ACH-000622,-0.358586087294
ACH-000623,-0.36289856035499996
ACH-000624,-0.329214085399
ACH-000627,-0.435856004026
ACH-000630,-0.43405380753999995
ACH-000632,-0.391373876161
ACH-000633,-0.40442886086999996
ACH-000637,-0.657845367831
ACH-000638,-0.14028555830800002
ACH-000646,-0.250000362425
ACH-000647,-0.487162719186
ACH-000648,-0.644382710973
ACH-000649,-0.653308101207
ACH-000651,-0.263921222289
ACH-000652,-0.534342699778
ACH-000653,-0.377739142767
ACH-000657,-0.43205092681
ACH-000658,-0.687943094416
ACH-000661,-0.297113369599
ACH-000662,-0.318716247542
ACH-000663,-0.421195284951
ACH-000665,-0.355067781306
ACH-000671,-0.32773632637
ACH-000673,-0.45484443070299996
ACH-000676,-0.18461107766399998
ACH-000677,-0.34085343763099996
ACH-000681,-0.331011086166
ACH-000682,-0.565519213451
ACH-000683,-0.52958668215
ACH-000684,-0.592459959749
ACH-000688,-0.583599792499
ACH-000693,-0.491364518778
ACH-000694,-0.415289756126
ACH-000695,-0.5215879707909999
ACH-000696,-0.35296200581799997
ACH-000697,-0.5514247498879999
ACH-000699,-0.690318748599
ACH-000701,-0.6916324900380001
ACH-000706,-0.48741650450499996
ACH-000711,-0.26409507383499997
ACH-000713,-0.42863434204499995
ACH-000714,-0.504806880047
ACH-000718,-0.45143856777099994
ACH-000720,-0.40230419530699996
ACH-000721,-0.334793230194
ACH-000724,-0.6017824567710001
ACH-000725,-0.12287070062899999
ACH-000732,-0.509146976849
ACH-000734,-0.522857578274
ACH-000735,-0.293354454081
ACH-000736,-0.439189844445
ACH-000738,-0.309404124718
ACH-000746,-0.19433307684700002
ACH-000747,-0.266283892707
ACH-000748,-0.317020087636
ACH-000753,-0.490015677874
ACH-000756,-0.0369871812556
ACH-000757,-0.263323739437
ACH-000758,-0.6660951609269999
ACH-000760,-0.39210073534100004
ACH-000763,-0.266049247192
ACH-000764,-0.571352838483
ACH-000765,-0.299877899505
ACH-000766,-0.392450850961
ACH-000767,0.09916877523749999
ACH-000768,-0.462193287192
ACH-000769,-0.258055360691
ACH-000770,-0.296897311356
ACH-000771,-0.534902985184
ACH-000773,-0.424825387389
ACH-000776,-0.5906987026
ACH-000777,-0.502568968057
ACH-000778,-0.48507051136999996
ACH-000781,-0.476557860908
ACH-000782,-0.214843943951
ACH-000783,-0.988505909242
ACH-000784,-0.456223248485
ACH-000785,-0.41872330198799995
ACH-000787,-0.29365334033
ACH-000788,-0.246990819802
ACH-000791,-0.457955900057
ACH-000792,-0.374101146226
ACH-000794,-0.478828037798
ACH-000796,-0.334578191947
ACH-000799,-0.612079500313
ACH-000800,-0.43853099680200003
ACH-000802,-0.235571919362
ACH-000804,-0.450512215999
ACH-000805,-0.33125881171300003
ACH-000809,-0.576263284753
ACH-000810,-0.621326437162
ACH-000811,-0.41524296409100003
ACH-000817,-0.378095899701
ACH-000819,-0.43254561306199996
ACH-000820,-0.352130370287
ACH-000821,-0.09123250427989998
ACH-000822,-0.280794097705
ACH-000823,-0.272859845936
ACH-000824,-0.4477687786399999
ACH-000827,-0.44412866971799997
ACH-000829,-0.418982584171
ACH-000831,-0.478982310528
ACH-000832,-0.253307572394
ACH-000833,-0.157129959268
ACH-000834,-0.43226800798299997
ACH-000835,-0.438166913016
ACH-000836,-0.491989998873
ACH-000837,-0.5424431948830001
ACH-000838,-0.290070579863
ACH-000839,-0.55376329143
ACH-000840,-0.432624819515
ACH-000841,-0.226799180547
ACH-000843,-0.295576751311
ACH-000846,-0.460775794145
ACH-000847,-0.3030916607
ACH-000848,-0.183515646644
ACH-000849,-0.466046792521
ACH-000851,-0.13972723274
ACH-000855,-0.177795551329
ACH-000856,-0.5033966849329999
ACH-000858,-0.303199425602
ACH-000859,-0.44670185812799995
ACH-000861,-0.286431952272
ACH-000862,-0.342448606572
ACH-000865,-0.522112027036
ACH-000866,-0.44276968733000005
ACH-000867,-0.306245649789
ACH-000869,-0.190322359506
ACH-000872,-0.233105475889
ACH-000873,-0.39110989251
ACH-000876,-0.403242514082
ACH-000878,-0.507896179485
ACH-000880,-0.8534500084800001
ACH-000881,-0.40768084079000005
ACH-000882,-0.323104254937
ACH-000884,-0.603982848652
ACH-000885,-0.523023468908
ACH-000887,-0.319947544847
ACH-000888,-0.69782142225
ACH-000889,-0.447222673196
ACH-000890,-0.410716123865
ACH-000896,-0.43205686573999996
ACH-000898,-0.334684864318
ACH-000900,-0.781897281915
ACH-000901,-0.39381090846600003
ACH-000905,-0.231642849683
ACH-000906,-0.355157379644
ACH-000907,-0.493132414768
ACH-000910,-0.675720881171
ACH-000911,-0.639143509565
ACH-000912,-0.510601310799
ACH-000913,-0.546383058028
ACH-000915,-0.334698648819
ACH-000916,-0.7206981242080001
ACH-000917,-0.22784711528299997
ACH-000921,-0.516809103663
ACH-000924,-0.37515489243600003
ACH-000926,-0.47579324758599995
ACH-000928,-0.667749159595
ACH-000929,-0.799586072906
ACH-000932,-0.516403379298
ACH-000935,-0.486144203413
ACH-000936,-0.420178175275
ACH-000937,-0.336529585641
ACH-000938,-0.364819424789
ACH-000939,-0.339241300039
ACH-000941,-0.5775433612349999
ACH-000943,-0.430226935511
ACH-000946,-0.518004801039
ACH-000947,-0.42830862351
ACH-000948,-0.653752382431
ACH-000950,-0.437621669647
ACH-000953,-0.30334544416
ACH-000957,-0.306036414344
ACH-000958,-0.42870033495300003
ACH-000960,-0.366545792765
ACH-000963,-0.332957054245
ACH-000968,-0.34718072025300006
ACH-000969,-0.35103251374600003
ACH-000973,-0.391250622614
ACH-000974,-0.580421151642
ACH-000975,-0.413473921412
ACH-000976,-0.452289996018
ACH-000978,-0.36197517625
ACH-000980,-0.38959931490500005
ACH-000984,-0.45777967193499997
ACH-000986,-0.318790236559
ACH-000988,-0.35635284201300005
ACH-000993,-0.7893196784819999
ACH-000994,-0.555896591681
ACH-000996,-0.139814395145
ACH-001001,-0.316600466174
ACH-001020,-0.253313839162
ACH-001028,-0.508927541637
ACH-001031,-0.508817105614
ACH-001038,-0.546355100582
ACH-001048,-0.40859579791199996
ACH-001050,-0.441310972403
ACH-001053,-0.303045192427
ACH-001054,-0.274376024261
ACH-001061,-0.40415297867899996
ACH-001067,-0.614565323436
ACH-001075,-0.407352405538
ACH-001096,-0.315959787173
ACH-001128,-0.622958080925
ACH-001134,-0.608523712721
ACH-001151,-0.307828232982
ACH-001163,-0.587206581077
ACH-001164,-0.624208078166
ACH-001173,-0.44466023457500004
ACH-001183,-0.610065022338
ACH-001184,-0.42635434543799994
ACH-001190,-0.392539770686
ACH-001192,-0.253312536784
ACH-001193,-0.407900498697
ACH-001196,-0.41526408089100003
ACH-001197,-0.282161846396
ACH-001205,-0.08083580765119999
ACH-001211,-0.600441538466
ACH-001212,-0.734245394363
ACH-001228,-0.612194867188
ACH-001232,-0.331173314603
ACH-001239,-0.544983157444
ACH-001274,-0.660359799147
ACH-001275,-0.527276539338
ACH-001277,-0.5415129013800001
ACH-001278,-0.506791001456
ACH-001280,-0.5565083342480001
ACH-001283,-0.507112715733
ACH-001289,-0.481969560963
ACH-001295,-0.340526490382
ACH-001300,-0.508523482735
ACH-001301,-0.22736460215100002
ACH-001302,-0.3697153103
ACH-001303,-0.0151962257175
ACH-001306,-0.372157735585
ACH-001318,-0.40604228973000006
ACH-001322,-0.638588673381
ACH-001328,-0.567027052281
ACH-001332,-0.395281163077
ACH-001333,-0.270016530775
ACH-001336,-0.541572162256
ACH-001340,-0.472279074243
ACH-001346,-0.40634035253899997
ACH-001353,-0.6051431525909999
ACH-001354,-0.343592394839
ACH-001367,-0.560979561285
ACH-001368,-0.487385365432
ACH-001374,-0.61574628711
ACH-001375,-0.672243350996
ACH-001377,-0.489545342501
ACH-001380,-0.434363052139
ACH-001391,-0.351085680845
ACH-001407,-0.265457167278
ACH-001408,-0.43844995773100004
ACH-001413,-0.435884440952
ACH-001430,-0.40367827443300003
ACH-001431,-0.499580685995
ACH-001450,-0.328035083929
ACH-001496,-0.405423306557
ACH-001500,-0.316389535919
ACH-001521,-0.632737321015
ACH-001523,-0.6838775152809999
ACH-001532,-0.43647161707800003
ACH-001536,-0.45983764939599997
ACH-001550,-0.449054561596
ACH-001552,-0.568675624124
ACH-001554,-0.46562016791
ACH-001645,-0.37147701230700003
ACH-001654,-0.6372854610700001
ACH-001715,-0.589893092037
ACH-001735,-0.309129143787
ACH-001736,-0.17293347745
ACH-001737,-0.204097215953
ACH-001740,-0.12967552043400002
ACH-001745,-0.120286268994
ACH-001750,-0.400882679998
ACH-001765,-0.379919188405
ACH-001956,-0.391971995456
ACH-001957,-0.652349557035
