,MOS (4342)
ACH-000004,-0.164626020748
ACH-000007,-0.294098575102
ACH-000009,0.0642736315865
ACH-000011,-0.101413350093
ACH-000012,-0.184168588795
ACH-000013,-0.0185881521766
ACH-000014,-0.310794437503
ACH-000015,-0.015393958810399998
ACH-000017,-0.08157215226049999
ACH-000018,-0.290797701961
ACH-000019,-0.13161047288799999
ACH-000021,-0.012582616855
ACH-000022,-0.228761369954
ACH-000025,-0.282625546683
ACH-000028,0.033881382216599996
ACH-000030,-0.140184851849
ACH-000035,-0.0192190635797
ACH-000036,-0.154336563758
ACH-000037,-0.020447589013200002
ACH-000039,-0.18089020565699998
ACH-000040,-0.362468149838
ACH-000041,0.09981384746369999
ACH-000042,-0.249022622863
ACH-000045,-0.129987520527
ACH-000047,0.0154246730603
ACH-000052,0.0441287395651
ACH-000053,-0.198300421783
ACH-000054,-0.18181218025899998
ACH-000055,0.0111647399471
ACH-000060,-0.0676933425202
ACH-000067,-0.0845260961125
ACH-000070,-0.37396549815800006
ACH-000075,-0.0161199968808
ACH-000078,0.049660534735000005
ACH-000082,-0.09445096590770001
ACH-000085,0.298158211454
ACH-000086,0.13453127148
ACH-000087,0.10695217367599999
ACH-000092,-0.20259249868700002
ACH-000095,0.10038723408500001
ACH-000097,-0.0689135649021
ACH-000098,-0.17156805176399997
ACH-000099,0.061949452470000006
ACH-000108,-0.175887544507
ACH-000113,-0.195803938284
ACH-000115,-0.061298948605899996
ACH-000116,0.0146528610103
ACH-000118,-0.17983017687600003
ACH-000120,-0.166042423253
ACH-000123,-0.106133578571
ACH-000127,-0.117333583157
ACH-000128,-0.220938564953
ACH-000132,-0.086973312483
ACH-000133,-0.157570964988
ACH-000137,-0.0301017480724
ACH-000138,0.0112814339262
ACH-000142,0.0036532644055500005
ACH-000143,0.0616595593235
ACH-000146,0.0251686316343
ACH-000148,-0.141403422813
ACH-000150,-0.230467955325
ACH-000152,-0.131046500916
ACH-000153,-0.32223829643199997
ACH-000159,-0.00406845545687
ACH-000160,-0.169789578061
ACH-000163,-0.046853834102300006
ACH-000167,-0.08819951674180002
ACH-000168,-0.0990850615954
ACH-000169,-0.08993281135970001
ACH-000178,-0.104534682051
ACH-000182,-0.12181208476500001
ACH-000183,-0.0942410130193
ACH-000188,-0.0461633523032
ACH-000189,-0.152518512313
ACH-000190,0.352218701629
ACH-000198,-0.18464869866300002
ACH-000204,0.129046548539
ACH-000206,-0.23555101491099997
ACH-000207,0.204084872803
ACH-000211,0.058736608493
ACH-000215,-0.100011760386
ACH-000221,-0.120011550155
ACH-000222,-0.0035490376040700003
ACH-000223,-0.0317578468105
ACH-000226,-0.183497060121
ACH-000227,-0.168850679785
ACH-000228,-0.10935109462
ACH-000231,-0.06885183554480001
ACH-000232,-0.155888955677
ACH-000233,0.0271783531755
ACH-000234,0.0348968102648
ACH-000235,-0.15480796019200002
ACH-000237,0.08564444387330002
ACH-000238,-0.03460938461219999
ACH-000243,-0.0195757784392
ACH-000244,0.129067858171
ACH-000246,-0.115407705752
ACH-000248,-0.18511072564300002
ACH-000250,-0.0663302723443
ACH-000251,0.056486490516800006
ACH-000253,-0.047117211241399996
ACH-000255,0.106701027687
ACH-000256,-0.239283101364
ACH-000257,-0.185520123096
ACH-000258,-0.36337061045900004
ACH-000259,-0.0759164764321
ACH-000260,-0.08436289295939998
ACH-000261,-0.0367746163915
ACH-000262,-0.0841437509448
ACH-000263,-0.009360753388870002
ACH-000264,-0.146715896649
ACH-000265,-0.36454721727899997
ACH-000266,-0.141848785406
ACH-000272,-0.08733647445180001
ACH-000273,-0.113667420603
ACH-000274,-0.255986769868
ACH-000277,0.109787672653
ACH-000278,-0.253976410968
ACH-000279,-0.08191310222189999
ACH-000280,-0.126439281697
ACH-000281,-0.0607253962261
ACH-000288,-0.024709595914599997
ACH-000291,-0.24463191866099998
ACH-000293,-0.158777599373
ACH-000294,-0.24735536843400002
ACH-000295,-0.169023118662
ACH-000296,0.20352581133699998
ACH-000302,-0.044612892134
ACH-000304,-0.167425756311
ACH-000307,-0.146076426163
ACH-000308,-0.14614217622300002
ACH-000310,0.249355693059
ACH-000311,-0.173947603636
ACH-000312,-0.0626649735448
ACH-000315,-0.165225859931
ACH-000316,-0.16878293850200002
ACH-000317,-0.09211816309019999
ACH-000318,-0.10904340916
ACH-000319,-0.09586976886939999
ACH-000320,-0.204531584369
ACH-000322,-0.0556547349459
ACH-000323,-0.139571818387
ACH-000324,-0.0787075673346
ACH-000329,-0.13319309152699998
ACH-000330,-0.341870899049
ACH-000331,-0.0522734310793
ACH-000332,-0.029956208341799996
ACH-000334,-0.34987160954
ACH-000335,-0.231168698461
ACH-000336,-0.203519012392
ACH-000337,-0.185723304375
ACH-000339,-0.166518052908
ACH-000341,-0.235227692437
ACH-000348,0.0171312663928
ACH-000350,0.165694230163
ACH-000352,-0.144041571494
ACH-000356,-0.27961252612599996
ACH-000361,-0.279699052061
ACH-000362,-0.288018026972
ACH-000363,-0.227270943114
ACH-000364,0.00534470903569
ACH-000365,-0.28644863614
ACH-000366,0.018916042839799998
ACH-000368,-0.0256422109533
ACH-000374,0.167693661009
ACH-000375,-0.175225172896
ACH-000376,-0.091049728256
ACH-000381,-0.184260716959
ACH-000383,-0.0663641283498
ACH-000387,-0.11272353144099999
ACH-000389,-0.045849333992999994
ACH-000390,-0.264047602384
ACH-000393,-0.12207257259899999
ACH-000395,0.0341004996926
ACH-000397,-0.06794976891730001
ACH-000401,-0.027565205844
ACH-000402,0.0348276388977
ACH-000403,-0.148590386796
ACH-000404,0.0383383103441
ACH-000406,-0.0307456996233
ACH-000407,-0.0137014897293
ACH-000408,-0.168559845081
ACH-000410,-0.149724494974
ACH-000411,0.0298345536829
ACH-000414,-0.0714527702207
ACH-000415,-0.0013166549881300001
ACH-000416,-0.0936804416991
ACH-000420,0.13203260267
ACH-000421,-0.152152542385
ACH-000424,-0.183105705086
ACH-000425,-0.242324586151
ACH-000426,-0.361120030071
ACH-000427,-0.08144111006239999
ACH-000433,0.211150058381
ACH-000436,-0.0638250849069
ACH-000444,-0.017066645582299998
ACH-000445,-0.130093640812
ACH-000448,-0.19447149983399997
ACH-000450,-0.256734517837
ACH-000452,-0.206856713587
ACH-000454,0.0373810137307
ACH-000458,-0.0166822930451
ACH-000459,-0.042310483342500003
ACH-000460,0.0208161766199
ACH-000461,-0.132197138356
ACH-000463,-0.235049623037
ACH-000464,-0.22723908087900002
ACH-000466,-0.17720814674600002
ACH-000467,-0.20258510079599998
ACH-000468,0.05757977899259999
ACH-000469,-0.0322416482915
ACH-000470,-0.0488004245097
ACH-000471,-0.13214453563
ACH-000472,-0.19738195818
ACH-000473,-0.127627059485
ACH-000475,-0.00904920947173
ACH-000476,-0.11881835160399999
ACH-000477,-0.285998337466
ACH-000480,0.009250731925799999
ACH-000481,-0.194901932681
ACH-000483,-0.140831562288
ACH-000484,0.0949518292429
ACH-000485,0.033158634304299994
ACH-000486,-0.0897288300168
ACH-000487,-0.120231408369
ACH-000488,-0.0563147802305
ACH-000490,-0.258371906122
ACH-000491,-0.184399063503
ACH-000495,-0.124264432462
ACH-000496,-0.208885256538
ACH-000499,-0.0883216412042
ACH-000500,-0.277434853656
ACH-000502,-0.0755272007913
ACH-000503,-0.0635236684355
ACH-000505,-0.186791983687
ACH-000507,-0.15596282020500002
ACH-000510,0.0256401394927
ACH-000511,-0.370479779713
ACH-000512,-0.137021833407
ACH-000516,-0.132778875217
ACH-000517,0.0182785982877
ACH-000518,-0.194300249215
ACH-000520,0.133012684714
ACH-000521,0.151357271582
ACH-000522,-0.325407606075
ACH-000524,-0.0038898642322399996
ACH-000527,-0.0504798858428
ACH-000528,-0.026147911162
ACH-000537,-0.158550642059
ACH-000541,0.00397732943156
ACH-000542,-0.28542031878699997
ACH-000544,-0.0611052211396
ACH-000545,-0.18145180614300002
ACH-000547,0.0667269552704
ACH-000548,-0.164551902969
ACH-000549,-0.0484773385292
ACH-000550,0.0641175333138
ACH-000552,-0.141787086262
ACH-000556,-0.09367241870660001
ACH-000557,-0.47269937235799997
ACH-000570,-0.15700063954600002
ACH-000571,-0.09975739758300001
ACH-000573,-0.17757974466499998
ACH-000576,0.154614223119
ACH-000580,-0.121882217978
ACH-000584,-0.029027976005700003
ACH-000585,-0.12097639157199999
ACH-000588,-0.024211647480099997
ACH-000589,-0.22244403643000002
ACH-000591,-0.07507932467720001
ACH-000593,0.131377895938
ACH-000600,0.0170963394695
ACH-000601,-0.0786971723862
ACH-000604,-0.15016156666
ACH-000605,-0.263603027564
ACH-000606,-0.174292107133
ACH-000608,-0.0650080800957
ACH-000614,-0.15316926239700002
ACH-000616,-0.22258415750500002
ACH-000618,-0.039089331947
ACH-000619,-0.123758284876
ACH-000620,0.082267138359
ACH-000621,-0.16114928739700002
ACH-000622,-0.142477203726
ACH-000623,0.0681233528231
ACH-000624,-0.0443139650514
ACH-000627,-0.0331539935214
ACH-000630,-0.0186733160382
ACH-000632,0.07462312431269999
ACH-000633,0.005597096789290001
ACH-000637,-0.139945692255
ACH-000638,-0.45336823616599997
ACH-000646,0.0338905579681
ACH-000647,-0.25676561748000004
ACH-000648,-0.036187907117400005
ACH-000649,-0.0841678468246
ACH-000651,-0.120690537404
ACH-000652,-0.145684127886
ACH-000653,-0.052103913536900005
ACH-000657,-0.0593811203741
ACH-000658,-0.159871578504
ACH-000661,-0.200118598981
ACH-000662,-0.207252140395
ACH-000663,-0.0244895692879
ACH-000665,-0.112581419839
ACH-000671,0.0142072857118
ACH-000673,-0.062500661426
ACH-000676,-0.15864142542600002
ACH-000677,-0.22411058043200002
ACH-000681,-0.110217099266
ACH-000682,-0.045659872256500006
ACH-000683,-0.154973838315
ACH-000684,0.024777229266499997
ACH-000688,-0.109606209558
ACH-000693,-0.0492960368136
ACH-000694,-0.168688168693
ACH-000695,-0.08246762093780001
ACH-000696,-0.0430233174807
ACH-000697,0.026234466612400004
ACH-000699,0.0280123781346
ACH-000701,-0.248082909516
ACH-000706,-0.164649319296
ACH-000711,-0.0813309510322
ACH-000713,-0.020067446941500002
ACH-000714,0.0615783969537
ACH-000718,0.00746449000881
ACH-000720,-0.055361886642100004
ACH-000721,-0.13817982254699998
ACH-000724,0.0528575697822
ACH-000725,-0.103765082427
ACH-000732,-0.20723913074
ACH-000734,-0.120675718363
ACH-000735,0.0053939381059
ACH-000736,-0.0352826628323
ACH-000738,-0.191083005099
ACH-000746,0.155083799933
ACH-000747,-0.0222637004351
ACH-000748,-0.101973757257
ACH-000753,-0.060464501193900004
ACH-000756,0.0741468500646
ACH-000757,-0.347574821559
ACH-000758,0.0159497493947
ACH-000760,0.010796709831999998
ACH-000763,-0.0911333299783
ACH-000764,0.06791408897040001
ACH-000765,0.0200126169958
ACH-000766,-0.14530180617900001
ACH-000767,-0.00988913186352
ACH-000768,-0.250792709085
ACH-000769,-0.281737414044
ACH-000770,-0.045358196452599996
ACH-000771,-0.182404936728
ACH-000773,-0.0163723389128
ACH-000776,-0.0782409540888
ACH-000777,-0.280168488358
ACH-000778,-0.294145872493
ACH-000781,-0.0908919875967
ACH-000782,-0.12722314966700002
ACH-000783,-0.038925116179800004
ACH-000784,-0.300643164044
ACH-000785,0.0782904014577
ACH-000787,0.06615066682529999
ACH-000788,-0.00861106241081
ACH-000791,-0.100638643206
ACH-000792,-0.08164686885589999
ACH-000794,-0.046000911720599995
ACH-000796,-0.031795223896300004
ACH-000799,0.0587919763614
ACH-000800,-0.006828210128390001
ACH-000802,-0.141116087267
ACH-000804,0.20754818637699998
ACH-000805,-0.14682078383199998
ACH-000809,-0.07886217960910001
ACH-000810,-0.201288795123
ACH-000811,-0.29271857130999995
ACH-000817,-0.119382953769
ACH-000819,-0.0989967771682
ACH-000820,0.41113797063199997
ACH-000821,-0.258615570872
ACH-000822,-0.0746563040934
ACH-000823,-0.0949180819095
ACH-000824,-0.30478762576900004
ACH-000827,-0.143464994992
ACH-000829,-0.177219190351
ACH-000831,-0.00456754478046
ACH-000832,-0.358946768534
ACH-000833,-0.12094288559699999
ACH-000834,-0.35323930198799997
ACH-000835,-0.00198787709382
ACH-000836,-0.00339096924327
ACH-000837,0.00135165326737
ACH-000838,-0.22282807761999998
ACH-000839,-0.219721962689
ACH-000840,0.169359379059
ACH-000841,-0.0828540993813
ACH-000843,-0.188184427377
ACH-000846,-0.404857260409
ACH-000847,-0.221813185074
ACH-000848,-0.274160919925
ACH-000849,-0.21134456565600002
ACH-000851,-0.101805866195
ACH-000855,-0.130961075182
ACH-000856,-0.134862718951
ACH-000858,-0.17187485011599998
ACH-000859,-0.12241515979699999
