,FASTKD1 (79675)
ACH-000004,-0.043104682613
ACH-000007,-0.0430901014205
ACH-000009,-0.29882891241799997
ACH-000011,0.0975226665577
ACH-000012,0.046199651549899995
ACH-000013,-0.016522190944000002
ACH-000014,-0.11094149080700001
ACH-000015,-0.0599698738461
ACH-000017,0.125056390693
ACH-000018,-0.09616123015619998
ACH-000019,0.156015568193
ACH-000021,-0.0408852816866
ACH-000022,-0.012360955729
ACH-000025,-0.019837444248599997
ACH-000028,-0.13384925646600002
ACH-000030,0.015870234413
ACH-000035,0.026180706793900003
ACH-000036,-0.0231736739803
ACH-000037,0.142035661708
ACH-000039,-0.167419670859
ACH-000040,-0.07405754409139999
ACH-000041,0.06780574001680001
ACH-000042,-0.09516070102119999
ACH-000045,-0.146160326888
ACH-000047,-0.120956598818
ACH-000052,0.018986327650599998
ACH-000053,-0.00997922269949
ACH-000054,-0.160453234255
ACH-000055,-0.129757982842
ACH-000060,0.0965148512908
ACH-000067,-0.134718744848
ACH-000070,-0.112649230143
ACH-000075,-0.12693523582900001
ACH-000078,-0.0699191040873
ACH-000082,0.00991027589972
ACH-000085,0.25551492950800003
ACH-000086,0.11499539174699999
ACH-000087,0.00592656307766
ACH-000092,-0.0921843153111
ACH-000095,-0.0288791683805
ACH-000097,0.0907240875727
ACH-000098,-0.118294796161
ACH-000099,0.0207681104207
ACH-000108,-0.154663873065
ACH-000113,-0.047267459736900004
ACH-000115,0.00492744224207
ACH-000116,0.0119666795048
ACH-000118,-0.17952277645
ACH-000120,-0.045505842789
ACH-000123,-0.22178590462900002
ACH-000127,0.038821390775699995
ACH-000128,-0.055047352026300005
ACH-000132,0.0730142988257
ACH-000133,0.0392099430406
ACH-000137,0.11086196668
ACH-000138,-0.195774487923
ACH-000142,0.10420266134199999
ACH-000143,0.0717936691538
ACH-000146,-0.0534417724877
ACH-000148,0.0121087109156
ACH-000150,0.198504136729
ACH-000152,0.15307007011
ACH-000153,-0.326736223924
ACH-000159,-0.17092355451400001
ACH-000160,0.0207755728315
ACH-000163,0.0832121587499
ACH-000167,-0.07977429809839999
ACH-000168,-0.123621492579
ACH-000169,0.007461313667369999
ACH-000178,0.0816467760267
ACH-000182,0.0825514916594
ACH-000183,-0.00580825435187
ACH-000188,0.145508462388
ACH-000189,-0.18366883205899998
ACH-000190,0.00956473618252
ACH-000198,-0.07138106791439999
ACH-000204,-0.00548541155842
ACH-000206,0.158531697477
ACH-000207,-0.0638285771365
ACH-000211,0.0494502338741
ACH-000215,0.0827932282922
ACH-000221,-0.037274547311
ACH-000222,-0.132943718202
ACH-000223,0.0479258622801
ACH-000226,0.07075961088119999
ACH-000227,-0.118244625395
ACH-000228,0.0465434271466
ACH-000231,-0.032587116110700004
ACH-000232,0.009852144068999999
ACH-000233,0.029212721905999998
ACH-000234,-0.040253876205400003
ACH-000235,-0.0886978993245
ACH-000237,-0.0490089213439
ACH-000238,-0.0614069694051
ACH-000243,-0.148974196177
ACH-000244,-0.0799191609815
ACH-000246,-0.0208313130882
ACH-000248,-0.036794846540900004
ACH-000250,-0.0388788898604
ACH-000251,0.0619383190474
ACH-000253,0.06563103486119999
ACH-000255,-0.0537936521506
ACH-000256,-0.06082730964980001
ACH-000257,0.04597219471
ACH-000258,-0.122901816195
ACH-000259,-0.116687812662
ACH-000260,-0.07211353019830001
ACH-000261,0.102492309183
ACH-000262,-0.12912128207999998
ACH-000263,0.0965286474697
ACH-000264,0.00584280058167
ACH-000265,-0.143987131971
ACH-000266,-0.055091706162300004
ACH-000272,-0.175278521737
ACH-000273,-0.0634865571256
ACH-000274,0.062024487340199996
ACH-000277,0.18281392310800001
ACH-000278,-0.126387745475
ACH-000279,-0.00723545244819
ACH-000280,-0.145852517247
ACH-000281,-0.330056623707
ACH-000288,0.0113407419622
ACH-000291,0.040740581695800006
ACH-000293,-0.061783628537
ACH-000294,-0.304301331761
ACH-000295,0.154275020599
ACH-000296,0.170589020855
ACH-000302,0.125891323036
ACH-000304,-0.286641892236
ACH-000307,-0.0344064884067
ACH-000308,0.0294987836973
ACH-000310,-0.29414697436500004
ACH-000311,-0.13730739862500002
ACH-000312,-0.09638774370179999
ACH-000315,0.030762743952599998
ACH-000316,-0.13118809738099999
ACH-000317,-0.425695334479
ACH-000318,0.027615665280800002
ACH-000319,-0.182953994579
ACH-000320,0.005043189308899999
ACH-000322,-0.108791079433
ACH-000323,0.006473795284629999
ACH-000324,-0.114085149779
ACH-000329,0.041286825543400005
