,CLCN7 (1186)
ACH-000004,-0.131760323526
ACH-000007,-0.0964205235796
ACH-000009,-0.21245816488699998
ACH-000011,-0.115111403223
ACH-000012,-0.236785258869
ACH-000013,-0.289150868336
ACH-000014,0.0314031097287
ACH-000015,-0.21693690194200002
ACH-000017,-0.18401941894999999
ACH-000018,-0.322807255094
ACH-000019,-0.10173250351299999
ACH-000021,-0.282291583875
ACH-000022,-0.0779108160832
ACH-000025,-0.22416497004900002
ACH-000028,-0.19365003180399998
ACH-000030,-0.10632948713899999
ACH-000035,-0.09414886009739999
ACH-000036,-0.18772244063700003
ACH-000037,-0.23420597715799998
ACH-000039,-0.20488814263099997
ACH-000040,-0.282325796823
ACH-000041,-0.16617062340299998
ACH-000042,-0.197164132068
ACH-000045,-0.0546445969259
ACH-000047,-0.14568531635
ACH-000052,-0.235421143464
ACH-000053,-0.0861636857553
ACH-000054,-0.332167447082
ACH-000055,-0.379600677081
ACH-000060,-0.278972516914
ACH-000067,-0.265687481853
ACH-000070,-0.252681871358
ACH-000075,-0.21795135673399998
ACH-000078,-0.393113315272
ACH-000082,-0.247003364197
ACH-000085,-0.256388960988
ACH-000086,-0.0297002784617
ACH-000087,-0.085940410413
ACH-000092,-0.182569654305
ACH-000095,-0.228966464483
ACH-000097,-0.233062586832
ACH-000098,-0.584251669523
ACH-000099,-0.223459632763
ACH-000108,-0.0996925482997
ACH-000113,-0.200852590943
ACH-000115,-0.263809026083
ACH-000116,-0.324681470455
ACH-000118,-0.108247164527
ACH-000120,-0.21079488695999998
ACH-000123,-0.310207389266
ACH-000127,-0.14662736225099998
ACH-000128,-0.152815270619
ACH-000132,-0.0696492303219
ACH-000133,-0.295826488303
ACH-000137,-0.222206189899
ACH-000138,-0.166588950398
ACH-000142,-0.269133065869
ACH-000143,-0.126148382712
ACH-000146,-0.21250319291499997
ACH-000148,-0.210338303621
ACH-000150,-0.0154126993086
ACH-000152,-0.0410733113643
ACH-000153,-0.373976357756
ACH-000159,-0.140921583466
ACH-000160,0.00640335719946
ACH-000163,-0.223197075172
ACH-000167,-0.08817024774289998
ACH-000168,-0.0955864734095
ACH-000169,-0.155361905028
ACH-000178,-0.217400445661
ACH-000182,-0.11054256931399999
ACH-000183,-0.23912849867199998
ACH-000188,-0.11348910129100001
ACH-000189,-0.174396818487
ACH-000190,-0.186645130549
ACH-000198,-0.010132509527700001
ACH-000204,-0.277316666032
ACH-000206,-0.194385051485
ACH-000207,-0.158089730732
ACH-000211,-0.126381169999
ACH-000215,-0.23863243093199998
ACH-000221,-0.0063123418276
ACH-000222,-0.318598506327
ACH-000223,-0.09084551858689999
ACH-000226,-0.0812871828098
ACH-000227,-0.37601998682800003
ACH-000228,0.052081401360300004
ACH-000231,-0.20006352766
ACH-000232,-0.23176065594
ACH-000233,-0.297013240119
ACH-000234,-0.26404820702599996
ACH-000235,-0.145156077721
ACH-000237,-0.146825730677
ACH-000238,-0.218427776793
ACH-000243,-0.0765722697488
ACH-000244,-0.18616185005999997
ACH-000246,-0.318619674032
ACH-000248,-0.012770128694899999
ACH-000250,-0.21079705965
ACH-000251,-0.142613708891
ACH-000253,-0.16951193702300002
ACH-000255,0.08538633859570001
ACH-000256,0.041729661613099996
ACH-000257,-0.3023688875
ACH-000258,-0.34410224358499997
ACH-000259,-0.174152852335
ACH-000260,-0.172065532525
ACH-000261,-0.212109175334
ACH-000262,-0.159198027921
ACH-000263,-0.142099027963
ACH-000264,-0.189338389901
ACH-000265,-0.190916951338
ACH-000266,-0.206396061325
ACH-000272,-0.026241831699099997
ACH-000273,0.117360894637
ACH-000274,-0.232711286227
ACH-000277,-0.278357542018
ACH-000278,-0.11366920498
ACH-000279,-0.260169064206
ACH-000280,-0.333486513852
ACH-000281,-0.36528069764399995
ACH-000288,-0.225245881874
ACH-000291,-0.225997915747
ACH-000293,0.016450343613
ACH-000294,-0.0039069879076
ACH-000295,0.0170122316039
ACH-000296,-0.150569514636
ACH-000302,-0.200265722125
ACH-000304,0.00031111643198799996
ACH-000307,-0.166195940007
ACH-000308,-0.19018524376899998
ACH-000310,-0.563858910133
ACH-000311,-0.140291828274
ACH-000312,-0.15227206693
ACH-000315,-0.168087713338
ACH-000316,-0.293952289862
ACH-000317,-0.18170829098900002
ACH-000318,-0.139618898602
ACH-000319,-0.334881697532
ACH-000320,0.0141148723992
ACH-000322,-0.374126739
ACH-000323,-0.189056210966
ACH-000324,-0.23267704022799998
ACH-000329,-0.25332417171
ACH-000330,-0.174507320243
ACH-000331,-0.158292369263
ACH-000332,-0.28428896215599997
ACH-000334,-0.16898820065099998
ACH-000335,-0.10616171283800001
ACH-000336,-0.09787064607180002
ACH-000337,-0.0393317788775
ACH-000339,-0.202531693976
ACH-000341,-0.008786982104860001
ACH-000348,-0.210107696602
ACH-000350,-0.339609989816
ACH-000352,-0.25985124336800003
ACH-000356,-0.166055945619
ACH-000361,-0.299377158317
ACH-000362,-0.32150180521
ACH-000363,-0.10929795364700001
ACH-000364,-0.21949226024500001
ACH-000365,-0.0469242864372
ACH-000366,-0.314381139581
ACH-000368,-0.280196805868
ACH-000374,-0.06674147809669999
ACH-000375,-0.270498361544
ACH-000376,-0.18008131488200002
ACH-000381,-0.0048255058058900005
ACH-000383,-0.108166607061
ACH-000387,-0.211426758585
ACH-000389,-0.218770088692
ACH-000390,0.021958258478000002
ACH-000393,-0.22369942211599997
ACH-000395,-0.254940634758
ACH-000397,-0.19514874425
ACH-000401,-0.21048446430300002
ACH-000402,0.159749313451
ACH-000403,-0.09640817777909999
ACH-000404,-0.314645758939
ACH-000406,-0.140458001511
ACH-000407,-0.245833136456
ACH-000408,-0.5153224395830001
ACH-000410,-0.10793936057600001
ACH-000411,-0.22963211142200002
ACH-000414,-0.051911858822
ACH-000415,-0.153429592933
ACH-000416,-0.19857184979200002
ACH-000420,-0.207336604835
ACH-000421,-0.08070586220499999
ACH-000424,-0.251662317915
ACH-000425,-0.149861958183
ACH-000426,0.129888156638
ACH-000427,-0.34057995458800006
ACH-000433,-0.270924306144
ACH-000436,-0.024385340574699998
ACH-000444,-0.09262803888250001
ACH-000445,-0.0416989428205
ACH-000448,-0.225076660289
ACH-000450,-0.193695007412
ACH-000452,-0.320370092317
ACH-000454,-0.251522363368
ACH-000458,-0.18885635576999998
ACH-000459,0.07330651210110001
ACH-000460,-0.125123854144
ACH-000461,-0.0398643100603
ACH-000463,-0.371480942464
ACH-000464,-0.164665765638
ACH-000466,-0.23501435529599998
ACH-000467,-0.143288143767
ACH-000468,-0.17416477973900002
ACH-000469,-0.323031930506
ACH-000470,0.027552409804700004
ACH-000471,-0.23757204081799999
ACH-000472,-0.265160724191
ACH-000473,-0.0023796085694299998
ACH-000475,-0.235512215261
ACH-000476,-0.147538978705
ACH-000477,-0.201681756972
ACH-000480,-0.151886911653
