,NDUFB10 (4716)
ACH-000004,-0.26028433312
ACH-000007,-0.6737155312980001
ACH-000009,-0.588266009984
ACH-000011,-0.020132131221900003
ACH-000012,-0.747492277586
ACH-000013,-0.65301344401
ACH-000014,-0.62174494515
ACH-000015,-0.7975755784720001
ACH-000017,-0.38291742692599995
ACH-000018,-0.08218238204810001
ACH-000019,-0.9007605906999999
ACH-000021,-0.657517871642
ACH-000022,-0.480353130676
ACH-000025,-0.842979778935
ACH-000028,-0.934171654255
ACH-000030,-0.44260382633400003
ACH-000035,-0.753135243663
ACH-000036,-0.301939828779
ACH-000037,-0.557630708034
ACH-000039,-0.48327973146799996
ACH-000040,-0.366971031641
ACH-000041,-0.607780191949
ACH-000042,-0.357139017976
ACH-000045,-1.01047235718
ACH-000047,-1.3596258813799997
ACH-000052,-0.39085365751900003
ACH-000053,-0.38324746270599996
ACH-000054,-1.0140986668799998
ACH-000055,-0.402060631638
ACH-000060,-0.697616714579
ACH-000067,-0.22743608579100003
ACH-000070,-0.35265664935900004
ACH-000075,-0.44989868335100003
ACH-000078,-0.9109690098379999
ACH-000082,-0.477139952363
ACH-000085,-0.45439333333000004
ACH-000086,-0.526732293194
ACH-000087,-0.732087771093
ACH-000092,-0.42409559137100006
ACH-000095,-0.34779088871299996
ACH-000097,-0.560285535195
ACH-000098,-0.433427493336
ACH-000099,-0.7795108091069999
ACH-000108,-0.43233316851899994
ACH-000113,-0.8148040359100001
ACH-000115,-0.310817390235
ACH-000116,-0.730700925185
ACH-000118,-1.13930587861
ACH-000120,-0.567594225153
ACH-000123,-0.616384792932
ACH-000127,-1.05139707142
ACH-000128,-0.659980200504
ACH-000132,-0.638078339005
ACH-000133,-0.591190613672
ACH-000137,-0.42870346698
ACH-000138,-0.876282777243
ACH-000142,-0.40509494168899995
ACH-000143,-0.211765328955
ACH-000146,-0.672161724101
ACH-000148,-0.8512226503479999
ACH-000150,-0.528863465499
ACH-000152,-0.39167941699500003
ACH-000153,-0.942391816928
ACH-000159,-0.676156929259
ACH-000160,-0.813310887842
ACH-000163,-0.367641882297
ACH-000167,-0.388240794315
ACH-000168,-0.13844737627599998
ACH-000169,-0.566851247645
ACH-000178,-0.237082633983
ACH-000182,-1.1964317768600001
ACH-000183,-0.606899777848
ACH-000188,-0.14233473046599998
ACH-000189,0.0793365222317
ACH-000190,-0.8545269612340001
ACH-000198,-0.762761790109
ACH-000204,-0.734736244589
ACH-000206,-0.429146105933
ACH-000207,-0.37307339036700005
ACH-000211,-0.505855749543
ACH-000215,-0.536232772859
ACH-000221,-0.882825496963
ACH-000222,-0.718542939058
ACH-000223,-0.501509299605
ACH-000226,-0.659149944086
ACH-000227,-0.851835539449
ACH-000228,-0.333656938738
ACH-000231,-0.301527219263
ACH-000232,-0.500779586108
ACH-000233,-0.7511455154440001
ACH-000234,-0.49196683010700004
ACH-000235,-0.636796272047
ACH-000237,-0.303458411093
ACH-000238,-0.373908135944
ACH-000243,-0.641445994806
ACH-000244,-0.607148621281
ACH-000246,-1.12154233429
ACH-000248,-0.408664907153
ACH-000250,-0.34396602614699995
ACH-000251,-0.41596669515699997
ACH-000253,-0.493419428397
ACH-000255,-0.41377813583899997
ACH-000256,-0.41046710632600003
ACH-000257,-0.38210696142800005
ACH-000258,-0.384014494315
ACH-000259,-0.709505238736
ACH-000260,-0.5233321256979999
ACH-000261,-0.444411330022
ACH-000262,-0.573028574078
ACH-000263,-0.534907335216
ACH-000264,-0.545437806417
ACH-000265,-0.8228340923
ACH-000266,-0.49836206057300003
ACH-000272,-0.554543457521
ACH-000273,-0.495309483913
ACH-000274,-0.525720189515
ACH-000277,-1.15534537032
ACH-000278,-0.29801328093699997
ACH-000279,-0.6324338835459999
ACH-000280,-0.819860144425
ACH-000281,-0.413432977617
ACH-000288,-0.840019221792
ACH-000291,-0.690517270802
ACH-000293,-0.454406852508
ACH-000294,0.134019047056
ACH-000295,-0.585781945206
ACH-000296,-0.314879863675
ACH-000302,-0.8283055303740001
ACH-000304,-1.5820605587799998
ACH-000307,-0.510725513842
ACH-000308,-0.766647394393
ACH-000310,-0.5208593561829999
ACH-000311,-0.650672722203
ACH-000312,-0.740466525097
ACH-000315,-0.213579700416
ACH-000316,-0.681263763884
ACH-000317,-1.02132174167
ACH-000318,-0.599877574556
ACH-000319,-0.56159535147
ACH-000320,-0.778514433368
ACH-000322,-1.01115692776
ACH-000323,-0.548240035374
ACH-000324,-0.264129574077
ACH-000329,-1.32852675743
ACH-000330,-0.685111200265
ACH-000331,-0.278923168858
ACH-000332,-0.345082295145
ACH-000334,-0.41472714203199995
ACH-000335,-0.55573920712
ACH-000336,-0.796443343231
ACH-000337,-0.9171299390819999
ACH-000339,-0.6037804130309999
ACH-000341,-0.570600138612
ACH-000348,-0.774603160868
ACH-000350,-0.786720691056
ACH-000352,-0.740292075277
ACH-000356,-1.09177703032
ACH-000361,-0.39925006794600004
ACH-000362,-0.791405911283
ACH-000363,-0.874813237349
ACH-000364,-0.6557419337879999
ACH-000365,-0.8505782798370001
ACH-000366,-0.448920847917
ACH-000368,-0.518136056026
ACH-000374,-0.893888793689
ACH-000375,-0.507291199555
ACH-000376,-0.6847377360169999
ACH-000381,-0.157842237218
ACH-000383,-0.9136738302069999
ACH-000387,-0.273469988545
ACH-000389,-0.162036605531
ACH-000390,-0.6472895444960001
ACH-000393,-0.200864985361
ACH-000395,-0.38408415041199995
ACH-000397,-0.257379596595
ACH-000401,-0.229926241683
ACH-000402,-0.357681962536
ACH-000403,-0.800465752909
ACH-000404,-0.7340825555310001
ACH-000406,-1.10099371581
ACH-000407,-0.538403260639
ACH-000408,-0.8765227716089999
ACH-000410,-0.26960658993700004
ACH-000411,-0.34665958721699996
ACH-000414,-0.9445243289390001
ACH-000415,-0.433615077574
ACH-000416,-0.439180822337
ACH-000420,-0.643753169957
ACH-000421,-0.475588301837
ACH-000424,-0.6380759211379999
ACH-000425,-0.648180031835
ACH-000426,-0.224068689285
ACH-000427,-0.952434859996
ACH-000433,-0.579524722169
ACH-000436,-0.157637842517
ACH-000444,-0.543579700912
ACH-000445,-0.401204309165
ACH-000448,-0.455381861482
ACH-000450,-1.18931176149
ACH-000452,-0.390364952739
ACH-000454,-0.9679706585269999
ACH-000458,-0.39907461912500003
ACH-000459,-1.32187853886
ACH-000460,-0.531256422639
ACH-000461,-1.13566839625
ACH-000463,-0.338991174211
ACH-000464,-0.335968072056
ACH-000466,-0.640559331158
