,SOGA3 (387104)
ACH-000004,-0.24432257056200002
ACH-000007,-0.0278200384122
ACH-000009,0.0103502662762
ACH-000011,-0.238579300398
ACH-000012,-0.195837523928
ACH-000013,-0.0311197396705
ACH-000014,-0.06774609831799999
ACH-000015,-0.009045374097049998
ACH-000017,-0.11459047212899999
ACH-000018,-0.09166130828819999
ACH-000019,-0.153784671496
ACH-000021,-0.240946368587
ACH-000022,-0.012457118023099999
ACH-000025,0.10932055111099999
ACH-000028,-0.154317798481
ACH-000030,-0.15643275042500002
ACH-000035,-0.063513931314
ACH-000036,-0.0340038168143
ACH-000037,-0.119279351389
ACH-000039,-0.248814888733
ACH-000040,-0.041115890738199996
ACH-000041,0.105015274116
ACH-000042,-0.0538174960343
ACH-000045,-0.297155509932
ACH-000047,-0.0472466210706
ACH-000052,0.052055179999699996
ACH-000053,-0.022559916132099997
ACH-000054,-0.041679219385699996
ACH-000055,-0.00926042070258
ACH-000060,-0.340902985978
ACH-000067,-0.194127110997
ACH-000070,-0.00563315354417
ACH-000075,-0.218032647676
ACH-000078,0.17597640599199998
ACH-000082,-0.08357502540239999
ACH-000085,0.00562414336029
ACH-000086,-0.0693406742698
ACH-000087,-0.115158087489
ACH-000092,-0.0589516016038
ACH-000095,-0.217181205465
ACH-000097,-0.0243483608335
ACH-000098,-0.016393711736000002
ACH-000099,-0.050095110702400004
ACH-000108,-0.385637076182
ACH-000113,-0.122791945354
ACH-000115,-0.00140222092404
ACH-000116,-0.08551052694810002
ACH-000118,0.00016961482439999999
ACH-000120,-0.294176024692
ACH-000123,-0.17208420808699998
ACH-000127,-0.000319071632526
ACH-000128,-0.332266575773
ACH-000132,-0.101998393644
ACH-000133,0.009080600412250001
ACH-000137,-0.206110771905
ACH-000138,-0.173652380968
ACH-000142,-0.21030457843199998
ACH-000143,-0.040844144765499996
ACH-000146,-0.104667957028
ACH-000148,-0.102753821924
ACH-000150,0.034283076454699996
ACH-000152,0.062493818165699995
ACH-000153,0.0279415847731
ACH-000159,-0.006884719845999999
ACH-000160,-0.141629279315
ACH-000163,0.0805165610524
ACH-000167,-0.446009670797
ACH-000168,-0.113467740511
ACH-000169,0.0703765311233
ACH-000178,0.0248855697756
ACH-000182,-0.0168206529535
ACH-000183,-0.055914452433
ACH-000188,-0.0699768957439
ACH-000189,-0.15324660578500002
ACH-000190,0.0342055666763
ACH-000198,-0.186128456273
ACH-000204,0.258881236217
ACH-000206,-0.046388588085900004
ACH-000207,-0.0953442722645
ACH-000211,-0.168867456627
ACH-000215,-0.0635373530968
ACH-000221,0.197247405042
ACH-000222,0.026535650322500003
ACH-000223,-0.133026999002
ACH-000226,-0.14074242127599998
ACH-000227,-0.279570073225
ACH-000228,-0.08776858719210001
ACH-000231,-0.15863744705399999
ACH-000232,-0.07965090232189999
ACH-000233,0.0662044777298
ACH-000234,-0.173143763411
ACH-000235,-0.0852389532209
ACH-000237,-0.11792430824000001
ACH-000238,-0.130966094673
ACH-000243,-0.05729511401819999
ACH-000244,0.13118577428
ACH-000246,-0.080439428966
ACH-000248,-0.0843836584103
ACH-000250,-0.18324125255399998
ACH-000251,-0.337956221399
ACH-000253,-0.135446910389
ACH-000255,-0.121697550862
ACH-000256,-0.0659853520768
ACH-000257,-0.11449439202
ACH-000258,0.151625006867
ACH-000259,-0.12333703453400001
ACH-000260,0.0240110725973
ACH-000261,-0.212520840165
