,FANCM (57697)
ACH-000424,-0.42802615295400004
ACH-000425,-0.554486066721
ACH-000426,-0.0347674824494
ACH-000427,-0.247421098413
ACH-000433,-0.450024980064
ACH-000436,0.0023930597903400004
ACH-000444,-0.34365751331200006
ACH-000445,-0.353037638855
ACH-000448,-0.294669546495
ACH-000450,-0.622841141698
ACH-000452,-0.271881806673
ACH-000454,-0.264018168328
ACH-000458,-0.27553027351500003
ACH-000459,-0.701130089055
ACH-000460,-0.293713570579
ACH-000461,-0.105993732104
ACH-000463,-0.424144499079
ACH-000464,-0.175247998185
ACH-000466,0.29893939024300004
ACH-000467,-0.351592661643
ACH-000468,-0.376480734682
ACH-000469,-0.0962847838259
ACH-000470,-0.249379384238
ACH-000471,-0.2268664095
ACH-000472,-0.156926193198
ACH-000473,-0.335211299007
ACH-000475,-0.253906714943
ACH-000476,-0.117157361474
ACH-000477,-0.292074509674
ACH-000480,-0.322324100909
ACH-000481,-0.430431635252
ACH-000483,-0.43728030813100005
ACH-000484,-0.411150585613
ACH-000485,-0.0851005468598
ACH-000486,-0.46926770002400003
ACH-000487,-0.0100339606021
ACH-000488,-0.396486456937
ACH-000490,-0.33685999016199997
ACH-000491,0.324949627492
ACH-000495,-1.27984019312
ACH-000496,-0.37022820388899996
ACH-000499,-0.6032578349859999
ACH-000500,-0.100686455057
ACH-000502,-0.440259800546
ACH-000503,-0.46347948189300003
ACH-000505,-0.238503882216
ACH-000507,-1.0257630684899999
ACH-000510,-0.365786787361
ACH-000511,-0.479071567419
ACH-000512,-0.358694730954
ACH-000516,-1.40532694433
ACH-000517,-0.09330932688989999
ACH-000518,-0.236659500893
ACH-000520,-0.5325247614899999
ACH-000521,-0.164159679921
ACH-000522,-0.514687012499
ACH-000524,-0.364067120919
ACH-000527,-0.316701333839
ACH-000528,-0.583079582971
ACH-000537,-0.410184627862
ACH-000541,-0.207940435682
ACH-000542,-0.37577866765
ACH-000544,-0.6418746753600001
ACH-000545,-0.339016489274
ACH-000547,-0.8170448292229999
ACH-000548,-0.287441352358
ACH-000549,-0.27738418444400004
ACH-000550,-0.23039945974
ACH-000552,-0.20994994195
ACH-000556,-0.353250915674
ACH-000557,-0.0452745354485
ACH-000570,-0.26048368418699996
ACH-000571,-0.344116102207
ACH-000573,-0.896464731672
ACH-000576,0.34542195689000005
ACH-000580,-0.702441430388
ACH-000584,-1.28460465854
ACH-000585,-0.39306617237400004
ACH-000588,-0.263621817601
ACH-000589,-0.11017710030099999
ACH-000591,-0.36937453302100004
ACH-000593,-0.149728603607
ACH-000600,-0.411595352842
ACH-000601,-0.151263616274
ACH-000604,-0.309157183823
ACH-000605,0.111102414912
ACH-000606,-0.30332483983
ACH-000608,-0.438085040475
ACH-000614,-0.546807542134
ACH-000616,-0.645514080192
ACH-000618,-0.628248356739
ACH-000619,-0.326771413795
ACH-000620,-0.35640632160999997
ACH-000621,-0.4420683364
ACH-000622,-0.408476630341
ACH-000623,-0.289027196598
ACH-000624,-0.601394561304
ACH-000627,-0.6042145897119999
ACH-000630,-0.18801768052
ACH-000632,-0.348187282632
ACH-000633,-0.235386147804
ACH-000637,-0.301503623596
ACH-000638,-0.49362425174999996
ACH-000646,-0.544303030666
ACH-000647,-0.0812506553971
ACH-000648,-0.454629544595
ACH-000649,-0.367168340773
ACH-000651,-0.334317643446
ACH-000652,-0.317025443576
ACH-000653,-0.163164775035
ACH-000657,-0.352911050379
ACH-000658,-0.116474755285
ACH-000661,-0.13201953895
ACH-000662,-0.526659023502
ACH-000663,-0.272103730489
ACH-000665,-0.501376030365
ACH-000671,-0.0297212624858
ACH-000673,-0.179900859905
ACH-000676,-0.48822193798
ACH-000677,-0.5697483104909999
ACH-000681,-0.142124856822
ACH-000682,-0.30371959830899997
ACH-000683,-0.261882415944
ACH-000684,-0.8085750580069999
ACH-000688,-0.24598751031
ACH-000693,-0.381007244031
ACH-000694,-0.347455161059
ACH-000695,-0.40884672979599995
ACH-000696,-0.431571439635
ACH-000697,-0.47601635927
ACH-000699,-0.347721969723
ACH-000701,-0.35659865285400005
ACH-000706,-0.19305570177
ACH-000711,-0.422995417487
ACH-000713,-0.55223401123
ACH-000714,-0.24585224181200002
ACH-000718,-0.556438753429
ACH-000720,-0.393791286405
ACH-000721,-0.38894650257799995
ACH-000724,0.015152079428100002
ACH-000725,-0.396374809118
ACH-000732,-0.39145769064999997
ACH-000734,-0.172564315495
ACH-000735,-0.443930671637
ACH-000736,-0.615058661605
ACH-000738,-0.314795408707
ACH-000746,-0.300431428169
ACH-000747,-0.273975748923
ACH-000748,-0.277527908985
ACH-000753,-0.14248881185599999
ACH-000756,-0.460429118566
ACH-000757,-0.237099194466
ACH-000758,-0.560372376624
ACH-000760,-0.15887897937599998
ACH-000763,0.0452852947656
ACH-000764,-0.23538507852499999
ACH-000765,-0.41634894319300003
ACH-000766,-0.327992449635
ACH-000767,-0.154131433403
ACH-000768,-0.609568243699
ACH-000769,-0.15420557231100002
ACH-000770,-0.827043013625
ACH-000771,-0.5926772270239999
ACH-000773,-0.330680754014
ACH-000776,-0.0388247561248
ACH-000777,-0.579090218738
ACH-000778,-0.288456905658
ACH-000781,-0.0102535531255
ACH-000782,-0.7599513901080001
ACH-000783,-0.259087219002
ACH-000784,-0.287081370627
ACH-000785,-0.25187341493
ACH-000787,-0.145867400465
ACH-000788,-0.432354677116
ACH-000791,-0.5228805743289999
ACH-000792,-0.30083912321
ACH-000794,-0.531358454481
ACH-000796,-0.305114936053
ACH-000799,-0.650008881549
ACH-000800,-0.41248458451700004
ACH-000802,-0.260990577685
ACH-000804,-0.480913132774
ACH-000805,-0.536313769015
ACH-000809,-0.19172281911800002
ACH-000810,-0.825675874701
ACH-000811,-0.258280815789
ACH-000817,-0.626909600731
ACH-000819,-0.0776679689728
ACH-000820,-0.644776733483
ACH-000821,-0.467181489788
ACH-000822,-0.20952961199200001
ACH-000823,-0.0725225257956
ACH-000824,-0.442871922135
ACH-000827,-0.360708712758
ACH-000829,-0.21884438008499998
ACH-000831,-0.17578158363
ACH-000832,-0.602956937103
ACH-000833,-0.42487472328500003
ACH-000834,-0.829123785018
ACH-000835,-0.314627597292
ACH-000836,-0.705754776011
ACH-000837,-0.446405005277
ACH-000838,-0.14967321876599998
ACH-000839,-0.17710631070500002
ACH-000840,-0.410636599077
ACH-000841,-0.38387858718900003
ACH-000843,-0.452584156561
ACH-000846,-0.515602732545
ACH-000847,0.39632661953599996
ACH-000848,-0.150841747724
ACH-000849,-0.702194945397
ACH-000851,-0.317082881994
ACH-000855,-0.430200141805
ACH-000856,-0.521151727139
ACH-000858,-0.413717430146
ACH-000859,-0.495989766941
ACH-000861,-0.263531582659
ACH-000862,-0.19376492813
ACH-000865,-0.312444008983
ACH-000866,-0.19746155673000002
ACH-000867,-0.168213417896
ACH-000869,-0.388573274573
ACH-000872,-0.240804210726
ACH-000873,-0.719368245291
ACH-000876,-0.166429615082
ACH-000878,-0.353329102975
ACH-000880,-0.269132221094
ACH-000881,-0.34497143975199995
ACH-000882,-0.45236976946900004
ACH-000884,-0.40025074015100004
ACH-000885,-0.227220137531
ACH-000887,-0.135923234546
ACH-000888,-0.15589277889699998
ACH-000889,-0.19697433817899998
ACH-000890,-0.333824826202
ACH-000896,-0.565170891697
ACH-000898,-0.220727832651
ACH-000900,-0.715339963302
ACH-000901,-0.134032858251
ACH-000905,-0.598338039183
ACH-000906,-0.319878628512
ACH-000907,-0.572365251261
ACH-000910,0.0284817160807
ACH-000911,-0.501944737068
ACH-000912,-0.62580097368
ACH-000913,-0.5130459720699999
ACH-000915,-0.189864291701
ACH-000916,-0.693250843748
ACH-000917,-0.13745460149900002
ACH-000921,-0.51597746654
ACH-000924,0.0141522860751
ACH-000926,0.0669638316244
ACH-000928,-0.8238025586100001
ACH-000929,-0.30683915054600003
ACH-000932,-0.44098914880400003
ACH-000935,-0.36611205186800005
ACH-000936,-0.344257929834
ACH-000937,-0.564731043218
ACH-000938,-0.290819647332
ACH-000939,-0.48550569236900004
ACH-000941,-0.24655862645999999
ACH-000943,-0.199324217222
ACH-000946,-0.523149809321
ACH-000947,-0.523706682661
ACH-000948,-0.321038005541
ACH-000950,-0.337240936545
ACH-000953,-0.275540387194
ACH-000957,-0.362313410836
ACH-000958,-0.309712959424
ACH-000960,-0.30013863487500003
ACH-000963,-0.0559202463593
ACH-000968,-0.6299212952409999
ACH-000969,-0.341590031683
ACH-000973,-0.29537407982299996
ACH-000974,-0.42740176711499994
ACH-000975,-0.36441909032799996
ACH-000976,-0.500563765352
ACH-000978,-0.522554272858
ACH-000980,-0.138979446316
ACH-000984,-0.459099414813
ACH-000986,-0.446923091864
ACH-000988,-0.259012552687
ACH-000993,-0.753224477506
ACH-000994,-0.277936127962
ACH-000996,-0.7290825660079999
ACH-001001,-0.378831280541
ACH-001020,-0.178211446308
ACH-001028,-0.324981204521
ACH-001031,-0.19220205818
ACH-001038,-0.39143839306100003
ACH-001048,-0.25340946760099997
ACH-001050,-0.26141939036
ACH-001053,-0.24829036671
ACH-001054,-0.555347974149
ACH-001061,-0.336864249138
ACH-001067,-0.40785155465800005
ACH-001075,-0.42065993245399996
ACH-001096,-0.488068578028
ACH-001128,-0.6780098799330001
ACH-001134,-0.663009779436
ACH-001151,-0.229548320651
ACH-001163,-0.0154020897708
ACH-001164,-0.22102439070399998
ACH-001173,-0.41908376924900004
ACH-001183,-0.6111736224669999
ACH-001184,-0.575554480178
ACH-001190,-0.44971017579499994
ACH-001192,-0.313896352569
ACH-001193,-0.444942136488
ACH-001196,-0.726619712068
ACH-001197,-0.3513195717
ACH-001205,-0.439268443359
ACH-001211,-0.31971817806200004
ACH-001212,-0.657810811008
ACH-001228,-0.20307759962900002
ACH-001232,-0.45626061768799997
ACH-001239,-0.17370833356100002
ACH-001274,-0.39431967106700005
ACH-001275,-0.21339944090500002
ACH-001277,-0.709722829983
ACH-001278,-0.147013348291
ACH-001280,-0.699529448261
ACH-001283,-0.239204743882
ACH-001289,-0.31928179622499997
ACH-001295,-0.710112873644
ACH-001300,0.00556328259713
ACH-001301,-0.379451589583
ACH-001302,0.137152267009
ACH-001303,-0.21531075035100003
ACH-001306,-0.260237584778
ACH-001318,-0.0919170232258
ACH-001322,-0.543174811372
ACH-001328,-0.396891541921
ACH-001332,-0.537105061574
ACH-001333,-0.257111220323
ACH-001336,-0.5019633259690001
ACH-001340,-0.226444584463
ACH-001346,-0.427647343009
ACH-001353,-0.362867132297
ACH-001354,-1.08028107482
ACH-001367,-0.590192561463
ACH-001368,-0.116484147893
ACH-001374,-0.208893484251
ACH-001375,-0.355648521134
ACH-001377,-0.331221349859
ACH-001380,-0.554064807661
ACH-001391,-0.339229998341
ACH-001407,-0.24753603849599998
ACH-001408,-0.687428605912
ACH-001413,-0.319710546747
ACH-001430,-0.218973894356
ACH-001431,-0.18325270144
ACH-001450,-0.30128846983
ACH-001496,-0.234673132112
ACH-001500,-0.27344185427900003
ACH-001521,-0.154855793102
ACH-001523,-0.590878998404
ACH-001532,-0.7593631403569999
ACH-001536,0.108216651998
ACH-001550,-0.242684502542
ACH-001552,-0.538303783699
ACH-001554,-0.379260326857
ACH-001645,-0.301627728654
ACH-001654,-0.17566776880899998
ACH-001715,-0.981054730934
ACH-001735,-0.31729177192499997
ACH-001736,-0.8900316235
ACH-001737,-0.833204488462
ACH-001740,-1.0447986133299998
ACH-001745,-0.984769258283
ACH-001750,-0.5415861513229999
ACH-001765,-1.08316110293
ACH-001956,-0.977127386763
ACH-001957,-0.527135985795
