,STRADB (55437)
ACH-000004,0.152907712036
ACH-000007,-0.00581044834753
ACH-000009,-0.214277579494
ACH-000011,0.197392131365
ACH-000012,0.058779055704899996
ACH-000013,0.06810754976069999
ACH-000014,0.021589549964400004
ACH-000015,0.17259732931299998
ACH-000017,0.18380894276999998
ACH-000018,-0.08196819762560001
ACH-000019,-0.196330947476
ACH-000021,0.181862834527
ACH-000022,0.10178556302200001
ACH-000025,0.22192620369399998
ACH-000028,0.0178572396375
ACH-000030,0.000360907980676
ACH-000035,0.202155892401
ACH-000036,0.046683393798199996
ACH-000037,-0.07470691494800001
ACH-000039,0.276783904541
ACH-000040,0.144948402887
ACH-000041,0.0818019178964
ACH-000042,0.0918426724579
ACH-000045,0.143336050244
ACH-000047,0.110548513769
ACH-000052,0.118423143353
ACH-000053,0.0799515234728
ACH-000054,0.136313682007
ACH-000055,0.0668264611472
ACH-000060,0.09471832429189998
ACH-000067,-0.0104013295227
ACH-000070,0.33572959198200003
ACH-000075,-0.0558107440836
ACH-000078,-0.020336008961099997
ACH-000082,0.0511945560591
ACH-000085,0.430881527691
ACH-000086,0.0887415600878
ACH-000087,-0.09442285060200001
ACH-000092,0.139751228356
ACH-000095,0.0285008441704
ACH-000097,0.174107203389
ACH-000098,0.175722934461
ACH-000099,-0.10562540603800001
ACH-000108,0.0975636751963
ACH-000113,0.275239883026
ACH-000115,0.20933893769900003
ACH-000116,0.11822215380899999
ACH-000118,-0.0393090000005
ACH-000120,-0.0653311545714
ACH-000123,-0.031256558820700005
ACH-000127,0.0651273205288
ACH-000128,0.054782371014099995
ACH-000132,0.244802303183
ACH-000133,0.08131748610310001
ACH-000137,0.1638816168
ACH-000138,0.07621370424039998
ACH-000142,0.251851954376
ACH-000143,-0.0028580698237800004
ACH-000146,-0.0120200448991
ACH-000148,0.176478726782
ACH-000150,0.111411753123
ACH-000152,0.049878043533199995
ACH-000153,0.122968118512
ACH-000159,0.21740601480799998
ACH-000160,0.231489185657
ACH-000163,0.21399400594700002
ACH-000167,0.0692823360552
ACH-000168,-0.011035915398399999
ACH-000169,0.0704946857984
ACH-000178,0.200268951265
ACH-000182,-0.163188917787
ACH-000183,0.023267743101
ACH-000188,0.203526230601
ACH-000189,0.17781512934399998
ACH-000190,0.11003279958699999
ACH-000198,0.19781219875300002
ACH-000204,0.028506128530599997
ACH-000206,0.264763315347
ACH-000207,0.400803931797
ACH-000211,0.19917100179900002
