,PSKH2 (85481)
ACH-000004,0.00391050852711
ACH-000007,-0.20309421474300002
ACH-000009,0.0197806412358
ACH-000011,-0.182952395639
ACH-000012,-0.263661894916
ACH-000013,-0.14278064574899998
ACH-000014,-0.0903292449626
ACH-000015,-0.214358611154
ACH-000017,-0.0457805583299
ACH-000018,-0.293576729807
ACH-000019,-0.37198528099
ACH-000021,-0.32204806690000004
ACH-000022,-0.0365027466219
ACH-000025,-0.11864302304999999
ACH-000028,-0.222122036223
ACH-000030,-0.19675723370200002
ACH-000035,-0.292012965841
ACH-000036,-0.0605860620192
ACH-000037,-0.22957439443799998
ACH-000039,-0.275931438975
ACH-000040,-0.19081208449099998
ACH-000041,-0.132336885677
ACH-000042,-0.266699137121
ACH-000045,-0.285556086487
ACH-000047,-0.253865571262
ACH-000052,-0.325735747064
ACH-000053,-0.184754098259
ACH-000054,-0.269513475742
ACH-000055,0.125418292757
ACH-000060,-0.265791605014
ACH-000067,-0.156099056153
ACH-000070,-0.145494969197
ACH-000075,0.0170788965479
ACH-000078,-0.244808835045
ACH-000082,-0.29809924305700003
ACH-000085,-0.44292244617
ACH-000086,-0.310150393379
ACH-000087,-0.394185839516
ACH-000092,-0.246575203014
ACH-000095,-0.11313615290699999
ACH-000097,-0.361539514728
ACH-000098,-0.0378685085402
ACH-000099,-0.20088388338399998
ACH-000108,-0.132194911455
ACH-000113,-0.238188654904
ACH-000115,-0.165365367183
ACH-000116,-0.10826807133300001
ACH-000118,-0.203811176712
ACH-000120,-0.30668357660100004
ACH-000123,-0.258219553075
ACH-000127,-0.270946854786
ACH-000128,-0.17010366323800002
ACH-000132,-0.21928273629
ACH-000133,-0.240842202768
ACH-000137,0.172649386153
ACH-000138,-0.09743978886489998
ACH-000142,-0.0768987651616
ACH-000143,-0.180412111505
ACH-000146,-0.22244127214200002
ACH-000148,-0.276369266703
ACH-000150,-0.37003540851899996
ACH-000152,-0.14990086203800002
ACH-000153,-0.463467911782
ACH-000159,-0.264836631882
ACH-000160,-0.27362726574900004
ACH-000163,0.00364911217596
ACH-000167,-0.147601268216
ACH-000168,-0.348117971419
ACH-000169,-0.222139313404
ACH-000178,-0.20800278403900002
ACH-000182,-0.0562169467966
ACH-000183,-0.0753522740503
ACH-000188,0.026896218622400003
ACH-000189,-0.023895029470900005
ACH-000190,0.0499600485427
ACH-000198,-0.156853389296
ACH-000204,-0.134012461088
ACH-000206,-0.0523269790748
ACH-000207,-0.604273220728
ACH-000211,-0.18575899372000002
ACH-000215,-0.231583721808
ACH-000221,-0.138789981343
ACH-000222,-0.266715012271
ACH-000223,-0.33886688679300003
ACH-000226,-0.18386506983800002
ACH-000227,-0.22118358523
ACH-000228,0.012427344440200001
ACH-000231,-0.128677879938
ACH-000232,-0.24968631557100002
ACH-000233,-0.27973949376400004
ACH-000234,-0.32332906143199996
ACH-000235,-0.23478259854000003
ACH-000237,-0.36912006153399995
ACH-000238,-0.17023543121100002
ACH-000243,-0.33954955020800004
ACH-000244,0.048289373250900006
ACH-000246,-0.22726530817499999
ACH-000248,-0.310870548664
ACH-000250,-0.16084591393
ACH-000251,-0.254614646459
ACH-000253,-0.159050395517
ACH-000255,-0.20616698609499998
ACH-000256,0.0
ACH-000257,0.08316946318589999
ACH-000258,-0.541862599913
ACH-000259,-0.34703319484399997
ACH-000260,-0.296088333549
ACH-000261,-0.23118796313999998
ACH-000262,-0.16433306462000002
ACH-000263,-0.363548294728
ACH-000264,-0.27642883488000003
ACH-000265,-0.170038939519
ACH-000266,-0.36971758918799996
ACH-000272,-0.361816469196
ACH-000273,-0.29088440523000003
ACH-000274,-0.270824593277
ACH-000277,-0.645770598382
ACH-000278,-0.08980309107210001
ACH-000279,-0.157982420366
