,MFF (56947)
ACH-000260,-0.220428134204
ACH-000261,-0.00855203476104
ACH-000262,-0.339482094141
ACH-000263,0.019443600159200002
ACH-000264,0.00349309190307
ACH-000265,-0.20034899519000002
ACH-000266,-0.07272588244919999
ACH-000272,-0.11222075143200001
ACH-000273,-0.09433103104059999
ACH-000274,-0.0685762554734
ACH-000277,-0.06455268767780001
ACH-000278,-0.037765428355400005
ACH-000279,-0.19317122065099998
ACH-000280,0.017290440292
ACH-000281,-0.059187624556599996
ACH-000288,-0.19511825086800003
ACH-000291,-0.0215706042605
ACH-000293,-0.199590318158
ACH-000294,-0.0486629550798
ACH-000295,-0.409930534412
ACH-000296,-0.298096247927
ACH-000302,0.04363003713190001
ACH-000304,-0.27442457404599996
ACH-000307,0.022627240157400003
ACH-000308,-0.0516652154677
ACH-000310,-0.138614574246
ACH-000311,-0.209123111542
ACH-000312,-0.10958353913899999
ACH-000315,0.119933168074
ACH-000316,-0.0326213489871
ACH-000317,-0.197317922291
ACH-000318,-0.0217400606088
ACH-000319,-0.220006170836
ACH-000320,-0.173747378492
ACH-000322,0.0471910091565
ACH-000323,0.0646168720542
ACH-000324,-0.110096943262
ACH-000329,-0.156144507179
ACH-000330,-0.199219903904
ACH-000331,-0.011759082603
ACH-000332,-0.027165615374699997
ACH-000334,0.13686821994999998
ACH-000335,-0.20323142193500002
ACH-000336,0.11908567976
ACH-000337,-0.011173095243
ACH-000339,-0.0054923812521600005
ACH-000341,-0.11407683217299999
ACH-000348,-0.16709992692700001
ACH-000350,0.0186349426368
ACH-000352,-0.183114071025
ACH-000356,-0.0481866314686
ACH-000361,-0.225967165066
ACH-000362,0.0185248078627
ACH-000363,-0.045877890438
ACH-000364,0.037927732194300005
ACH-000365,-0.113328246864
ACH-000366,0.0625056080703
ACH-000368,-0.0628110798909
ACH-000374,-0.11105644700200001
ACH-000375,-0.100884673366
ACH-000376,-0.236768078962
ACH-000381,-0.24271995070500002
ACH-000383,-0.14764285983699998
ACH-000387,-0.12126595353599999
ACH-000389,-0.14429295074100001
ACH-000390,-0.07713869231460001
ACH-000393,-0.21125294112799997
ACH-000395,-0.0032044849780800003
ACH-000397,-0.091372254376
ACH-000401,-0.265021004996
ACH-000402,-0.310773640489
ACH-000403,-0.0815829501972
ACH-000404,-0.11451626188
ACH-000406,-0.09776543201749999
ACH-000407,-0.322175351475
ACH-000408,0.050747524084900006
ACH-000410,-0.019538813058700002
ACH-000411,-0.258829774523
ACH-000414,-0.0100168045944
ACH-000415,0.06986266419510001
ACH-000416,-0.018850809723700002
ACH-000420,-0.00833979353154
ACH-000421,0.0113570692125
ACH-000424,-0.013217694588
ACH-000425,-0.205267981875
ACH-000426,0.146159395614
ACH-000427,-0.154787703005
ACH-000433,-0.056127238406
ACH-000436,-0.12403646008300001
ACH-000444,0.0112862463849
ACH-000445,-0.07900609909289999
ACH-000448,-0.20833332044300001
ACH-000450,0.0017625859307
ACH-000452,0.153865267682
ACH-000454,-0.133070163318
ACH-000458,0.0690467899395
ACH-000459,0.249237687973
ACH-000460,-0.160549369774
ACH-000461,-0.0331802006646
ACH-000463,-0.176410374238
ACH-000464,0.0221513088804
ACH-000466,-0.12729670176
ACH-000467,-0.159031456984
ACH-000468,-0.178613020732
ACH-000469,-0.0828799285164
ACH-000470,-0.111969709515
ACH-000471,0.1377206707
ACH-000472,0.0622967155275
ACH-000473,-0.040812872469
ACH-000475,-0.0327412219993
ACH-000476,-0.10102779350400001
ACH-000477,0.00469852920719
ACH-000480,-0.0542112721964
ACH-000481,-0.00412852239465
ACH-000483,-0.015103884552799998
ACH-000484,-0.25307774463300003
ACH-000485,-0.145344192265
ACH-000486,0.0191049855449
ACH-000487,-0.0612925563748
ACH-000488,-0.055843190258
ACH-000490,-0.0737023847512
ACH-000491,0.005922948723789999
ACH-000495,-0.14415753426
ACH-000496,-0.18952723199000002
ACH-000499,0.0491891219259
ACH-000500,-0.190491084778
ACH-000502,-0.303898367719
ACH-000503,-0.034546561454
ACH-000505,-0.11828441619100001
ACH-000507,-0.0253518363399
ACH-000510,-0.317162937168
ACH-000511,-0.0345908504388
ACH-000512,-0.28887306034000004
ACH-000516,-0.432118575559
ACH-000517,0.0408380468674
ACH-000518,-0.037308912208099995
ACH-000520,-0.22187274478
ACH-000521,-0.20973512901799998
ACH-000522,-0.16259422462200002
ACH-000524,-0.136216299885
ACH-000527,-0.102797814702
ACH-000528,-0.11087540585899999
ACH-000537,0.040303764511000005
ACH-000541,0.0692088146415
ACH-000542,-0.126464491649
ACH-000544,-0.047081281017199994
ACH-000545,-0.109863276314
ACH-000547,0.012262593034299999
ACH-000548,-0.0833517387121
ACH-000549,-0.21429811802
ACH-000550,-0.123754622511
ACH-000552,0.0547527769427
ACH-000556,-0.0635653736984
ACH-000557,-0.21296392626400001
ACH-000570,-0.159679717921
ACH-000571,-0.0474464607483
ACH-000573,-0.21131265591099999
ACH-000576,-0.0423907152677
ACH-000580,0.0324880978782
ACH-000584,-0.09900408602430001
ACH-000585,-0.034897375126199996
ACH-000588,0.292884060205
ACH-000589,0.0322176477636
ACH-000591,-0.186343183086
ACH-000593,-0.023699203683799998
ACH-000600,-0.193714223436
ACH-000601,-0.500029744179
ACH-000604,0.298408484188
ACH-000605,-0.0537677097019
ACH-000606,-0.0731254706309
ACH-000608,-0.128913270845
ACH-000614,0.019240398683799998
ACH-000616,-0.168624201893
ACH-000618,0.0360032621581
ACH-000619,-0.08129715032060002
ACH-000620,-0.0515975297889
ACH-000621,-0.299503463209
ACH-000622,-0.23901491454999998
ACH-000623,-0.0492573884844
ACH-000624,-0.0828954251523
ACH-000627,-0.211270701393
ACH-000630,-0.07451305635139999
ACH-000632,-0.25851104533
ACH-000633,-0.179502430598
ACH-000637,-0.162487568787
ACH-000638,-0.0419163762744
ACH-000646,-0.397829335475
ACH-000647,-0.0468397092557
ACH-000648,0.111125078116
ACH-000649,-0.0721276535857
ACH-000651,-0.10994448567500001
ACH-000652,-0.150064680276
ACH-000653,0.0494884051816
ACH-000657,-0.06522166756730001
ACH-000658,-0.214221082425
ACH-000661,-0.009322974152700001
ACH-000662,0.171976594925
ACH-000663,-0.112829584039
ACH-000665,-0.193972943396
ACH-000671,-0.00667414580171
ACH-000673,-0.04780299016819999
ACH-000676,-0.06417884865680001
ACH-000677,-0.10716858875499999
ACH-000681,0.139639568083
ACH-000682,-0.0936478668218
ACH-000683,-0.116185526667
ACH-000684,-0.0243242097934
ACH-000688,-0.128168310074
ACH-000693,-0.0811808352849
ACH-000694,0.08599979794060002
ACH-000695,-0.129254922331
ACH-000696,0.039274680419699996
ACH-000697,-0.0302124129462
ACH-000699,-0.105172386191
ACH-000701,-0.0178736062156
ACH-000706,-0.08507663227460001
ACH-000711,0.035962755552699996
ACH-000713,0.061588165378400006
ACH-000714,-0.06322006637080001
ACH-000718,-0.18492928021
ACH-000720,0.106040650171
ACH-000721,-0.114988773841
ACH-000724,-0.10404785185799999
ACH-000725,-0.08090557689510001
ACH-000732,0.00180769455659
ACH-000734,0.00496399127427
ACH-000735,-0.20647854096299997
ACH-000736,0.07755421985710001
ACH-000738,-0.048156400876799996
ACH-000746,-0.087802419899
ACH-000747,-0.421672638484
ACH-000748,0.0520172613698
ACH-000753,-0.046493203148800004
ACH-000756,-0.0385136089957
ACH-000757,-0.188525939225
ACH-000758,-0.0763812715652
ACH-000760,-0.0551456690495
ACH-000763,-0.12490164641200001
ACH-000764,-0.22856978261100003
ACH-000765,-0.0575440736993
ACH-000766,0.03687794948999999
ACH-000767,-0.00413634718021
ACH-000768,-0.023958875829099998
ACH-000769,-0.230145805247
ACH-000770,-0.17459825285100003
ACH-000771,-0.204628648358
ACH-000773,-0.245961455258
ACH-000776,-0.08263238708260001
ACH-000777,-0.12417568535199999
ACH-000778,-0.0391525932328
ACH-000781,-0.158166543224
ACH-000782,-0.158109338539
ACH-000783,-0.18327768979400003
ACH-000784,0.0151426183803
ACH-000785,-0.10399518761399999
ACH-000787,-0.141751896071
ACH-000788,-0.06432758907290001
ACH-000791,-0.0447645197719
ACH-000792,-0.014978823534299999
ACH-000794,-0.052972120190699995
ACH-000796,-0.176091342451
ACH-000799,0.0656461026563
ACH-000800,0.0573649749821
ACH-000802,-0.0365502923124
ACH-000804,-0.392787972517
ACH-000805,-0.215202583629
ACH-000809,-0.155810745267
ACH-000810,0.04792148525769999
ACH-000811,-0.116949813422
ACH-000817,-0.108496282928
ACH-000819,0.052546289408200005
ACH-000820,-0.30720968605
ACH-000821,-0.0919374482045
ACH-000822,-0.08429709752360001
ACH-000823,0.020210086022099998
ACH-000824,-0.0590397081063
ACH-000827,-0.010910807017299998
ACH-000829,0.0937609465745
ACH-000831,0.000389303950856
ACH-000832,0.0218868945567
ACH-000833,-0.279665252271
ACH-000834,0.00964828489355
ACH-000835,0.13522792684499998
ACH-000836,0.0033321564991599995
ACH-000837,-0.124436749668
ACH-000838,-0.0283048815225
ACH-000839,0.038431938071599996
ACH-000840,-0.0661727022383
ACH-000841,-0.05333755774209999
ACH-000843,0.012322768585700002
ACH-000846,-0.028837709186900002
ACH-000847,-0.0317920407874
ACH-000848,-0.114376618881
ACH-000849,-0.338244792456
ACH-000851,-0.31312655332600003
ACH-000855,-0.0133734862298
ACH-000856,0.0197324259135
ACH-000858,0.0387010292295
ACH-000859,-0.126748029766
ACH-000861,-0.07700834036689999
ACH-000862,-0.119933945368
ACH-000865,0.00144745678518
ACH-000866,0.085739669868
ACH-000867,0.018186334654599998
ACH-000869,-0.108323243093
ACH-000872,-0.07354189851139999
ACH-000873,-0.154466477106
ACH-000876,-0.13459002035
ACH-000878,-0.246578062944
ACH-000880,-0.189867465013
ACH-000881,-0.22792463157200002
ACH-000882,-0.021235328406799998
ACH-000884,-0.41163298345700006
ACH-000885,-0.352185339503
ACH-000887,-0.0735931918466
ACH-000888,-0.253373588227
ACH-000889,-0.123402369628
ACH-000890,0.0401805090943
ACH-000896,-0.05605542721080001
ACH-000898,0.0410415874747
ACH-000900,-0.0629935676427
ACH-000901,-0.17805745709100002
ACH-000905,-0.154045824605
ACH-000906,-0.14448701215600002
ACH-000907,-0.157618026011
ACH-000910,-0.27331565278299996
ACH-000911,-0.140700471652
ACH-000912,-0.162719222277
ACH-000913,-0.0866545642302
ACH-000915,-0.0323286208355
ACH-000916,-0.606308848867
ACH-000917,-0.028793873015499998
ACH-000921,-0.427322927918
ACH-000924,-0.290475204875
ACH-000926,-0.158725923355
ACH-000928,-0.18241551460299998
ACH-000929,-0.04336030567080001
ACH-000932,-0.0598340579376
ACH-000935,-0.0328342108489
ACH-000936,-0.133955457179
ACH-000937,0.007462910781949999
ACH-000938,-0.0870849211981
ACH-000939,0.0211090685907
ACH-000941,-0.0308269642758
ACH-000943,0.046320569358199996
ACH-000946,-0.0588815194222
ACH-000947,-0.09080757773939999
ACH-000948,-0.12388938489
ACH-000950,0.0014071894227200002
ACH-000953,0.10717745580499999
ACH-000957,-0.028421216500499998
ACH-000958,0.0315882571747
ACH-000960,0.144126286796
ACH-000963,0.014348476936
ACH-000968,-0.339954571707
ACH-000969,0.00151920571505
ACH-000973,-0.173090684696
ACH-000974,-0.154346734998
ACH-000975,-0.24489995596500003
ACH-000976,0.018945500920099997
ACH-000978,0.164177464768
ACH-000980,-0.0073439461547
ACH-000984,-0.374313417571
ACH-000986,-0.231722336514
ACH-000988,0.0102307189758
ACH-000993,-0.24975381582400003
ACH-000994,-0.162597869583
ACH-000996,-0.115071453855
ACH-001001,-0.0730445965907
ACH-001020,-0.21995353089000003
ACH-001028,-0.160149368923
ACH-001031,0.34420060584600004
ACH-001038,-0.123532793508
ACH-001048,-0.023603602870900003
ACH-001050,-0.318715661554
ACH-001053,-0.285452521622
ACH-001054,-0.265795472317
ACH-001061,-0.186593418029
ACH-001067,-0.051156561250300006
ACH-001075,-0.105823667993
ACH-001096,-0.0794705330701
ACH-001128,-0.16957899556400002
ACH-001134,-0.018092405741
ACH-001151,-0.0426663637904
ACH-001163,-0.06737269434030001
ACH-001164,-0.22602870936500002
ACH-001173,-0.108777753519
ACH-001183,-0.037166161704
ACH-001184,-0.283105397589
ACH-001190,-0.00700066859341
ACH-001192,-0.0119432064426
ACH-001193,0.13588328503
ACH-001196,-0.109231306809
ACH-001197,-0.000341924168066
ACH-001205,-0.025185070154
ACH-001211,-0.165678358966
ACH-001212,-0.296242107695
ACH-001228,-0.0213485918025
ACH-001232,-0.115844367692
ACH-001239,-0.10306178597799999
ACH-001274,0.029382945485600002
ACH-001275,-0.09734899251980002
ACH-001277,0.0773874709034
ACH-001278,-0.00016661072309200002
ACH-001280,-0.0570422455508
ACH-001283,0.016687319817299998
ACH-001289,-0.105041378756
ACH-001295,0.0440416256504
ACH-001300,-0.0772102646473
ACH-001301,-0.153830021434
ACH-001302,-0.08843723501260001
ACH-001303,-0.36041986101499995
ACH-001306,-0.179969904063
ACH-001318,-0.10748586614
ACH-001322,-0.142441921592
ACH-001328,0.0327502429614
ACH-001332,0.082644354629
ACH-001333,-0.139295826049
ACH-001336,-0.07611099381080001
ACH-001340,-0.0371926936099
ACH-001346,-0.174694767725
ACH-001353,-0.029336459901799998
ACH-001354,-0.36892079443400005
ACH-001367,0.148096867472
ACH-001368,-0.05690901419819999
ACH-001374,-0.015818847262
ACH-001375,-0.116286118246
ACH-001377,-0.0212493156476
ACH-001380,-0.18882265640999998
ACH-001391,-0.13453646467900002
ACH-001407,-0.268996659242
ACH-001408,0.10774709956299999
ACH-001413,-0.24786766856800002
ACH-001430,-0.111464975701
ACH-001431,0.0772249737391
ACH-001450,0.041507450193
ACH-001496,-0.08963927359750001
ACH-001500,-0.137666890156
ACH-001521,-0.160344148293
ACH-001523,-0.135224657863
ACH-001532,-0.190271385357
ACH-001536,0.15699832050100002
ACH-001550,-0.0160718808982
ACH-001552,-0.284204367529
ACH-001554,-0.127801103505
ACH-001645,-0.0509106002911
ACH-001654,-0.18664249032000002
ACH-001715,-0.00488629811723
ACH-001735,0.043219982278300005
ACH-001736,0.162562577545
ACH-001737,-0.0752424242023
ACH-001740,0.0622265030371
ACH-001745,-0.0725608537349
ACH-001750,-0.222650622705
ACH-001765,-0.108209011307
ACH-001956,-0.034094111135499997
ACH-001957,-0.0447202998488
