,UNC13D (201294)
ACH-000256,-0.239412547654
ACH-000257,-0.542359317363
ACH-000258,0.054823198579400004
ACH-000259,-0.0826571889315
ACH-000260,-0.11221627404100001
ACH-000261,-0.262746502502
ACH-000262,-0.18252284929499998
ACH-000263,-0.241029125671
ACH-000264,-0.238558476299
ACH-000265,-0.0947605526235
ACH-000266,-0.11340728123800001
ACH-000272,-0.05845154634290001
ACH-000273,-0.0278945233439
ACH-000274,-0.26841006558499997
ACH-000277,-0.17301075774500002
ACH-000278,-0.0492406409568
ACH-000279,-0.0628131227487
ACH-000280,-0.07535104917589999
ACH-000281,0.00396519199172
ACH-000288,-0.28048074300500003
ACH-000291,-0.0909712665398
ACH-000293,0.2047164568
ACH-000294,0.09793628131380001
ACH-000295,-0.34615347893700005
ACH-000296,-0.148362539723
ACH-000302,0.0432325303097
ACH-000304,-0.393472201472
ACH-000307,-0.21832678221299998
ACH-000308,-0.0537994751875
ACH-000310,0.014427752008400001
ACH-000311,-0.11685407248600001
ACH-000312,-0.170498261498
ACH-000315,-0.131284936766
ACH-000316,-0.0230693428952
ACH-000317,-0.18547062786600002
ACH-000318,-0.158638443677
ACH-000319,-0.147298951513
ACH-000320,-0.0818739615999
ACH-000322,-0.119188632572
ACH-000323,-0.137270289126
ACH-000324,-0.1783350466
ACH-000329,-0.19936008739799999
ACH-000330,-0.158759917243
ACH-000331,-0.08660691777450001
ACH-000332,-0.046983036920800005
ACH-000334,-0.20027104999200002
ACH-000335,0.307549385076
ACH-000336,0.100107056345
ACH-000337,-0.40554058493600004
ACH-000339,0.0138615346107
ACH-000341,0.0756603841736
ACH-000348,-0.176368872055
ACH-000350,-0.0226150999241
ACH-000352,-0.039067241137900006
ACH-000356,-0.06141053139119999
ACH-000361,0.011919960745299999
ACH-000362,-0.143268997729
ACH-000363,-0.08517401970560001
ACH-000364,-0.0260893241882
ACH-000365,-0.121481093606
ACH-000366,-0.09863060549910002
ACH-000368,-0.031277137555
ACH-000374,0.0295251879875
ACH-000375,-0.23236654647100002
ACH-000376,-0.107067388305
ACH-000381,0.007164560015829999
ACH-000383,-0.1645745109
ACH-000387,-0.33991007934199996
ACH-000389,-0.137009661726
ACH-000390,-0.0330621580448
ACH-000393,-0.17921059942899997
ACH-000395,-0.145562763259
ACH-000397,-0.0360479240846
ACH-000401,0.0438348497861
ACH-000402,-0.125109527405
ACH-000403,-0.0402285312376
ACH-000404,0.470145160769
ACH-000406,-0.0317581653386
ACH-000407,-0.00453440711445
ACH-000408,0.14431277117
ACH-000410,-0.000541769475496
ACH-000411,0.0583486243757
ACH-000414,-0.023379550342099997
ACH-000415,-0.201007070239
ACH-000416,-0.23910768667399998
ACH-000420,-0.13590991579000003
ACH-000421,-0.155186175527
ACH-000424,-0.459287582551
ACH-000425,-0.07514220160230001
ACH-000426,-0.31108124922499997
ACH-000427,-0.028251771728300002
ACH-000433,-0.234907443269
ACH-000436,0.0052989309478
ACH-000444,-0.126848926662
ACH-000445,-0.0766092359298
ACH-000448,-0.06085595748980001
ACH-000450,0.0923004001059
ACH-000452,-0.118863955921
ACH-000454,0.0550902338354
ACH-000458,-0.06988482774680001
ACH-000459,-0.0932400993924
ACH-000460,0.00826475405391
ACH-000461,-0.040740809809500005
ACH-000463,-0.018170821719799998
ACH-000464,-0.236078666145
ACH-000466,-0.0845775330025
ACH-000467,0.110597928101
ACH-000468,-0.10819165598300001
ACH-000469,-0.143272923398
ACH-000470,-0.471682013865
ACH-000471,-0.11034549219699999
ACH-000472,-0.14479495927000002
ACH-000473,-0.0034291276016199996
ACH-000475,-0.170106437485
ACH-000476,-0.238272198614
ACH-000477,-0.154465001051
ACH-000480,-0.11739219624700001
ACH-000481,-0.00426517040959
ACH-000483,0.026262092946200005
ACH-000484,0.196187749778
ACH-000485,-0.195793292013
ACH-000486,-0.154260074455
ACH-000487,-0.104500153152
ACH-000488,-0.240230908541
ACH-000490,0.019819142775400003
ACH-000491,-0.280094934186
ACH-000495,0.0742869262626
ACH-000496,-0.08620310606319999
ACH-000499,0.354124918467
ACH-000500,-0.111124860039
ACH-000502,-0.15852566946799998
ACH-000503,-0.230218663765
ACH-000505,-0.0588094709809
ACH-000507,-0.00370058489143
ACH-000510,-0.12518989502699998
ACH-000511,-0.032691825406299994
ACH-000512,-0.0221073190671
ACH-000516,-0.273339300158
ACH-000517,-0.232159346168
ACH-000518,-0.196203014048
ACH-000520,-0.317569286411
ACH-000521,-0.43122427865400004
ACH-000522,0.0162168239564
ACH-000524,-0.282943858618
ACH-000527,-0.0336741833693
ACH-000528,-0.0333683741358
ACH-000537,0.030988067379799998
ACH-000541,-0.18858295057
ACH-000542,-0.14147140364900002
ACH-000544,0.00153801570711
ACH-000545,-0.371854612447
ACH-000547,0.09833181668410002
ACH-000548,-0.0612633288174
ACH-000549,-0.413236246619
ACH-000550,-0.23247686209399998
ACH-000552,0.057865535990300004
ACH-000556,-0.228093583987
ACH-000557,-0.19155599537999998
ACH-000570,-0.217632647505
ACH-000571,-0.02452439864
ACH-000573,-0.045934223659
ACH-000576,-0.113996525917
ACH-000580,-0.37516616929700003
ACH-000584,0.06641911007130001
ACH-000585,-0.10385805635800001
ACH-000588,-0.107776200218
ACH-000589,-0.0800533034238
ACH-000591,0.019731727118500002
ACH-000593,-0.0983533634977
ACH-000600,-0.249562824289
ACH-000601,-0.096903990161
ACH-000604,-0.136013088301
ACH-000605,0.051296048447900006
ACH-000606,-0.260949664293
ACH-000608,-0.12358099895300001
ACH-000614,0.18168932011100003
ACH-000616,-0.186284408228
ACH-000618,-0.18900058719
ACH-000619,-0.060097637060699996
ACH-000620,0.056049955014899996
ACH-000621,-0.185883248171
ACH-000622,-0.0834384608089
ACH-000623,-0.124214822433
ACH-000624,-0.042804205950800006
ACH-000627,-0.00106593265502
ACH-000630,-0.21091658924000004
ACH-000632,-0.026761969219499998
ACH-000633,-0.26908857571199996
ACH-000637,-0.33237820554200004
ACH-000638,0.0135979639751
ACH-000646,-0.110490774311
ACH-000647,-0.188572457807
ACH-000648,-0.17871132999699998
ACH-000649,-0.166984707441
ACH-000651,-0.12182886647399999
ACH-000652,-0.0521523716274
ACH-000653,-0.216006150113
ACH-000657,-0.0954716348978
ACH-000658,-0.06268262424769999
ACH-000661,-0.25002669542
ACH-000662,0.004880305803479999
ACH-000663,0.019053864783000002
ACH-000665,-0.0572672213846
ACH-000671,-0.0161271542982
ACH-000673,-0.237949019698
ACH-000676,-0.12001328670900001
ACH-000677,0.141694151099
ACH-000681,0.0260581426174
ACH-000682,-0.0788727566444
ACH-000683,0.008884651484959998
ACH-000684,-0.096684657016
ACH-000688,-0.271067332787
ACH-000693,-0.056328125254300004
ACH-000694,-0.119892248555
ACH-000695,-0.09279479508410002
ACH-000696,-0.0753238141519
ACH-000697,0.0977367403784
ACH-000699,-0.134385214446
ACH-000701,-0.27334012102099997
ACH-000706,-0.126375750817
ACH-000711,-0.16893124873100002
ACH-000713,-0.0332672577729
ACH-000714,-0.35752326918899996
ACH-000718,0.0283546090593
ACH-000720,-0.010972750893999999
ACH-000721,-0.08048518394160001
ACH-000724,0.0434158988236
ACH-000725,-0.0934612029669
ACH-000732,-0.42198428965
ACH-000734,0.166483737172
ACH-000735,-0.137163618615
ACH-000736,0.05064521261009999
ACH-000738,-0.16745988179000001
ACH-000746,-0.521144454533
ACH-000747,0.0862902837475
ACH-000748,-0.08886009843350001
ACH-000753,-0.22933908037599998
ACH-000756,0.154208729042
ACH-000757,-0.107775620098
ACH-000758,0.030183560635000002
ACH-000760,-0.26204002531
ACH-000763,-0.121993070124
ACH-000764,-0.34871584742600004
ACH-000765,-0.116259871623
ACH-000766,-0.393430025143
ACH-000767,-0.326498769043
ACH-000768,0.0376265903183
ACH-000769,0.00581973876561
ACH-000770,0.00931041310658
ACH-000771,-0.19913390801199998
ACH-000773,-0.224050635562
ACH-000776,-0.018602823552200002
ACH-000777,-0.296099613674
ACH-000778,0.0369248041811
ACH-000781,-0.108587490581
ACH-000782,-0.32374033806999997
ACH-000783,-0.09823344344249998
ACH-000784,-0.13458937009000002
ACH-000785,0.020895657246700002
ACH-000787,-0.0693997723921
ACH-000788,-0.22496658085000001
ACH-000791,-0.10207904374299999
ACH-000792,0.0235145073037
ACH-000794,-0.0699384592725
ACH-000796,0.012725023046600002
ACH-000799,-0.150951954332
ACH-000800,-0.112111000458
ACH-000802,-0.117969118028
ACH-000804,0.197618908379
ACH-000805,-0.270571540758
ACH-000809,-0.09340693109249999
ACH-000810,-0.601814213413
ACH-000811,-0.30926041313999997
ACH-000817,-0.211282368501
ACH-000819,-0.044956246839899995
ACH-000820,-0.4970721128600001
ACH-000821,-0.147521124358
ACH-000822,-0.167887845117
ACH-000823,-0.046516409485
ACH-000824,-0.174108959982
ACH-000827,-0.138882197817
ACH-000829,-0.0167703738341
ACH-000831,-0.138456948663
ACH-000832,-0.10013048988399999
ACH-000833,0.131457325385
ACH-000834,-0.171585929569
ACH-000835,-0.08978593072720001
ACH-000836,-0.133367348632
ACH-000837,-0.10587724434000001
ACH-000838,-0.097437079561
ACH-000839,0.206920519047
ACH-000840,-0.11901119957499999
ACH-000841,-0.04459572567890001
ACH-000843,0.0176690333761
ACH-000846,-0.0443984394249
ACH-000847,-0.298098596757
ACH-000848,-0.166090265864
ACH-000849,-0.162078281801
ACH-000851,0.127833630242
ACH-000855,0.0265739496298
ACH-000856,0.0247926673588
ACH-000858,-0.07722469853189999
ACH-000859,-0.300363419014
ACH-000861,0.050838113431000004
ACH-000862,-0.0115777079504
ACH-000865,0.12463809489800001
ACH-000866,-0.272678720203
ACH-000867,-0.10257812391200001
ACH-000869,-0.0250315921975
ACH-000872,0.060675464563499995
ACH-000873,0.11498632569499999
ACH-000876,-0.108667093193
ACH-000878,0.218550409527
ACH-000880,0.05784540653800001
ACH-000881,-0.137018613937
ACH-000882,-0.101573018378
ACH-000884,-0.23865143744000003
ACH-000885,-0.204010524802
ACH-000887,-0.0575023139023
ACH-000888,-0.18444312956
ACH-000889,-0.0875509423853
ACH-000890,-0.106392166831
ACH-000896,0.0445889279636
ACH-000898,-0.0509811895555
ACH-000900,-0.263030599408
ACH-000901,-0.2296513741
ACH-000905,0.00144476117725
ACH-000906,-0.025820749673900002
ACH-000907,0.024166537680799998
ACH-000910,-0.09928969378739999
ACH-000911,-0.121564789995
ACH-000912,-0.147749802953
ACH-000913,-0.135896171328
ACH-000915,0.005277695388689999
ACH-000916,-1.06324345265
ACH-000917,0.0223503011161
ACH-000921,0.0445445434018
ACH-000924,-0.042987723696099996
ACH-000926,-0.192552031431
ACH-000928,-0.20778522139199998
ACH-000929,0.0348336226256
ACH-000932,-0.154036355663
ACH-000935,-0.0342283262977
ACH-000936,0.165825550696
ACH-000937,-0.0307428046864
ACH-000938,-0.242572130982
ACH-000939,-0.104818090233
ACH-000941,0.0130217585689
ACH-000943,0.0391504986614
ACH-000946,-0.0570321828417
ACH-000947,-0.11154253387499999
ACH-000948,0.0137744533002
ACH-000950,0.114159202152
ACH-000953,-0.436082558288
ACH-000957,-0.0309659496721
ACH-000958,0.059267244009
ACH-000960,-0.117039354051
ACH-000963,0.17661338540999996
ACH-000968,-0.0425336493618
ACH-000969,0.09104602384800001
ACH-000973,-0.08152937376130001
ACH-000974,0.0238739802608
ACH-000975,0.09731886148369999
ACH-000976,-0.0577525916275
ACH-000978,-0.42470750778399996
ACH-000980,-0.0472722520266
ACH-000984,0.0342790898182
ACH-000986,-0.0608334703324
ACH-000988,-0.0015868632629
ACH-000993,-0.117943166112
ACH-000994,-0.125760360889
ACH-000996,0.106871268476
ACH-001001,-0.0589239848199
ACH-001020,0.043950707412300005
ACH-001028,-0.170198920741
ACH-001031,-0.239607675604
ACH-001038,-0.032383719622299995
ACH-001048,-0.026947551456599998
ACH-001050,-0.247331278383
ACH-001053,-0.29670213727
ACH-001054,-0.175770105299
ACH-001061,-0.0312463457991
ACH-001067,-0.184640832993
ACH-001075,-0.0753513133546
ACH-001096,-0.126470028273
ACH-001128,-0.155260377318
ACH-001134,-0.058949828733000004
ACH-001151,-0.272636444745
ACH-001163,-0.309246022628
ACH-001164,-0.450180020799
ACH-001173,-0.148943384624
ACH-001183,-0.033087552464099994
ACH-001184,-0.17821320357200002
ACH-001190,0.011837020872899999
ACH-001192,-0.0206365496949
ACH-001193,0.21183697777199997
ACH-001196,-0.203514737445
ACH-001197,-0.505848929807
ACH-001205,-0.28860533229
ACH-001211,-0.0456328055087
ACH-001212,-0.214082792067
ACH-001228,-0.040630168199400005
ACH-001232,-0.281809650528
ACH-001239,-0.139325039527
ACH-001274,0.0166951019676
ACH-001275,-0.166545957101
ACH-001277,-0.150454200092
ACH-001278,-0.285143774292
ACH-001280,0.00110981035734
ACH-001283,-0.044918605599300006
ACH-001289,0.062356866001199995
ACH-001295,-0.189062657884
ACH-001300,-0.13893555703
ACH-001301,-0.231000627368
ACH-001302,-0.0576670373833
ACH-001303,-0.200828608255
ACH-001306,-0.13026626155999999
ACH-001318,-0.352979055183
ACH-001322,-0.456243855728
ACH-001328,-0.340527157468
ACH-001332,0.08646266481720001
ACH-001333,-0.0213408288014
ACH-001336,-0.09687598684620001
ACH-001340,-0.25537935531800005
ACH-001346,-0.029510757960599997
ACH-001353,-0.116364228467
ACH-001354,0.0357320327264
ACH-001367,-0.20755110803399998
ACH-001368,-0.22830938051199998
ACH-001374,-0.311009106801
ACH-001375,-0.162669406366
ACH-001377,-0.101089197521
ACH-001380,0.006695214819950001
ACH-001391,-0.16838380818
ACH-001407,0.0112990282654
ACH-001408,-0.08733480245380001
ACH-001413,-0.24651704081999998
ACH-001430,-0.22187667523200003
ACH-001431,-0.00747646833035
ACH-001450,-0.18371725864799998
ACH-001496,-0.083579515141
ACH-001500,-0.18390885608399998
ACH-001521,-0.0392050839213
ACH-001523,-0.06605442360790001
ACH-001532,0.0134331710674
ACH-001536,-0.123970583464
ACH-001550,-0.271268948946
ACH-001552,0.21049477161
ACH-001554,0.0176164696997
ACH-001645,-0.159707952601
ACH-001654,-0.21790964173
ACH-001715,-0.381701207256
ACH-001735,-0.250145077812
ACH-001736,-0.367757188948
ACH-001737,-0.23294868108800001
ACH-001740,-0.00124743147023
ACH-001745,-0.10058789896999999
ACH-001750,-0.19550144109
ACH-001765,-0.277185582637
ACH-001956,-0.163680923021
ACH-001957,-0.035140487623999996
