,AMIGO1 (57463)
ACH-000004,-0.112267802192
ACH-000007,0.0590329901022
ACH-000009,0.0124654531031
ACH-000011,0.0849171988999
ACH-000012,-0.0308200635378
ACH-000013,-0.0353504448559
ACH-000014,-0.113053554198
ACH-000015,0.046379789610099996
ACH-000017,0.020050061890900004
ACH-000018,0.166017656717
ACH-000019,-0.0863697520352
ACH-000021,-0.011740838284200002
ACH-000022,-0.0041729802159699994
ACH-000025,-0.179281160946
ACH-000028,-0.0993557544838
ACH-000030,-0.043887697708
ACH-000035,-0.131820050952
ACH-000036,0.0577001903627
ACH-000037,0.0957186815078
ACH-000039,0.12080599401799999
ACH-000040,0.0237892720187
ACH-000041,0.0923999329821
ACH-000042,0.0466233015905
ACH-000045,0.0742668815606
ACH-000047,0.038797271238199996
ACH-000052,0.011211982571100001
ACH-000053,0.0328902666994
ACH-000054,-0.0533485326099
ACH-000055,-0.024926076754200003
ACH-000060,-0.0408630074518
ACH-000067,-0.0931125770596
ACH-000070,0.0555378239849
ACH-000075,-0.0229745153183
ACH-000078,-0.08978172357769999
ACH-000082,-0.013343778224599999
ACH-000085,-0.10290912839
ACH-000086,0.00138817731964
ACH-000087,0.08835426636360001
ACH-000092,-0.276787794918
ACH-000095,0.09963319391410001
ACH-000097,0.137531761354
ACH-000098,0.0490432139231
ACH-000099,0.151617643405
ACH-000108,0.0420198339905
ACH-000113,0.0339866294599
ACH-000115,0.035012158896400004
ACH-000116,0.0851712315296
ACH-000118,-0.0633145144157
ACH-000120,0.131107815637
ACH-000123,-0.0881031966065
ACH-000127,-0.007642992391840001
ACH-000128,0.00460429952073
ACH-000132,0.0981352578282
ACH-000133,0.00860355897534
ACH-000137,0.0204533697601
ACH-000138,0.0988263159853
ACH-000142,0.0477874156642
ACH-000143,0.052542646193199996
ACH-000146,-0.032452575956
ACH-000148,-0.052005970997199995
ACH-000150,0.015837659464499998
ACH-000152,-0.0259504572467
ACH-000153,-0.0690704901195
ACH-000159,0.0529611711108
ACH-000160,0.144742855146
ACH-000163,0.013214501953799999
ACH-000167,0.00305384598961
ACH-000168,-0.102106967698
ACH-000169,-0.0141412772678
ACH-000178,0.169929139487
ACH-000182,0.19914872992
ACH-000183,-0.0318299810185
ACH-000188,-0.21864331353500002
ACH-000189,-0.056067993952
ACH-000190,0.0924207147747
ACH-000198,-0.011675176328499999
ACH-000204,0.009750483990950002
ACH-000206,0.00459887722852
ACH-000207,-0.21974404974
ACH-000211,0.19486450022100002
ACH-000215,-0.10136583049100001
ACH-000221,-0.19036529129500002
ACH-000222,0.0194157366662
ACH-000223,0.11331468479800001
ACH-000226,0.0398962471362
ACH-000227,-0.08326298232769999
ACH-000228,-0.131243044329
ACH-000231,0.0455997720759
ACH-000232,0.12228573004200001
ACH-000233,-0.0417550862863
ACH-000234,0.0927118003793
ACH-000235,0.0504685552735
ACH-000237,0.059699964480499995
ACH-000238,-0.0630940288326
ACH-000243,0.0050247627020299996
ACH-000244,-0.133181969951
ACH-000246,0.0235523973501
ACH-000248,0.019364130867400003
ACH-000250,-0.00995052625876
ACH-000251,0.14106271738
ACH-000253,0.0725223163236
ACH-000255,-0.0844157348676
ACH-000256,-0.053557919250999994
ACH-000257,0.029809424660799996
ACH-000258,0.34027247402099997
ACH-000259,0.0235910318324
ACH-000260,-0.026828867048999998
ACH-000261,0.0515398121019
ACH-000262,-0.0622552338413
ACH-000263,0.319937119171
ACH-000264,0.0443336682957
ACH-000265,-0.0458688616634
ACH-000266,0.103193406675
ACH-000272,-0.0297326732418
ACH-000273,-0.021756705810400002
ACH-000274,0.10708551409
ACH-000277,0.138929180215
ACH-000278,0.0858289889174
ACH-000279,0.07982850104860001
ACH-000280,-0.167185304178
ACH-000281,0.18058366761599998
ACH-000288,0.00708469071517
ACH-000291,0.05834414236240001
ACH-000293,0.23413774424199998
ACH-000294,-0.224683456043
ACH-000295,0.021566059292500002
ACH-000296,0.0302325368825
ACH-000302,-0.027863798083900004
ACH-000304,0.0318875227049
ACH-000307,0.0683550463635
ACH-000308,0.042680001060499996
ACH-000310,-0.059159925378900004
ACH-000311,-0.010798809723499999
ACH-000312,-0.0730025702102
ACH-000315,-0.0654416612304
ACH-000316,0.10661367394200001
ACH-000317,0.0150344013207
ACH-000318,0.0636461089985
ACH-000319,0.0138852405434
ACH-000320,-0.157734609626
ACH-000322,0.0768976908615
ACH-000323,-0.243691305044
ACH-000324,-0.0047200083105
ACH-000329,-0.00516062444716
ACH-000330,-0.132070114119
ACH-000331,-0.0209610729672
ACH-000332,0.13737945383199998
ACH-000334,-0.008911297121860002
ACH-000335,-0.18866741399700002
ACH-000336,0.0633413918471
ACH-000337,0.149745516081
ACH-000339,0.0514076488723
ACH-000341,0.122523175459
ACH-000348,-0.00247172779043
ACH-000350,0.25151484371800004
ACH-000352,0.08469260984969999
ACH-000356,-0.029169638778699998
ACH-000361,0.126248691005
ACH-000362,-0.061252521128799996
ACH-000363,0.105030966323
ACH-000364,0.10591729211300001
ACH-000365,-0.0824980195905
ACH-000366,0.0558224615627
ACH-000368,-0.137012033156
ACH-000374,-0.0137257983201
ACH-000375,0.08905517986339999
ACH-000376,0.0376427455614
ACH-000381,-0.106891324723
ACH-000383,-0.025777755191599996
ACH-000387,0.00905266384284
ACH-000389,0.129213260184
ACH-000390,-0.0012889355316300002
ACH-000393,-0.104844131687
ACH-000395,-0.0315763099605
ACH-000397,0.130609970026
ACH-000401,-0.0135576184324
ACH-000402,0.00962971717282
ACH-000403,0.05204388213769999
ACH-000404,0.23709039201999998
ACH-000406,0.0360061938074
ACH-000407,-0.0686603828172
ACH-000408,0.0335515950966
ACH-000410,0.0645375784868
ACH-000411,0.128070739328
ACH-000414,0.021916025685
ACH-000415,-0.10651350523499999
ACH-000416,0.0363418101637
ACH-000420,0.13993239064500002
ACH-000421,0.154216645715
ACH-000424,-0.049281048497400004
ACH-000425,-0.017411002533599996
ACH-000426,0.0911091441413
ACH-000427,0.0314443214662
ACH-000433,-0.320888878504
ACH-000436,0.0546458135391
ACH-000444,0.09903077989499999
ACH-000445,-0.173215791035
ACH-000448,0.108190767885
ACH-000450,-0.0636981145046
ACH-000452,0.110137719749
ACH-000454,-0.092133422442
ACH-000458,-0.0493847311075
ACH-000459,0.19510607778900002
ACH-000460,0.111800672186
ACH-000461,-0.161167526939
ACH-000463,0.0186967847596
ACH-000464,0.0530647596874
ACH-000466,0.0566562793045
ACH-000467,0.0419803072107
ACH-000468,-0.153820990181
ACH-000469,-0.0234101956064
ACH-000470,-0.0105518925897
ACH-000471,0.11805183510600001
ACH-000472,0.0944501026925
ACH-000473,0.089722364824
ACH-000475,0.016580799274600003
ACH-000476,0.025743552532900005
ACH-000477,0.107552760504
ACH-000480,0.014540549890900001
ACH-000481,-0.0137143646059
ACH-000483,0.190629647206
ACH-000484,0.1913211391
ACH-000485,0.0430007797141
ACH-000486,0.160922419024
ACH-000487,-0.000849035162017
ACH-000488,0.00562421972131
ACH-000490,-0.04351471517
ACH-000491,-0.06987667952010002
ACH-000495,0.0254626925331
ACH-000496,-0.080620034467
ACH-000499,-0.042519265045999996
ACH-000500,0.15902289276599998
ACH-000502,0.07117262410469999
ACH-000503,0.28198624032499997
ACH-000505,0.0480991314058
ACH-000507,0.0775532286151
ACH-000510,0.0570954928768
ACH-000511,-0.061804769183800005
ACH-000512,-0.136109421862
ACH-000516,0.0249458091234
ACH-000517,0.131618755717
ACH-000518,0.0945308467915
