,SSNA1 (8636)
ACH-000004,0.0243647662708
ACH-000007,0.0691458245178
ACH-000009,-0.262795716079
ACH-000011,-0.199424542349
ACH-000012,-0.101024660417
ACH-000013,-0.15377002565
ACH-000014,0.11543599687999999
ACH-000015,-0.10963847852299999
ACH-000017,0.018274576131900002
ACH-000018,-0.32605183912700003
ACH-000019,-0.0397301672564
ACH-000021,-0.0158442134199
ACH-000022,0.08959034188760001
ACH-000025,-0.0210333631269
ACH-000028,0.025924050636200003
ACH-000030,-0.0825666983673
ACH-000035,0.303677125864
ACH-000036,0.028617890008700003
ACH-000037,-0.163663268156
ACH-000039,-0.385908802996
ACH-000040,0.017942435404400003
ACH-000041,-0.165994308034
ACH-000042,-0.183342552562
ACH-000045,0.0599671325248
ACH-000047,-0.0287622541059
ACH-000052,-0.018339550647
ACH-000053,-0.0520007333474
ACH-000054,0.0058652240765499995
ACH-000055,0.0492611000392
ACH-000060,-0.00111419150636
ACH-000067,-0.0842113322407
ACH-000070,-0.145564142017
ACH-000075,0.045943976716400006
ACH-000078,-0.144438178893
ACH-000082,0.110011861198
ACH-000085,-0.205483012755
ACH-000086,0.101307256873
ACH-000087,-0.134750487836
ACH-000092,0.163923108388
ACH-000095,-0.108271600133
ACH-000097,0.0354127844585
ACH-000098,-0.014353056412
ACH-000099,-0.295888297181
ACH-000108,-0.0481361819796
ACH-000113,-0.0192414205125
ACH-000115,-0.253367643659
ACH-000116,-0.155175051087
ACH-000118,0.048905582779099996
ACH-000120,-0.015142457705399999
ACH-000123,-0.158686531823
ACH-000127,0.0162969200396
ACH-000128,-0.245519394233
ACH-000132,-0.0272478726876
ACH-000133,0.08349688784749999
ACH-000137,0.0931548642231
ACH-000138,-0.029362702343700003
ACH-000142,-0.0338612292447
ACH-000143,-0.015982139697100002
ACH-000146,-0.195641068532
ACH-000148,-0.06150299478230001
ACH-000150,-0.09951990863610001
ACH-000152,0.0020672281312599998
ACH-000153,0.21898235007599998
ACH-000159,-0.0013206545459500002
ACH-000160,-0.0352776354858
ACH-000163,0.043616643268
ACH-000167,0.313510371388
ACH-000168,-0.16102124227700002
ACH-000169,-0.0146265946078
ACH-000178,0.0676682608714
ACH-000182,-0.12175311018200001
ACH-000183,-0.008018729651939999
ACH-000188,-0.21762580831199999
ACH-000189,-0.38038501370399996
ACH-000190,0.05309372293530001
ACH-000198,-0.0027616970341799996
ACH-000204,-0.0599788689915
ACH-000206,0.11046397570699999
ACH-000207,0.0458510554897
ACH-000211,0.04873218031380001
ACH-000215,-0.20779265648200002
ACH-000221,-0.215200280966
ACH-000222,0.133884198871
ACH-000223,0.134876925156
ACH-000226,-0.13985631223
ACH-000227,0.291112319274
ACH-000228,-0.0105823637611
ACH-000231,0.022903232332599995
ACH-000232,0.040030342537
ACH-000233,-0.0076948632458100005
ACH-000234,-0.45799371296999997
ACH-000235,-0.09816968646060001
ACH-000237,-0.0708679500346
ACH-000238,-0.155064045546
ACH-000243,0.10015849489
ACH-000244,0.123884100636
ACH-000246,-0.247966461684
ACH-000248,0.0952917564009
ACH-000250,-0.196547645383
ACH-000251,-0.336254607231
ACH-000253,-0.08696949541210001
ACH-000255,-0.137338006265
ACH-000256,-0.18213856180799998
ACH-000257,-0.0737300258478
ACH-000258,-0.32114526420899997
ACH-000259,-0.0904418151202
ACH-000260,-0.07162501397689999
ACH-000261,-0.0131705078835
ACH-000262,0.0864548252862
ACH-000263,0.0655936235735
ACH-000264,-0.0768463020938
ACH-000265,0.00955989986641
ACH-000266,-0.107588702753
ACH-000272,-0.0791457306097
ACH-000273,-0.10779498522500001
ACH-000274,-0.126689346818
ACH-000277,-0.17055047838
ACH-000278,-0.170494757745
ACH-000279,0.009281859780270001
ACH-000280,-0.107597109946
ACH-000281,0.0791472846032
ACH-000288,0.162006250218
ACH-000291,-0.19869447151900002
ACH-000293,0.0384946064166
ACH-000294,-0.109006478883
ACH-000295,0.102882355318
ACH-000296,-0.134472128909
ACH-000302,-0.0236604267521
ACH-000304,-0.010212485903899999
ACH-000307,-0.106012696436
ACH-000308,-0.0835481937054
ACH-000310,-0.219508309736
ACH-000311,-0.0829289537157
ACH-000312,-0.134753793962
ACH-000315,0.242957614004
ACH-000316,-0.16244569487500002
ACH-000317,-0.0684894363225
ACH-000318,-0.0325246093939
ACH-000319,0.0168031736306
ACH-000320,0.137003185438
ACH-000322,0.109758235507
ACH-000323,-0.0735411269283
ACH-000324,-0.187824483355
ACH-000329,0.14926368819299998
ACH-000330,0.0448710369374
ACH-000331,-0.0764970730321
ACH-000332,-0.132542474716
ACH-000334,0.04742330564280001
ACH-000335,-0.185688251499
ACH-000336,0.16169117068299999
ACH-000337,0.07950751199589999
ACH-000339,-0.134313125192
ACH-000341,-0.18563801323600002
ACH-000348,0.0959561834035
ACH-000350,-0.00251424149441
ACH-000352,-0.08746917440369999
ACH-000356,0.30115059334000005
ACH-000361,-0.10932055660800001
ACH-000362,-0.0871304741769
ACH-000363,0.00249961462232
ACH-000364,-0.185352554128
ACH-000365,0.0763849929575
ACH-000366,-0.0621706105148
ACH-000368,0.167666162244
ACH-000374,0.0147172539775
ACH-000375,-0.129314496083
ACH-000376,0.0620884326822
ACH-000381,-0.151550235945
ACH-000383,-0.0321357065073
ACH-000387,-0.0280106122869
ACH-000389,-0.139814590623
ACH-000390,-0.0121737011482
ACH-000393,0.0678380689319
ACH-000395,-0.116148247277
ACH-000397,-0.08441531253489999
ACH-000401,-0.179212661504
ACH-000402,-0.528939612937
ACH-000403,-0.0357856127974
ACH-000404,-0.39851273298
ACH-000406,0.0476515597705
ACH-000407,-0.15816318322999998
ACH-000408,-0.066155154299
ACH-000410,-0.045984355561300004
ACH-000411,-0.227024516231
ACH-000414,-0.221152751911
ACH-000415,0.019916055536
ACH-000416,0.00480830741683
ACH-000420,0.014729042581
ACH-000421,0.08339134569189999
ACH-000424,0.0412531632843
ACH-000425,-0.035226271582499996
ACH-000426,0.16724875407099998
ACH-000427,-0.11997527908700001
ACH-000433,-0.0965236158815
ACH-000436,-1.82567317904e-05
ACH-000444,-0.162576509729
ACH-000445,0.0807400803247
ACH-000448,-0.0175066716905
ACH-000450,-0.183976917581
ACH-000452,-0.0260136530447
ACH-000454,0.058031846539
ACH-000458,-0.296844829237
ACH-000459,0.010758029774700001
ACH-000460,0.043560241711
ACH-000461,-0.418042547394
ACH-000463,0.0713768164327
ACH-000464,-0.10605285575500001
ACH-000466,-0.024277396612200002
ACH-000467,-0.130506915364
ACH-000468,-0.221660977641
ACH-000469,-0.059738890131699994
ACH-000470,0.114040523221
ACH-000471,-0.019511506770500002
ACH-000472,0.0112798309127
ACH-000473,0.0113797402464
ACH-000475,-0.149081966786
ACH-000476,-0.08858807410530001
ACH-000477,-0.24528896839899997
ACH-000480,-0.008180520824880001
ACH-000481,-0.202697772979
ACH-000483,0.354658163703
ACH-000484,-0.0807837245632
ACH-000485,0.10279569477299999
ACH-000486,0.00145138235499
ACH-000487,-0.0254237500128
ACH-000488,0.0583116304469
ACH-000490,-0.245857260401
ACH-000491,0.1415283219
ACH-000495,-0.17757903824000001
ACH-000496,0.06860744855709999
ACH-000499,0.07256177229960001
ACH-000500,0.338039827156
ACH-000502,-0.061491251458300006
ACH-000503,-0.30249016451099997
ACH-000505,-0.037504769872699996
ACH-000507,0.0359295463538
ACH-000510,-0.0661998165484
ACH-000511,0.05668522619940001
ACH-000512,-0.119358723399
ACH-000516,0.012603294167500001
ACH-000517,-0.104598991053
ACH-000518,0.035272964515800004
ACH-000520,-0.0667841902041
ACH-000521,-0.167978350176
ACH-000522,-4.94602910985e-05
ACH-000524,-0.202431966951
ACH-000527,-0.022674576913400003
ACH-000528,-0.06970195215910001
ACH-000537,-0.0155580775129
ACH-000541,-0.176302098662
ACH-000542,-0.00853649432019
ACH-000544,0.0786321603289
ACH-000545,0.0847157568516
ACH-000547,-0.311140585677
ACH-000548,-0.154799040504
ACH-000549,-0.144212505558
ACH-000550,-0.244498182499
ACH-000552,0.0169450702302
ACH-000556,0.04329438523580001
ACH-000557,0.0210692512072
ACH-000570,0.0332957905855
ACH-000571,0.173169259792
ACH-000573,0.0357111479865
ACH-000576,-0.00675481379846
ACH-000580,-0.007162308556220001
ACH-000584,-0.0297754947731
ACH-000585,-0.0128241165386
ACH-000588,0.0840431841484
ACH-000589,0.0942762635519
ACH-000591,-0.0897648179298
ACH-000593,-0.0243712295825
ACH-000600,-0.21894185783599998
ACH-000601,0.0172034392408
ACH-000604,-0.310468267249
ACH-000605,-0.0791070542721
ACH-000606,-0.049378609327
ACH-000608,-0.140555970521
ACH-000614,-0.37721789458300004
ACH-000616,0.06245753598209999
ACH-000618,-0.0522732373608
ACH-000619,-0.532660472013
ACH-000620,-0.255035947453
ACH-000621,-0.11025857431700001
ACH-000622,-0.0913302353547
ACH-000623,0.0536302405324
ACH-000624,-0.143249346644
ACH-000627,0.0329449040397
ACH-000630,-0.14812795059
ACH-000632,-0.148660803665
ACH-000633,-0.0777766777712
ACH-000637,-0.336726233598
ACH-000638,-0.10018262760800001
ACH-000646,0.014535828911700003
ACH-000647,-0.079195468852
ACH-000648,-0.257459029246
ACH-000649,-0.0622452718724
ACH-000651,-0.0822270100181
ACH-000652,-0.125021420805
ACH-000653,0.11520496254899999
ACH-000657,-0.024358271915599996
ACH-000658,-0.0824940949195
ACH-000661,0.144769895709
ACH-000662,-0.152797016244
ACH-000663,-0.12157184365700001
ACH-000665,-0.11640961062
ACH-000671,-0.0816835781727
ACH-000673,0.05445320613969999
ACH-000676,-0.0065122777483400006
ACH-000677,0.11424902382000002
ACH-000681,-0.197483175598
ACH-000682,-0.0327541521087
ACH-000683,-0.201997307073
ACH-000684,0.101426024988
ACH-000688,-0.0327640885122
ACH-000693,0.0171219398879
ACH-000694,-0.061129910513000006
ACH-000695,-0.0784441987185
ACH-000696,-0.0473204528477
ACH-000697,0.291085606732
ACH-000699,0.119247538238
ACH-000701,-0.11468379054099999
ACH-000706,-0.0191446704512
ACH-000711,-0.04805330264859999
ACH-000713,-0.0500978321929
ACH-000714,-0.0453047628993
ACH-000718,-0.17222191332400003
ACH-000720,-0.142893421743
ACH-000721,-0.09793054165719998
ACH-000724,0.00730853611643
ACH-000725,0.312718594313
ACH-000732,0.16842382581300003
ACH-000734,-0.0921616637398
ACH-000735,-0.126138295454
ACH-000736,0.0208309686932
ACH-000738,0.08579688295980001
ACH-000746,0.11941853376900001
ACH-000747,-0.00889114558877
ACH-000748,-0.11106495057099999
ACH-000753,-0.118105484494
ACH-000756,-0.265152329633
ACH-000757,-0.0260659699497
ACH-000758,-0.27467123903499996
ACH-000760,-0.127908587589
ACH-000763,-0.00462740057228
ACH-000764,0.0564332543387
ACH-000765,-0.00937255724846
ACH-000766,0.0092572628085
ACH-000767,0.00247930758769
ACH-000768,-0.133437659337
ACH-000769,0.040942693572800004
ACH-000770,-0.04872751514
ACH-000771,-0.0834476382468
ACH-000773,-0.121269401553
ACH-000776,0.0138539579052
ACH-000777,-0.10632860181800001
ACH-000778,0.11634625170700001
ACH-000781,0.0103277924906
ACH-000782,-0.00581091433018
ACH-000783,-0.119136194727
ACH-000784,0.0235620480651
ACH-000785,0.00736306962922
ACH-000787,0.00818026969865
ACH-000788,-0.043932867183
ACH-000791,-0.155679735244
ACH-000792,-0.0527727809914
ACH-000794,-0.133705371994
ACH-000796,-0.150713353305
ACH-000799,0.00938898075537
ACH-000800,0.137677584956
ACH-000802,0.0346378745027
ACH-000804,-0.350258578173
ACH-000805,-0.39902505742600003
ACH-000809,0.0464229178281
ACH-000810,0.0177894682009
ACH-000811,-0.039280688775
ACH-000817,-0.227347143652
ACH-000819,-0.052666505116
ACH-000820,-0.381538122372
ACH-000821,0.00514805525062
ACH-000822,0.0177187458284
ACH-000823,-0.061782454874400004
ACH-000824,-0.151655468338
ACH-000827,-0.034463933544400006
ACH-000829,0.0305358389146
ACH-000831,0.037088486935800004
ACH-000832,0.0718355600361
ACH-000833,-0.279554835214
ACH-000834,-0.224833530899
ACH-000835,-0.0665377072253
ACH-000836,-0.034959514622
ACH-000837,0.0633556518484
ACH-000838,0.0298236128852
ACH-000839,-0.17224183097399998
ACH-000840,0.0202372351378
ACH-000841,-0.0218479050827
ACH-000843,0.0912649488777
ACH-000846,-0.0029054701621500003
ACH-000847,0.05358357984209999
ACH-000848,0.0034228224111199994
ACH-000849,-0.0323778091567
ACH-000851,-0.042108318911199996
ACH-000855,0.034641121988699994
ACH-000856,-0.213564717053
ACH-000858,-0.048010360016
ACH-000859,0.0664053690128
ACH-000861,0.15293904303300002
ACH-000862,-0.0753684221025
ACH-000865,-0.05911914932850001
ACH-000866,0.0598340967019
ACH-000867,0.0368403113611
ACH-000869,-0.10055205788999999
ACH-000872,-0.523592808641
ACH-000873,0.021952918383299998
ACH-000876,0.106390684123
ACH-000878,-0.35996282018
ACH-000880,0.0288833442923
ACH-000881,-0.225286154949
ACH-000882,-0.0897208842516
ACH-000884,-0.0704241617688
ACH-000885,0.188814260503
ACH-000887,-0.18875696441
ACH-000888,-0.20538765073100002
ACH-000889,-0.071510266
ACH-000890,-0.103517382162
ACH-000896,0.04962165531669999
ACH-000898,-0.0216384754127
ACH-000900,0.0020944542930699996
ACH-000901,-0.131475911708
ACH-000905,0.20557855873
ACH-000906,-0.11568147229499999
ACH-000907,-0.199804641877
ACH-000910,-0.054419351516000004
ACH-000911,-0.202060675519
ACH-000912,-0.0414315825628
ACH-000913,-0.201249607359
ACH-000915,-0.06782915046400001
ACH-000916,0.27878512952
ACH-000917,-0.0108690488916
ACH-000921,0.0240048649877
ACH-000924,-0.0397463881234
ACH-000926,-0.19944668575399999
ACH-000928,-0.115548862942
ACH-000929,-0.52632407345
ACH-000932,-0.0992318722339
ACH-000935,-0.313444501985
ACH-000936,-0.00338424598114
ACH-000937,0.027578714272500002
ACH-000938,0.07143271026810001
ACH-000939,-0.0322942205431
ACH-000941,-0.005062292382359999
ACH-000943,0.043281900500400004
ACH-000946,0.0610949206482
ACH-000947,-0.0166914674157
ACH-000948,-0.0460043949389
ACH-000950,-0.10336566471000001
ACH-000953,0.029487681669700002
ACH-000957,0.00987081275754
ACH-000958,0.292485320768
ACH-000960,0.128163958694
ACH-000963,-0.122088855365
ACH-000968,-0.0871451611242
ACH-000969,-0.0775510472205
ACH-000973,0.0432951410523
ACH-000974,-0.0110740577921
ACH-000975,-0.0558370474008
ACH-000976,0.0428117556048
ACH-000978,0.318813236842
ACH-000980,-0.07540989126960002
ACH-000984,-0.0736683648893
ACH-000986,-0.056961148210899995
ACH-000988,-0.0659297959937
ACH-000993,-0.25195823374000004
ACH-000994,-0.298360352424
ACH-000996,-0.273392191763
ACH-001001,-0.11596321602
ACH-001020,0.313650398173
ACH-001028,-0.00193508235127
ACH-001031,0.09486787937860001
ACH-001038,0.0650856909298
ACH-001048,-0.20358373486200002
ACH-001050,-0.0154825086384
ACH-001053,-0.11515477899900001
ACH-001054,-0.118964620817
ACH-001061,0.0450344167958
ACH-001067,-0.198528344893
ACH-001075,-0.00963642703902
ACH-001096,-0.044516444170199995
ACH-001128,-0.193285821699
ACH-001134,-0.0270481573539
ACH-001151,-0.17230609781800002
ACH-001163,0.0121301025504
ACH-001164,-0.0644263042431
ACH-001173,0.046151249207699994
ACH-001183,0.0902228768082
ACH-001184,0.0309374149658
ACH-001190,-0.22244286820599998
ACH-001192,-0.182795836244
ACH-001193,0.19393392183699998
ACH-001196,-0.136676389103
ACH-001197,-0.0604812256441
ACH-001205,-0.0113286752505
ACH-001211,0.014578868270100001
ACH-001212,-0.0069297656822000005
ACH-001228,-0.260698935501
ACH-001232,-0.04927298113030001
ACH-001239,-0.143446644955
ACH-001274,-0.38822628752
ACH-001275,-0.07642854894500001
ACH-001277,-0.105547048787
ACH-001278,-0.0675960032433
ACH-001280,0.336776753455
ACH-001283,0.049326123352
ACH-001289,-0.118287510815
ACH-001295,-0.0925902821721
ACH-001300,0.059792778014299997
ACH-001301,-0.0315410678652
ACH-001302,-0.141908612593
ACH-001303,0.257236730915
ACH-001306,0.0837030695943
ACH-001318,0.157034531985
ACH-001322,-0.0675837723314
ACH-001328,0.00992338997007
ACH-001332,0.335399471999
ACH-001333,0.146671267385
ACH-001336,-0.270607569488
ACH-001340,-0.146113406265
ACH-001346,-0.0214884848839
ACH-001353,-0.0395261401999
ACH-001354,-0.154958292352
ACH-001367,-0.134012944745
