,CHD8 (57680)
ACH-000004,-0.292132707082
ACH-000007,-0.195816732592
ACH-000009,-0.169498284098
ACH-000011,-0.167750285884
ACH-000012,-0.42536569063900004
ACH-000013,-0.363054635477
ACH-000014,-0.220513990244
ACH-000015,-0.144802637214
ACH-000017,-0.535410714182
ACH-000018,0.328544957866
ACH-000019,-0.14831174091399998
ACH-000021,-0.08787949603949999
ACH-000022,-0.183153675941
ACH-000025,-0.15265515495100002
ACH-000028,-0.311012913934
ACH-000030,-0.456713054902
ACH-000035,-0.31258244879299996
ACH-000036,-0.0489381763184
ACH-000037,-0.590727055564
ACH-000039,-0.338572292979
ACH-000040,0.0121833465442
ACH-000041,-0.746882031671
ACH-000042,-0.39059912401299995
ACH-000045,-0.275919461927
ACH-000047,-0.164139638024
ACH-000052,-0.07796145062860001
ACH-000053,0.186989103066
ACH-000054,-0.0252568077892
ACH-000055,-0.510151790122
ACH-000060,-0.145045446904
ACH-000067,0.0803998774499
ACH-000070,-0.21518083304699998
ACH-000075,0.235833874509
ACH-000078,-0.0594477366528
ACH-000082,-0.25014373265900003
ACH-000085,-0.867102277239
ACH-000086,-0.379584243007
ACH-000087,0.170994840037
ACH-000092,-0.337412527109
ACH-000095,-0.256766278441
ACH-000097,-0.45201883899899997
ACH-000098,0.09334230793539999
ACH-000099,-0.39058831722099996
ACH-000108,0.031614101740200004
ACH-000113,-0.104466586883
ACH-000115,-0.07785383334649999
ACH-000116,-0.44477792989200005
ACH-000118,-0.21265044234400002
ACH-000120,-0.473721207257
ACH-000123,-0.584631265319
ACH-000127,-0.0273119333358
ACH-000128,-0.5717954426240001
ACH-000132,-0.061760743968699995
ACH-000133,-0.29311194482700004
ACH-000137,-0.451060892402
ACH-000138,0.259082009853
ACH-000142,-0.494066645722
ACH-000143,0.206622793921
ACH-000146,-0.116719741377
ACH-000148,-0.0908378136754
ACH-000150,-0.199627332654
ACH-000152,-0.36935383389
ACH-000153,0.0621940998505
ACH-000159,-0.290195817793
ACH-000160,0.347786754323
ACH-000163,0.04929433124480001
ACH-000167,0.7776790131649999
ACH-000168,0.298758584056
ACH-000169,-0.39564491005900004
ACH-000178,-0.0544876844441
ACH-000182,-0.441941195507
ACH-000183,-0.20492427487
ACH-000188,-0.24913461544799997
ACH-000189,-0.164964445556
ACH-000190,0.334752622805
ACH-000198,-0.633315307476
ACH-000204,-0.6451816193159999
ACH-000206,-0.125925307683
ACH-000207,-0.42257504825000003
ACH-000211,-0.302632628269
ACH-000215,-0.049815593829
ACH-000221,-0.500325582129
ACH-000222,-0.128459259893
