,IGIP (492311)
ACH-000004,0.139458797602
ACH-000007,0.266528601993
ACH-000009,0.202396670481
ACH-000011,0.10945471150399999
ACH-000012,0.0964055794297
ACH-000013,0.209541057708
ACH-000014,0.21645436658300002
ACH-000015,0.0666107269938
ACH-000017,0.244276058915
ACH-000018,0.191591646972
ACH-000019,0.286219524951
ACH-000021,0.190574181783
ACH-000022,0.254523067532
ACH-000025,0.361962934939
ACH-000028,0.164169370906
ACH-000030,0.217435492965
ACH-000035,0.165148052258
ACH-000036,0.268081948145
ACH-000037,0.15937314707800002
ACH-000039,0.163100134413
ACH-000040,0.162109809296
ACH-000041,0.169287940332
ACH-000042,0.214765525006
ACH-000045,0.291260600711
ACH-000047,0.200290436883
ACH-000052,0.189714316049
ACH-000053,0.127230337148
ACH-000054,0.12548006291400002
ACH-000055,0.16121466952
ACH-000060,0.226451993681
ACH-000067,0.144609617234
ACH-000070,0.209794865278
ACH-000075,0.169522524539
ACH-000078,0.0807472824572
ACH-000082,0.1812015688
ACH-000085,-0.07044528365889999
ACH-000086,0.294435064302
ACH-000087,0.179355642819
ACH-000092,0.21105926104800002
ACH-000095,0.10659098733899999
ACH-000097,0.158139392198
ACH-000098,0.256404984191
ACH-000099,0.118979836701
ACH-000108,0.298658853888
ACH-000113,0.278990544317
ACH-000115,0.0456300075055
ACH-000116,0.18334678010299998
ACH-000118,0.235260072492
ACH-000120,0.11604968249099999
ACH-000123,0.168883175517
ACH-000127,0.119454369628
ACH-000128,0.33707194776199995
ACH-000132,0.140209183193
ACH-000133,0.317180349834
ACH-000137,0.19191721736200001
ACH-000138,0.18094723369000001
ACH-000142,0.169450194852
ACH-000143,0.25558461368200003
ACH-000146,0.044018574849899995
ACH-000148,0.346631949454
ACH-000150,0.11180856496500001
ACH-000152,0.146689753562
ACH-000153,0.0427564396827
ACH-000159,0.278316472859
ACH-000160,0.230097769699
ACH-000163,0.334216780481
ACH-000167,0.115057935752
ACH-000168,-0.08633218549730001
ACH-000169,0.236256157315
ACH-000178,0.203885887619
ACH-000182,0.24406498774399998
ACH-000183,0.187799114538
ACH-000188,0.157384423028
ACH-000189,0.35998067840400005
ACH-000190,0.206366426402
ACH-000198,0.19173336308299999
ACH-000204,0.6589127059409999
ACH-000206,0.194231238704
ACH-000207,0.21264175892499998
ACH-000211,0.24829225801399998
ACH-000215,0.29647362764400004
ACH-000221,0.29275200775
ACH-000222,0.0317616810873
ACH-000223,0.382601040391
ACH-000226,0.228349928335
ACH-000227,0.15555282666200002
ACH-000228,0.159981720351
ACH-000231,0.174888420961
ACH-000232,0.245844138898
ACH-000233,0.162554936998
ACH-000234,0.195911145009
ACH-000235,0.23287724972600002
ACH-000237,0.198258200975
ACH-000238,-0.000883992462736
ACH-000243,0.21802526120299998
ACH-000244,0.173566184661
ACH-000246,0.252491796885
ACH-000248,0.160143146582
ACH-000250,0.175927215661
ACH-000251,0.138365350253
ACH-000253,0.20316295940200002
ACH-000255,0.07819697111280001
ACH-000256,0.07569523820349999
ACH-000257,0.293072154604
ACH-000258,0.218359072064
ACH-000259,0.24568292320500001
ACH-000260,0.268556636197
ACH-000261,0.132681343202
ACH-000262,0.337267798631
ACH-000263,0.25393880216
ACH-000264,0.18396167655999998
ACH-000265,0.185093032044
ACH-000266,0.238502305234
ACH-000272,0.22090100412099997
ACH-000273,0.286567608499
ACH-000274,0.11543963178500001
ACH-000277,0.29774029904800003
ACH-000278,0.258584212613
ACH-000279,0.20642723972399998
ACH-000280,0.20876705285500002
ACH-000281,0.24355833834100002
ACH-000288,0.17871506497
ACH-000291,0.20835591419100002
ACH-000293,0.227065057102
ACH-000294,0.08842821793439999
ACH-000295,0.31164914123599996
ACH-000296,0.131136823628
ACH-000302,0.0905545374404
ACH-000304,0.088446880712
ACH-000307,0.167590910939
ACH-000308,0.231670676448
ACH-000310,0.0677026998185
ACH-000311,0.346710534535
ACH-000312,0.178647281362
ACH-000315,0.290682306846
ACH-000316,0.160249874162
ACH-000317,0.36594114538500006
