,BHLHA15 (168620)
ACH-000352,-0.157770154274
ACH-000356,-0.698791486333
ACH-000361,-0.281298713524
ACH-000362,-0.1658552714
ACH-000363,-0.360663337782
ACH-000364,-0.587823182708
ACH-000365,-0.352545310564
ACH-000366,-0.318606433513
ACH-000368,-0.358505706474
ACH-000374,-0.292648887581
ACH-000375,-0.432757251286
ACH-000376,-0.282008379653
ACH-000381,-0.41134700420500003
ACH-000383,-0.612592474902
ACH-000387,-0.187670676836
ACH-000389,-0.190502903169
ACH-000390,-0.43221729082099997
ACH-000393,-0.558821570847
ACH-000395,-0.233108024149
ACH-000397,-0.405290790357
ACH-000401,-0.340251524745
ACH-000402,-0.483573762578
ACH-000403,-0.299408355488
ACH-000404,-0.606047149653
ACH-000406,-0.286049944051
ACH-000407,-0.296106616551
ACH-000408,-0.145522099228
ACH-000410,-0.395528529713
ACH-000411,-0.392766626106
ACH-000414,-0.383113025753
ACH-000415,-0.623690378081
ACH-000416,-0.319600587853
ACH-000420,-0.386505839774
ACH-000421,-0.34925496797899996
ACH-000424,-0.17597183447599998
ACH-000425,-0.301976308102
ACH-000426,-0.10655595085200001
ACH-000427,-0.39642605632100003
ACH-000433,-0.409226722835
ACH-000436,-0.245804649349
ACH-000444,-0.289442298759
ACH-000445,-0.522537415819
ACH-000448,-0.231988758959
ACH-000450,-0.282725129748
ACH-000452,-0.381740938776
ACH-000454,-0.170939317659
ACH-000458,-0.43613347064499997
ACH-000459,-0.0617462147793
ACH-000460,-0.35763578069799995
ACH-000461,-0.183004505154
ACH-000463,-0.287471086798
ACH-000464,-0.727198148175
ACH-000466,-0.320266135556
ACH-000467,-0.17326097297600002
ACH-000468,-0.549118812427
ACH-000469,-0.405913625189
ACH-000470,-0.314230042232
ACH-000471,-0.355461235848
ACH-000472,-0.407663286081
ACH-000473,-0.364803798452
ACH-000475,-0.40888235353
ACH-000476,-0.363831113371
ACH-000477,-0.533191911639
ACH-000480,-0.328967114727
ACH-000481,-0.325537688522
ACH-000483,-0.316983319881
ACH-000484,-0.09167115594389999
ACH-000485,-0.44498149392499997
ACH-000486,-0.429979282857
ACH-000487,-0.297666597426
ACH-000488,-0.34492825399000004
ACH-000490,-0.267015166782
ACH-000491,-0.450036697875
ACH-000495,-0.485216838187
ACH-000496,-0.1897576152
ACH-000499,-0.0924274674
ACH-000500,-0.302642636892
ACH-000502,-0.278773829995
ACH-000503,-0.34700684021
ACH-000505,-0.340581522427
ACH-000507,-0.221270677622
ACH-000510,-0.383152224777
ACH-000511,-0.222898810511
ACH-000512,-0.108128228185
ACH-000516,-0.34974616802599995
ACH-000517,-0.277447044811
ACH-000518,-0.389094811322
ACH-000520,-0.34613397193499995
ACH-000521,-0.272661596105
ACH-000522,-0.18286028360800002
ACH-000524,-0.47409088119900006
ACH-000527,-0.44038695361100005
ACH-000528,-0.359183408663
ACH-000537,-0.385109583014
ACH-000541,-0.297235669323
ACH-000542,-0.472220735154
ACH-000544,-0.378349434419
ACH-000545,-0.298390805979
ACH-000547,-0.202700707643
ACH-000548,-0.411307348067
ACH-000549,-0.375719491668
ACH-000550,-0.6508585707060001
ACH-000552,-0.314051887647
ACH-000556,-0.197469756906
ACH-000557,-0.33873126478
ACH-000570,-0.38946326526
ACH-000571,-0.37603656741499997
ACH-000573,-0.36561888065700004
ACH-000576,-0.0999781823316
ACH-000580,-0.597256455077
ACH-000584,-0.40693178866499996
ACH-000585,-0.529281225718
ACH-000588,-0.336070144599
ACH-000589,-0.42812799806999996
ACH-000591,-0.146495788765
ACH-000593,-0.452662733595
ACH-000600,-0.489708736926
ACH-000601,-0.237282224334
ACH-000604,-0.332814043786
ACH-000605,-0.394303476774
ACH-000606,-0.257318357263
ACH-000608,-0.512184082992
ACH-000614,-0.394020142698
ACH-000616,-0.555284496166
ACH-000618,-0.216380885577
ACH-000619,-0.5670767191830001
ACH-000620,-0.27482187703
ACH-000621,-0.354545238781
ACH-000622,-0.33843536804499996
ACH-000623,-0.329241477847
ACH-000624,-0.40344455920199995
ACH-000627,-0.37897481611199996
ACH-000630,-0.314377559168
ACH-000632,-0.405700287143
ACH-000633,-0.35574678418899996
ACH-000637,-0.471462855246
ACH-000638,-0.456921517052
ACH-000646,-0.223477612561
ACH-000647,-0.14616562677300002
ACH-000648,-0.399715186223
ACH-000649,-0.229094704986
ACH-000651,-0.25750107862300003
ACH-000652,-0.40862524097499997
ACH-000653,-0.291040912203
ACH-000657,-0.480201853236
ACH-000658,0.260409223055
ACH-000661,-0.432986859119
ACH-000662,-0.21915393351
ACH-000663,-0.23265070269699997
ACH-000665,-0.41705104924999997
ACH-000671,-0.127976112109
ACH-000673,-0.332563721118
ACH-000676,-0.353454092914
ACH-000677,-0.26597566348499996
ACH-000681,-0.345263323118
ACH-000682,-0.395671927342
ACH-000683,-0.31692010288
ACH-000684,-0.261117917083
ACH-000688,-0.350437239446
ACH-000693,-0.384195806895
ACH-000694,-0.37631527177599994
ACH-000695,-0.048385747603799996
ACH-000696,-0.402934094391
ACH-000697,-0.486261430476
ACH-000699,-0.255960436176
ACH-000701,-0.302444590521
ACH-000706,-0.384272760797
ACH-000711,-0.275558049675
ACH-000713,-0.274708342931
ACH-000714,-0.42075882376199997
ACH-000718,-0.405441233249
ACH-000720,-0.46347824374700003
ACH-000721,-0.26425669112100003
ACH-000724,-0.219547483396
ACH-000725,-0.158802699292
ACH-000732,-0.324924928023
ACH-000734,-0.403267325846
ACH-000735,-0.511947517039
ACH-000736,-0.3821867921
ACH-000738,-0.289578696719
ACH-000746,-0.11786237833699999
ACH-000747,-0.30182488842599997
ACH-000748,-0.512312202001
ACH-000753,-0.202267725269
ACH-000756,-0.197123640758
ACH-000757,-0.169731543368
ACH-000758,-0.314828133779
ACH-000760,-0.305054196243
ACH-000763,-0.111708549705
ACH-000764,-0.221297459984
ACH-000765,-0.229306200065
ACH-000766,-0.34431294067699997
ACH-000767,-0.575527694084
ACH-000768,-0.38675116810000004
ACH-000769,-0.20286361658799998
ACH-000770,-0.39226188147200003
ACH-000771,-0.39562586060500005
ACH-000773,-0.291962461834
ACH-000776,-0.421547360642
ACH-000777,-0.32249779653
ACH-000778,-0.34879740965000006
ACH-000781,-0.337875441202
ACH-000782,-0.173204430698
ACH-000783,-0.470236967137
ACH-000784,-0.289834346322
ACH-000785,-0.45449398784999995
ACH-000787,-0.438143388548
ACH-000788,-0.442194806114
ACH-000791,-0.310934444454
ACH-000792,-0.39207434195699997
ACH-000794,-0.431591425204
ACH-000796,-0.269066659848
ACH-000799,-0.5680425617220001
ACH-000800,-0.27775752675099996
ACH-000802,-0.529690832015
ACH-000804,-0.309065945205
ACH-000805,-0.554707724606
ACH-000809,-0.293538247229
ACH-000810,-0.241119738177
ACH-000811,-0.37101722136
ACH-000817,-0.32058519295000004
ACH-000819,-0.198564526115
ACH-000820,-0.9424510691879999
ACH-000821,-0.154000037095
ACH-000822,-0.301791452039
ACH-000823,-0.461531750127
ACH-000824,-0.42579869607299997
ACH-000827,-0.399702551421
ACH-000829,-0.40156302489600004
ACH-000831,-0.400729957088
ACH-000832,-0.24509017344999998
ACH-000833,-0.189814474708
ACH-000834,-0.363219927787
ACH-000835,-0.2000070123
ACH-000836,-0.24730568431699998
ACH-000837,-0.46419847771300005
ACH-000838,-0.0349883419532
ACH-000839,-0.341457617773
ACH-000840,-0.456258539034
ACH-000841,-0.246442843336
ACH-000843,-0.520442876445
ACH-000846,-0.281027712695
ACH-000847,-0.518458930096
ACH-000848,-0.326692943235
ACH-000849,-0.0946251379614
ACH-000851,-0.276240805604
ACH-000855,-0.166890884989
ACH-000856,-0.24389389737300002
ACH-000858,-0.36215627
ACH-000859,-0.14128635476
ACH-000861,-0.240341436063
ACH-000862,-0.31398002585
ACH-000865,-0.330048876655
ACH-000866,-0.437032201283
ACH-000867,-0.304518480608
ACH-000869,-0.579111747236
ACH-000872,-0.261201313444
ACH-000873,-0.293420584055
ACH-000876,-0.455586947794
ACH-000878,-0.377401230113
ACH-000880,-0.346923364915
ACH-000881,-0.266058416963
ACH-000882,-0.22934808929
ACH-000884,-0.5028915143079999
ACH-000885,-0.333878163711
ACH-000887,-0.255095302867
ACH-000888,-0.288618256966
ACH-000889,-0.409132238548
ACH-000890,-0.559462082386
ACH-000896,-0.328839464253
ACH-000898,-0.22419157418299998
ACH-000900,-0.271663192678
ACH-000901,-0.36641882783
ACH-000905,-0.386667562229
ACH-000906,-0.476448447396
ACH-000907,-0.284288735109
ACH-000910,-0.239225640658
ACH-000911,-0.30058405599300003
ACH-000912,-0.394061402015
ACH-000913,-0.32982119433699997
ACH-000915,-0.43424557372100003
ACH-000916,-1.07736934844
ACH-000917,-0.539912587911
ACH-000921,-0.389817536046
ACH-000924,-0.299548993309
ACH-000926,-0.250269198087
ACH-000928,-0.539094436801
ACH-000929,-0.698696561276
ACH-000932,-0.285516205347
ACH-000935,-0.591371182285
ACH-000936,-0.285857102945
ACH-000937,-0.25089547817200003
ACH-000938,-0.16364692678200002
ACH-000939,-0.228491847179
ACH-000941,-0.304785728167
ACH-000943,-0.39482930809
ACH-000946,-0.540015947867
ACH-000947,-0.400004450894
ACH-000948,-0.358732723115
ACH-000950,-0.384587481693
ACH-000953,-0.463672240924
ACH-000957,-0.304585225266
ACH-000958,-0.274960091794
ACH-000960,-0.190749555941
ACH-000963,-0.119235178631
ACH-000968,-0.53184676091
ACH-000969,-0.673762227581
ACH-000973,-0.197532277809
ACH-000974,-0.6291950341520001
ACH-000975,-0.280047480506
ACH-000976,-0.5003356105919999
ACH-000978,-0.800386139379
ACH-000980,-0.25186226611400003
ACH-000984,-0.528272516861
ACH-000986,-0.393505479401
ACH-000988,-0.244955291538
ACH-000993,-0.39833569141999997
ACH-000994,-0.123887389596
ACH-000996,-0.413387116183
ACH-001001,-0.284215611716
ACH-001020,-0.289063542498
ACH-001028,-0.36433763829099997
ACH-001031,-0.20810364855
ACH-001038,-0.219535740283
ACH-001048,-0.352895089182
ACH-001050,-0.531512358993
ACH-001053,-0.256648415606
ACH-001054,-0.204226287538
ACH-001061,-0.132244355556
ACH-001067,-0.203397202001
ACH-001075,-0.355468112324
ACH-001096,-0.218250016523
ACH-001128,-0.746304849017
ACH-001134,-0.225045234575
ACH-001151,-0.333490612428
ACH-001163,-0.364821507617
ACH-001164,-0.5289802698830001
ACH-001173,-0.24584263343600002
ACH-001183,-0.233278062975
ACH-001184,-0.46838212515199995
ACH-001190,-0.415297525735
ACH-001192,-0.208600694844
ACH-001193,-0.16990442935199998
ACH-001196,-0.307747990574
ACH-001197,-0.348024290198
ACH-001205,-0.352843796273
ACH-001211,-0.227152464485
ACH-001212,-0.44753687798999997
ACH-001228,-0.23755378959100001
ACH-001232,-0.42455126121799996
ACH-001239,-0.50680233564
ACH-001274,-0.09036073901010001
ACH-001275,-0.403021433667
ACH-001277,-0.6920412540700001
ACH-001278,-0.276467963185
ACH-001280,-0.288853285463
ACH-001283,-0.27445068353700003
ACH-001289,-0.496879010846
ACH-001295,-0.30480123563
ACH-001300,-0.29749125413000005
ACH-001301,-0.437978724524
ACH-001302,-0.34583963335
ACH-001303,-0.290472131759
ACH-001306,-0.31927003505199997
ACH-001318,-0.231934747955
ACH-001322,-0.36830466386
ACH-001328,-0.321177046786
ACH-001332,-0.318064715349
ACH-001333,-0.503927637394
ACH-001336,-0.332246407053
ACH-001340,-0.28668431075399997
ACH-001346,-0.5155700858169999
ACH-001353,-0.24699866107500001
ACH-001354,-0.494363143204
ACH-001367,-0.346383980936
ACH-001368,-0.230741048167
ACH-001374,-0.0381231744182
ACH-001375,-0.418344711932
ACH-001377,-0.379611323331
ACH-001380,-0.392111264739
ACH-001391,0.21307612568
ACH-001407,-0.40772323266000005
ACH-001408,-0.247924542235
ACH-001413,-0.391792761212
ACH-001430,-0.330431613008
ACH-001431,-0.405854687007
ACH-001450,-0.41242423705799997
ACH-001496,-0.286364989301
ACH-001500,-0.24477580156800002
ACH-001521,-0.506067611413
ACH-001523,-0.5544572755430001
ACH-001532,-0.512269357261
ACH-001536,-0.37778436972499996
ACH-001550,-0.403281614582
ACH-001552,-0.130512821769
ACH-001554,-0.401235607539
ACH-001645,-0.41211498960799997
ACH-001654,-0.373808421096
ACH-001715,-0.423616623398
ACH-001735,-0.370970011849
ACH-001736,-0.230962198896
ACH-001737,-0.12094525379599999
ACH-001740,-0.132144554025
ACH-001745,-0.274864474485
ACH-001750,-0.35897446457800003
ACH-001765,-0.48941878312
ACH-001956,-0.313748508647
ACH-001957,-0.27179725607
