,DYNC1H1 (1778)
ACH-000168,-1.3335479451799999
ACH-000169,-1.3014461081200002
ACH-000178,-1.3774541133700002
ACH-000182,-1.19996382774
ACH-000183,-1.47020588071
ACH-000188,-1.25939656037
ACH-000189,-1.8975094357
ACH-000190,-1.67079661234
ACH-000198,-1.37079727002
ACH-000204,-1.37498033412
ACH-000206,-0.963382754838
ACH-000207,-1.3923556548500002
ACH-000211,-1.43957896584
ACH-000215,-1.39327380505
ACH-000221,-1.37306735028
ACH-000222,-1.24829840535
ACH-000223,-1.1715061686700001
ACH-000226,-1.45363342856
ACH-000227,-1.48024014782
ACH-000228,-1.1620948035
ACH-000231,-1.32561384156
ACH-000232,-1.47228615285
ACH-000233,-1.56766823556
ACH-000234,-1.4544454315200002
ACH-000235,-1.30455519662
ACH-000237,-1.21679401235
ACH-000238,-1.2529436164899999
ACH-000243,-1.1814854898799998
ACH-000244,-1.31453397685
ACH-000246,-1.44287507499
ACH-000248,-0.9880239404539999
ACH-000250,-1.44062785701
ACH-000251,-1.11688118393
ACH-000253,-1.59494751674
ACH-000255,-1.16054325894
ACH-000256,-1.30978647665
ACH-000257,-1.24731843749
ACH-000258,-1.33846538607
ACH-000259,-1.56207484132
ACH-000260,-1.3359562084899999
ACH-000261,-1.40372658943
ACH-000262,-1.44220928424
ACH-000263,-1.5046757113999998
ACH-000264,-1.43214142898
ACH-000265,-1.33373417762
ACH-000266,-1.33661273629
ACH-000272,-1.5252066447200001
ACH-000273,-1.42832697273
ACH-000274,-1.6601539270399999
ACH-000277,-1.43384918213
ACH-000278,-1.21766425081
ACH-000279,-1.5194438020200003
ACH-000280,-1.01046519924
ACH-000281,-1.1792525594399998
ACH-000288,-1.4471484870700002
ACH-000291,-1.2515268642200001
ACH-000293,-1.5592063348899998
ACH-000294,-1.36239296656
ACH-000295,-1.3712171262600001
ACH-000296,-1.3678748709399997
ACH-000302,-1.5396719824899998
ACH-000304,-1.40363088553
ACH-000307,-1.37429485838
ACH-000308,-1.3096949199299999
ACH-000310,-1.46416987708
ACH-000311,-1.54780134866
ACH-000312,-1.4902368020299999
ACH-000315,-1.68135599144
ACH-000316,-1.69588004942
ACH-000317,-1.4455846200600002
ACH-000318,-1.5899911979899999
ACH-000319,-1.33248583947
ACH-000320,-1.3332774972700001
ACH-000322,-1.21677837761
ACH-000323,-1.28836964845
ACH-000324,-1.5384381624
ACH-000329,-1.6707240828
ACH-000330,-1.5146290318
ACH-000331,-1.30607076486
ACH-000332,-1.25681582705
ACH-000334,-1.59375386681
ACH-000335,-1.29871222875
ACH-000336,-1.67867063819
ACH-000337,-1.2184308185100001
ACH-000339,-0.9752763979000001
ACH-000341,-1.9735140250999998
ACH-000348,-1.4844163998
ACH-000350,-1.4924927304799998
ACH-000352,-1.39203762521
ACH-000356,-1.12329159524
ACH-000361,-1.58473716866
ACH-000362,-1.3425773213699999
ACH-000363,-1.2897052098200001
ACH-000364,-1.54665438959
ACH-000365,-1.43426241006
ACH-000366,-1.7408558601599997
ACH-000368,-1.51416747352
ACH-000374,-1.26979587875
ACH-000375,-1.63066482731
ACH-000376,-1.3248803263200002
ACH-000381,-1.38820526222
ACH-000383,-1.70677542867
ACH-000387,-1.33829621986
ACH-000389,-1.31783785924
ACH-000390,-1.44045546917
ACH-000393,-1.60137990134
ACH-000395,-1.63824302307
ACH-000397,-1.47619908986
ACH-000401,-1.34123939876
ACH-000402,-1.72010297375
ACH-000403,-1.6171217293200002
ACH-000404,-1.14225168846
ACH-000406,-1.3732987562099999
ACH-000407,-1.3332541816799999
ACH-000408,-1.4459186580599999
ACH-000410,-1.40437151107
ACH-000411,-1.37452646905
ACH-000414,-1.62666526315
ACH-000415,-1.17853906741
ACH-000416,-1.3492382756
ACH-000420,-1.3186489995100001
ACH-000421,-1.2813744429
ACH-000424,-1.29412621392
ACH-000425,-1.52692117679
ACH-000426,-1.19394726206
ACH-000427,-1.5553984195200001
ACH-000433,-1.3987067930500001
ACH-000436,-1.30716946235
ACH-000444,-1.4000432443200002
ACH-000445,-1.38665268023
ACH-000448,-1.33986728861
ACH-000450,-1.33872310241
ACH-000452,-1.4680885042899998
ACH-000454,-1.3279901331200001
ACH-000458,-1.3518877585799998
ACH-000459,-1.07594031074
ACH-000460,-1.17006131902
ACH-000461,-1.49136758349
ACH-000463,-1.31420570256
ACH-000464,-1.8649925132
ACH-000466,-1.4267192653100003
ACH-000467,-1.4235549655500002
ACH-000468,-1.17961396432
ACH-000469,-1.5138754822299998
ACH-000470,-1.5760841400799999
ACH-000471,-1.4237966860100002
ACH-000472,-1.60588466514
ACH-000473,-1.57838753836
ACH-000475,-1.5382569886200002
ACH-000476,-1.53741212523
ACH-000477,-1.2532335482999999
ACH-000480,-1.21364779556
ACH-000481,-1.32513861822
ACH-000483,-1.4134105169
ACH-000484,-1.43775708068
ACH-000485,-1.49160132775
ACH-000486,-1.29076469814
ACH-000487,-1.4678244688
ACH-000488,-1.19090744283
ACH-000490,-1.3012509072
ACH-000491,-1.5742024464200002
ACH-000495,-1.40915754628
ACH-000496,-1.40437316092
ACH-000499,-1.45616480686
ACH-000500,-1.26971297702
ACH-000502,-1.26906234974
ACH-000503,-1.09138553843
ACH-000505,-1.76420725931
ACH-000507,-1.56308368641
ACH-000510,-1.38903286042
ACH-000511,-1.3007593401100002
ACH-000512,-1.32091165718
ACH-000516,-1.3113952801100002
ACH-000517,-1.55686703822
ACH-000518,-1.2156960748
ACH-000520,-1.3675815332799999
ACH-000521,-1.1547064098
ACH-000522,-1.30758111989
ACH-000524,-1.4756414069100001
ACH-000527,-1.25723298006
ACH-000528,-1.0486432380700001
ACH-000537,-1.39561874609
ACH-000541,-1.59290391319
ACH-000542,-1.31490848358
ACH-000544,-1.3057708881299999
ACH-000545,-1.2696019755799999
ACH-000547,-1.454259358
ACH-000548,-1.18223812679
ACH-000549,-1.38957620799
ACH-000550,-1.51382298346
ACH-000552,-1.3838145460299998
ACH-000556,-1.5762127152599998
ACH-000557,-1.57352654498
ACH-000570,-1.5265090917200002
ACH-000571,-1.88604270811
ACH-000573,-1.49384305122
ACH-000576,-1.39770059488
ACH-000580,-1.46403520313
ACH-000584,-1.36757501068
ACH-000585,-1.20846921812
ACH-000588,-1.4961027711700001
ACH-000589,-1.26034460341
ACH-000591,-1.50485575863
ACH-000593,-1.24579523665
ACH-000600,-1.4542343698500002
ACH-000601,-1.40640022266
ACH-000604,-1.25594376001
ACH-000605,-1.1403094549500001
ACH-000606,-1.1808307661700002
ACH-000608,-1.9132040855
ACH-000614,-1.4291040568399997
ACH-000616,-1.1910007269399998
ACH-000618,-1.2299168642899998
ACH-000619,-1.3509495933899998
ACH-000620,-1.40091869446
ACH-000621,-1.67104610195
ACH-000622,-1.75917443186
ACH-000623,-1.5812463982
ACH-000624,-1.3902546830200002
ACH-000627,-1.52923035046
ACH-000630,-1.22707552204
ACH-000632,-1.53440578391
ACH-000633,-1.66612751743
ACH-000637,-1.42523458655
ACH-000638,-1.26979981279
ACH-000646,-1.7418957066299998
ACH-000647,-1.35495824533
ACH-000648,-1.33077812835
ACH-000649,-1.5722106225699999
ACH-000651,-1.28406131153
ACH-000652,-1.69596949155
ACH-000653,-1.3322368437999998
ACH-000657,-1.5164995184
ACH-000658,-1.54493850611
ACH-000661,-1.3377517894
ACH-000662,-2.04154174444
ACH-000663,-1.07878242481
ACH-000665,-1.43820058806
ACH-000671,-1.35741837041
ACH-000673,-1.36838976495
ACH-000676,-1.32768286423
ACH-000677,-1.36643367979
ACH-000681,-1.28322795948
ACH-000682,-1.3021746516
ACH-000683,-1.2574185597
ACH-000684,-1.53875354697
ACH-000688,-1.4683485017500002
ACH-000693,-1.3987720165000002
ACH-000694,-1.2802963081799998
ACH-000695,-1.12933975634
ACH-000696,-1.36320046683
ACH-000697,-1.3906946088699998
ACH-000699,-1.2642007850599999
ACH-000701,-1.33564109491
ACH-000706,-1.16779288925
ACH-000711,-1.4021029797799998
ACH-000713,-1.27492195621
ACH-000714,-1.4748543884399998
ACH-000718,-1.48783511307
ACH-000720,-1.43771985105
ACH-000721,-1.4761960140900001
ACH-000724,-1.97386733637
ACH-000725,-1.9149357062099999
ACH-000732,-1.3800279541799998
ACH-000734,-1.38370257506
ACH-000735,-1.4562824705700002
ACH-000736,-1.5662249488100002
ACH-000738,-1.3787747831900001
ACH-000746,-1.71899021143
ACH-000747,-1.3719949989700002
ACH-000748,-1.48346280212
ACH-000753,-1.4663904731900002
ACH-000756,-1.38658909597
ACH-000757,-1.5626005352599999
ACH-000758,-1.33027142712
ACH-000760,-1.5142954607899999
ACH-000763,-1.6133725626
ACH-000764,-1.2878809953
ACH-000765,-1.58863535056
ACH-000766,-1.3423073064500002
ACH-000767,-1.3990644134799999
ACH-000768,-1.26522697154
ACH-000769,-1.22956402332
ACH-000770,-1.3930160634200002
ACH-000771,-1.2631548454200001
ACH-000773,-1.46312246712
ACH-000776,-1.50581260567
ACH-000777,-1.4618352925600002
ACH-000778,-1.29513827859
ACH-000781,-1.29710495543
ACH-000782,-1.48907172206
ACH-000783,-1.8190415925299999
ACH-000784,-1.42718175988
ACH-000785,-1.5246696982799999
ACH-000787,-1.24226461083
ACH-000788,-1.43795325039
ACH-000791,-1.45175151096
ACH-000792,-1.31882628671
ACH-000794,-1.36150409588
ACH-000796,-1.55568680325
ACH-000799,-1.1293216788299998
ACH-000800,-1.5954917170899998
ACH-000802,-1.1976531563500001
ACH-000804,-1.36767859457
ACH-000805,-1.4029640745299998
ACH-000809,-1.22476122739
ACH-000810,-1.52208755349
ACH-000811,-1.6838467214200001
ACH-000817,-1.52297220304
ACH-000819,-1.41061064479
ACH-000820,-1.5297327938999998
ACH-000821,-1.3916298690399997
ACH-000822,-1.90388700823
ACH-000823,-1.0808576793200002
ACH-000824,-1.4877526176499998
ACH-000827,-1.31972315619
ACH-000829,-1.53407441975
ACH-000831,-1.3644946630399999
ACH-000832,-1.19812919451
ACH-000833,-1.5437708700400001
ACH-000834,-1.52534177349
ACH-000835,-1.40389116391
ACH-000836,-1.5356055529100001
ACH-000837,-1.35610201904
ACH-000838,-1.5701475977500001
ACH-000839,-1.56610707551
ACH-000840,-1.2357598061200001
ACH-000841,-1.3823012229799998
ACH-000843,-0.993439439638
ACH-000846,-1.4525774224799999
ACH-000847,-1.40799603815
ACH-000848,-1.2138930407700002
ACH-000849,-1.31297083362
ACH-000851,-1.4463696534000001
ACH-000855,-0.907482848132
ACH-000856,-1.45162035375
ACH-000858,-1.41615855332
ACH-000859,-1.5955394595200003
ACH-000861,-1.35150756341
ACH-000862,-1.18659193713
ACH-000865,-1.50891568006
ACH-000866,-1.37505860824
ACH-000867,-1.38146613257
ACH-000869,-1.65753888643
ACH-000872,-1.0954034753200002
ACH-000873,-1.32735261506
ACH-000876,-1.5621979352000002
ACH-000878,-1.04539207165
ACH-000880,-1.0863694417299998
ACH-000881,-1.5257151591299998
ACH-000882,-1.47360467773
ACH-000884,-1.47931172938
ACH-000885,-1.3950361959399997
ACH-000887,-1.37378376753
ACH-000888,-1.5581008298299999
ACH-000889,-1.2991779534399999
ACH-000890,-1.28603203434
ACH-000896,-1.40468488107
ACH-000898,-1.2802883202
ACH-000900,-1.63819629808
ACH-000901,-1.27966498318
ACH-000905,-1.4679622052599999
ACH-000906,-1.32721279075
ACH-000907,-1.21885630815
ACH-000910,-1.4708505371399998
ACH-000911,-1.39160071943
ACH-000912,-1.26134919557
ACH-000913,-1.37972235571
ACH-000915,-1.43546986424
ACH-000916,-1.75663650713
ACH-000917,-1.4310825311000002
ACH-000921,-1.4446835608700002
ACH-000924,-1.35831148984
ACH-000926,-1.61207035382
ACH-000928,-1.3589697734900001
ACH-000929,-1.6715669807700002
ACH-000932,-1.4056969637299999
ACH-000935,-1.3301551102200002
ACH-000936,-1.33584915624
ACH-000937,-1.50980432585
ACH-000938,-1.3661442031600002
ACH-000939,-1.63243567932
ACH-000941,-1.35335112738
ACH-000943,-1.3912009220500001
ACH-000946,-1.45521417033
ACH-000947,-1.27545954117
ACH-000948,-1.26965119123
ACH-000950,-1.68884531016
ACH-000953,-1.7476609075799998
ACH-000957,-1.2235039958299998
ACH-000958,-1.13076845536
ACH-000960,-1.58453436326
ACH-000963,-0.9351274385700001
ACH-000968,-1.51964641596
ACH-000969,-1.40281373965
ACH-000973,-1.51861564572
ACH-000974,-1.3307336837200001
ACH-000975,-1.3106107568799998
ACH-000976,-1.55008120519
ACH-000978,-1.3341041656000001
ACH-000980,-1.4292354657
ACH-000984,-1.48919717145
ACH-000986,-1.31997316606
ACH-000988,-1.2052593533700002
ACH-000993,-1.45876953689
ACH-000994,-1.6440825628600002
ACH-000996,-1.29013714182
ACH-001001,-1.44631113488
ACH-001020,-1.1891569826700001
ACH-001028,-1.37628309729
ACH-001031,-1.20581296809
ACH-001038,-1.40598467778
ACH-001048,-1.51836236468
ACH-001050,-1.52839283289
ACH-001053,-1.81298176844
ACH-001054,-1.48999944585
ACH-001061,-1.24894394389
ACH-001067,-1.36588411864
ACH-001075,-1.06510901871
ACH-001096,-1.300370175
ACH-001128,-2.1538605494599996
ACH-001134,-1.3443988438499999
ACH-001151,-1.31205325957
ACH-001163,-1.4445581600100001
ACH-001164,-1.52282991796
ACH-001173,-1.30529279851
ACH-001183,-1.24974254627
ACH-001184,-1.5296954798700002
ACH-001190,-1.7034009074
ACH-001192,-1.5995737836500001
ACH-001193,-1.6250033902899998
ACH-001196,-1.5283089890200001
ACH-001197,-1.7741046648700003
ACH-001205,-1.35804469551
ACH-001211,-1.44601796473
ACH-001212,-1.4447894013999998
ACH-001228,-1.52106162775
ACH-001232,-1.3968000736500001
ACH-001239,-1.2769545622399998
ACH-001274,-1.22553793216
ACH-001275,-1.173999465
ACH-001277,-1.75498640085
ACH-001278,-1.3103275630600002
ACH-001280,-1.5961116597799998
ACH-001283,-1.3126643796
ACH-001289,-1.54389843261
ACH-001295,-1.55349006091
ACH-001300,-1.54964529178
ACH-001301,-1.54581644722
ACH-001302,-1.56567905493
ACH-001303,-1.57799511587
ACH-001306,-0.9620074515520001
ACH-001318,-1.29514325075
ACH-001322,-1.67824177419
ACH-001328,-1.4185255799399998
ACH-001332,-0.972118045563
ACH-001333,-1.41920651958
ACH-001336,-1.30750843045
ACH-001340,-1.3859097225299999
ACH-001346,-1.27524676393
ACH-001353,-1.3497521345299999
ACH-001354,-1.57754839546
ACH-001367,-1.7509776108000001
ACH-001368,-1.3937390812700001
ACH-001374,-1.28358241576
ACH-001375,-1.3523771415799999
ACH-001377,-1.2983650200299999
ACH-001380,-1.49098015829
ACH-001391,-1.50535593907
ACH-001407,-1.4477549768200002
ACH-001408,-1.22564825537
ACH-001413,-1.4704270373500001
ACH-001430,-1.2732214146
ACH-001431,-1.31980507464
ACH-001450,-1.31131148787
ACH-001496,-1.25884112251
ACH-001500,-1.4779862159200001
ACH-001521,-1.4754001639200003
ACH-001523,-1.5177722334000001
ACH-001532,-1.26538811498
ACH-001536,-1.10821448897
ACH-001550,-1.4729847467
ACH-001552,-1.26951075728
ACH-001554,-1.4050834820299998
ACH-001645,-1.5979806314200002
ACH-001654,-1.33614013499
ACH-001715,-1.4953018831600002
ACH-001735,-1.64181661262
ACH-001736,-1.39192976376
ACH-001737,-1.2466668085
ACH-001740,-1.53911323091
ACH-001745,-1.42088562386
ACH-001750,-1.28408908931
ACH-001765,-1.62171189149
ACH-001956,-1.4973341005899998
ACH-001957,-1.26449611184
