,ORAI1 (84876)
ACH-000004,-0.199743089484
ACH-000007,0.0556355779456
ACH-000009,-0.28563243331300003
ACH-000011,-0.195508549492
ACH-000012,-0.0803119731537
ACH-000013,-0.114002726985
ACH-000014,-0.006251249726390001
ACH-000015,-0.142428689089
ACH-000017,-0.0637969748262
ACH-000018,0.209060864752
ACH-000019,-0.165458427386
ACH-000021,-0.23570717558200002
ACH-000022,0.103197305855
ACH-000025,-0.125893622541
ACH-000028,-0.0782548102603
ACH-000030,-0.00841412942854
ACH-000035,-0.039454453424
ACH-000036,0.0342114900337
ACH-000037,-0.38767869910999997
ACH-000039,0.022394561121099995
ACH-000040,-0.11251521672
ACH-000041,-0.238788032715
ACH-000042,-0.151114353966
ACH-000045,0.018910969881
ACH-000047,-0.192289681277
ACH-000052,0.166254516238
ACH-000053,-0.136663136712
ACH-000054,-0.172662639086
ACH-000055,0.0384349130006
ACH-000060,-0.211145464813
ACH-000067,-0.48184414019500005
ACH-000070,-0.0218759027675
ACH-000075,-0.38966845056999994
ACH-000078,-0.206119080459
ACH-000082,-0.304199112499
ACH-000085,-0.23444650852899998
ACH-000086,-0.0700015768066
ACH-000087,-0.0768331226255
ACH-000092,-0.000202221811093
ACH-000095,-0.172565144212
ACH-000097,-0.257185780478
ACH-000098,-0.10354348343599999
ACH-000099,-0.197338212505
ACH-000108,-0.309606091939
ACH-000113,0.0038218349775100005
ACH-000115,-0.194978138717
ACH-000116,-0.164275505194
ACH-000118,-0.12350051462600001
ACH-000120,0.0021028166387
ACH-000123,0.013300681314000001
ACH-000127,-0.13103964500499998
ACH-000128,-0.0854120390346
ACH-000132,-0.101259253611
ACH-000133,-0.138959646785
ACH-000137,-0.155200561479
ACH-000138,0.0199825676146
ACH-000142,0.09314733605249999
ACH-000143,-0.086932161731
ACH-000146,-0.0725969680099
ACH-000148,-0.111226365009
ACH-000150,-0.07239386635419999
ACH-000152,-0.105168174738
ACH-000153,-0.161958664575
ACH-000159,-0.034661591343199995
ACH-000160,0.008866310589190001
ACH-000163,-0.203365707396
ACH-000167,0.255160693308
ACH-000168,-0.250806531376
ACH-000169,-0.056577617111200004
ACH-000178,-0.284923682792
ACH-000182,-0.158785841323
ACH-000183,0.227920153468
ACH-000188,0.07746049656760001
ACH-000189,-0.15636902545
ACH-000190,-0.11530934045399999
ACH-000198,-0.15708236838
ACH-000204,-0.20496804659
ACH-000206,-0.312261076672
ACH-000207,-0.14099171197000002
ACH-000211,-0.0863948483344
ACH-000215,-0.18783862209399999
ACH-000221,-0.188434958555
ACH-000222,-0.22886675638700002
ACH-000223,-0.183870298732
ACH-000226,-0.0406539414881
ACH-000227,-0.172686331586
ACH-000228,0.19635771296500001
ACH-000231,-0.0785651696172
ACH-000232,-0.15776993288799998
ACH-000233,-0.0482744389724
ACH-000234,-0.252396698175
ACH-000235,-0.0999611926281
ACH-000237,-0.13805750648
ACH-000238,-0.158146293796
ACH-000243,-0.054966840663800004
ACH-000244,-0.0407384433639
ACH-000246,-0.160867866109
ACH-000248,-0.112819141032
ACH-000250,-0.18248093760899997
ACH-000251,-0.175879804331
ACH-000253,-0.123395201534
ACH-000255,-0.013821655357899998
ACH-000256,0.0449048091341
ACH-000257,-0.42396476864200006
ACH-000258,-0.17018045544799998
ACH-000259,-0.24112262988699998
ACH-000260,-0.0417180363035
ACH-000261,-0.238059250319
ACH-000262,0.260589198842
ACH-000263,-0.526042614164
ACH-000264,-0.19434628298599999
ACH-000265,-0.0926209906918
ACH-000266,-0.274332783031
ACH-000272,-0.00999137611764
ACH-000273,-0.0650793834884
ACH-000274,-0.15139167263599998
ACH-000277,-0.234363145794
ACH-000278,-0.226796480894
ACH-000279,-0.195038338896
ACH-000280,-0.21329919607
ACH-000281,-0.349148819376
ACH-000288,-0.157979751827
ACH-000291,-0.0940844756934
ACH-000293,-0.015362268160399999
ACH-000294,-0.358882172439
ACH-000295,0.248163857222
ACH-000296,-0.056447516668499995
ACH-000302,-0.142725273731
ACH-000304,-0.11170149322799999
ACH-000307,-0.19912903834399998
ACH-000308,-0.221644380223
ACH-000310,-0.14926352107000002
