,TSPYL5 (85453)
ACH-000004,-0.814320997438
ACH-000007,-0.61667568666
ACH-000009,-1.04182750616
ACH-000011,-0.816575689383
ACH-000012,-0.928684992715
ACH-000013,-0.861506423868
ACH-000014,-0.977322566225
ACH-000015,-0.839875808911
ACH-000017,-1.00305027216
ACH-000018,-0.8193001848010001
ACH-000019,-0.7540823958089999
ACH-000021,-0.925183637327
ACH-000022,-0.80734184402
ACH-000025,-0.783276640191
ACH-000028,-0.601711460051
ACH-000030,-1.03818915504
ACH-000035,-0.966987097001
ACH-000036,-0.8863483408059999
ACH-000037,-1.08353419919
ACH-000039,-0.816226726903
ACH-000040,-0.947197225199
ACH-000041,-0.908044230397
ACH-000042,-0.96542697927
ACH-000045,-1.09060299501
ACH-000047,-0.762866169654
ACH-000052,-0.641437619969
ACH-000053,-1.04845291095
ACH-000054,-0.7052478157879999
ACH-000055,-0.578571181676
ACH-000060,-0.836963785172
ACH-000067,-0.8996675156
ACH-000070,-1.17991533255
ACH-000075,-1.04892920965
ACH-000078,-1.2015946120299998
ACH-000082,-1.00293063263
ACH-000085,-0.9538741096250001
ACH-000086,-0.738238050458
ACH-000087,-1.21793230639
ACH-000092,-1.19773921376
ACH-000095,-0.939905760849
ACH-000097,-1.0374709578399999
ACH-000098,-0.850046156346
ACH-000099,-0.943647293158
ACH-000108,-0.711886909151
ACH-000113,-0.958325843394
ACH-000115,-1.14367618297
ACH-000116,-1.02335496959
ACH-000118,-0.883997871304
ACH-000120,-0.93453333847
ACH-000123,-0.731865197888
ACH-000127,-1.0193844317899998
ACH-000128,-1.02549214873
ACH-000132,-1.00317151026
ACH-000133,-0.840732898627
ACH-000137,-0.8459832071269999
ACH-000138,-0.938484933275
ACH-000142,-0.7529838459029999
ACH-000143,-0.880288517659
ACH-000146,-1.40117807053
ACH-000148,-0.9272305816140001
ACH-000150,-0.9718815964480001
ACH-000152,-0.710579538461
ACH-000153,-0.631575184481
ACH-000159,-1.08332508571
ACH-000160,-1.42696292301
ACH-000163,-0.80846068299
ACH-000167,-1.44620859683
ACH-000168,-1.09743865869
ACH-000169,-0.8437012109919999
ACH-000178,-0.888768958755
ACH-000182,-1.14055989312
ACH-000183,-0.9995929714599999
ACH-000188,-0.91130565029
ACH-000189,-0.400763939534
ACH-000190,-0.653943989965
ACH-000198,-1.1050176945499999
ACH-000204,-0.561392877244
ACH-000206,-0.794419066817
ACH-000207,-0.772860636995
ACH-000211,-0.973003994948
ACH-000215,-0.9815798350849999
ACH-000221,-0.98744413543
ACH-000222,-0.820652798918
ACH-000223,-1.0809633891600001
ACH-000226,-0.758343281575
ACH-000227,-1.65703096873
ACH-000228,-0.855247739634
ACH-000231,-0.965117424241
ACH-000232,-1.26257584608
ACH-000233,-0.936167422486
ACH-000234,-1.08357265255
ACH-000235,-1.1220270565100001
ACH-000237,-0.939258186244
ACH-000238,-0.7053892266959999
ACH-000243,-0.857206628354
ACH-000244,-1.04610954994
ACH-000246,-1.0499694462
ACH-000248,-1.04613597539
ACH-000250,-1.118170125
ACH-000251,-0.8683151042139999
ACH-000253,-0.9852651643979999
ACH-000255,-0.668030570347
ACH-000256,-1.1120416535
ACH-000257,-1.1730763849799999
ACH-000258,-0.975249962403
ACH-000259,-1.0940071303799999
ACH-000260,-0.8546046449879999
ACH-000261,-0.9725645102420001
ACH-000262,-0.8826401300869999
ACH-000263,-1.35906977938
ACH-000264,-1.14472419528
ACH-000265,-0.9060106416299999
ACH-000266,-1.0537259422
ACH-000272,-0.974384668029
ACH-000273,-0.719905898495
ACH-000274,-1.32255923803
ACH-000277,-1.0528847401399999
ACH-000278,-0.833346933469
ACH-000279,-1.1336513156399999
ACH-000280,-0.9401094545919999
ACH-000281,-0.967617944335
ACH-000288,-0.9788697258660001
ACH-000291,-1.08876893373
ACH-000293,-1.33740324323
ACH-000294,-0.7972047081370001
ACH-000295,-1.27672258865
ACH-000296,-0.621158919166
ACH-000302,-1.03340969126
ACH-000304,-0.893697711447
ACH-000307,-0.8746963322679999
ACH-000308,-1.1848735292
ACH-000310,-1.54873319993
ACH-000311,-1.05849120833
ACH-000312,-1.18289881546
ACH-000315,-0.6688331700410001
ACH-000316,-1.13346556869
ACH-000317,-1.05318936296
ACH-000318,-1.0243388418100001
ACH-000319,-0.8887279648019999
ACH-000320,-1.15108668401
ACH-000322,-0.910637239543
ACH-000323,-0.8506142064509999
ACH-000324,-0.8991836928370001
ACH-000329,-1.18332208025
ACH-000330,-0.569052773261
ACH-000331,-0.751955603441
ACH-000332,-0.858795625652
ACH-000334,-1.35185640909
ACH-000335,-0.648594987549
ACH-000336,-1.2025324983499999
ACH-000337,-0.536896378543
ACH-000339,-1.16878783354
ACH-000341,-1.30647901875
ACH-000348,-0.953577860923
ACH-000350,-1.13704004388
ACH-000352,-0.872478040749
ACH-000356,-0.57710620585
ACH-000361,-1.0122148414799998
ACH-000362,-1.111569368
ACH-000363,-1.00640838035
ACH-000364,-0.9224508332269999
ACH-000365,-1.0266931958
ACH-000366,-1.0095909350499999
ACH-000368,-0.9196835322310001
ACH-000374,-1.00333580662
ACH-000375,-0.815093826354
ACH-000376,-1.04586726806
ACH-000381,-0.996029260422
ACH-000383,-1.28273039813
ACH-000387,-1.1232071398399999
ACH-000389,-0.6015092753710001
ACH-000390,-1.1514995953
ACH-000393,-0.9273133464769999
ACH-000395,-0.9766607205779999
ACH-000397,-0.741238691523
ACH-000401,-0.7108903988349999
ACH-000402,-1.20142794615
ACH-000403,-1.23413407256
ACH-000404,-0.654095292112
ACH-000406,-0.968073505387
ACH-000407,-0.868316343207
ACH-000408,-0.8800530699789999
ACH-000410,-0.828215670422
ACH-000411,-0.856726863039
ACH-000414,-1.2809935315899998
ACH-000415,-0.911700213557
ACH-000416,-0.917845204673
ACH-000420,-0.890900735864
ACH-000421,-0.8631039165119999
ACH-000424,-0.7684848293850001
ACH-000425,-1.2554959611799998
ACH-000426,-1.3675314627200001
ACH-000427,-1.0507550858299999
ACH-000433,-0.578040907193
ACH-000436,-0.9332446146789999
ACH-000444,-0.655205140164
ACH-000445,-0.132478694972
ACH-000448,-0.888441329193
ACH-000450,-0.691448011243
ACH-000452,-0.926556783521
ACH-000454,-0.767004385684
ACH-000458,-0.7404311684720001
ACH-000459,-0.13362219897
ACH-000460,-0.869557431775
ACH-000461,-0.953937847858
ACH-000463,-0.875273498646
ACH-000464,-0.830759114387
ACH-000466,-1.0761475548200001
ACH-000467,-0.916556267202
ACH-000468,-1.15926535465
ACH-000469,-0.916416672926
ACH-000470,-1.1283512210200002
ACH-000471,-0.994449096496
ACH-000472,-1.3897657303400002
ACH-000473,-0.698068812641
ACH-000475,-1.16441860598
ACH-000476,-0.9529676226899999
ACH-000477,-0.675619898601
ACH-000480,-0.8227907519
ACH-000481,-1.4042511471599999
ACH-000483,-1.27475958489
ACH-000484,-0.9776433324609999
ACH-000485,-1.10985453787
ACH-000486,-0.948553157007
ACH-000487,-1.0296190677500001
ACH-000488,-0.8892635441660001
ACH-000490,-0.6046731710719999
ACH-000491,-1.09842605142
ACH-000495,-0.965843771195
ACH-000496,-1.1461222876600001
ACH-000499,-1.15351790384
ACH-000500,-1.09193580107
ACH-000502,-1.00303414705
ACH-000503,-1.1109151739899998
ACH-000505,-1.11439355902
ACH-000507,-0.796265804985
ACH-000510,-1.0846704321
ACH-000511,-0.935052081712
ACH-000512,-0.8311254515369999
ACH-000516,-1.22055027686
ACH-000517,-1.14223378228
ACH-000518,-1.0181599691399998
ACH-000520,-0.890867480605
ACH-000521,-0.812164212453
ACH-000522,-1.0477905672399999
ACH-000524,-1.06260487655
