,SCAP (22937)
ACH-000253,-1.40522044993
ACH-000255,-1.4580466555399998
ACH-000256,-0.8737478731380001
ACH-000257,-1.04095762154
ACH-000258,-1.67650450943
ACH-000259,-0.703395658345
ACH-000260,-1.4320623787399998
ACH-000261,-0.5663061561289999
ACH-000262,-2.16559552961
ACH-000263,-1.66819615678
ACH-000264,-0.300683121588
ACH-000265,-1.45876965231
ACH-000266,-1.38170812736
ACH-000272,-1.7022204196899997
ACH-000273,-1.8411038267099997
ACH-000274,-0.333794672005
ACH-000277,-0.9529001956200001
ACH-000278,-0.521501010199
ACH-000279,-1.59972009878
ACH-000280,-0.479431101329
ACH-000281,-1.65699094609
ACH-000288,-0.858661887799
ACH-000291,-1.64727791063
ACH-000293,-0.602749107029
ACH-000294,-2.42378796456
ACH-000295,-1.72576031917
ACH-000296,-1.76119689315
ACH-000302,-0.299048616342
ACH-000304,-0.863798553782
ACH-000307,-1.5835014628100001
ACH-000308,-0.271387045412
ACH-000310,-0.196189449608
ACH-000311,-1.41880196655
ACH-000312,-0.3124218782
ACH-000315,-1.50694256072
ACH-000316,-1.6911029640200002
ACH-000317,-1.8645423901099998
ACH-000318,-1.87913628285
ACH-000319,-1.12789377418
ACH-000320,-0.9156848522200001
ACH-000322,-1.19086503686
ACH-000323,-0.36981508570200006
ACH-000324,-1.7617738454799998
ACH-000329,-0.967363166991
ACH-000330,-0.632816026721
ACH-000331,-1.33969045549
ACH-000332,-1.2955984928
ACH-000334,-0.686863681795
ACH-000335,-1.5575278613299999
ACH-000336,-1.01238962062
ACH-000337,-1.68977006527
ACH-000339,-0.997152175364
ACH-000341,-0.6414131459769999
ACH-000348,-0.998172989049
ACH-000350,-0.671090813769
ACH-000352,-1.89333972685
ACH-000356,-1.4509008178100002
ACH-000361,-1.90212576803
ACH-000362,-1.4902121714399998
ACH-000363,-0.22404020714499998
ACH-000364,-0.17735104063999999
ACH-000365,-0.953658519276
ACH-000366,-0.583852115091
ACH-000368,-1.12111366232
ACH-000374,-1.55371724573
ACH-000375,-0.34492240056999995
ACH-000376,-1.1256467604
ACH-000381,-1.6867659391
ACH-000383,-1.0596420927399999
ACH-000387,-1.6282170417100001
ACH-000389,-1.3704674015399998
ACH-000390,-2.1057604676099997
ACH-000393,-0.284613445205
ACH-000395,-1.68056061407
ACH-000397,-1.4576245656400002
ACH-000401,-1.33372037933
ACH-000402,-1.63658875496
ACH-000403,-1.9841200128
ACH-000404,-1.4616940102899998
ACH-000406,-1.0273260879100001
ACH-000407,-1.0284775444299998
ACH-000408,-1.63269078894
ACH-000410,-0.268194194427
ACH-000411,-1.85394074905
ACH-000414,-1.9551598686700002
ACH-000415,-2.06837234492
ACH-000416,-0.533997320771
ACH-000420,-0.465840995326
ACH-000421,-0.358415309821
ACH-000424,-1.28865998867
ACH-000425,-1.4116147728200001
ACH-000426,-1.40988283455
ACH-000427,-1.7292914045200003
ACH-000433,-1.0633872094299999
ACH-000436,-0.8430634387100001
ACH-000444,-1.6469170392299999
ACH-000445,-1.92495598468
ACH-000448,-0.49686872720200004
ACH-000450,-0.958774090579
ACH-000452,-0.550559217946
ACH-000454,-1.8514297038999998
ACH-000458,-0.45920594731299996
ACH-000459,-1.5263135905200003
ACH-000460,-1.4642513976
ACH-000461,-1.26846511558
ACH-000463,-1.3452494962900001
ACH-000464,-0.9715847260430001
ACH-000466,-1.92358333218
ACH-000467,-1.82324063692
ACH-000468,-1.08674550315
ACH-000469,-0.842807995767
ACH-000470,-1.24387054084
ACH-000471,-1.5138296958700002
ACH-000472,-1.20849100026
ACH-000473,-2.04120680808
ACH-000475,-1.2299316996
ACH-000476,-1.3446168495200002
ACH-000477,-0.629472398503
ACH-000480,-1.32184905552
ACH-000481,-2.00093317467
ACH-000483,-0.18421331221
ACH-000484,-0.911778449345
ACH-000485,-0.18840004060899998
ACH-000486,-1.3229915675200001
ACH-000487,0.121579131152
ACH-000488,-1.40245406887
ACH-000490,-0.570090450986
ACH-000491,-1.5638477159600002
ACH-000495,-1.08026547391
ACH-000496,-0.44937461952200003
ACH-000499,-1.53085844913
ACH-000500,-1.2803357953399999
ACH-000502,-1.51772024695
ACH-000503,-1.4361027547299998
ACH-000505,-0.677535758286
ACH-000507,-1.25292495266
ACH-000510,-1.7066559409600002
ACH-000511,-0.65531006573
ACH-000512,-1.4927802177
ACH-000516,-0.315354644176
ACH-000517,-0.33811917947
ACH-000518,-1.81723122595
ACH-000520,-1.48328865634
ACH-000521,-0.506198482917
ACH-000522,-1.4303186184
ACH-000524,-0.5868396611760001
ACH-000527,-1.55637452354
ACH-000528,-1.4543969652899997
ACH-000537,-0.57407159171
ACH-000541,-0.779205164437
ACH-000542,-1.6240479663299998
ACH-000544,-1.01160636963
ACH-000545,-1.5206324567700003
ACH-000547,-1.9000653881
ACH-000548,-1.82634938319
ACH-000549,-1.30942322934
ACH-000550,-0.448444377791
ACH-000552,-1.5259645896599998
ACH-000556,-0.23442248198399998
ACH-000557,-1.78833746439
ACH-000570,-1.36049393951
ACH-000571,-0.7710216245389999
ACH-000573,-0.5284359687219999
ACH-000576,-0.972483280017
ACH-000580,-0.399664927383
ACH-000584,-0.7533140487989999
ACH-000585,-0.68775159693
ACH-000588,-1.2145689235200001
ACH-000589,-1.40983712979
ACH-000591,-0.47644026768299996
ACH-000593,-1.62383618544
ACH-000600,-0.329081450278
ACH-000601,-1.36648716697
ACH-000604,-1.45336696347
ACH-000605,-1.1266345885299998
ACH-000606,-1.3973561610699998
ACH-000608,-1.18922725251
ACH-000614,-1.74298717062
ACH-000616,-0.951489384486
ACH-000618,-1.5775568182799997
ACH-000619,-1.66537971639
ACH-000620,-1.7864354223599996
ACH-000621,-0.533712078074
ACH-000622,-0.258974059725
ACH-000623,-0.38124241520700003
ACH-000624,-1.61263283528
ACH-000627,-1.5301456365900001
ACH-000630,-0.58372635995
ACH-000632,-0.7671644975499999
ACH-000633,-0.23028466529
ACH-000637,-0.454385677521
ACH-000638,-1.62559454731
ACH-000646,-0.705908472718
ACH-000647,-1.4684546449399998
ACH-000648,-0.7279423571170001
ACH-000649,-1.4852623733399999
ACH-000651,-1.20677159296
ACH-000652,-1.5903001131999999
ACH-000653,-1.3139486341600002
ACH-000657,-0.9322830486910001
ACH-000658,-1.78532999311
ACH-000661,-1.7657346441
ACH-000662,-0.514339801831
ACH-000663,-0.307008102392
ACH-000665,-0.527183485049
ACH-000671,-0.311371898178
ACH-000673,-1.4151357269999998
ACH-000676,-1.13881387299
ACH-000677,-0.5887609533
ACH-000681,-1.54754568314
ACH-000682,-1.59630468179
ACH-000683,-0.799401513826
ACH-000684,-1.7729374482299998
ACH-000688,-0.945754198824
ACH-000693,-1.4664574307
ACH-000694,-1.1759627669700001
ACH-000695,-0.276595623842
ACH-000696,-0.8681369785359999
ACH-000697,-1.17441658357
ACH-000699,-0.558102309404
ACH-000701,-1.0173212682100001
ACH-000706,-1.7454260446599998
ACH-000711,-1.42750277493
ACH-000713,-0.763893934847
ACH-000714,-0.7843842974959999
ACH-000718,-0.973666605482
ACH-000720,-0.35136783653000003
ACH-000721,-0.462829651025
ACH-000724,-0.580393412017
ACH-000725,-1.92159898414
ACH-000732,-1.36338211241
ACH-000734,-1.2189702927200001
ACH-000735,-1.7960269967400002
ACH-000736,-1.27144755445
ACH-000738,-0.279462111427
ACH-000746,-0.802593005326
ACH-000747,-0.15282158458200001
ACH-000748,-0.272353817635
ACH-000753,-1.38383019908
ACH-000756,-1.32265785767
ACH-000757,-1.4639050709099999
ACH-000758,-0.552862008388
ACH-000760,-0.7030774443950001
ACH-000763,-0.9012686326289999
ACH-000764,-1.33975105959
ACH-000765,-1.8170331275799998
ACH-000766,-0.585263680943
ACH-000767,-0.20995782898899998
ACH-000768,-1.41574649711
ACH-000769,-1.40141514889
ACH-000770,-0.631234873503
ACH-000771,-1.43804321734
ACH-000773,-1.08723341041
ACH-000776,-1.1637145712399999
ACH-000777,-1.75266068677
ACH-000778,-2.01500611767
ACH-000781,-1.8749551911000002
ACH-000782,-1.386180079
ACH-000783,-0.816201417157
ACH-000784,-1.67435469968
ACH-000785,-2.35297107666
ACH-000787,-1.10817876223
ACH-000788,-1.4186645126299997
ACH-000791,-0.57369270295
ACH-000792,-1.60746618133
ACH-000794,-1.60420510313
ACH-000796,-1.6541823606600001
ACH-000799,-0.344088455208
ACH-000800,-0.626579747622
ACH-000802,-1.4331408392700002
ACH-000804,-0.607253371712
ACH-000805,-0.9382854375409999
ACH-000809,-1.62866159619
ACH-000810,-1.20746986203
ACH-000811,-0.256477607392
ACH-000817,-1.0028974207999999
ACH-000819,-1.43819277256
ACH-000820,-0.992500035485
ACH-000821,-2.34733998512
ACH-000822,-1.1073251637100001
ACH-000823,-1.4802689577700001
ACH-000824,-1.8920040810900003
ACH-000827,-1.12522956754
ACH-000829,-1.21667371589
ACH-000831,-1.55075833697
ACH-000832,-1.5723602381
ACH-000833,-1.5986744870899998
ACH-000834,-1.32565024293
ACH-000835,-1.51324007065
ACH-000836,-1.19194804926
ACH-000837,-0.832862407378
ACH-000838,-1.33494336536
ACH-000839,-1.31584119936
ACH-000840,-0.7012313519410001
ACH-000841,-1.51257792819
ACH-000843,-1.40060318671
ACH-000846,-1.6557174211399999
ACH-000847,-1.24492062287
ACH-000848,-0.35811279651699995
ACH-000849,-1.5497818296299999
ACH-000851,-1.0703748568
ACH-000855,-2.04285727394
ACH-000856,-0.5969965087870001
ACH-000858,-1.4992667057700002
ACH-000859,-1.8300402847400001
ACH-000861,-1.7913006205200002
ACH-000862,-0.257735614402
ACH-000865,-1.42189952023
ACH-000866,-1.22232141243
ACH-000867,-1.36308677231
ACH-000869,-0.418147256947
ACH-000872,-0.518930335279
ACH-000873,-0.8725258325859999
ACH-000876,-0.6579737971890001
ACH-000878,-1.84213635121
ACH-000880,-0.386878868488
ACH-000881,-1.5573829672100001
ACH-000882,-1.3938867914500002
ACH-000884,-1.5165692679700002
ACH-000885,-0.318494481364
ACH-000887,-1.63445401381
ACH-000888,-1.57161206844
ACH-000889,-1.31334340417
ACH-000890,-1.89811675365
ACH-000896,-1.46489408825
ACH-000898,-0.31826766593899997
ACH-000900,-1.11553154885
ACH-000901,-0.746774457297
ACH-000905,-1.3464185077700002
ACH-000906,-1.1938320797600002
ACH-000907,-0.529883167223
ACH-000910,-1.72244257933
ACH-000911,-1.3297175273100001
ACH-000912,-0.351744572541
ACH-000913,-0.8917079296089999
ACH-000915,-1.18599505123
ACH-000916,-0.449991292846
ACH-000917,-1.62863464338
ACH-000921,-0.330646477845
ACH-000924,-1.55961775426
ACH-000926,-1.4975184195700002
ACH-000928,-1.25057611622
ACH-000929,-1.4796596029700002
ACH-000932,-0.839755407439
ACH-000935,-1.4461370709399999
ACH-000936,-0.427132249623
ACH-000937,-1.27134889644
ACH-000938,-0.499504291945
ACH-000939,-0.209205487379
ACH-000941,-1.2853709105700002
ACH-000943,-1.5337959041100002
ACH-000946,-1.15867674359
ACH-000947,-0.558583059145
ACH-000948,-0.895940120564
ACH-000950,-1.4961839424899999
ACH-000953,-1.1634251070200001
ACH-000957,-1.34430765647
ACH-000958,-1.41730739864
ACH-000960,-1.11139610123
ACH-000963,-1.79383373477
ACH-000968,-1.46510149349
ACH-000969,-1.46184166526
ACH-000973,-1.33888314378
ACH-000974,-0.0892646843657
ACH-000975,-1.44026436417
ACH-000976,-1.5337101847799999
ACH-000978,-0.559723352686
ACH-000980,-1.4152493673700002
ACH-000984,-0.390620012495
ACH-000986,-1.2997544233
ACH-000988,-1.9103076152400003
ACH-000993,-0.112717710571
ACH-000994,-2.0093756991599996
ACH-000996,-0.768582355868
ACH-001001,-1.22582242385
ACH-001020,-1.39109333868
ACH-001028,-1.34278306605
ACH-001031,-1.01707351627
ACH-001038,-1.6448257260699999
ACH-001048,-0.239988061563
ACH-001050,-1.2633327701600001
ACH-001053,-0.964158877649
ACH-001054,-0.575438643419
ACH-001061,-1.1912273514799998
ACH-001067,-0.8214334242069999
ACH-001075,-1.00340468855
ACH-001096,-1.08388060398
ACH-001128,-1.33402807154
ACH-001134,-0.402475795835
ACH-001151,-1.46404535907
ACH-001163,-0.29695067846400003
ACH-001164,-1.0788827753399999
ACH-001173,-1.16054004128
ACH-001183,-1.72978100053
ACH-001184,-1.6588162504100001
ACH-001190,-0.324675338153
ACH-001192,-0.593183649428
ACH-001193,-1.4086972375600002
ACH-001196,-1.35516969462
ACH-001197,-0.894783473536
ACH-001205,-1.29579268315
ACH-001211,-0.994847670598
ACH-001212,-0.443729681135
ACH-001228,-0.727892067156
ACH-001232,-0.8954167519320001
ACH-001239,-1.18616275321
ACH-001274,-1.57535366032
ACH-001275,-1.38418887704
ACH-001277,-0.985203073126
ACH-001278,-0.205238854427
ACH-001280,0.056769607358400004
ACH-001283,-0.925245148
ACH-001289,-1.09125105391
ACH-001295,-0.106607135283
ACH-001300,-0.11471384565
ACH-001301,-0.17309786558899998
ACH-001302,0.0767949377882
ACH-001303,-0.525769142419
ACH-001306,-0.182500911812
ACH-001318,-1.0694624117799998
ACH-001322,-1.15218858315
ACH-001328,-0.611866793221
ACH-001332,-1.2092572755600002
ACH-001333,-1.2488743772700002
ACH-001336,-1.7125366285299999
ACH-001340,-1.11807496926
ACH-001346,-1.5163605606600001
ACH-001353,-1.76881952377
ACH-001354,-0.08723737478679999
ACH-001367,-1.1052143623200001
ACH-001368,-0.0982735585281
ACH-001374,-0.798070263749
ACH-001375,-0.532559486139
ACH-001377,-0.362058296581
ACH-001380,-0.524676354911
ACH-001391,-0.199796695671
ACH-001407,-1.44157599821
ACH-001408,-1.7086082596799999
ACH-001413,-0.28908340016999995
ACH-001430,-1.13794602376
ACH-001431,-0.32329065461
ACH-001450,-0.728268142447
ACH-001496,-1.39312631412
ACH-001500,-0.9846542111799998
ACH-001521,-0.405314453671
ACH-001523,-0.31112772323000004
ACH-001532,-0.9190208878139999
ACH-001536,-1.2560403471600001
ACH-001550,-0.891687806073
ACH-001552,-0.25709227101
ACH-001554,-0.610559320012
ACH-001645,-0.490302810646
ACH-001654,-0.19048301689
ACH-001715,-1.9761408805900003
ACH-001735,-1.05328373936
ACH-001736,-1.1298082166399999
ACH-001737,-0.45882355997900004
ACH-001740,-1.37547136691
ACH-001745,-1.4910624883
ACH-001750,-0.930420279799
ACH-001765,-1.31470441236
ACH-001956,-0.7706173441230001
ACH-001957,-0.7043789228389999
