,DepMap_ID
2760,ACH-000009
36551,ACH-000108
59290,ACH-000196
59291,ACH-000196
163321,ACH-000486
186304,ACH-000545
209349,ACH-000595
209350,ACH-000595
209351,ACH-000595
209352,ACH-000595
269704,ACH-000714
289597,ACH-000751
298549,ACH-000766
298550,ACH-000766
487230,ACH-000924
499852,ACH-000930
505249,ACH-000933
531996,ACH-000943
536806,ACH-000945
545204,ACH-000948
547656,ACH-000949
558551,ACH-000953
812630,ACH-000993
822334,ACH-000994
822335,ACH-000994
841259,ACH-000996
915499,ACH-001081
939597,ACH-001162
952706,ACH-001233
982090,ACH-001368
996938,ACH-001412
1049588,ACH-001610
1116052,ACH-002164
1119073,ACH-002166
1122978,ACH-002174
1125961,ACH-002178
1134660,ACH-002199
1182427,ACH-002279
