,DNAI1 (27019)
ACH-000004,-0.019456450636700002
ACH-000007,-0.0512378364394
ACH-000009,-0.413999478155
ACH-000011,-0.16904378609200002
ACH-000012,-0.0036129874658000004
ACH-000013,-0.016507466229399997
ACH-000014,-0.16987730682799998
ACH-000015,-0.135318791635
ACH-000017,0.026845788867599998
ACH-000018,0.0568185284568
ACH-000019,-0.22281380517299998
ACH-000021,-0.21558756171500001
ACH-000022,-0.0927241454445
ACH-000025,-0.0266411178622
ACH-000028,-0.167636232326
ACH-000030,-0.168160992054
ACH-000035,-0.18291676265
ACH-000036,-0.127861182799
ACH-000037,-0.20733202311
ACH-000039,-0.139712623751
ACH-000040,-0.121473264029
ACH-000041,-0.09139266029269999
ACH-000042,-0.297323213827
ACH-000045,-0.023763139964099997
ACH-000047,-0.0545269630449
ACH-000052,-0.127096079767
ACH-000053,-0.10175356602
ACH-000054,-0.08175962481339999
ACH-000055,-0.212500430801
ACH-000060,0.0293377790779
ACH-000067,0.0011926518710799999
ACH-000070,-0.09724814558089999
ACH-000075,0.08349079052889999
ACH-000078,-0.11302048589000002
ACH-000082,0.045389534145800006
ACH-000085,-0.0680905227878
ACH-000086,0.12438810480599999
ACH-000087,-0.0928397434953
ACH-000092,-0.120411511732
ACH-000095,-0.08853551461100001
ACH-000097,-0.056095148127
ACH-000098,-0.166958583978
ACH-000099,-0.061397220031199996
ACH-000108,-0.10620833693800001
ACH-000113,-0.0138074496566
ACH-000115,0.104489234321
ACH-000116,0.0199781237514
ACH-000118,-0.26321969799899997
ACH-000120,-0.04675661518159999
ACH-000123,-0.144817777212
ACH-000127,-0.130664116321
ACH-000128,0.0818286022836
ACH-000132,0.07954073047389999
ACH-000133,-0.0324831936505
ACH-000137,-0.0990584732148
ACH-000138,-0.251665404379
ACH-000142,0.195542313166
ACH-000143,-0.0700174783313
ACH-000146,-0.19097181440900002
ACH-000148,-0.142921639918
ACH-000150,-0.0385069672363
ACH-000152,0.20041392627500001
ACH-000153,-0.287437861638
ACH-000159,-0.0436532708863
ACH-000160,0.014375836151700001
ACH-000163,-0.119142777962
ACH-000167,-0.026026608397599998
ACH-000168,-0.149030593518
ACH-000169,-0.0329035815388
ACH-000178,-0.12619110583100002
ACH-000182,-0.208697386764
ACH-000183,0.0142458359473
ACH-000188,-0.06206272846
ACH-000189,-0.29954383314599997
ACH-000190,-0.178591660356
ACH-000198,-0.0834051733737
ACH-000204,-0.207944857507
ACH-000206,-0.00100956623467
ACH-000207,-0.310337444267
ACH-000211,-0.0649401470713
ACH-000215,-0.167956961382
ACH-000221,-0.307149399537
ACH-000222,-0.225195755592
ACH-000223,0.07148878191869999
ACH-000226,-0.07771342123060002
ACH-000227,0.115969496516
ACH-000228,-0.019557497754099998
ACH-000231,-0.00647040826499
ACH-000232,0.0205813543891
ACH-000233,-0.0383464352219
ACH-000234,-0.0103336713517
ACH-000235,-0.163883713482
ACH-000237,-0.100858922694
ACH-000238,-0.117564353767
ACH-000243,-0.110201397011
ACH-000244,0.24961409090999997
ACH-000246,-0.228533802562
ACH-000248,0.0633607493401
ACH-000250,-0.0608092754149
ACH-000251,0.0862683466344
ACH-000253,0.00523459779193
ACH-000255,-0.230440013422
ACH-000256,-0.13863242365800002
ACH-000257,-0.257990888135
ACH-000258,-0.304739445714
ACH-000259,-0.115902803951
ACH-000260,-0.0475795465823
ACH-000261,-0.121315579893
ACH-000262,0.09528324332049999
ACH-000263,-0.00702656187193
ACH-000264,-0.10549583501599999
ACH-000265,-0.265265063896
ACH-000266,-0.116885936026
ACH-000272,-0.0853208143208
ACH-000273,0.0356726112841
ACH-000274,-0.00385642310925
ACH-000277,0.00112221917545
ACH-000278,-0.308547483971
ACH-000279,0.012731299579900001
ACH-000280,-0.257463465489
ACH-000281,0.0140548391666
ACH-000288,-0.00688305121317
ACH-000291,-0.154183496391
ACH-000293,0.0316721835294
ACH-000294,-0.178851194179
ACH-000295,0.177980171685
ACH-000296,-0.0192231046697
ACH-000302,-0.135622328423
ACH-000304,-0.131212935023
ACH-000307,-0.261898246359
ACH-000308,-0.0807534027775
ACH-000310,-0.0397208841091
ACH-000311,0.0613412792736
ACH-000312,-0.161670677169
ACH-000315,-0.0844095465415
ACH-000316,-0.179772660236
ACH-000317,-0.150354208157
ACH-000318,-0.2151851361
ACH-000319,-0.0060733087982899996
ACH-000320,-0.160253022579
ACH-000322,-0.131474122052
ACH-000323,-0.059999098214499995
ACH-000324,-0.21938898111900001
ACH-000329,0.052938330167199996
ACH-000330,-0.2498839844
ACH-000331,-0.0384685016927
ACH-000332,-0.0776577673722
ACH-000334,-0.08830198296189999
ACH-000335,0.00076111326432
ACH-000336,0.0466792471086
ACH-000337,-0.384810460944
ACH-000339,-0.184677624736
ACH-000341,0.0595543545639
ACH-000348,-0.160504504918
ACH-000350,0.032169684938500004
ACH-000352,-0.18111460866700002
ACH-000356,0.0528070267989
ACH-000361,-0.148329158285
ACH-000362,-0.06367802129990001
ACH-000363,-0.13128421234999998
ACH-000364,-0.350565481363
ACH-000365,-0.12201788566400001
ACH-000366,-0.19118788586599997
ACH-000368,0.0151247879021
ACH-000374,-0.204503929738
ACH-000375,-0.00831986429506
ACH-000376,-0.09753552018860001
ACH-000381,-0.345128227703
ACH-000383,-0.136252846926
ACH-000387,-0.303514621562
ACH-000389,-0.101165202742
ACH-000390,-0.320327475738
ACH-000393,0.029977628020200004
ACH-000395,-0.0642213342657
ACH-000397,-0.00544522574649
ACH-000401,0.0765235071752
ACH-000402,-0.111922637488
ACH-000403,0.028118627046799998
ACH-000404,-0.201627878538
ACH-000406,-0.208619224747
ACH-000407,-0.234749929239
ACH-000408,-0.381809992609
ACH-000410,-0.101007111477
ACH-000411,-0.0144263623349
ACH-000414,-0.0487828095551
ACH-000415,-0.00287688437776
ACH-000416,-0.0735817153535
ACH-000420,-0.0338029340389
ACH-000421,0.0027163006849499995
ACH-000424,-0.129221970144
ACH-000425,0.09764535085699999
ACH-000426,-0.27467535259
ACH-000427,0.0927253217223
ACH-000433,-0.0516815548224
ACH-000436,0.116800785768
ACH-000444,-0.229124949052
ACH-000445,-0.111273810337
ACH-000448,-0.0823603385867
ACH-000450,0.08454867245339999
ACH-000452,-0.09544591956460001
ACH-000454,0.158442949991
ACH-000458,0.023209658335199997
ACH-000459,-0.19472466408300002
ACH-000460,-0.04727673491690001
ACH-000461,0.044737831628800004
ACH-000463,-0.053566438350900004
ACH-000464,0.0834369736679
ACH-000466,-0.0905170879129
ACH-000467,0.0693934089493
ACH-000468,0.006977460849100001
ACH-000469,-0.0334216040229
ACH-000470,0.13739127379000002
ACH-000471,-0.13143840779000002
ACH-000472,-0.06502895394159999
ACH-000473,0.21280805634599997
ACH-000475,-0.13933886902999998
ACH-000476,-0.08801222515450001
ACH-000477,-0.0839060663508
ACH-000480,0.08646111958410001
ACH-000481,-0.10991682303099999
ACH-000483,-0.133507934829
ACH-000484,-0.32713127481800003
ACH-000485,-0.22593201653099998
ACH-000486,-0.12303966395199999
ACH-000487,-0.138973678367
ACH-000488,-0.05562415715459999
ACH-000490,-0.168371730311
ACH-000491,-0.300753495663
ACH-000495,0.0670626220292
ACH-000496,-0.0898085102578
ACH-000499,-0.063620287348
ACH-000500,-0.0947977323346
ACH-000502,-0.09752131424360001
ACH-000503,0.018427714254400002
ACH-000505,0.0838041129418
ACH-000507,-0.20246811625100003
ACH-000510,-0.116880783674
ACH-000511,-0.10529107176300001
