,OR4C16 (219428)
ACH-000004,-0.216845198507
ACH-000007,-0.40755807387299997
ACH-000009,-0.0971290999472
ACH-000011,-0.27322873604200004
ACH-000012,-0.203988758272
ACH-000013,-0.0524270116149
ACH-000014,0.0217720334615
ACH-000015,-0.15998614432
ACH-000017,-0.0366683955382
ACH-000018,-0.0600039886217
ACH-000019,-0.269717870042
ACH-000021,-0.298776139053
ACH-000022,-0.133179890225
ACH-000025,-0.158760298662
ACH-000028,-0.319118671872
ACH-000030,-0.225765132339
ACH-000035,-0.13795644593
ACH-000036,-0.210932902108
ACH-000037,-0.297655488726
ACH-000039,-0.612313326446
ACH-000040,-0.208483794768
ACH-000041,0.126798397171
ACH-000042,-0.250173558659
ACH-000045,-0.0182492954232
ACH-000047,0.0220017007142
ACH-000052,-0.17529041128400003
ACH-000053,-0.257875769928
ACH-000054,-0.220694047486
ACH-000055,-0.505478811903
ACH-000060,-0.13360216184499998
ACH-000067,-0.411707092744
ACH-000070,-0.323324675365
ACH-000075,-0.297702382306
ACH-000078,-0.371831992941
ACH-000082,-0.423249619731
ACH-000085,-0.004986749713
ACH-000086,-0.315899089746
ACH-000087,0.208749585204
ACH-000092,-0.20484436869000003
ACH-000095,-0.310950212652
ACH-000097,-0.366934571416
ACH-000098,-0.0417817114772
ACH-000099,-0.315183542975
ACH-000108,-0.311075502552
ACH-000113,-0.257292093949
ACH-000115,-0.04501276332140001
ACH-000116,-0.0723644383303
ACH-000118,-0.280477980578
ACH-000120,0.0655756669044
ACH-000123,-0.24125650486900002
ACH-000127,-0.12630361676
ACH-000128,-0.0316608064762
ACH-000132,-0.652409878976
ACH-000133,-0.18651454979
ACH-000137,-0.227000817338
ACH-000138,-0.1236828468
ACH-000142,-0.204010057042
ACH-000143,-0.0181418194557
ACH-000146,-0.195858554457
ACH-000148,-0.06894373554269999
ACH-000150,-0.299005210992
ACH-000152,-0.08809486340320001
ACH-000153,-0.494888043188
ACH-000159,-0.432195219247
ACH-000160,-0.107163520342
ACH-000163,0.0628553422161
ACH-000167,0.055749856022699995
ACH-000168,-0.0261821211132
ACH-000169,-0.3101157853
ACH-000178,-0.343749395608
ACH-000182,-0.262731436699
ACH-000183,-0.33485341960299997
ACH-000188,-0.18406538973099998
ACH-000189,-0.478059001354
ACH-000190,-0.342931950538
ACH-000198,-0.127310827521
ACH-000204,-0.23550744272399998
ACH-000206,-0.201994401247
ACH-000207,-0.409254540743
ACH-000211,-0.40664397889700005
ACH-000215,-0.115420200426
ACH-000221,-0.0424269507575
ACH-000222,-0.22380474642499998
ACH-000223,-0.45508065761600003
ACH-000226,-0.474821321683
ACH-000227,-0.263044910766
ACH-000228,-0.243408987776
ACH-000231,-0.268134237989
ACH-000232,-0.0997193239818
ACH-000233,-0.123389756086
ACH-000234,-0.16242837223
ACH-000235,-0.173091347328
ACH-000237,-0.15947688457599998
ACH-000238,-0.055629832275800005
ACH-000243,-0.27504875787599997
ACH-000244,-0.16462061162699998
ACH-000246,-0.000305360169927
ACH-000248,-0.16822941375300002
ACH-000250,-0.12759554465
ACH-000251,0.24355252382599998
ACH-000253,-0.0785979027112
ACH-000255,0.0333230050471
ACH-000256,-0.52340256582
ACH-000257,-0.47257042752800005
ACH-000258,-0.0342375403457
ACH-000259,-0.155696236357
ACH-000260,-0.12947951061
ACH-000261,-0.290675581315
