,PHYHIP (9796)
ACH-000004,-0.07513937642360001
ACH-000007,-0.0157762838744
ACH-000009,0.17009263380999998
ACH-000011,-0.0355662852194
ACH-000012,0.0696578511272
ACH-000013,0.119405330582
ACH-000014,-0.06367070649869999
ACH-000015,0.111574629058
ACH-000017,0.0538779080033
ACH-000018,0.125367120919
ACH-000019,-0.106332820027
ACH-000021,0.138183960186
ACH-000022,0.0561769879244
ACH-000025,-0.0935190597116
ACH-000028,0.07627224706210001
ACH-000030,0.0677848224665
ACH-000035,-0.0255953842122
ACH-000036,-0.111157631677
ACH-000037,0.051784259485999996
ACH-000039,0.238310194441
ACH-000040,0.00110214206406
ACH-000041,0.007885831623880001
ACH-000042,0.10829473740000001
ACH-000045,-0.197250124955
ACH-000047,-0.0112863873355
ACH-000052,-0.029346528928
ACH-000053,0.17462583414000002
ACH-000054,0.0251578064003
ACH-000055,-0.0917881668567
ACH-000060,0.0358987899304
ACH-000067,0.257604397824
ACH-000070,-0.12040856451500001
ACH-000075,0.0306597699269
ACH-000078,0.131650342123
ACH-000082,-0.0155552577926
ACH-000085,-0.11461028638199999
ACH-000086,0.126950917095
ACH-000087,0.15196023547700002
ACH-000092,-0.106236123608
ACH-000095,0.14921132487400002
ACH-000097,0.0516446766093
ACH-000098,0.18399875939399998
ACH-000099,0.100463027921
ACH-000108,-0.0243429581195
ACH-000113,-0.06686269817580001
ACH-000115,0.20045815535300002
ACH-000116,0.05803471736
ACH-000118,0.10971375140900001
ACH-000120,0.00412650462759
ACH-000123,-0.0573593523837
ACH-000127,-0.053753714735699995
ACH-000128,0.16637424603
ACH-000132,0.0338503023392
ACH-000133,0.111127190875
ACH-000137,0.03559104432369999
ACH-000138,0.154126856723
ACH-000142,0.16669334083100001
ACH-000143,-0.0076189309894099996
ACH-000146,0.0756111636222
ACH-000148,0.0192435807316
ACH-000150,0.00773711981584
ACH-000152,0.055583470777500005
ACH-000153,0.270781661723
ACH-000159,0.045448708450499996
ACH-000160,0.202336608376
