,PDE4D (5144)
ACH-000004,0.0497650618686
ACH-000007,-0.0486995859353
ACH-000009,0.032316953898999995
ACH-000011,0.228061715311
ACH-000012,0.081870824757
ACH-000013,0.0518278299362
ACH-000014,0.0532324452463
ACH-000015,-0.035139418105300003
ACH-000017,0.17102956063000002
ACH-000018,0.000607471342887
ACH-000019,0.12355046044500001
ACH-000021,-0.23726628391600002
ACH-000022,0.16233811400599998
ACH-000025,-0.111441789107
ACH-000028,-0.0178546672998
ACH-000030,-0.0168760125313
ACH-000035,0.129536095972
ACH-000036,0.0197194694526
ACH-000037,0.123239319176
ACH-000039,-0.300466839639
ACH-000040,0.144430227817
ACH-000041,0.008736593336620002
ACH-000042,-0.12472955797700001
ACH-000045,0.0727466145043
ACH-000047,0.060209917866599995
ACH-000052,0.14029119855900002
ACH-000053,-0.20491195599
ACH-000054,0.0402841242102
ACH-000055,0.07657917989910001
ACH-000060,-0.12193249357000001
ACH-000067,-0.315649334181
ACH-000070,0.108673723528
ACH-000075,-0.183111879872
ACH-000078,-0.130098159696
ACH-000082,0.124068972458
ACH-000085,0.33072860633900003
ACH-000086,0.0742727380872
ACH-000087,0.138341621328
ACH-000092,0.042637928877
ACH-000095,0.0375552326552
ACH-000097,0.0253993676645
ACH-000098,-0.194560366828
ACH-000099,-0.029759262998099997
ACH-000108,-0.048763148579099996
ACH-000113,-0.0845385246467
ACH-000115,0.09565907336969999
ACH-000116,0.013086329596500001
ACH-000118,0.07384508837460001
ACH-000120,0.08948800701710001
ACH-000123,-0.0435493479644
ACH-000127,0.0336982606838
ACH-000128,-0.06956645346819999
ACH-000132,-0.0697775841748
ACH-000133,-0.047391697274400006
ACH-000137,0.10790715944700001
ACH-000138,0.147939310474
ACH-000142,0.0827183247578
ACH-000143,0.0428780760654
ACH-000146,0.0263740784568
ACH-000148,0.06725514584459999
ACH-000150,-0.043017688832700005
ACH-000152,0.136053045683
ACH-000153,-0.239589875467
ACH-000159,0.0701426194669
ACH-000160,0.227211387583
ACH-000163,-0.160618665655
ACH-000167,0.183613372657
ACH-000168,0.207366665831
ACH-000169,0.058040833106899996
ACH-000178,0.00750704981706
ACH-000182,-0.12256566816299999
ACH-000183,-0.197316964943
ACH-000188,0.031063620016099996
ACH-000189,-0.029815642234200003
ACH-000190,-0.247468504567
ACH-000198,-0.0615841942011
ACH-000204,-0.119849168957
ACH-000206,-0.308631818864
ACH-000207,0.28486277506900004
ACH-000211,0.152412001839
ACH-000215,0.120060760076
