,FOSL2 (2355)
ACH-000706,-0.7837226115449999
ACH-000711,-0.11440696044000001
ACH-000713,0.07322473211910001
ACH-000714,-0.20273788446600002
ACH-000718,-0.26685333999
ACH-000720,-0.234879179907
ACH-000721,-0.18948583316300002
ACH-000724,-0.285098652476
ACH-000725,-0.638978681482
ACH-000732,-0.09587693932600001
ACH-000734,-0.08166298267639999
ACH-000735,0.0111029915274
ACH-000736,0.0944349158265
ACH-000738,-0.169836479497
ACH-000746,-0.228580061432
ACH-000747,-0.382150239165
ACH-000748,-0.289960502753
ACH-000753,0.0745765942471
ACH-000756,-0.20719044856199997
ACH-000757,-0.0658751711301
ACH-000758,-0.07658087511850001
ACH-000760,-0.314132759168
ACH-000763,-0.220996027131
ACH-000764,-0.15312785160999998
ACH-000765,-0.314401644954
ACH-000766,-0.106893194594
ACH-000767,-0.284411690638
ACH-000768,-0.593093518458
ACH-000769,-0.266808781197
ACH-000770,-0.143767087707
ACH-000771,-0.250446503591
ACH-000773,0.10406973475299999
ACH-000776,0.060386116830199996
ACH-000777,-0.12423550162699999
ACH-000778,-0.106586588664
ACH-000781,-0.107604686699
ACH-000782,-0.118551911871
ACH-000783,0.0110502978297
ACH-000784,-0.233930326746
ACH-000785,-0.23591984379
ACH-000787,-0.14144608407099998
ACH-000788,-0.27917820635400004
ACH-000791,-0.11248482982699999
ACH-000792,-0.26746238525800003
ACH-000794,-0.387783658198
ACH-000796,-0.360310107357
ACH-000799,-0.399885638231
ACH-000800,-0.8035225057969999
ACH-000802,-0.0970170044698
ACH-000804,-0.0170427875409
ACH-000805,-0.247417520684
ACH-000809,-0.42720484582199997
ACH-000810,-0.309030090944
ACH-000811,-0.280096281843
ACH-000817,0.196127362523
ACH-000819,-0.223385016943
ACH-000820,-0.164796295241
ACH-000821,0.0682371470305
ACH-000822,-0.252232836888
ACH-000823,-0.483815274418
ACH-000824,-0.218242053984
ACH-000827,-0.278171393788
ACH-000829,-0.11024139120899999
ACH-000831,-0.26651317488000004
ACH-000832,-0.22899495176600002
ACH-000833,-0.0450030877529
ACH-000834,-0.335709133848
ACH-000835,-0.287288408062
ACH-000836,-0.438698167323
ACH-000837,-0.5045804462210001
ACH-000838,-0.165578094338
ACH-000839,0.106314590402
ACH-000840,-0.08769553565760002
ACH-000841,-0.151304553362
ACH-000843,-0.19849034761599998
ACH-000846,-0.242702149021
ACH-000847,-0.0383364706444
ACH-000848,-0.225160345698
ACH-000849,-0.27481591515
ACH-000851,-0.471211650423
ACH-000855,-0.0670930054794
ACH-000856,-0.291197893135
ACH-000858,-0.16975648105
ACH-000859,-0.151643889296
ACH-000861,-0.00819201631
ACH-000862,-0.24119644592300002
ACH-000865,-0.18655440549600003
ACH-000866,-0.0795634110987
ACH-000867,-0.240308025525
ACH-000869,-0.173922017989
ACH-000872,-0.27965949260699996
ACH-000873,-0.199337714502
ACH-000876,-0.283024495188
ACH-000878,-0.329960233973
ACH-000880,-0.36150052639799996
ACH-000881,-0.269783935046
ACH-000882,-0.266132930574
ACH-000884,-0.254853925365
ACH-000885,-0.57986550071
ACH-000887,-0.123452553038
ACH-000888,-0.2654587503
ACH-000889,-0.134447653715
ACH-000890,-0.136161712109
ACH-000896,-0.16289814011499998
ACH-000898,-0.5153238282989999
ACH-000900,-0.0864524950838
ACH-000901,-0.09388026960930002
ACH-000905,-0.314190373783
ACH-000906,-0.20538556868799998
ACH-000907,-0.346087859198
ACH-000910,-0.372432726901
ACH-000911,-0.08913022168469999
ACH-000912,0.0914313493033
ACH-000913,-0.15502744782800001
ACH-000915,-0.0030118105055700005
ACH-000916,-0.37580084423
ACH-000917,-0.0502348527617
ACH-000921,-0.17894205378699998
ACH-000924,-0.42222468574600003
ACH-000926,-0.26751474118
ACH-000928,-0.272148646487
ACH-000929,-0.0960882212318
ACH-000932,-0.196887210614
ACH-000935,-0.146460796885
ACH-000936,-0.22673041969799998
ACH-000937,-0.15765937959
ACH-000938,-0.05965799759859999
ACH-000939,-0.22813723760200003
ACH-000941,-0.0430523253247
ACH-000943,-0.12917450501
ACH-000946,-0.117297747796
ACH-000947,-0.165849426155
ACH-000948,-0.737653493257
ACH-000950,-0.331076767511
ACH-000953,-0.0534427954339
ACH-000957,0.036729115767
ACH-000958,-0.11081634835000001
ACH-000960,-0.019752010188400004
ACH-000963,-0.314927824491
ACH-000968,-0.011689362435700002
ACH-000969,-0.295058436844
ACH-000973,-0.166645970339
ACH-000974,-0.269297070282
ACH-000975,-0.17977853077300002
ACH-000976,-0.21217207335299998
ACH-000978,-0.225716079433
ACH-000980,-0.228356449306
ACH-000984,-0.067815413359
ACH-000986,-0.253172684157
ACH-000988,-0.11762095624600001
ACH-000993,-0.938009133186
ACH-000994,-0.0803057842863
ACH-000996,-0.0791461714403
ACH-001001,-0.38663625064
ACH-001020,-0.610714623727
ACH-001028,-0.103747623323
ACH-001031,-0.08072372760680001
ACH-001038,-0.126840856093
ACH-001048,-0.156568506513
ACH-001050,-0.387098336307
ACH-001053,-0.246007772642
ACH-001054,-0.050550788048800005
ACH-001061,-0.19759794251899998
ACH-001067,-0.246610774917
ACH-001075,-0.07496844
ACH-001096,-0.683375883383
ACH-001128,0.10251247391799999
ACH-001134,-0.174588002243
ACH-001151,-0.234445137905
ACH-001163,-0.345413837641
ACH-001164,-0.40296620555600005
ACH-001173,-0.19175007229899999
ACH-001183,-0.404205848579
ACH-001184,-0.16701975314200002
ACH-001190,-0.134273019883
ACH-001192,-0.284453007729
ACH-001193,-0.22581392688299998
ACH-001196,-0.13146007511399999
ACH-001197,-0.313139187827
ACH-001205,-0.18545858844000002
ACH-001211,0.0847800042348
ACH-001212,-0.35532692752800005
ACH-001228,-0.493080967016
ACH-001232,0.0751434933221
ACH-001239,-0.21579611804499998
ACH-001274,-0.057316977981900004
ACH-001275,-0.156374029201
ACH-001277,-0.152979841267
ACH-001278,-0.124726278596
ACH-001280,-0.0684710221501
ACH-001283,-0.09713695232760002
ACH-001289,-0.021135908657499997
ACH-001295,-0.243920939906
ACH-001300,-0.15536310611600002
ACH-001301,-0.46472884768100003
ACH-001302,-0.194919456478
ACH-001303,-0.437762421949
ACH-001306,-0.00140897908074
ACH-001318,-0.220285244976
ACH-001322,-0.0784947089981
ACH-001328,-0.27989275745700004
ACH-001332,-0.346088015029
ACH-001333,-0.319702811239
ACH-001336,-0.164815408676
ACH-001340,-0.752025165417
ACH-001346,-0.285921996621
ACH-001353,-0.17787046993900002
ACH-001354,-0.151378709796
ACH-001367,-0.213819530566
ACH-001368,-0.0132748662129
ACH-001374,-0.0728887278329
ACH-001375,0.0239509966696
ACH-001377,-0.294523695523
ACH-001380,-0.18027631946400002
ACH-001391,-0.157912712854
ACH-001407,-0.27533093819000004
ACH-001408,-0.28919060759599996
ACH-001413,-0.044298968081400006
ACH-001430,-0.0688481743354
ACH-001431,-0.0908559029698
ACH-001450,-0.357627646117
ACH-001496,-0.173151038715
ACH-001500,-0.21792642890799999
ACH-001521,-0.32183692398
ACH-001523,-0.158274571433
ACH-001532,-0.18792290902
ACH-001536,0.410398453064
ACH-001550,-0.214530324388
ACH-001552,-0.212479381675
ACH-001554,-0.187557385181
ACH-001645,-0.263724342651
ACH-001654,-0.24300911369199998
ACH-001715,0.0626247044735
ACH-001735,-0.00165281765807
ACH-001736,0.000388838651013
ACH-001737,0.263092914877
ACH-001740,-0.0946643683775
ACH-001745,-0.132511424292
ACH-001750,-0.249380621754
ACH-001765,-0.0444462821871
ACH-001956,-0.0798108739155
ACH-001957,-0.28447192272300004
