,BPIFB3 (359710)
ACH-000004,-0.474176621684
ACH-000007,-0.031182279374
ACH-000009,-0.292063024923
ACH-000011,-0.06558897235609999
ACH-000012,-0.17844602342500002
ACH-000013,-0.15851654604499998
ACH-000014,-0.223178812741
ACH-000015,-0.12404210380999998
ACH-000017,-0.0200379727245
ACH-000018,-0.25963531640299997
ACH-000019,-0.212509390114
ACH-000021,-0.18916404958
ACH-000022,-0.17107202546
ACH-000025,-0.21843481425500003
ACH-000028,-0.276626212876
ACH-000030,-0.259962444657
ACH-000035,-0.421407027022
ACH-000036,-0.13094120471100001
ACH-000037,-0.126449785878
ACH-000039,-0.0680808351977
ACH-000040,-0.136017156866
ACH-000041,-0.18046889641
ACH-000042,-0.24802357491399998
ACH-000045,-0.177663110898
ACH-000047,-0.247407733013
ACH-000052,-0.23270961521400002
ACH-000053,-0.295489562436
ACH-000054,-0.228937266495
ACH-000055,-0.398228139783
ACH-000060,-0.150144368542
ACH-000067,-0.16834314807599998
ACH-000070,-0.34413470000699997
ACH-000075,-0.0504297162794
ACH-000078,-0.40486243553900003
ACH-000082,-0.174419144943
ACH-000085,-0.07104122412389999
ACH-000086,-0.29108633593
ACH-000087,-0.0063689446201099995
ACH-000092,-0.266063690092
ACH-000095,-0.23902603062199998
ACH-000097,-0.21417530557300002
ACH-000098,0.03501976423119999
ACH-000099,-0.177759936384
ACH-000108,-0.327942303364
ACH-000113,-0.232560284811
ACH-000115,-0.46842806136200005
ACH-000116,-0.196773109958
ACH-000118,-0.249183340457
ACH-000120,-0.318604001491
ACH-000123,-0.226455166688
ACH-000127,-0.026594220381800003
ACH-000128,-0.0996329012751
ACH-000132,-0.215427719004
ACH-000133,-0.325871307953
ACH-000137,-0.17938490337000002
ACH-000138,-0.19832430833200002
ACH-000142,-0.048829822361500005
ACH-000143,-0.258490108817
ACH-000146,-0.323266699289
ACH-000148,-0.19785230899999998
ACH-000150,-0.19173074375399998
ACH-000152,-0.346660136558
ACH-000153,-0.18888243290399997
ACH-000159,-0.16015554225
ACH-000160,-0.08702608544089999
ACH-000163,-0.341363773008
ACH-000167,0.00929679755148
ACH-000168,-0.123111559335
ACH-000169,-0.33999936122
ACH-000178,-0.157345794429
ACH-000182,-0.198410512295
ACH-000183,-0.132742585762
ACH-000188,-0.24625596233000002
ACH-000189,-0.487642650769
ACH-000190,-0.16742216443900002
ACH-000198,-0.151291455262
ACH-000204,-0.375317516777
ACH-000206,-0.17390954430199998
ACH-000207,-0.46953011715099996
ACH-000211,-0.11693141097000001
ACH-000215,-0.21454814698600003
ACH-000221,-0.27597981252
ACH-000222,-0.130899634241
ACH-000223,-0.10044235267000001
ACH-000226,-0.19405722858399999
ACH-000227,-0.25222257224
ACH-000228,-0.0954232040516
ACH-000231,-0.195484410843
ACH-000232,-0.173971072021
ACH-000233,-0.110781355908
ACH-000234,-0.24764554418
ACH-000235,-0.251526798475
ACH-000237,-0.307212601757
ACH-000238,-0.08052502291710001
ACH-000243,-0.274573759448
ACH-000244,-0.161543464413
ACH-000246,-0.14157454867900002
ACH-000248,-0.0457179226434
ACH-000250,-0.265188452725
ACH-000251,-0.133846275899
ACH-000253,-0.0718693912504
ACH-000255,-0.485026712746
ACH-000256,-0.173644277346
ACH-000257,-0.392655860198
ACH-000258,-0.25024530113000004
ACH-000259,-0.403628180964
ACH-000260,-0.338319308934
ACH-000261,-0.23650218124400002
ACH-000262,-0.100622971779
ACH-000263,-0.171610405728
ACH-000264,-0.20378674855099999
ACH-000265,-0.19344771166900002
ACH-000266,-0.151596154257
ACH-000272,-0.266007841423
ACH-000273,-0.218171903989
ACH-000274,-0.35619305004699997
ACH-000277,-0.248519622485
ACH-000278,-0.162310264648
ACH-000279,-0.09664846393729999
ACH-000280,-0.299202021951
ACH-000281,-0.217527874824
ACH-000288,-0.13443657627900002
ACH-000291,-0.293999164168
ACH-000293,-0.172766811111
ACH-000294,-0.27979227350499997
ACH-000295,0.16359765577
ACH-000296,-0.424649267514
ACH-000302,-0.11375319923499999
ACH-000304,-0.138105378324
ACH-000307,-0.140868197874
ACH-000308,-0.097448462968
ACH-000310,-0.520995531712
ACH-000311,-0.325320340195
ACH-000312,-0.27345242551300003
ACH-000315,-0.000855941265831
ACH-000316,-0.0572216888191
ACH-000317,-0.254237700482
ACH-000318,-0.18430557908700002
ACH-000319,-0.148641883299
ACH-000320,-0.329451977951
ACH-000322,-0.0034805523646300003
ACH-000323,-0.213383486363
ACH-000324,-0.294873038276
ACH-000329,-0.245777974742
ACH-000330,-0.271156854419
ACH-000331,-0.192051279839
ACH-000332,-0.276895494473
ACH-000334,-0.184507654951
ACH-000335,-0.277411014637
ACH-000336,-0.047046679573300006
ACH-000337,-0.171941462977
ACH-000339,0.027020490354299997
ACH-000341,-0.160411449428
ACH-000348,-0.175705204236
ACH-000350,-0.235311417488
ACH-000352,-0.36518528139399997
ACH-000356,-0.0160757282879
ACH-000361,-0.123786503543
ACH-000362,-0.2612542797
ACH-000363,-0.169055194403
ACH-000364,-0.111807587568
ACH-000365,-0.0964205733999
ACH-000366,-0.16184996885199998
ACH-000368,-0.299571329031
ACH-000374,-0.242243150369
ACH-000375,-0.16101946528
ACH-000376,-0.295096801784
ACH-000381,-0.268520967736
ACH-000383,-0.006310088134359999
ACH-000387,-0.287713861301
ACH-000389,-0.0801857856317
ACH-000390,-0.0915548907162
ACH-000393,-0.21748361107500003
ACH-000395,-0.093356076785
ACH-000397,-0.173976354716
ACH-000401,-0.380129141149
ACH-000402,0.41990447756800003
ACH-000403,-0.33523510513300003
ACH-000404,-0.272532735263
ACH-000406,-0.221088016741
ACH-000407,-0.38861324379100004
ACH-000408,-0.33454486488699997
ACH-000410,-0.296482918312
ACH-000411,-0.297930079305
ACH-000414,-0.22600529919100001
ACH-000415,-0.223473470346
ACH-000416,-0.0662551868927
ACH-000420,-0.319291816133
ACH-000421,-0.162088615676
ACH-000424,-0.203448717493
ACH-000425,-0.243218722658
ACH-000426,-0.301474286669
ACH-000427,-0.0236193250075
ACH-000433,-0.258302681274
ACH-000436,-0.287060054656
ACH-000444,-0.207376047806
ACH-000445,-0.029917182380400004
ACH-000448,-0.263232373267
ACH-000450,-0.34957084456299997
ACH-000452,-0.154399416059
ACH-000454,-0.0803974432306
ACH-000458,-0.0560729964767
ACH-000459,-0.30972290354000004
ACH-000460,-0.16908134101599998
ACH-000461,-0.0685088698307
ACH-000463,-0.304928896986
ACH-000464,-0.14409667721
ACH-000466,-0.185623822856
ACH-000467,-0.30881345014600003
ACH-000468,-0.330807128708
ACH-000469,-0.254338400231
ACH-000470,-0.39273597492299994
ACH-000471,-0.426922783197
ACH-000472,-0.158080994974
ACH-000473,-0.21211623448699998
ACH-000475,-0.23020482522500002
ACH-000476,-0.237853387173
ACH-000477,-0.133485905638
ACH-000480,-0.448387301413
ACH-000481,-0.225088223211
ACH-000483,-0.11608795667999999
ACH-000484,0.08885768827130001
ACH-000485,-0.249946418883
ACH-000486,-0.05620385904019999
ACH-000487,-0.297631941764
ACH-000488,-0.18704596829300002
ACH-000490,-0.275236436728
ACH-000491,-0.40452049660800005
ACH-000495,-0.146047672305
ACH-000496,-0.44835091816399997
ACH-000499,-0.301839617955
ACH-000500,-0.08099726720110001
ACH-000502,-0.261673662858
ACH-000503,-0.0206309258503
ACH-000505,-0.258773043149
ACH-000507,-0.15519992152999998
ACH-000510,-0.438044670714
ACH-000511,-0.231691777099
ACH-000512,-0.267699900294
ACH-000516,-0.290936547265
ACH-000517,-0.21874100360399998
ACH-000518,-0.24650882666299997
ACH-000520,-0.38298746019599994
ACH-000521,-0.35188895338
ACH-000522,-0.307865016188
ACH-000524,-0.212395899233
ACH-000527,-0.258024405683
ACH-000528,-0.169299589356
ACH-000537,-0.20958415979699999
ACH-000541,-0.320960870687
ACH-000542,-0.15225894762599998
ACH-000544,-0.158418560026
ACH-000545,-0.164257923258
ACH-000547,-0.436235052423
ACH-000548,-0.15955515622400002
ACH-000549,-0.0820629675236
ACH-000550,-0.0673706332049
ACH-000552,-0.285672142693
ACH-000556,-0.18373823679
ACH-000557,-0.2766690025
ACH-000570,-0.207872063996
ACH-000571,-0.08837743319869999
ACH-000573,-0.283644598425
ACH-000576,-0.0655012775636
ACH-000580,-0.154452648972
ACH-000584,-0.22567931104400002
ACH-000585,-0.0648589291278
ACH-000588,-0.39154031567
ACH-000589,-0.347948352562
ACH-000591,-0.295921818346
ACH-000593,-0.152973367373
ACH-000600,-0.515306001825
ACH-000601,-0.196462159626
ACH-000604,-0.341372465002
ACH-000605,-0.11373762483899999
ACH-000606,-0.136255444671
ACH-000608,-0.116749214607
ACH-000614,-0.33524828090799996
ACH-000616,-0.0635519364127
ACH-000618,-0.157835026737
ACH-000619,-0.209181908482
ACH-000620,-0.22665485820700002
ACH-000621,-0.023423167165599997
ACH-000622,-0.18474293325599997
ACH-000623,-0.271001706627
ACH-000624,-0.11952067816400001
ACH-000627,-0.265515306091
ACH-000630,-0.18247745463799997
ACH-000632,-0.16492396462300002
ACH-000633,-0.26505207091899996
ACH-000637,0.015365053733700002
ACH-000638,-0.318495868508
ACH-000646,-0.316243462624
ACH-000647,-0.0934904067938
ACH-000648,-0.267195215619
ACH-000649,-0.28096005031599997
ACH-000651,-0.346405201998
ACH-000652,0.10804871723099999
ACH-000653,-0.280868187787
ACH-000657,-0.185548912225
ACH-000658,-0.20166576530400002
ACH-000661,-0.317474745651
ACH-000662,-0.0988439446662
ACH-000663,-0.332572432148
ACH-000665,-0.287840741691
ACH-000671,-0.310317661086
ACH-000673,-0.19895428784299998
ACH-000676,-0.0650454388445
ACH-000677,-0.301476878294
ACH-000681,-0.268322505487
ACH-000682,-0.26760508527
ACH-000683,-0.30860413017099997
ACH-000684,-0.398283360221
ACH-000688,-0.24406985661400002
ACH-000693,-0.208438606732
ACH-000694,-0.124266273309
ACH-000695,-0.142180509464
ACH-000696,-0.152029687879
ACH-000697,-0.177318308478
ACH-000699,-0.0888013390901
ACH-000701,-0.0502212592041
ACH-000706,-0.12644963898199998
ACH-000711,-0.167687715449
ACH-000713,-0.339283870569
ACH-000714,-0.530449390111
ACH-000718,-0.317206999652
ACH-000720,-0.246094953187
ACH-000721,-0.208665278208
ACH-000724,-0.150158181725
ACH-000725,-0.171596857318
ACH-000732,-0.34063906901600005
