,TFB1M (51106)
ACH-000243,-0.15226514037699998
ACH-000244,-0.173061620566
ACH-000246,-0.393675767083
ACH-000248,-0.42761047414700004
ACH-000250,-0.054491635199499996
ACH-000251,-0.7154497767460001
ACH-000253,-0.06681267594569999
ACH-000255,-0.410230621176
ACH-000256,-0.161261386971
ACH-000257,-0.542917054115
ACH-000258,-0.21343128640700001
ACH-000259,-0.5570230005569999
ACH-000260,-0.23571342969099998
ACH-000261,-0.0650124558763
ACH-000262,-0.210822082212
ACH-000263,-0.338230050285
ACH-000264,-0.25959665077599997
ACH-000265,-0.563574636664
ACH-000266,-0.23484163299000002
ACH-000272,-0.20268471554
ACH-000273,-0.277651405511
ACH-000274,-0.183397061679
ACH-000277,-0.21542345821800002
ACH-000278,-0.155480708323
ACH-000279,-0.7809092366429999
ACH-000280,-0.222419577679
ACH-000281,-0.320234083948
ACH-000288,-0.550310592824
ACH-000291,-0.392354882265
ACH-000293,-0.461185018617
ACH-000294,-0.150471519065
ACH-000295,-0.257894605722
ACH-000296,-0.0832121724353
ACH-000302,-0.17658311342
ACH-000304,-0.552165870594
ACH-000307,-0.25721119186700003
ACH-000308,-0.320751390348
ACH-000310,-0.27986473679900004
ACH-000311,-0.194184800121
ACH-000312,-0.342705662085
ACH-000315,-0.0498042949957
ACH-000316,-0.40820727685
ACH-000317,-0.507922165158
ACH-000318,-0.278112783684
ACH-000319,-0.138094548755
ACH-000320,-0.317343596486
ACH-000322,-0.209203874449
ACH-000323,-0.364508597098
ACH-000324,-0.148455396735
ACH-000329,-0.346637462228
ACH-000330,-0.26971937334699997
ACH-000331,-0.425921974585
ACH-000332,-0.0953886681326
ACH-000334,-0.0179361428848
ACH-000335,-0.593509400661
ACH-000336,-0.34305523229
ACH-000337,-0.18955843579
ACH-000339,-0.231865173023
ACH-000341,-0.115331231159
ACH-000348,-0.340403186579
ACH-000350,-0.333642269974
ACH-000352,-0.471279576325
ACH-000356,-0.313075873425
ACH-000361,-0.28824773091600003
ACH-000362,0.096070198428
ACH-000363,-0.06806573955
ACH-000364,-0.542684935933
ACH-000365,-0.35299640538000004
ACH-000366,-0.107737972496
ACH-000368,-0.336086683625
ACH-000374,-0.41164923
ACH-000375,-0.347309146396
ACH-000376,-0.772066748776
ACH-000381,-0.304414652441
ACH-000383,-0.264819782218
ACH-000387,-0.333821433367
ACH-000389,0.15273808230799998
ACH-000390,-0.425230934313
ACH-000393,-0.39739670774400004
ACH-000395,-0.130460852281
ACH-000397,-0.08086573874189999
ACH-000401,-0.380792586905
ACH-000402,-0.421064184373
ACH-000403,-0.276067933808
ACH-000404,-0.43358277102700005
ACH-000406,-0.316815106851
ACH-000407,-0.582750076078
ACH-000408,-0.62894393551
ACH-000410,-0.17566177019200002
ACH-000411,-0.156018288689
ACH-000414,-0.124030069967
ACH-000415,-0.510184770892
ACH-000416,-0.11576994623299999
ACH-000420,-0.298212679931
ACH-000421,-0.09458947704989999
ACH-000424,-0.326995465948
ACH-000425,-0.08471563848869999
ACH-000426,-0.027561573175
ACH-000427,-0.518751878558
ACH-000433,-0.38916076331999994
ACH-000436,-0.13127062253799998
ACH-000444,-0.24189470411800001
ACH-000445,-0.41121060352600003
ACH-000448,-0.262361465414
ACH-000450,-0.700043146265
ACH-000452,-0.29645880016
ACH-000454,-0.826880440103
ACH-000458,-0.660342960621
ACH-000459,-0.99547484934
ACH-000460,-0.37001920439
ACH-000461,-0.602781550654
ACH-000463,-0.08819356950099999
ACH-000464,-0.131190404618
ACH-000466,-0.422711591004
ACH-000467,-0.361081972603
ACH-000468,-0.41689984631800003
ACH-000469,-0.406245141141
ACH-000470,-0.234855419672
ACH-000471,-0.141803806674
ACH-000472,-0.184248674726
ACH-000473,-0.144107903313
ACH-000475,-0.288242786685
ACH-000476,-0.371564892734
ACH-000477,-0.376899715592
ACH-000480,-0.144811932926
ACH-000481,-0.185888077196
ACH-000483,-0.379054854679
ACH-000484,-0.154598516656
ACH-000485,-0.148812739019
ACH-000486,-0.373295653613
ACH-000487,-0.5133892499830001
ACH-000488,-0.839040735799
ACH-000490,-0.456994758865
ACH-000491,-0.483179383324
ACH-000495,-0.09386758665969999
ACH-000496,-0.216593711909
ACH-000499,-0.729840011133
ACH-000500,-0.237782694799
ACH-000502,-0.085733799572
ACH-000503,-0.676143518425
ACH-000505,-0.21622791233199998
ACH-000507,-0.533585429071
ACH-000510,-0.311027822196
ACH-000511,-0.142970324201
ACH-000512,-0.7661224747419999
ACH-000516,-0.0523636801842
ACH-000517,-0.196527569472
ACH-000518,-0.241561304133
ACH-000520,-0.133378025098
ACH-000521,-0.288257597194
ACH-000522,-0.368207001012
ACH-000524,-0.20404084096900002
ACH-000527,-0.149454350122
ACH-000528,-0.45379164180299997
ACH-000537,-0.530851559939
ACH-000541,-0.18133235691500002
ACH-000542,-0.174343178459
ACH-000544,-0.6415191616979999
ACH-000545,-0.523664141471
ACH-000547,-0.178957673757
ACH-000548,-0.16708008885700001
ACH-000549,-0.424791209342
ACH-000550,-0.349692650158
ACH-000552,-0.433526847534
ACH-000556,-0.34759903504199996
ACH-000557,0.00248309184001
ACH-000570,-0.412363901961
ACH-000571,-0.30461842707
ACH-000573,-0.125117110663
ACH-000576,0.0446602954091
ACH-000580,-0.181841205613
ACH-000584,-0.500812230782
ACH-000585,-0.17385661070300001
ACH-000588,-0.32027690293
ACH-000589,-0.431161615376
ACH-000591,-0.433036392588
ACH-000593,-0.191021154745
ACH-000600,-0.407920055825
ACH-000601,-0.589930758836
ACH-000604,-0.7618170547419999
ACH-000605,-0.507091854252
ACH-000606,-0.4398903792600001
ACH-000608,-0.319911316002
ACH-000614,-0.46406700466300005
ACH-000616,-0.112509708127
ACH-000618,-0.540663953359
ACH-000619,-0.191884057119
ACH-000620,-0.359811848627
ACH-000621,-0.238312303895
ACH-000622,-0.5320230165959999
ACH-000623,-0.313683574531
ACH-000624,-0.015995548721399997
ACH-000627,-0.339903120139
ACH-000630,-0.46141421906900004
ACH-000632,-0.292617725255
ACH-000633,-0.851769283332
ACH-000637,-0.250552438242
ACH-000638,-0.144693767467
ACH-000646,-0.275839322692
ACH-000647,-0.501843588161
ACH-000648,-0.290270198809
ACH-000649,-0.24003610988600002
ACH-000651,-0.721899226444
ACH-000652,-0.44427682533
ACH-000653,-0.43107269994900005
ACH-000657,-0.499474053034
ACH-000658,-0.36784771119099996
ACH-000661,-0.17330142714000002
ACH-000662,-0.458588429222
ACH-000663,-0.32780103057300003
ACH-000665,-0.074723612115
ACH-000671,-0.621149388253
ACH-000673,-0.004629166414270001
ACH-000676,-0.446238565114
ACH-000677,-0.507837452472
ACH-000681,-0.381817795101
ACH-000682,-0.37172855270099997
ACH-000683,-0.332250495797
ACH-000684,-0.5614904230960001
ACH-000688,-0.522223561161
ACH-000693,-0.8380536813699999
ACH-000694,-0.510974654931
ACH-000695,-0.30343060616900003
ACH-000696,-0.34443376192
ACH-000697,-0.655789487594
ACH-000699,-0.31547661110999997
ACH-000701,-0.4447484273100001
ACH-000706,-0.506731305966
ACH-000711,-0.182437907115
ACH-000713,-0.07625178763399999
ACH-000714,-0.0925381324477
ACH-000718,-0.350984330839
ACH-000720,-0.345651118775
ACH-000721,-0.258181236842
ACH-000724,-0.440198795197
ACH-000725,-0.630162408435
ACH-000732,-0.293919385326
ACH-000734,-0.739070371662
ACH-000735,-0.209646720518
ACH-000736,-0.22990693491500003
ACH-000738,-0.796873541214
ACH-000746,-0.588719863795
ACH-000747,-0.542795007536
ACH-000748,-0.00860345935009
ACH-000753,-0.384756668353
ACH-000756,-0.44540865651600003
ACH-000757,-0.530878242768
ACH-000758,-0.48853894515
ACH-000760,-0.6814385338510001
ACH-000763,-0.15836652841399998
ACH-000764,-0.305055608767
ACH-000765,-0.48909537142399995
ACH-000766,-0.14131784464000002
ACH-000767,-0.36123197440399996
ACH-000768,-0.234014386764
ACH-000769,-0.48990204473300003
ACH-000770,-0.21413874296
ACH-000771,-0.36819490510799996
ACH-000773,-0.0794405232087
ACH-000776,-0.348120205954
ACH-000777,-0.447702955686
ACH-000778,-0.473151870992
ACH-000781,-0.17675324248
ACH-000782,-0.054679342955900004
ACH-000783,-0.181921890704
ACH-000784,-0.804654807378
ACH-000785,-0.400637511546
ACH-000787,-0.403005325042
ACH-000788,-0.196894635578
ACH-000791,-0.171172765379
ACH-000792,-0.175410859741
ACH-000794,-0.42733012739799997
ACH-000796,-0.371921007985
ACH-000799,-0.334087407758
ACH-000800,-0.29270253699
ACH-000802,-0.5314101486289999
ACH-000804,-0.43367509779
ACH-000805,-0.40015603276199996
ACH-000809,-0.436805508669
ACH-000810,0.08542973740460001
ACH-000811,-0.195438633873
ACH-000817,-0.24002073631999998
ACH-000819,-0.483504617252
ACH-000820,-0.36125265478
ACH-000821,-0.17850398329
ACH-000822,-0.221961233004
ACH-000823,-0.470463799111
ACH-000824,-0.09898123202960002
ACH-000827,-0.014382585015
ACH-000829,-0.334734840108
ACH-000831,-0.604140280836
ACH-000832,-0.465821361973
ACH-000833,-0.57510116644
ACH-000834,-0.640264604235
ACH-000835,-0.320470721384
ACH-000836,-0.24286692739799998
ACH-000837,-0.472674145398
ACH-000838,0.164955566784
ACH-000839,-0.235092045668
ACH-000840,-0.105940467768
ACH-000841,-0.12158325192500001
ACH-000843,-0.6760707140109999
ACH-000846,-0.257270298888
ACH-000847,-0.6895295618089999
ACH-000848,-0.6036994400069999
ACH-000849,-0.535313058832
ACH-000851,-0.643041745234
ACH-000855,-0.50816695754
ACH-000856,-0.59357228231
ACH-000858,-0.648915261289
ACH-000859,-0.21879457794100002
ACH-000861,-0.5213917407590001
ACH-000862,-0.624886974875
ACH-000865,-0.414697886234
ACH-000866,-0.331566333225
ACH-000867,-0.124759495986
ACH-000869,-0.458604517721
ACH-000872,-0.269972524015
ACH-000873,-0.5472367255039999
ACH-000876,-0.399343632447
ACH-000878,-0.263737525915
ACH-000880,-0.0260281088521
ACH-000881,-0.0647556103483
ACH-000882,-0.44620265291199995
ACH-000884,-0.565055388575
ACH-000885,-0.360588520314
ACH-000887,-0.397959164409
ACH-000888,-0.240424693608
ACH-000889,-0.689033931567
ACH-000890,-0.219270102731
ACH-000896,-0.284165954982
ACH-000898,-0.241760353887
ACH-000900,-0.454515870089
ACH-000901,-0.243216471135
ACH-000905,-0.371285758457
ACH-000906,-0.6022208183950001
ACH-000907,-0.30712796993700003
ACH-000910,-0.482461151205
ACH-000911,-0.634672481884
ACH-000912,-0.31174912155400003
ACH-000913,-0.622102324543
ACH-000915,-0.7181345974760001
ACH-000916,-0.14577850409499998
ACH-000917,-0.379537594542
ACH-000921,-0.818180042033
ACH-000924,-0.656504960003
ACH-000926,-0.281681546175
ACH-000928,-0.140471795855
ACH-000929,-0.29174098303
ACH-000932,-0.375007500427
ACH-000935,-0.565493140083
ACH-000936,-0.550851999344
ACH-000937,-0.491376103189
ACH-000938,-0.315588909137
ACH-000939,-0.261698503279
ACH-000941,-0.41890816933799996
ACH-000943,-0.501668716711
ACH-000946,-0.34613562505999995
ACH-000947,-0.8531654940860001
ACH-000948,-0.35115853034500005
ACH-000950,-0.259337084369
ACH-000953,0.0806005954822
ACH-000957,-0.5074899414140001
ACH-000958,-0.152218381285
ACH-000960,-0.0570354313052
ACH-000963,-0.35596358727399996
ACH-000968,-0.7213613000669999
ACH-000969,-0.461786076003
ACH-000973,-0.47828570492600003
ACH-000974,-0.35607246420999994
ACH-000975,-0.48914194273
ACH-000976,-0.253719339057
ACH-000978,-0.331491245143
ACH-000980,-0.348063235986
ACH-000984,-0.545814733996
ACH-000986,-0.464759030206
ACH-000988,-0.135230495847
ACH-000993,-0.272837692421
ACH-000994,-0.357850713016
ACH-000996,-0.181267954322
ACH-001001,-0.9330731862649999
ACH-001020,0.115786265511
ACH-001028,-0.554322995796
ACH-001031,-0.285453470839
ACH-001038,-0.548055893276
ACH-001048,-0.329021754355
ACH-001050,-0.0977783696672
ACH-001053,-0.328263718834
ACH-001054,-0.536015130637
ACH-001061,-0.468155589887
ACH-001067,-0.293611319292
ACH-001075,-0.241119346777
ACH-001096,-0.483141563961
ACH-001128,-0.283265671876
ACH-001134,-0.242499956006
ACH-001151,-0.11181859727499999
ACH-001163,-0.408051250583
ACH-001164,-0.18133772411
ACH-001173,-0.577990222382
ACH-001183,-0.23794251997
ACH-001184,-0.239110752649
ACH-001190,-0.282934705297
ACH-001192,-0.298518159552
ACH-001193,-0.458929702701
ACH-001196,-0.169833434783
ACH-001197,-0.118200606294
ACH-001205,-0.18760803101799997
ACH-001211,-0.0390035143988
ACH-001212,-0.35726343323299997
ACH-001228,-0.21920447509500002
ACH-001232,-0.073997377304
ACH-001239,-0.5403118235909999
ACH-001274,-0.424172957962
ACH-001275,-0.37071614410899995
ACH-001277,-0.26515683471900003
ACH-001278,-0.27383964464899996
ACH-001280,-0.469410376187
ACH-001283,-0.229848867751
ACH-001289,-0.14648203274
ACH-001295,0.0219681679051
ACH-001300,-0.454563884934
ACH-001301,-0.158301125361
ACH-001302,-0.245405281818
ACH-001303,-0.211213774467
ACH-001306,-0.348872164093
ACH-001318,-0.460141313304
ACH-001322,-0.527477812163
ACH-001328,-0.19025538947099999
ACH-001332,-0.6628418835000001
ACH-001333,-0.509593160926
ACH-001336,-0.549962967354
ACH-001340,0.0023074265883200004
ACH-001346,-0.280365511729
ACH-001353,0.0558795592177
ACH-001354,-0.284937214183
ACH-001367,-0.612632728216
ACH-001368,-0.17905981229100001
ACH-001374,-0.25676930223
ACH-001375,-0.18316431036800002
ACH-001377,-0.29296827229
ACH-001380,-0.539217492528
ACH-001391,-0.24864826487599997
ACH-001407,-0.658829981396
ACH-001408,-0.19301097267099998
ACH-001413,-0.313023838503
ACH-001430,-0.41268988361500003
ACH-001431,-0.376621724727
ACH-001450,-0.825641228254
ACH-001496,-0.281875115825
ACH-001500,-0.489835758878
ACH-001521,-0.352011956858
ACH-001523,-0.447876797447
ACH-001532,-0.142702822283
ACH-001536,-0.23049839710499997
ACH-001550,-0.34043032868699996
ACH-001552,-0.487216794266
ACH-001554,-0.62259122176
ACH-001645,-0.191587559016
ACH-001654,-0.210534949899
ACH-001715,-0.19724972042599997
ACH-001735,0.0642332551039
ACH-001736,-0.25699215086399996
ACH-001737,-0.240086466419
ACH-001740,-0.119150014474
ACH-001745,-0.062366731672400005
ACH-001750,-0.47019027435599997
ACH-001765,-0.136212663936
ACH-001956,0.0465832416196
ACH-001957,-0.20025707457400002
