,GPI (2821)
ACH-000296,-0.447908733711
ACH-000302,-0.921682248128
ACH-000304,-0.328482582753
ACH-000307,-0.156566103506
ACH-000308,-0.11986693887399999
ACH-000310,-0.332725905803
ACH-000311,-0.163421085692
ACH-000312,-0.34540638787100003
ACH-000315,-0.546162831055
ACH-000316,-0.5483492747950001
ACH-000317,-0.765011495381
ACH-000318,-0.404542266817
ACH-000319,-0.6756513833810001
ACH-000320,-0.614989817557
ACH-000322,-0.24354701455400002
ACH-000323,-0.429964295411
ACH-000324,-0.264482788263
ACH-000329,-0.6633899899669999
ACH-000330,-0.546694466157
ACH-000331,-0.78647291428
ACH-000332,-0.0074041345846700005
ACH-000334,-0.345967931629
ACH-000335,-0.9791562877600001
ACH-000336,-0.342976642233
ACH-000337,-0.283745957189
ACH-000339,-0.30996630360599997
ACH-000341,-0.677559283912
ACH-000348,-0.124483738544
ACH-000350,-0.456125712949
ACH-000352,-0.442851429956
ACH-000356,-0.33403546764000003
ACH-000361,-0.23632253458299998
ACH-000362,0.579843935488
ACH-000363,-0.139244848979
ACH-000364,-0.23962092075199998
ACH-000365,-0.836779203591
ACH-000366,-0.535919788803
ACH-000368,-0.20932965489100003
ACH-000374,-0.37897124439999996
ACH-000375,-0.374609770339
ACH-000376,-0.595307893077
ACH-000381,-0.608270611627
ACH-000383,-0.336238126215
ACH-000387,-0.413400078303
ACH-000389,-0.335563064904
ACH-000390,-0.511651236394
ACH-000393,-0.388357556471
ACH-000395,-0.34386925069200003
ACH-000397,-0.440391354814
ACH-000401,-1.0355764781399999
ACH-000402,-0.148372132659
ACH-000403,-0.48381308371299997
ACH-000404,-0.256404872713
ACH-000406,-0.9709968377429999
ACH-000407,-1.3474264064200001
ACH-000408,-0.6737590609990001
ACH-000410,-0.202657498882
ACH-000411,-0.18866840787
ACH-000414,-0.298374135803
ACH-000415,-1.06442203972
ACH-000416,-0.547021376731
ACH-000420,-0.38044492409100006
ACH-000421,-0.361358729
ACH-000424,-0.818578995901
ACH-000425,-0.16187419192500002
ACH-000426,-0.929925283372
ACH-000427,-0.331168034554
ACH-000433,-0.794841064639
ACH-000436,-0.5264311252480001
ACH-000444,-0.6643048609709999
ACH-000445,-0.205640133397
ACH-000448,-0.40157949831100004
ACH-000450,-0.602832476303
ACH-000452,-0.164957585352
ACH-000454,-0.8891079791200001
ACH-000458,-0.9621525028210001
ACH-000459,-0.594449633254
ACH-000460,-0.553291184222
ACH-000461,-0.652602833545
ACH-000463,-0.31140488903
ACH-000464,-0.381659634366
ACH-000466,-0.179371637585
ACH-000467,-0.164549022398
ACH-000468,-0.546681014655
ACH-000469,-0.0874594952709
ACH-000470,-0.831831650574
ACH-000471,-0.283158536402
ACH-000472,-0.654268836605
ACH-000473,-0.485802819837
ACH-000475,-0.247434644465
ACH-000476,-0.21287406099800002
ACH-000477,-0.965936679047
ACH-000480,-0.513343038303
ACH-000481,-0.16857983208799998
ACH-000483,-0.396248759557
ACH-000484,-0.8353385553110001
ACH-000485,-0.286710209075
ACH-000486,-0.6864505152689999
ACH-000487,-0.620377672164
ACH-000488,-0.642336988774
ACH-000490,-0.503470061184
ACH-000491,-0.572114300129
ACH-000495,-0.658420632624
ACH-000496,-0.8621620297529999
ACH-000499,-0.8761571649429999
ACH-000500,-0.675573705746
ACH-000502,-0.35101526349600004
ACH-000503,-0.841199412631
ACH-000505,-0.7796958187299999
ACH-000507,-0.25009556316
ACH-000510,-0.63054015118
ACH-000511,-1.33035241302
ACH-000512,-0.125519788507
ACH-000516,-0.204853041391
ACH-000517,-0.8482353198520001
ACH-000518,-0.175588452092
ACH-000520,-0.929800640012
ACH-000521,-0.631373139416
ACH-000522,-1.115300294
ACH-000524,-0.264185817727
ACH-000527,-0.321358779204
ACH-000528,-0.130512215369
ACH-000537,-1.15108302269
ACH-000541,-0.9087595805509999
ACH-000542,-0.875233658875
ACH-000544,-0.305064791358
ACH-000545,-0.594149719063
ACH-000547,-0.425909920259
ACH-000548,-0.24364704519299998
ACH-000549,-0.837887234801
ACH-000550,-0.302736221538
ACH-000552,-0.22505635883000003
ACH-000556,-0.176186650195
ACH-000557,0.110730438213
ACH-000570,-0.595761147067
ACH-000571,-0.556986649698
ACH-000573,-0.194902870375
ACH-000576,-0.651373561608
ACH-000580,-0.0472901255384
ACH-000584,-0.555713291007
ACH-000585,-0.540189097775
ACH-000588,-0.721476034486
ACH-000589,-0.41933372937799995
ACH-000591,-0.6125329079290001
ACH-000593,0.0760630746039
ACH-000600,-0.364248496175
ACH-000601,-0.362289077129
ACH-000604,0.19691238579300002
ACH-000605,-0.47194113451499997
ACH-000606,-0.7625296589730001
ACH-000608,-0.397188526931
ACH-000614,-0.10347861546
ACH-000616,-0.719655861164
ACH-000618,-0.604895536628
ACH-000619,-0.0533942597389
ACH-000620,-0.38117925048199996
ACH-000621,-0.270991948708
ACH-000622,0.129412304003
ACH-000623,-0.321500644147
ACH-000624,-0.195269108755
ACH-000627,-0.503413950739
ACH-000630,-0.838518547727
ACH-000632,-1.0007910431
ACH-000633,-0.838408260562
ACH-000637,-0.798987126001
ACH-000638,-0.7315264856810001
ACH-000646,-0.31940406290999995
ACH-000647,-0.172313120196
ACH-000648,-1.02842895191
ACH-000649,-1.300635939
ACH-000651,-0.264628043114
ACH-000652,-0.249961362202
ACH-000653,-0.40988434256300005
ACH-000657,-0.648024364131
ACH-000658,-0.515166412086
ACH-000661,-0.9552216118569999
ACH-000662,-0.64061282703
ACH-000663,-0.55994008323
ACH-000665,-1.1941539271200001
ACH-000671,-0.5594786651
ACH-000673,-0.7139991853319999
ACH-000676,-0.798220432043
ACH-000677,-0.178836255509
ACH-000681,-0.629540792553
ACH-000682,-0.721863592014
ACH-000683,0.019751287092
ACH-000684,-0.8018472251340001
ACH-000688,-0.41689934014200003
ACH-000693,-0.7529936004009999
ACH-000694,-0.7695388067899999
ACH-000695,-0.5036552575609999
ACH-000696,-1.0991500897700002
ACH-000697,-0.29135728765700003
ACH-000699,-0.336537107588
ACH-000701,-0.40436388675499996
ACH-000706,-0.152729454013
ACH-000711,-1.07582805966
ACH-000713,-0.8179541992739999
ACH-000714,-0.7098895924259999
ACH-000718,-0.715699845415
ACH-000720,-0.580896451768
ACH-000721,-0.216636149088
ACH-000724,-0.252911019622
ACH-000725,-0.34730990526100003
ACH-000732,-0.540025432701
ACH-000734,-0.501633599672
ACH-000735,-0.303877898674
ACH-000736,-0.391174602127
ACH-000738,-0.33778348477700004
ACH-000746,-0.27569210307799996
ACH-000747,-0.37504145283600004
ACH-000748,-0.772278071583
ACH-000753,-0.804180752378
ACH-000756,-0.26083020218499997
ACH-000757,-0.7451545404359999
ACH-000758,-0.370241530644
ACH-000760,-0.639477265719
ACH-000763,-0.103515063578
ACH-000764,-1.0464725103399999
ACH-000765,-0.43362864456999994
ACH-000766,-0.544912067045
ACH-000767,-0.18612627342399998
ACH-000768,-0.122592429389
ACH-000769,-0.7888498279180001
ACH-000770,-0.34353204061
ACH-000771,-0.385355248133
ACH-000773,-0.281712153904
ACH-000776,-0.911324865195
ACH-000777,-0.531297778901
ACH-000778,-0.6958939120000001
ACH-000781,-0.427406789918
ACH-000782,-0.37430114076800003
ACH-000783,-0.348571056992
ACH-000784,-0.463268008247
ACH-000785,-0.535323597935
ACH-000787,-0.9787944804979999
ACH-000788,-0.621600542858
ACH-000791,-0.977871477019
ACH-000792,-0.646163712486
ACH-000794,-0.972183504172
ACH-000796,-0.058598609212999996
ACH-000799,-0.618702393968
ACH-000800,-1.04074288945
ACH-000802,-0.6260834942469999
ACH-000804,-1.11383347426
ACH-000805,-0.277510576144
ACH-000809,-0.301252926368
ACH-000810,-0.697720462314
ACH-000811,-0.314412684602
ACH-000817,-0.798121951264
ACH-000819,-0.405007283798
ACH-000820,-0.426037446443
ACH-000821,-0.570352422769
ACH-000822,-0.688721599484
ACH-000823,-0.358969214909
ACH-000824,-0.275694847954
ACH-000827,-0.731662165232
ACH-000829,-1.1652351723
ACH-000831,-0.266718961462
ACH-000832,-0.591961322772
ACH-000833,-0.594484150285
ACH-000834,-0.222176454045
ACH-000835,-1.14916368268
ACH-000836,-0.720581179897
ACH-000837,-0.856820432001
ACH-000838,-0.46900845092
ACH-000839,-0.375747718025
ACH-000840,-0.44364766381399995
ACH-000841,-1.1858211341
ACH-000843,-1.00704855293
ACH-000846,-0.6175377607670001
ACH-000847,-0.734964026779
ACH-000848,-0.872730181959
ACH-000849,-0.191954321791
ACH-000851,-0.481615522871
ACH-000855,-0.549053909078
ACH-000856,-0.795190569118
ACH-000858,0.539073578329
ACH-000859,-0.478883069013
ACH-000861,-0.598893576791
ACH-000862,-0.062204084243900004
ACH-000865,-0.11300261109099999
ACH-000866,-0.224036091159
ACH-000867,-0.11184038307600001
ACH-000869,-0.7229479793440001
ACH-000872,-1.59136504118
ACH-000873,-0.7098090930300001
ACH-000876,-0.085463501789
ACH-000878,-0.907720058302
ACH-000880,-0.28238488054099997
ACH-000881,-0.330321216322
ACH-000882,-0.08472118409150001
ACH-000884,-0.363832137302
ACH-000885,-0.25321120700800004
ACH-000887,-0.7910923680840001
ACH-000888,-0.11742269888800001
ACH-000889,-0.582177244122
ACH-000890,-0.256233143361
ACH-000896,-0.6994957826420001
ACH-000898,-0.261982109876
ACH-000900,-0.6814508773639999
ACH-000901,-0.690197457163
ACH-000905,-0.472734897549
ACH-000906,-1.04692710585
ACH-000907,-0.244220376096
ACH-000910,-0.0470887764836
ACH-000911,-0.590853410999
ACH-000912,-0.7541591053389999
ACH-000913,-0.778578089305
ACH-000915,-0.15172006209799999
ACH-000916,-0.200384561465
ACH-000917,-0.318184032393
ACH-000921,-0.451107889123
ACH-000924,-0.178401261877
ACH-000926,-0.250070539168
ACH-000928,-0.946625502739
ACH-000929,-0.735145614268
ACH-000932,-0.47498904954899995
ACH-000935,-0.587554526674
ACH-000936,-0.753995290821
ACH-000937,-0.6478863001590001
ACH-000938,-1.00653768904
ACH-000939,-0.513834747948
ACH-000941,-0.315050245536
ACH-000943,-0.38027793103699997
ACH-000946,-0.34322448339199996
ACH-000947,-0.18834732171500002
ACH-000948,-0.26788565571600004
ACH-000950,-0.833442017273
ACH-000953,-0.47675183975
ACH-000957,-0.578610496048
ACH-000958,-0.37300836612899996
ACH-000960,-0.101644073964
ACH-000963,-0.29728817423500004
ACH-000968,-0.264517480282
ACH-000969,-0.19018093141800002
ACH-000973,0.04568402479230001
ACH-000974,-0.41951504228500003
ACH-000975,-0.18243118441199999
ACH-000976,-0.37445225253700004
ACH-000978,-0.959282501388
ACH-000980,-0.182777405816
ACH-000984,-0.34855198663099995
ACH-000986,-0.608391894435
ACH-000988,-0.0686758674763
ACH-000993,-0.359042088892
ACH-000994,-0.122224324922
ACH-000996,-0.125021881851
ACH-001001,-0.279769186898
ACH-001020,-1.10719255362
ACH-001028,-0.659293004224
ACH-001031,-0.472387701409
ACH-001038,-0.00455001685193
ACH-001048,-0.6620272482590001
ACH-001050,-0.9630876479189999
ACH-001053,-0.9356980677240001
ACH-001054,-0.585478507997
ACH-001061,-0.647234226576
ACH-001067,-0.8017623477629999
ACH-001075,-0.09982315817960001
ACH-001096,-0.230132547868
ACH-001128,-0.744881762202
ACH-001134,-0.47180600469899997
ACH-001151,-0.179250574896
ACH-001163,-1.03116924893
ACH-001164,0.0253349639916
ACH-001173,-1.0314150994600002
ACH-001183,-0.460075583597
ACH-001184,-0.122138964791
ACH-001190,-0.385444031811
ACH-001192,-0.774353541033
ACH-001193,-0.549378117593
ACH-001196,-0.713862586134
ACH-001197,-0.659681339168
ACH-001205,-0.443641702998
ACH-001211,-0.321626016849
ACH-001212,-0.298021652953
ACH-001228,-0.106830685928
ACH-001232,-0.533926139855
ACH-001239,-0.280383052344
ACH-001274,-0.39371597400799996
ACH-001275,-0.6815344968989999
ACH-001277,-0.536035830871
ACH-001278,-0.672874096849
ACH-001280,-0.40470354938299996
ACH-001283,-0.466281748443
ACH-001289,-0.0767247229973
ACH-001295,-1.02600984818
ACH-001300,-0.33593317800800004
ACH-001301,-0.125772209161
ACH-001302,-0.366024373874
ACH-001303,-0.857535407343
ACH-001306,-0.7383942665629999
ACH-001318,-0.584201321995
ACH-001322,-0.8305292432410001
ACH-001328,-0.5105261064559999
ACH-001332,-0.588247661331
ACH-001333,-0.8198059582230001
ACH-001336,-0.583131397199
ACH-001340,-0.2964403774
ACH-001346,-0.34059840861699997
ACH-001353,-0.683530316639
ACH-001354,-0.845015513423
ACH-001367,-0.511811379561
ACH-001368,-0.640849044424
ACH-001374,-0.816704132758
ACH-001375,-0.228169587186
ACH-001377,-0.45577344689300003
ACH-001380,-0.506156579586
ACH-001391,-0.37293692809100004
ACH-001407,-1.29364997332
ACH-001408,-0.045541344332
ACH-001413,-0.516259424194
ACH-001430,-0.249093202317
ACH-001431,-0.221760261211
ACH-001450,-0.7443090510699999
ACH-001496,-0.242354569928
ACH-001500,-0.7021612937649999
ACH-001521,-0.237702568671
ACH-001523,-0.889333901043
ACH-001532,-0.362251141425
ACH-001536,-0.40758832097900005
ACH-001550,-0.660838153623
ACH-001552,-0.18893579108800002
ACH-001554,-0.38626925642099996
ACH-001645,-0.313821685644
ACH-001654,-0.23346103702399998
ACH-001715,-0.10271681752
ACH-001735,-0.37976236913500006
ACH-001736,-0.624412381063
ACH-001737,-0.9051873163770001
ACH-001740,-0.267495718215
ACH-001745,-0.189012808639
ACH-001750,-0.5760191770390001
ACH-001765,-0.226632205079
ACH-001956,-0.523448460605
ACH-001957,-0.664851287186
