,POLD4 (57804)
ACH-000004,0.13286202475
ACH-000007,0.110045918146
ACH-000009,-0.22339199699
ACH-000011,-0.145721672544
ACH-000012,-0.247781845959
ACH-000013,0.0166171577806
ACH-000014,0.278630215257
ACH-000015,-0.0656549974859
ACH-000017,-0.0978751627145
ACH-000018,-0.06683135316269999
ACH-000019,-0.210905071773
ACH-000021,-0.33615700498400003
ACH-000022,-0.169695053216
ACH-000025,0.112031210363
ACH-000028,-0.27341185771800003
ACH-000030,-0.12079156789
ACH-000035,0.017090633118200003
ACH-000036,-0.121230397132
ACH-000037,-0.267702307614
ACH-000039,-0.23183808837099998
ACH-000040,-0.306666902744
ACH-000041,-0.09907784614460001
ACH-000042,-0.162550043805
ACH-000045,-0.19874801804
ACH-000047,0.0104059460589
ACH-000052,-0.438391441767
ACH-000053,-0.0393384850856
ACH-000054,-0.13078650986999998
ACH-000055,0.058106177567
ACH-000060,-0.0559873100564
ACH-000067,0.0710926998492
ACH-000070,-0.0590873393283
ACH-000075,-0.0199231134921
ACH-000078,-0.0279410823978
ACH-000082,-0.167355773707
ACH-000085,0.00886026678227
ACH-000086,-0.239168234425
ACH-000087,-0.311048587295
ACH-000092,-0.149007259325
ACH-000095,-0.00018129069130299997
ACH-000097,-0.326892381829
ACH-000098,-0.0319067952409
ACH-000099,-0.0786521626234
ACH-000108,-0.296250488125
ACH-000113,-0.120066635913
ACH-000115,-0.596920224904
ACH-000116,-0.21239068085700002
ACH-000118,-0.144031547122
ACH-000120,-0.18440440050999998
ACH-000123,-0.11012866293299998
ACH-000127,-0.208481281943
ACH-000128,0.030370502358599998
ACH-000132,-0.152614865618
ACH-000133,-0.098285362742
ACH-000137,-0.128549191048
ACH-000138,-0.34503546943
ACH-000142,-0.033210676411
ACH-000143,0.043344289287700004
ACH-000146,-0.036725020141699996
ACH-000148,-0.0118263187103
ACH-000150,-0.075280464171
ACH-000152,-0.0598962286598
ACH-000153,-0.0326092047938
ACH-000159,0.0803252282333
ACH-000160,-0.478529536108
ACH-000163,-0.118510060255
ACH-000167,-0.295774635632
ACH-000168,-0.177675738448
ACH-000169,0.11768788549100001
ACH-000178,-0.10957054722899999
ACH-000182,-0.0282352778579
ACH-000183,-0.164371340612
ACH-000188,-0.314290749373
ACH-000189,-0.10398532041099999
ACH-000190,-0.0173225423463
ACH-000198,-0.04774833802180001
ACH-000204,-0.06395426730539999
ACH-000206,-0.202297351767
ACH-000207,-0.605408255387
ACH-000211,-0.118572949834
ACH-000215,-0.0475576778691
ACH-000221,-0.0429109533928
ACH-000222,-0.433857173627
ACH-000223,-0.084436308991
ACH-000226,-0.203801069978
ACH-000227,-0.121639128077
ACH-000228,0.0663439086086
ACH-000231,-0.0938217871459
ACH-000232,-0.11931453524
ACH-000233,-0.127809133168
ACH-000234,-0.141804991025
ACH-000235,-0.169492852918
ACH-000237,-0.20299655437
ACH-000238,-0.137426917949
ACH-000243,-0.138417711446
ACH-000244,-0.12362582028300001
ACH-000246,-0.174327741318
ACH-000248,0.054322024967099994
ACH-000250,0.00200049036732
ACH-000251,-0.0760256729331
ACH-000253,-0.101699775219
ACH-000255,-0.153454829052
ACH-000256,-0.119540003411
ACH-000257,-0.121571114671
ACH-000258,-0.233066063382
ACH-000259,-0.153804636504
ACH-000260,-0.139766173927
ACH-000261,-0.17398890540399997
ACH-000262,-0.09195660406199999
ACH-000263,-0.136197119372
ACH-000264,-0.27041240893199997
ACH-000265,-0.19342963484499998
ACH-000266,-0.143637624383
ACH-000272,-0.0633422990302
ACH-000273,-0.0866074328172
ACH-000274,0.0929207370691
ACH-000277,-0.21874788898800002
ACH-000278,0.10218677773399999
ACH-000279,-0.10455955915100001
ACH-000280,-0.0908790502553
ACH-000281,0.0160367930624
ACH-000288,-0.135171962603
ACH-000291,0.104075764857
ACH-000293,-0.0070956329521
ACH-000294,-0.0125368487124
ACH-000295,-0.14287716468699999
ACH-000296,0.0284898310213
ACH-000302,0.024548969737900002
ACH-000304,0.230759757145
ACH-000307,-0.031971458279800004
ACH-000308,-0.142969808817
ACH-000310,-0.0733335453535
ACH-000311,-0.183431538497
ACH-000312,-0.19998394612700002
ACH-000315,0.0413803674824
ACH-000316,-0.21304778205
ACH-000317,0.198801376234
ACH-000318,-0.444729788698
ACH-000319,-0.07481345312639999
