,APPL1 (26060)
ACH-000004,0.145334141355
ACH-000007,0.10059288466499999
ACH-000009,-0.21996605135800001
ACH-000011,0.0138883505942
ACH-000012,-0.0864369063421
ACH-000013,0.027950281292500004
ACH-000014,0.012336983579500001
ACH-000015,0.0297097609603
ACH-000017,0.20158738645799998
ACH-000018,-0.167311859452
ACH-000019,0.255381304894
ACH-000021,0.000268210185317
ACH-000022,0.0195448358136
ACH-000025,0.029740958319099998
ACH-000028,-0.103455213638
ACH-000030,-0.028808327824
ACH-000035,-0.165408984422
ACH-000036,0.0909954890948
ACH-000037,0.108090542544
ACH-000039,-0.053714541812000006
ACH-000040,0.00883779846513
ACH-000041,0.0583244849311
ACH-000042,0.07125432667060001
ACH-000045,-0.036035510341
ACH-000047,0.0271331806921
ACH-000052,0.0823626808345
ACH-000053,-0.00507818494613
ACH-000054,-0.127703382956
ACH-000055,-0.180167262868
ACH-000060,-0.135308061263
ACH-000067,-0.123589287509
ACH-000070,0.147138971773
ACH-000075,-0.172184294626
ACH-000078,0.130916018913
ACH-000082,-0.0275964811032
ACH-000085,0.19875881851
ACH-000086,-0.12361077193499999
ACH-000087,-0.046218875704
ACH-000092,0.0846822830543
ACH-000095,0.07392177306810001
ACH-000097,-0.0008042542205360001
ACH-000098,-0.055444713176
ACH-000099,-0.0583980029639
ACH-000108,0.061278649935800004
ACH-000113,0.104383613172
ACH-000115,0.058161922410000004
ACH-000116,0.017572778283
ACH-000118,0.06300506932040001
ACH-000120,0.122354777076
ACH-000123,-0.00558002935174
ACH-000127,0.00633038426949
ACH-000128,0.0650060240807
ACH-000132,0.161259785011
ACH-000133,0.0953671835338
ACH-000137,0.0573513946253
ACH-000138,0.184992350859
ACH-000142,0.12813435729699998
ACH-000143,-0.00371001508801
ACH-000146,0.08977411296700001
ACH-000148,0.013623581467600001
ACH-000150,-0.12848765848899998
ACH-000152,0.07551975034839999
ACH-000153,-0.175907281823
ACH-000159,-0.0027531980329
ACH-000160,0.618599416256
ACH-000163,0.020539357670099997
ACH-000167,0.601542146435
ACH-000168,-0.037834915025699994
ACH-000169,0.045890623753899996
ACH-000178,0.0566682548928
ACH-000182,-0.21289525685600003
ACH-000183,-0.0198503278993
ACH-000188,-0.0376908669442
ACH-000189,0.00505729696125
ACH-000190,0.646151306146
ACH-000198,-0.225098019225
ACH-000204,0.011899416816100001
ACH-000206,0.140164601979
ACH-000207,-0.169560686193
ACH-000211,-0.0878507129837
ACH-000215,0.0672732855207
ACH-000221,0.239604442729
ACH-000222,0.0410983633479
ACH-000223,-0.110393578881
ACH-000226,0.23336986255199998
ACH-000227,-0.0760114915371
ACH-000228,-0.0656510582074
ACH-000231,0.039499638802999996
ACH-000232,-0.014167059757
ACH-000233,0.128263173398
ACH-000234,0.0693474692528
ACH-000235,-0.0168605594845
ACH-000237,0.10754267007000001
ACH-000238,-0.0504824596079
ACH-000243,0.127868667435
ACH-000244,-0.18012059139400002
ACH-000246,-0.0365242951517
ACH-000248,-0.0595081587912
ACH-000250,0.10542814114900001
ACH-000251,-0.26596390723700003
ACH-000253,-0.0809802807071
ACH-000255,-0.103295886789
ACH-000256,0.036901084082400004
ACH-000257,-0.276704806358
ACH-000258,-0.377809216263
ACH-000259,0.000169651085464
ACH-000260,-0.0387876267239
ACH-000261,0.10059216625299999
ACH-000262,0.16473095461200002
ACH-000263,-0.0780586094799
ACH-000264,0.025706888590199997
ACH-000265,-0.103521783712
ACH-000266,0.145314779087
ACH-000272,0.00775343025411
ACH-000273,0.059441351749400004
ACH-000274,-0.0259183370884
ACH-000277,-0.105505892544
ACH-000278,-0.0678657600593
ACH-000279,0.126104991507
ACH-000280,0.0351400112755
ACH-000281,-0.0672144981319
ACH-000288,0.0525814554875
ACH-000291,-0.0250987784634
ACH-000293,0.049426694420699996
ACH-000294,-0.0392390840105
ACH-000295,-0.377924889081
ACH-000296,-0.0408227081907
ACH-000302,0.0446443118238
ACH-000304,0.335149514749
ACH-000307,0.015565684941
ACH-000308,0.0903551517567
ACH-000310,0.0250134557141
ACH-000311,0.0768680291753
ACH-000312,0.165227355606
ACH-000315,-0.215114433034
ACH-000316,0.0029878514354699996
ACH-000317,-0.0190670144442
ACH-000318,0.05379382821380001
ACH-000319,0.17423876022100002
ACH-000320,0.0801686505455
ACH-000322,0.039004348639699996
ACH-000323,-0.13093426011
ACH-000324,-0.018061715467
ACH-000329,0.0896866621818
ACH-000330,0.200492516835
ACH-000331,-0.0357438355129
ACH-000332,-0.08552100409779999
ACH-000334,0.039296380945500003
ACH-000335,0.20470527828200002
ACH-000336,0.156137921856
ACH-000337,0.0365088829105
ACH-000339,0.106064020814
ACH-000341,0.274615217757
ACH-000348,0.129139502354
ACH-000350,-0.0364685280586
ACH-000352,-0.0742315721131
ACH-000356,0.0603078816129
ACH-000361,-0.143860367748
ACH-000362,0.010051986471
ACH-000363,0.173424511239
ACH-000364,0.10737542310499999
ACH-000365,0.0322948450246
ACH-000366,-0.0689368575842
ACH-000368,-0.114191845657
ACH-000374,-0.111117051328
ACH-000375,0.0424167990144
ACH-000376,0.021125030474099995
ACH-000381,-0.117027669695
ACH-000383,0.114384000921
ACH-000387,-0.0339798848776
ACH-000389,-0.142010571156
ACH-000390,0.024049251759799998
ACH-000393,-0.0971329584316
ACH-000395,-0.059163451781
ACH-000397,0.17096538257399999
ACH-000401,-0.466833274945
ACH-000402,0.0567923787146
ACH-000403,0.0692405437486
ACH-000404,0.00389583439672
ACH-000406,0.008119346770310001
