,NBN (4683)
ACH-000004,-0.161270458043
ACH-000007,-0.07898311745730001
ACH-000009,-0.019728025087099997
ACH-000011,0.0739450935427
ACH-000012,-0.139348785671
ACH-000013,-0.0007327262812789999
ACH-000014,-0.11460896526799999
ACH-000015,-0.122894332177
ACH-000017,-0.309662097651
ACH-000018,-0.0905473006297
ACH-000019,-0.11724616964000001
ACH-000021,-0.152440018673
ACH-000022,0.132095146087
ACH-000025,-0.297763161996
ACH-000028,-0.33772954161300006
ACH-000030,-0.0241477320322
ACH-000035,-0.232595264164
ACH-000036,-0.0803423528082
ACH-000037,-0.34534416450800004
ACH-000039,-0.077238264081
ACH-000040,-0.170670008387
ACH-000041,-0.16984002156199998
ACH-000042,-0.0419142787283
ACH-000045,0.228726663931
ACH-000047,-0.463002383499
ACH-000052,-0.23744521671
ACH-000053,0.022930103811900002
ACH-000054,-0.15585241507099998
ACH-000055,0.039205291752499996
ACH-000060,-0.0733981260422
ACH-000067,-0.0566992687715
ACH-000070,-0.0559829892968
ACH-000075,-0.137754693507
ACH-000078,0.0028632818759200002
ACH-000082,-0.029219506669099997
ACH-000085,-0.11455246304500001
ACH-000086,-0.208764145377
ACH-000087,-0.222781858567
ACH-000092,-0.269599520967
ACH-000095,0.066239719237
ACH-000097,0.058020804574199995
ACH-000098,-0.22231940227
ACH-000099,-0.0940896143466
ACH-000108,-0.00016524346413399998
ACH-000113,-0.20836841063099998
ACH-000115,0.244856925653
ACH-000116,-0.167378399927
ACH-000118,-0.273989739496
ACH-000120,-0.12910092307600002
ACH-000123,-0.28749494770100004
ACH-000127,-0.35815011422700005
ACH-000128,-0.141252454807
ACH-000132,-0.5934250210540001
ACH-000133,-0.364236717309
ACH-000137,-0.26551682381700004
ACH-000138,-0.14460983866
ACH-000142,-0.104113018016
ACH-000143,-0.128618341526
ACH-000146,0.009024498990399999
ACH-000148,-0.288593388236
ACH-000150,-0.153791586327
ACH-000152,-0.231216070083
ACH-000153,-0.08497571832760001
ACH-000159,0.058432379986500006
ACH-000160,-0.17876621829
ACH-000163,-0.12679148990999997
ACH-000167,-0.149230337431
ACH-000168,0.13812666267
ACH-000169,-0.0385859373608
ACH-000178,-0.620849784382
ACH-000182,-0.0952776182147
ACH-000183,0.0658147578305
ACH-000188,-0.0182492244025
ACH-000189,0.330924198456
ACH-000190,-0.07175981690010001
ACH-000198,0.44230863622
ACH-000204,-0.397301509777
ACH-000206,-0.017586821717
ACH-000207,-0.12126162097200001
ACH-000211,-0.369055902191
ACH-000215,-0.115632873577
ACH-000221,-0.11347942729800001
ACH-000222,0.04855266971990001
ACH-000223,-0.302545713851
ACH-000226,-0.127212738263
ACH-000227,-0.292113438746
ACH-000228,-0.172090325672
ACH-000231,-0.142291704982
ACH-000232,-0.22878171789
ACH-000233,-0.397344832923
ACH-000234,0.048374623212400006
ACH-000235,0.0458489417942
ACH-000237,-0.300634208754
ACH-000238,0.026437197663699997
ACH-000243,-0.360009026652
ACH-000244,0.272875052632
ACH-000246,-0.47055286324900003
ACH-000248,-0.279213644921
ACH-000250,-0.0038867248889499994
ACH-000251,-0.261161667165
ACH-000253,-0.10162198138
ACH-000255,-0.22290791170200003
ACH-000256,-0.283320512568
ACH-000257,-0.174163514694
ACH-000258,-0.07558113327480001
ACH-000259,-0.013203737161100002
ACH-000260,-0.28392076401
ACH-000261,-0.117679741649
ACH-000262,-0.0892934321999
ACH-000263,-0.0669555644449
ACH-000264,-0.179197804036
ACH-000265,-0.366658471225
ACH-000266,-0.133380367222
ACH-000272,0.0115539114873
ACH-000273,-0.21008293634
ACH-000274,0.034212604281700004
ACH-000277,-0.277196664644
ACH-000278,-0.400235396945
ACH-000279,0.04142221946000001
ACH-000280,-0.0328605237022
ACH-000281,-0.13995632054999999
ACH-000288,0.162670842272
ACH-000291,0.0156343972226
ACH-000293,-0.0173521885179
ACH-000294,-0.046592256316599995
ACH-000295,-0.0128736549855
ACH-000296,-0.178173081224
ACH-000302,-0.12417205705
ACH-000304,-0.334506019986
ACH-000307,0.06825803345789999
ACH-000308,-0.014958238347200002
ACH-000310,0.19145068257
ACH-000311,-0.24078055051999997
ACH-000312,-0.045956085850900004
ACH-000315,-0.0594054519977
ACH-000316,-0.0737930996995
ACH-000317,-0.17484465523899997
ACH-000318,-0.201202868195
ACH-000319,-0.0443393358582
ACH-000320,-0.37741296481
ACH-000322,-0.275960557341
ACH-000323,-0.343888094497
ACH-000324,-0.267086270894
ACH-000329,0.10779268574
ACH-000330,-0.06900883700410002
ACH-000331,-0.339763945703
ACH-000332,-0.12429471131200001
ACH-000334,-0.07031875549960001
ACH-000335,-0.530839692609
ACH-000336,-0.0291151071289
ACH-000337,-0.285204423292
ACH-000339,-0.409480029081
ACH-000341,-0.12494493942500001
ACH-000348,-0.175612281349
ACH-000350,0.149243376426
ACH-000352,0.056740829670699995
ACH-000356,-0.0234422162707
ACH-000361,-0.274965960242
ACH-000362,0.16454687695599998
ACH-000363,0.0132096700915
ACH-000364,-0.224169495579
ACH-000365,-0.0314270166868
ACH-000366,0.0687194301045
ACH-000368,-0.146305251917
ACH-000374,0.141885685664
ACH-000375,0.008044391072840001
ACH-000376,0.0441465390394
ACH-000381,-0.030269381968299997
ACH-000383,0.098576672805
ACH-000387,-0.162852644665
ACH-000389,-0.293303467799
ACH-000390,-0.11611872710999999
ACH-000393,-0.09504697987610002
ACH-000395,0.08073591107730001
ACH-000397,-0.10586431886700001
ACH-000401,-0.152109758726
ACH-000402,-0.206098495696
ACH-000403,-0.0223829508395
ACH-000404,-0.304677105901
ACH-000406,-0.00697751160708
ACH-000407,-0.142891113983
ACH-000408,-0.22724607659
ACH-000410,-0.242017803955
ACH-000411,-0.569023396428
ACH-000414,-0.156767205129
ACH-000415,-0.125660522345
ACH-000416,-0.09681769733339998
ACH-000420,0.14255768254
ACH-000421,-0.17328007496700001
ACH-000424,-0.333098388037
ACH-000425,-0.15239411712200002
ACH-000426,0.014761286633
ACH-000427,-0.250244946631
ACH-000433,0.178283671791
ACH-000436,-0.0022433396655
ACH-000444,0.00278868607208
ACH-000445,-0.267934290227
ACH-000448,-0.0391995929625
ACH-000450,-0.236309045512
ACH-000452,-0.152645770188
ACH-000454,-0.0278012423285
ACH-000458,-0.0861403037559
ACH-000459,-0.149724143589
ACH-000460,-0.27057810726799997
ACH-000461,-0.044787310875699995
ACH-000463,-0.368830233636
ACH-000464,-0.11701484090700001
ACH-000466,-0.166423158614
ACH-000467,-0.198360663667
ACH-000468,-0.0121678312752
ACH-000469,-0.25311939540999995
ACH-000470,0.194020233829
ACH-000471,-0.00906734168475
ACH-000472,-0.36218030484700003
ACH-000473,-0.166359024362
ACH-000475,-0.051520714594099994
ACH-000476,-0.02561691934
ACH-000477,-0.196685432852
ACH-000480,-0.390707348296
ACH-000481,0.0017391661903
ACH-000483,-0.164665762812
ACH-000484,0.015733146065
ACH-000485,0.1569878906
ACH-000486,-0.312738356381
ACH-000487,0.16068361070599999
ACH-000488,-0.154309813599
ACH-000490,-0.224935989377
ACH-000491,0.00184668062203
ACH-000495,-0.06483286041280001
ACH-000496,-0.180800336265
ACH-000499,-0.21273101956300003
ACH-000500,-0.531219132083
ACH-000502,-0.100259188576
ACH-000503,-0.385595945215
ACH-000505,-0.30823993132800004
ACH-000507,-0.273779327577
ACH-000510,-0.12293233772199999
ACH-000511,-0.395797866087
ACH-000512,-0.127663252614
ACH-000516,-0.174109190867
ACH-000517,0.124115800694
ACH-000518,-0.14094248445000002
ACH-000520,0.0850018163679
ACH-000521,0.0891811623577
ACH-000522,-0.290720999008
ACH-000524,0.197323573758
ACH-000527,-0.200807344349
ACH-000528,-0.537640154056
ACH-000537,-0.0644111909186
ACH-000541,-0.14655144771700002
ACH-000542,-0.381450529292
ACH-000544,-0.210758870309
ACH-000545,-0.185063972728
ACH-000547,-0.424477230541
ACH-000548,-0.11415309617799999
ACH-000549,-0.294389809864
ACH-000550,0.013898608197899998
ACH-000552,-0.22597336811000002
ACH-000556,-0.164251900819
ACH-000557,0.0282998706379
ACH-000570,-0.07086109617019999
ACH-000571,0.0680436790479
ACH-000573,-0.7752499006720001
ACH-000576,0.118558418011
ACH-000580,-0.11994028595999999
ACH-000584,-0.261453451034
ACH-000585,-0.20702025996399998
ACH-000588,-0.00596222143439
ACH-000589,-0.0152871587234
ACH-000591,-0.00241851392544
ACH-000593,0.090175014724
ACH-000600,-0.39970071972599996
ACH-000601,-0.605785739467
ACH-000604,-0.0142535457486
