,DNMBP (23268)
ACH-000211,-0.092778953783
ACH-000215,-0.0294226751827
ACH-000221,0.11667788353700001
ACH-000222,-0.18349413180399998
ACH-000223,-0.113730622968
ACH-000226,0.0232751580232
ACH-000227,-0.0845426788762
ACH-000228,-0.146653145074
ACH-000231,-0.049408873280300004
ACH-000232,-0.028768694926299996
ACH-000233,-0.020286211720599998
ACH-000234,-0.10416082061200001
ACH-000235,-0.0661436241407
ACH-000237,-0.114338938015
ACH-000238,-0.108116666732
ACH-000243,-0.11555705873199999
ACH-000244,0.272457919328
ACH-000246,-0.0617759637356
ACH-000248,-0.24278747940499998
ACH-000250,-0.00519952772058
ACH-000251,-0.054412004879800004
ACH-000253,-0.0184743219045
ACH-000255,-0.0415890335494
ACH-000256,-0.22409595704
ACH-000257,0.00333474519274
ACH-000258,-0.07653875280860001
ACH-000259,-0.044606961755699996
ACH-000260,-0.0730683344268
ACH-000261,-0.0171162501759
ACH-000262,-0.23213856719700002
ACH-000263,-0.23734417184
ACH-000264,-0.19470988799199998
ACH-000265,-0.152733964032
ACH-000266,-0.0910876209994
ACH-000272,-0.029726190512799996
ACH-000273,-0.11532506603599998
ACH-000274,-0.103646569134
ACH-000277,0.0927293889927
ACH-000278,-0.0311815126428
ACH-000279,-0.11281042992799999
ACH-000280,0.055322999405500006
ACH-000281,-0.479991513225
ACH-000288,-0.0437551593274
ACH-000291,-0.05055851177569999
ACH-000293,-0.05809727350459999
ACH-000294,-0.25813389564100003
ACH-000295,-0.09336996561000001
ACH-000296,0.0659691611586
ACH-000302,-0.0235801190115
ACH-000304,0.10287059102499999
ACH-000307,-0.191859341962
ACH-000308,-0.0700163173078
ACH-000310,-0.16113809030999998
ACH-000311,-0.222093240975
ACH-000312,-0.168842926413
ACH-000315,-0.291143365127
ACH-000316,-0.171469789736
ACH-000317,-0.208774899343
ACH-000318,-0.264709073752
ACH-000319,-0.182259762561
ACH-000320,-0.45279686842100003
ACH-000322,-0.012821793276200002
ACH-000323,-0.164373596912
ACH-000324,-0.17459433723499998
ACH-000329,-0.08390526213169999
ACH-000330,-0.246551982185
ACH-000331,-0.00144144877665
ACH-000332,-0.145800901384
ACH-000334,0.186477834782
ACH-000335,0.148907244511
ACH-000336,-0.127167930767
ACH-000337,-0.0921981991935
ACH-000339,0.0789721793389
ACH-000341,-0.26803458764000004
ACH-000348,-0.103773115914
ACH-000350,-0.056715355182699996
ACH-000352,-0.0534381883029
ACH-000356,0.0204050887295
ACH-000361,0.0253145963661
ACH-000362,-0.0922391124955
ACH-000363,-0.10082742056199999
ACH-000364,0.058744432713800004
ACH-000365,-0.101464856737
ACH-000366,-0.14246697771400002
ACH-000368,-0.0826268881128
ACH-000374,-0.133390362162
ACH-000375,0.0468809795284
ACH-000376,-0.146119826438
ACH-000381,-0.132338703958
ACH-000383,-0.140083881815
ACH-000387,-0.193069976103
ACH-000389,0.073404687661
ACH-000390,-0.15528337602700001
ACH-000393,-0.0911418070157
ACH-000395,-0.0209392826372
ACH-000397,0.0122526448779
ACH-000401,0.04766426732390001
ACH-000402,-0.20385295305599999
ACH-000403,-0.029996204177099996
ACH-000404,-0.0353759050283
ACH-000406,-0.242934462681
ACH-000407,0.188929005076
ACH-000408,-0.105686645651
ACH-000410,-0.0737438974462
ACH-000411,-0.024563048237700003
ACH-000414,-0.11319726905
ACH-000415,-0.11399709393600001
ACH-000416,-0.0313719055998
ACH-000420,-0.06900772019210001
ACH-000421,-0.20621152743299997
ACH-000424,-0.178881805399
ACH-000425,-0.066210361808
ACH-000426,0.127629284265
ACH-000427,0.164183415388
ACH-000433,0.28483046142900004
ACH-000436,-0.0872740309334
ACH-000444,-0.055817285074500005
ACH-000445,-0.19544164102800002
ACH-000448,-0.14207643744
ACH-000450,-0.0657464870422
ACH-000452,-0.20110410606100002
ACH-000454,-0.0189366653716
ACH-000458,-0.0213656992593
ACH-000459,0.22602037580899997
ACH-000460,-0.0764910999632
ACH-000461,-0.035876645781699995
ACH-000463,-0.166649960801
ACH-000464,0.208167857872
ACH-000466,-0.000577242131446
ACH-000467,-0.014487623756999999
ACH-000468,-0.0803200155409
ACH-000469,0.10728666650100001
ACH-000470,-0.0730048101458
ACH-000471,-0.114206229711
ACH-000472,-0.0383167854432
ACH-000473,0.06273172507369999
ACH-000475,0.0043247706404199995
ACH-000476,-0.014597620710899999
ACH-000477,0.0647989183132
ACH-000480,0.005583237729720001
ACH-000481,-0.16821241320500002
ACH-000483,-0.120385475711
ACH-000484,0.027202523681000002
ACH-000485,-0.0599035810868
ACH-000486,-0.0229496324622
ACH-000487,-0.13225517515000002
ACH-000488,0.0591229103749
ACH-000490,0.18300827532400002
ACH-000491,-0.0676411576997
ACH-000495,-0.129479688423
ACH-000496,-0.256935001883
ACH-000499,-0.130945851606
ACH-000500,-0.05464655481959999
ACH-000502,-0.0195012128089
ACH-000503,-0.029656431981
ACH-000505,-0.037059766002000005
ACH-000507,0.0224636807747
ACH-000510,-0.10353121178300001
ACH-000511,-0.011118425990899999
ACH-000512,-0.282368312073
ACH-000516,-0.0301129032867
ACH-000517,-0.0798680021386
ACH-000518,-0.011389039658500001
ACH-000520,0.011893773546899999
ACH-000521,-0.0698148745718
ACH-000522,-0.0112412599443
ACH-000524,-0.109503624066
ACH-000527,-0.0959024840532
ACH-000528,-0.0966335954592
ACH-000537,-0.20042293107
ACH-000541,-0.276105450363
ACH-000542,-0.0359345798374
ACH-000544,0.0729230611966
ACH-000545,-0.011811443708600001
ACH-000547,-0.0411985903339
ACH-000548,-0.0413324050757
ACH-000549,-0.134210996558
ACH-000550,-0.0946682877648
ACH-000552,0.169803056929
ACH-000556,-0.103560039868
ACH-000557,-0.326341648205
ACH-000570,-0.023475598182000002
ACH-000571,-0.014271229279
ACH-000573,-0.0353851691413
ACH-000576,-0.157627286972
ACH-000580,-0.0393502191055
ACH-000584,-0.08074868411710001
ACH-000585,-0.0453851049663
ACH-000588,-0.14369799399900002
ACH-000589,-0.139622362329
ACH-000591,-0.013067483045299998
ACH-000593,-0.119990352238
ACH-000600,-0.0423154604541
ACH-000601,-0.015506935484100001
ACH-000604,-0.336870454376
ACH-000605,-0.052707252941199996
ACH-000606,-0.000462243498184
ACH-000608,-0.040489788258300005
ACH-000614,-0.004391695777060001
ACH-000616,-0.017710731689900002
ACH-000618,-0.00625542309137
ACH-000619,0.244300511781
ACH-000620,0.0434904813284
ACH-000621,-0.00617432463672
ACH-000622,-0.110411891752
ACH-000623,0.114523020153
ACH-000624,-0.0872795501169
ACH-000627,0.0389560079306
ACH-000630,-0.0469849976124
ACH-000632,-0.016240152618200002
ACH-000633,0.0607952459082
ACH-000637,-0.0514021090114
ACH-000638,-0.256549919913
ACH-000646,-0.016755629134500002
ACH-000647,-0.048669659737
ACH-000648,-0.0257615530156
ACH-000649,-0.0809670006702
ACH-000651,-0.239061167341
ACH-000652,-0.0256700643499
ACH-000653,-0.042285683951699994
ACH-000657,-0.0962013372214
ACH-000658,0.00484975484542
ACH-000661,-0.0016379282311
ACH-000662,0.395382065304
ACH-000663,0.029476380958799998
ACH-000665,0.141259767156
ACH-000671,-0.274378003548
ACH-000673,-0.0989306549117
ACH-000676,-0.158588388078
ACH-000677,-0.0331882609164
ACH-000681,-0.0524825425966
ACH-000682,-0.0161505268509
ACH-000683,-0.174742732505
ACH-000684,0.0190937105015
ACH-000688,-0.142001617543
ACH-000693,-0.061034356741
ACH-000694,-0.10998039587000001
ACH-000695,0.0330870491744
ACH-000696,-0.0358096134655
ACH-000697,-0.188164570926
ACH-000699,-0.0967077481221
ACH-000701,-0.163620369729
ACH-000706,-0.08547553349999999
ACH-000711,-0.109635074363
ACH-000713,0.0919681196861
ACH-000714,-0.22400289916700003
ACH-000718,-0.0257192751488
ACH-000720,0.0411618129918
ACH-000721,-0.0835448090343
ACH-000724,0.25425492633900004
ACH-000725,0.027772447990799996
ACH-000732,-0.0158991557671
ACH-000734,-0.057045342174300004
ACH-000735,-0.08552099842949999
ACH-000736,0.010334428549200001
ACH-000738,-0.173694062397
ACH-000746,-0.063209533618
ACH-000747,-0.218811941402
ACH-000748,-0.034873534813699994
ACH-000753,-0.00950467593995
ACH-000756,-0.20174822376899998
ACH-000757,-0.0643763730065
ACH-000758,0.0345179177905
ACH-000760,-0.122732562194
ACH-000763,-0.0736000103168
ACH-000764,-0.10611564131899999
ACH-000765,0.013935043260299998
ACH-000766,-0.034886206085900005
ACH-000767,-0.233950564995
ACH-000768,0.07707956556810001
ACH-000769,-0.16742272887499998
ACH-000770,-0.155259783869
ACH-000771,-0.00814909973637
ACH-000773,-0.11258850614600001
ACH-000776,-0.0424767368439
ACH-000777,0.0113672589619
ACH-000778,-0.0297508915916
ACH-000781,-0.138378930841
ACH-000782,-0.216831973233
ACH-000783,-0.038432668636800005
ACH-000784,-0.00885474402236
ACH-000785,-0.204336061873
ACH-000787,-0.0320244839822
ACH-000788,-0.0541327604555
ACH-000791,-0.0911635821978
ACH-000792,0.0162295599599
ACH-000794,-0.015303599293200002
ACH-000796,-0.18048708859
ACH-000799,0.05729005445230001
ACH-000800,-0.193422626596
ACH-000802,-0.08894394393860001
ACH-000804,-0.054763215617000004
ACH-000805,0.0237010924299
ACH-000809,-0.0904315379098
ACH-000810,0.266694241022
ACH-000811,0.0068926159425800005
ACH-000817,-0.008848624210200001
ACH-000819,-0.11642686637
ACH-000820,0.09972502219219999
ACH-000821,-0.13093209662
ACH-000822,0.00660130767134
ACH-000823,0.0037611081526399996
ACH-000824,-0.115569083356
ACH-000827,-0.046952802307599996
ACH-000829,-0.07196530827389999
ACH-000831,-0.181956345654
ACH-000832,-0.104256592999
ACH-000833,0.14955885792600002
ACH-000834,0.0752455470217
ACH-000835,-0.167398412403
ACH-000836,-0.0238174937494
ACH-000837,-0.0158106401391
ACH-000838,-0.335110748393
ACH-000839,-0.208632090468
ACH-000840,-0.108412150161
ACH-000841,-0.28491959953699997
ACH-000843,-0.000990566246
ACH-000846,-0.215417564524
ACH-000847,-0.3531349418
ACH-000848,-0.0032057341157300002
ACH-000849,-0.0111107970625
ACH-000851,-0.10761182997400001
ACH-000855,-0.141189615101
ACH-000856,-0.08923005670579999
ACH-000858,-0.055607588692
ACH-000859,-0.24864117411800002
ACH-000861,-0.340236819326
ACH-000862,-0.153075310165
ACH-000865,-0.0638239926552
ACH-000866,-0.115814342598
ACH-000867,-0.17220491959000003
ACH-000869,-0.15396374306399999
ACH-000872,-0.014096850352
ACH-000873,-0.087397194163
ACH-000876,-0.0435642995894
ACH-000878,-0.240292616859
ACH-000880,0.0388210191035
ACH-000881,-0.013087515237399998
ACH-000882,0.051115384106800006
ACH-000884,0.00962887442182
ACH-000885,-0.16600323631799999
ACH-000887,-0.0264331582718
ACH-000888,-0.098698966953
ACH-000889,-0.275997619609
ACH-000890,0.22661265943199999
ACH-000896,0.043897999156400004
ACH-000898,-0.192917303062
ACH-000900,-0.0602682484342
ACH-000901,-0.0568124506073
ACH-000905,-0.0729680979759
ACH-000906,-0.07643986093739999
ACH-000907,0.173863056316
ACH-000910,-0.0188212362496
ACH-000911,0.0325501025447
ACH-000912,0.0160905797532
ACH-000913,-0.12489534550999999
ACH-000915,-0.081073261191
ACH-000916,-0.46070794577699997
ACH-000917,0.06780615501630001
ACH-000921,-0.000290719080457
ACH-000924,-0.0774172920157
ACH-000926,-0.00217758548129
ACH-000928,-0.176049892958
ACH-000929,-0.180455710575
ACH-000932,-0.11637663197899999
ACH-000935,0.17820494647399998
ACH-000936,-0.009767793742120001
ACH-000937,0.0341937506086
ACH-000938,-0.13605923123299998
ACH-000939,-0.0422131246616
ACH-000941,-0.153575901055
ACH-000943,-0.10749328643200001
ACH-000946,-0.0568667348959
ACH-000947,-0.118526999243
ACH-000948,-0.120095147244
ACH-000950,-0.00869681005711
ACH-000953,0.08559487389239999
ACH-000957,-0.040970804776800006
ACH-000958,0.106564359568
ACH-000960,-0.105105077543
ACH-000963,-0.059893606228599995
ACH-000968,-0.0907905981507
ACH-000969,-0.0535564826931
ACH-000973,-0.127670662425
ACH-000974,-0.0735024333711
ACH-000975,-0.147179304672
ACH-000976,-0.0529728895538
ACH-000978,-0.0039843343724599994
ACH-000980,-0.177368615156
ACH-000984,0.108476323473
ACH-000986,0.00385611220927
ACH-000988,-0.013679802989100001
ACH-000993,-0.07393429290060001
ACH-000994,-0.00365122716284
ACH-000996,0.309734454713
ACH-001001,-0.100006775198
ACH-001020,-0.14971701011
ACH-001028,-0.11797850105
ACH-001031,0.0337474125528
ACH-001038,-0.041104416445499996
ACH-001048,-0.0173579870605
ACH-001050,0.0150577953888
ACH-001053,-0.547267885308
ACH-001054,0.110908068526
ACH-001061,-0.269242550779
ACH-001067,-0.033221225833
ACH-001075,-0.17339005714400002
ACH-001096,-0.12634150637299998
ACH-001128,-0.040980104419400004
ACH-001134,-0.0250247520169
ACH-001151,-0.0450318732638
ACH-001163,-0.058388688232399996
ACH-001164,-0.24175110103
ACH-001173,0.006805118726699999
ACH-001183,0.0512751387564
ACH-001184,-0.024050864219900003
ACH-001190,-0.181580584307
ACH-001192,-0.09713423643210001
ACH-001193,0.10125966625600001
ACH-001196,-0.123660109091
ACH-001197,0.145621100943
ACH-001205,-0.165320120343
ACH-001211,0.0268220490177
ACH-001212,-0.0014036766403099999
ACH-001228,-0.103940118989
ACH-001232,0.00928094344323
ACH-001239,0.034189482400099995
ACH-001274,0.0103881977844
ACH-001275,0.0921886097978
ACH-001277,0.068237361027
ACH-001278,0.0107242423704
ACH-001280,-0.0328625499711
ACH-001283,-0.0315109233295
ACH-001289,-0.146550017063
ACH-001295,-0.0254752549269
ACH-001300,0.0671794912999
ACH-001301,-0.115625465603
ACH-001302,-0.254224824663
ACH-001303,-0.009085635315309998
ACH-001306,-0.0981346206271
ACH-001318,-0.0891165651337
ACH-001322,-0.17904540222399998
ACH-001328,0.0135118339845
ACH-001332,-0.26095646545699996
ACH-001333,-0.31884650820300003
ACH-001336,-0.08051549373039998
ACH-001340,-0.0162190689441
ACH-001346,-0.040814966963699996
ACH-001353,-0.0601514274372
ACH-001354,0.16454205546599998
ACH-001367,-0.025946707447500002
ACH-001368,-0.0291331696899
ACH-001374,0.228076275023
ACH-001375,0.00654326147348
ACH-001377,-0.00509872469683
ACH-001380,-0.09333797816060001
ACH-001391,-0.298133844058
ACH-001407,-0.263898410747
ACH-001408,-0.0338060984846
ACH-001413,0.0296942670034
ACH-001430,0.338508942126
ACH-001431,-0.103669360291
ACH-001450,-0.00978132566764
ACH-001496,-0.0564083299959
ACH-001500,-0.0032387065288
ACH-001521,-0.037779053403900004
ACH-001523,0.07543909245130001
ACH-001532,-0.022806292178400002
ACH-001536,-0.19589284051800002
ACH-001550,-0.137683745259
ACH-001552,0.135290092911
ACH-001554,-0.07401803058560001
ACH-001645,-0.130161164627
ACH-001654,-0.0296335137056
ACH-001715,-0.00820710343057
ACH-001735,-0.101274359786
ACH-001736,0.0555167322853
ACH-001737,-0.145404955853
ACH-001740,0.151458319567
ACH-001745,-0.0471278085839
ACH-001750,0.10788823582800001
ACH-001765,0.047475492986699994
ACH-001956,-0.155005291714
ACH-001957,-0.10215616285399999
