,PHYHD1 (254295)
ACH-000004,-0.0129083506133
ACH-000007,-0.0346538612805
ACH-000009,-0.0632065323485
ACH-000011,0.017442071189
ACH-000012,0.15618642805500002
ACH-000013,-0.08567681917020001
ACH-000014,-0.034774497766300004
ACH-000015,-0.0641955135705
ACH-000017,0.0370110808784
ACH-000018,0.0944181218881
ACH-000019,0.0132760517853
ACH-000021,-0.015404482404700002
ACH-000022,-0.105724365265
ACH-000025,0.0611838056701
ACH-000028,0.17144158122900002
ACH-000030,0.07491667537010001
ACH-000035,-0.00874859383885
ACH-000036,0.13140777182
ACH-000037,-0.192955527357
ACH-000039,0.158116874306
ACH-000040,-0.144216049706
ACH-000041,-0.11876248180299999
ACH-000042,-0.0010498859598
ACH-000045,0.133123418689
ACH-000047,-0.10711926702199999
ACH-000052,-0.00911479460583
ACH-000053,0.010013809644100001
ACH-000054,-0.048236313131400005
ACH-000055,-0.13978980974000002
ACH-000060,-0.0937061220923
ACH-000067,-0.175360748081
ACH-000070,0.04374758626400001
ACH-000075,-0.238628862135
ACH-000078,-0.0289769576123
ACH-000082,0.0524125615859
ACH-000085,-0.07435295038300001
ACH-000086,0.0250588677007
ACH-000087,0.141876343796
ACH-000092,0.11980762779100002
ACH-000095,-0.130308552115
ACH-000097,0.034039604446700004
ACH-000098,0.0379268817005
ACH-000099,-0.052534550500800005
ACH-000108,0.0408149207577
ACH-000113,-0.00725785244036
ACH-000115,0.0560370348815
ACH-000116,-0.207262773376
ACH-000118,-0.014245676252
ACH-000120,0.0601868807209
ACH-000123,-0.0909093026162
ACH-000127,0.0395910408646
ACH-000128,-0.0394262249293
ACH-000132,-0.0484330490654
ACH-000133,0.13636346906400001
ACH-000137,0.013115697918799999
ACH-000138,0.14649664933599998
ACH-000142,-0.24340521066999998
ACH-000143,0.0464032084327
ACH-000146,0.0731522681797
ACH-000148,-0.143943133863
ACH-000150,0.0363334361717
ACH-000152,-0.044997459101599996
ACH-000153,0.205428180649
ACH-000159,0.10735878230399999
ACH-000160,0.260482136879
ACH-000163,-0.17949023237
ACH-000167,0.283886369393
ACH-000168,0.15816083514499998
ACH-000169,-0.042911138391000005
ACH-000178,-0.0526040946036
ACH-000182,-0.0968456338333
ACH-000183,-0.0573141754982
ACH-000188,0.0589622998684
ACH-000189,0.0019457070068699997
ACH-000190,0.291919998798
ACH-000198,-0.0157118943165
ACH-000204,0.0268496943918
ACH-000206,0.0787353516869
ACH-000207,-0.10829320543099999
ACH-000211,-0.054092085773300005
ACH-000215,-0.0903707457189
ACH-000221,-0.026025161958499996
ACH-000222,0.116660887507
ACH-000223,-0.034527680977699995
ACH-000226,0.129482736716
ACH-000227,-0.281613255583
ACH-000228,-0.0085313990065
ACH-000231,0.13166315337200002
ACH-000232,0.03648216014
ACH-000233,0.116077738069
ACH-000234,0.113358420273
ACH-000235,0.05903547746519999
ACH-000237,0.0305578090018
ACH-000238,0.0362571716964
ACH-000243,0.144225333511
ACH-000244,-0.22230784883299998
ACH-000246,-0.083067718571
