,APRT (353)
ACH-000222,-0.24446494066500002
ACH-000223,-0.2767659114
ACH-000226,-0.22162792383000002
ACH-000227,-0.313490992568
ACH-000228,-0.249930512528
ACH-000231,-0.258975369615
ACH-000232,-0.286609388075
ACH-000233,-0.25154035191999996
ACH-000234,-0.17683173754700002
ACH-000235,-0.23930873640500003
ACH-000237,-0.380823742759
ACH-000238,-0.34302047735299995
ACH-000243,-0.142471509692
ACH-000244,-0.572010519938
ACH-000246,-0.325740758245
ACH-000248,-0.43037220529200004
ACH-000250,-0.415619089764
ACH-000251,-0.357068829834
ACH-000253,-0.381177226814
ACH-000255,-0.297385984617
ACH-000256,-0.411998199913
ACH-000257,-0.20460062718199998
ACH-000258,-0.469520720895
ACH-000259,-0.214152793628
ACH-000260,-0.228698241594
ACH-000261,-0.34793397558300004
ACH-000262,-0.44473715111199996
ACH-000263,0.012660368695
ACH-000264,-0.353153538869
ACH-000265,-0.153255767618
ACH-000266,-0.31428822929
ACH-000272,-0.291897334259
ACH-000273,-0.261456027516
ACH-000274,-0.172623423436
ACH-000277,-0.322587852656
ACH-000278,-0.264851568393
ACH-000279,-0.140785416498
ACH-000280,-0.39057704114299996
ACH-000281,-0.24499387211800003
ACH-000288,-0.343529429529
ACH-000291,-0.147454914394
ACH-000293,-0.30765924141199996
ACH-000294,-0.419621591332
ACH-000295,-0.00376739020341
ACH-000296,-0.25091339022799997
ACH-000302,-0.09593902411260001
ACH-000304,-0.026038275750799998
ACH-000307,-0.37326114783299996
ACH-000308,-0.25903026215999997
ACH-000310,-0.102372315575
ACH-000311,-0.395493396382
ACH-000312,-0.166650474756
ACH-000315,-0.191773795763
ACH-000316,-0.23581256656100003
ACH-000317,-0.145864859154
ACH-000318,-0.187603430109
ACH-000319,-0.303482419784
ACH-000320,-0.033278020348
ACH-000322,-0.404579098873
ACH-000323,-0.145234347446
ACH-000324,-0.434620009738
ACH-000329,-0.119908737729
ACH-000330,-0.114500529266
ACH-000331,-0.24184453560400002
ACH-000332,-0.18425505967
ACH-000334,-0.49233194298699995
ACH-000335,-0.196305273948
ACH-000336,-0.423853453469
ACH-000337,-0.179967900511
ACH-000339,-0.28083016965
ACH-000341,0.134119449201
ACH-000348,-0.150032352882
ACH-000350,-0.15867254265
ACH-000352,-0.198237010297
ACH-000356,-0.394537669497
ACH-000361,-0.39475661689400005
ACH-000362,-0.22572131910300003
ACH-000363,-0.229849081558
ACH-000364,-0.21313773130600003
ACH-000365,-0.195997108253
ACH-000366,-0.35643894044600005
ACH-000368,-0.296344463977
ACH-000374,-0.249452877632
ACH-000375,-0.325082282602
ACH-000376,-0.228413023334
ACH-000381,-0.352896806426
ACH-000383,-0.348748404535
ACH-000387,-0.477949891192
ACH-000389,-0.394333413398
ACH-000390,-0.20715947994199999
ACH-000393,-0.40986321376400003
ACH-000395,-0.11998691635500001
ACH-000397,-0.33652272199600003
ACH-000401,-0.223236529415
ACH-000402,-0.5332858485199999
ACH-000403,-0.333278243698
ACH-000404,-0.0650159691661
ACH-000406,-0.22501482332199998
ACH-000407,-0.349879746353
ACH-000408,-0.189729438317
ACH-000410,-0.31617347262699996
ACH-000411,-0.23072828547899998
ACH-000414,-0.173953967564
ACH-000415,-0.07948504600589999
ACH-000416,-0.208300143031
ACH-000420,-0.525559625707
ACH-000421,-0.300601035974
ACH-000424,-0.231468226448
ACH-000425,-0.214987094619
ACH-000426,-0.6903707075550001
ACH-000427,-0.558747126361
ACH-000433,-0.38895109658699994
ACH-000436,-0.139034542732
ACH-000444,-0.219024107605
ACH-000445,-0.229164543794
ACH-000448,-0.336026506264
ACH-000450,-0.284933719043
ACH-000452,-0.288928482958
ACH-000454,0.01756115292
ACH-000458,-0.176913733311
ACH-000459,-0.462375514919
ACH-000460,-0.28675665948600004
ACH-000461,-0.36261506233499996
ACH-000463,-0.302686346279
ACH-000464,-0.345997521162
ACH-000466,-0.317776632442
ACH-000467,-0.381023628509
ACH-000468,-0.492127373769
ACH-000469,-0.431460905098
ACH-000470,-0.0366823364139
ACH-000471,-0.227602369549
ACH-000472,-0.413426459398
ACH-000473,-0.22804993016199998
ACH-000475,-0.319926514281
ACH-000476,-0.353700778595
ACH-000477,-0.11260792309800001
ACH-000480,-0.271328700601
ACH-000481,-0.101772899046
ACH-000483,-0.41592773272399997
ACH-000484,-0.237409179527
ACH-000485,-0.363783099756
ACH-000486,-0.40817864657799996
ACH-000487,-0.269062681206
ACH-000488,-0.206444484844
ACH-000490,-0.216567776586
ACH-000491,-0.298105753681
ACH-000495,-0.23901218981400002
ACH-000496,-0.19961643125999998
ACH-000499,-0.00285450198494
ACH-000500,0.0629483935561
ACH-000502,-0.383586356254
ACH-000503,-0.496953286912
ACH-000505,-0.324803441019
ACH-000507,-0.379844996232
ACH-000510,-0.348245209687
ACH-000511,-0.23767690181200002
ACH-000512,-0.19532208659699998
ACH-000516,-0.132220377867
ACH-000517,-0.404437615134
ACH-000518,-0.07409312366200001
ACH-000520,-0.155382939351
ACH-000521,-0.42524398614799996
ACH-000522,-0.179805380924
ACH-000524,-0.37670643069
ACH-000527,-0.257615951124
ACH-000528,-0.373921397311
ACH-000537,-0.163794588256
ACH-000541,-0.17325316059
ACH-000542,-0.375453814133
ACH-000544,-0.361429401948
ACH-000545,-0.23306109158000005
ACH-000547,-0.226310449659
ACH-000548,-0.305464927512
ACH-000549,-0.225889295962
ACH-000550,-0.298601318148
ACH-000552,-0.220360594386
ACH-000556,-0.264100903118
ACH-000557,-0.291199514014
ACH-000570,-0.222628678956
ACH-000571,-0.369960679421
ACH-000573,-0.12889017187000001
ACH-000576,-0.23178600510699998
ACH-000580,-0.16823178400699998
ACH-000584,-0.371018779774
ACH-000585,-0.235471946545
ACH-000588,-0.24569739416900002
ACH-000589,-0.214964723819
ACH-000591,-0.329373937469
ACH-000593,-0.349678300022
ACH-000600,-0.323794274889
ACH-000601,-0.31614947379299996
ACH-000604,-0.544090804455
ACH-000605,-0.278209075161
ACH-000606,-0.0771264771155
ACH-000608,-0.21044176229000003
ACH-000614,-0.306178797251
ACH-000616,-0.285753380964
ACH-000618,-0.206418677637
ACH-000619,-0.303047051494
ACH-000620,-0.324392279415
ACH-000621,-0.198174433041
ACH-000622,-0.221241482484
ACH-000623,-0.24016223303000003
ACH-000624,-0.317707450706
ACH-000627,-0.117457072096
ACH-000630,-0.347888276092
ACH-000632,-0.0370630520825
ACH-000633,-0.467225068864
ACH-000637,-0.32897321818
ACH-000638,-0.226308386869
ACH-000646,-0.34524198173
ACH-000647,-0.376826256421
ACH-000648,-0.380106725211
ACH-000649,-0.21895107763
ACH-000651,0.022055356230200003
ACH-000652,-0.383877383137
ACH-000653,-0.143458253709
ACH-000657,-0.19751604974800002
ACH-000658,-0.469497659625
ACH-000661,-0.22884457500500002
ACH-000662,-0.174253305392
ACH-000663,-0.43736939738799996
ACH-000665,-0.178540487341
ACH-000671,-0.280252355496
ACH-000673,-0.091491330819
ACH-000676,-0.11281005973500001
ACH-000677,-0.21195777598
ACH-000681,-0.0862297133244
ACH-000682,-0.218621180004
ACH-000683,-0.473745261769
ACH-000684,-0.23451994546399998
ACH-000688,-0.19118226374299999
ACH-000693,-0.056032562116599995
ACH-000694,-0.117550033697
ACH-000695,-0.0946128209592
ACH-000696,-0.21008657381700002
ACH-000697,-0.275378073268
ACH-000699,-0.340304013545
ACH-000701,-0.389892575837
ACH-000706,-0.140369467011
ACH-000711,-0.051217119788399997
ACH-000713,-0.354809129643
ACH-000714,-0.311785409497
ACH-000718,0.000266308033518
ACH-000720,-0.18812622885699998
ACH-000721,-0.221290711888
ACH-000724,-0.0355600613686
ACH-000725,-0.0923800037072
ACH-000732,0.0733751534904
ACH-000734,-0.27202357060800003
ACH-000735,-0.21516633009599997
ACH-000736,-0.22522815016399997
ACH-000738,-0.253706506035
ACH-000746,0.0371075752544
ACH-000747,-0.161430255159
ACH-000748,-0.272211260728
ACH-000753,-0.310727862059
ACH-000756,-0.239305596505
ACH-000757,-0.0722344042997
ACH-000758,-0.426793238164
ACH-000760,-0.12089271319299999
ACH-000763,-0.21907053032499998
ACH-000764,-0.6754728797480001
ACH-000765,-0.051215851547699996
ACH-000766,-0.21462998603
ACH-000767,-0.20441655048300003
ACH-000768,-0.354660738609
ACH-000769,-0.19712564869399998
ACH-000770,-0.23128325269299999
ACH-000771,-0.163809486872
ACH-000773,-0.27600782457899997
ACH-000776,-0.388142307857
ACH-000777,-0.37301304541100005
ACH-000778,-0.222019479994
ACH-000781,-0.131638485763
ACH-000782,-0.42728965399999996
ACH-000783,-0.358178412588
ACH-000784,-0.300831694873
ACH-000785,-0.14748589848899998
ACH-000787,-0.17032494001899998
ACH-000788,-0.294035429145
ACH-000791,-0.255176415076
ACH-000792,-0.207970520368
ACH-000794,-0.18472476377900002
ACH-000796,-0.49295713798199997
ACH-000799,-0.308485398282
ACH-000800,-0.0752522311813
ACH-000802,-0.334318765076
ACH-000804,-0.43842126871799997
ACH-000805,-0.0554493698836
ACH-000809,-0.231852576853
ACH-000810,-0.26867266525899997
ACH-000811,-0.21369247024000002
ACH-000817,-0.39635619518
ACH-000819,-0.0809617616208
ACH-000820,-0.34703553663099995
ACH-000821,-0.136864157761
ACH-000822,-0.231871786029
ACH-000823,-0.149146444986
ACH-000824,-0.382072801321
ACH-000827,-0.300105133518
ACH-000829,-0.0115283537168
ACH-000831,-0.32000747462400003
ACH-000832,-0.18013193021999999
ACH-000833,-0.154663317928
ACH-000834,-0.45854745784699996
ACH-000835,-0.34914524399700003
ACH-000836,-0.35829483489200004
ACH-000837,-0.19877733926
ACH-000838,-0.312549937022
ACH-000839,-0.25043011380999997
ACH-000840,-0.297424322648
ACH-000841,-0.218685348955
ACH-000843,-0.27943330673
ACH-000846,-0.153563790825
ACH-000847,-0.294222779148
ACH-000848,-0.266917434047
ACH-000849,-0.386426328992
ACH-000851,-0.31859930482500004
ACH-000855,-0.13980728026
ACH-000856,-0.328222555736
ACH-000858,-0.170802699989
ACH-000859,-0.369729268432
ACH-000861,-0.40262030571900004
ACH-000862,-0.196447905819
ACH-000865,-0.276769199068
ACH-000866,-0.10812328508300001
ACH-000867,-0.320254968613
ACH-000869,-0.012546420629200002
ACH-000872,-0.13495392876700002
ACH-000873,-0.269007427268
ACH-000876,-0.35954942113899996
ACH-000878,0.0180720140198
ACH-000880,-0.0438157486538
ACH-000881,-0.19420395987
ACH-000882,-0.208815075737
ACH-000884,-0.13206088023
ACH-000885,-0.196787683261
ACH-000887,-0.12569021851099998
ACH-000888,-0.35707532009099996
ACH-000889,-0.41718230523
ACH-000890,-0.284756632386
ACH-000896,-0.09932602447239999
ACH-000898,-0.288620564784
ACH-000900,-0.19216963580899998
ACH-000901,-0.278635340688
ACH-000905,-0.239557068978
ACH-000906,-0.24090820059300003
ACH-000907,-0.397737938173
ACH-000910,-0.21763812452
ACH-000911,-0.348340080436
ACH-000912,-0.232413380231
ACH-000913,-0.144379583126
ACH-000915,-0.489469750202
ACH-000916,-0.13800737203299998
ACH-000917,-0.20956168876200001
ACH-000921,-0.396727578826
ACH-000924,-0.200505672902
ACH-000926,-0.36337560311800005
ACH-000928,-0.378573007633
ACH-000929,-0.339904009018
ACH-000932,-0.43084576951000003
ACH-000935,-0.323989574264
ACH-000936,-0.0856048243455
ACH-000937,-0.26548018400400003
ACH-000938,-0.204322927759
ACH-000939,-0.562756972224
ACH-000941,-0.306110745243
ACH-000943,-0.28994646394699997
ACH-000946,-0.111202687323
ACH-000947,-0.136436955546
ACH-000948,-0.108081693068
ACH-000950,-0.10019216295
ACH-000953,-0.444989333279
ACH-000957,-0.319476476197
ACH-000958,-0.274256080035
ACH-000960,-0.201580949901
ACH-000963,-0.174892546637
ACH-000968,-0.230109568831
ACH-000969,-0.415061666752
ACH-000973,-0.149131235536
ACH-000974,-0.29042388164599997
ACH-000975,-0.184837132885
ACH-000976,-0.31574848094
ACH-000978,-0.722362800123
ACH-000980,-0.262615849582
ACH-000984,-0.37313112065
ACH-000986,-0.175129705539
ACH-000988,-0.013349290323000002
ACH-000993,-0.682839769894
ACH-000994,-0.15000935630999998
ACH-000996,-0.283940015273
ACH-001001,-0.251234557551
ACH-001020,-0.39000180596100004
ACH-001028,-0.22472711790600003
ACH-001031,-0.186258232815
ACH-001038,-0.16104376650399999
ACH-001048,-0.31058386617199996
ACH-001050,-0.523563021452
ACH-001053,-0.267963560873
ACH-001054,-0.315171990095
ACH-001061,-0.327357699769
ACH-001067,-0.18339115617600002
ACH-001075,-0.190095257581
ACH-001096,-0.23353830324900002
ACH-001128,-0.111685007155
ACH-001134,-0.20176847909
ACH-001151,-0.271811602633
ACH-001163,-0.402443052123
ACH-001164,-0.144556246114
ACH-001173,-0.225685421769
ACH-001183,-0.178314983746
ACH-001184,-0.174917327795
ACH-001190,-0.298141307188
ACH-001192,0.0218007052048
ACH-001193,-0.14905070043299998
ACH-001196,-0.331468406585
ACH-001197,-0.398833067809
ACH-001205,0.011842196523700001
ACH-001211,-0.309404414656
ACH-001212,-0.294935821404
ACH-001228,-0.24091644742499999
ACH-001232,-0.299532584745
ACH-001239,-0.201906481456
ACH-001274,-0.309326424828
ACH-001275,-0.029821196046000004
ACH-001277,-0.0921199321796
ACH-001278,-0.113183975148
ACH-001280,-0.371136141598
ACH-001283,-0.0396616996318
ACH-001289,-0.146763247994
ACH-001295,-0.166738462581
ACH-001300,-0.11679319425899999
ACH-001301,-0.271940557987
ACH-001302,-0.48929327716700005
ACH-001303,-0.456571780779
ACH-001306,-0.042763251893999994
ACH-001318,-0.129747396679
ACH-001322,-0.299632671712
ACH-001328,-0.258023055374
ACH-001332,-0.366376290059
ACH-001333,-0.223920484213
ACH-001336,-0.361790501971
ACH-001340,-0.333212983066
ACH-001346,-0.21579868943100003
ACH-001353,-0.18913820166700002
ACH-001354,-0.02600919216
ACH-001367,-0.312490256771
ACH-001368,-0.312879348198
ACH-001374,0.300255552607
ACH-001375,-0.31139158456599997
ACH-001377,-0.35827934831200003
ACH-001380,-0.5214202123830001
ACH-001391,-0.2444561371
ACH-001407,-0.29783776876999996
ACH-001408,-0.34740573557599996
ACH-001413,-0.228064145095
ACH-001430,-0.028786805586099997
ACH-001431,-0.153248543227
ACH-001450,-0.161322429269
ACH-001496,-0.328299392782
ACH-001500,-0.29752974111499997
ACH-001521,-0.403378802173
ACH-001523,-0.192014549551
ACH-001532,-0.42834526861
ACH-001536,0.0108306361674
ACH-001550,-0.08449665933689998
ACH-001552,-0.265116980228
ACH-001554,-0.21662725181200002
ACH-001645,-0.36661915945699997
ACH-001654,-0.344557314149
ACH-001715,-0.44692961092
ACH-001735,-0.166004597113
ACH-001736,-0.352397423243
ACH-001737,-0.542279396074
ACH-001740,-0.331805948723
ACH-001745,-0.322662352561
ACH-001750,-0.386583082401
ACH-001765,-0.14357455541300002
ACH-001956,-0.24075453628000001
ACH-001957,-0.273977433739
