,POLR2K (5440)
ACH-000256,-1.329810961
ACH-000257,-1.3968984804700002
ACH-000258,-1.2235766451899999
ACH-000259,-1.2220822601999999
ACH-000260,-1.21917120941
ACH-000261,-1.09033917505
ACH-000262,-1.09172108929
ACH-000263,-1.53341183788
ACH-000264,-1.0396686479700001
ACH-000265,-1.29109555069
ACH-000266,-1.19566089065
ACH-000272,-1.1602516597900001
ACH-000273,-0.941710803934
ACH-000274,-1.30511036404
ACH-000277,-1.00800951048
ACH-000278,-1.20309219921
ACH-000279,-1.11285838708
ACH-000280,-1.05103043435
ACH-000281,-1.3091130228299999
ACH-000288,-0.916767442844
ACH-000291,-1.2442592811
ACH-000293,-1.17445643942
ACH-000294,-1.2208968046100002
ACH-000295,-1.3803398673700003
ACH-000296,-1.10092711582
ACH-000302,-1.0528108837
ACH-000304,-1.56232951343
ACH-000307,-1.1833709242000001
ACH-000308,-1.0464396816600001
ACH-000310,-1.5604690859900001
ACH-000311,-1.3893219206999998
ACH-000312,-1.2013382261299999
ACH-000315,-1.1196609104000002
ACH-000316,-1.3235209614899999
ACH-000317,-1.33073927399
ACH-000318,-1.3837958084399997
ACH-000319,-1.10892084744
ACH-000320,-1.34716175085
ACH-000322,-1.51197471355
ACH-000323,-1.06221947044
ACH-000324,-1.10036193836
ACH-000329,-1.40456123403
ACH-000330,-1.10522340199
ACH-000331,-1.2641120550700002
ACH-000332,-1.27741566416
ACH-000334,-1.6921271835299998
ACH-000335,-1.47277331479
ACH-000336,-1.22720939457
ACH-000337,-0.878980379102
ACH-000339,-1.37742167941
ACH-000341,-1.30423501297
ACH-000348,-1.3628070032700002
ACH-000350,-1.0766964842
ACH-000352,-0.914668236101
ACH-000356,-1.15240688866
ACH-000361,-1.37067189542
ACH-000362,-1.12724867344
ACH-000363,-1.16079910758
ACH-000364,-1.13042849649
ACH-000365,-1.29082483534
ACH-000366,-1.16768274857
ACH-000368,-1.0966813068799999
ACH-000374,-0.9934848742769999
ACH-000375,-1.15330672011
ACH-000376,-1.23509787932
ACH-000381,-1.1289265263200001
ACH-000383,-1.6455020462
ACH-000387,-1.05193844499
ACH-000389,-1.20555757881
ACH-000390,-1.37228539606
ACH-000393,-1.31994204344
ACH-000395,-0.836247794083
ACH-000397,-1.0638387731999999
ACH-000401,-1.303962415
ACH-000402,-1.3738521802
ACH-000403,-1.33986580048
ACH-000404,-0.940147470036
ACH-000406,-1.3407007852200001
ACH-000407,-1.0050763209
ACH-000408,-1.0929515889499999
ACH-000410,-1.31339797453
ACH-000411,-1.1747642016700002
ACH-000414,-1.14729227053
ACH-000415,-1.16255580189
ACH-000416,-1.21165774846
ACH-000420,-0.839441887218
ACH-000421,-1.15844689993
ACH-000424,-0.989670155137
ACH-000425,-1.07130032963
ACH-000426,-1.6258482143000001
ACH-000427,-1.23975608752
ACH-000433,-1.00526282866
ACH-000436,-1.25156668781
ACH-000444,-0.993154229109
ACH-000445,-1.1929257847799999
ACH-000448,-1.15386512941
ACH-000450,-1.1343817892399999
ACH-000452,-1.18812332189
ACH-000454,-0.992210564577
ACH-000458,-1.21269433456
ACH-000459,-1.27375867809
ACH-000460,-1.2436229544600002
ACH-000461,-0.854559542879
ACH-000463,-1.4147660461899998
ACH-000464,-1.1090149788299999
ACH-000466,-0.808684103348
ACH-000467,-1.3064752687999999
ACH-000468,-1.4798302418599998
ACH-000469,-1.55636114961
ACH-000470,-1.18722669283
ACH-000471,-0.966460573867
ACH-000472,-1.3983919517399999
ACH-000473,-1.03835074409
ACH-000475,-1.25856608126
ACH-000476,-1.13164214577
ACH-000477,-1.49110219623
ACH-000480,-0.925065455403
ACH-000481,-1.1411592163700002
ACH-000483,-1.47090260236
ACH-000484,-1.49442249364
ACH-000485,-1.29958736261
ACH-000486,-1.1678889079600001
ACH-000487,-1.2522022528799999
ACH-000488,-0.956842712713
ACH-000490,-1.1238606610100002
ACH-000491,-1.1560434293200001
ACH-000495,-0.933384045477
ACH-000496,-1.2630803172799998
ACH-000499,-1.20909825211
ACH-000500,-1.5017832901600001
ACH-000502,-1.25652217239
ACH-000503,-1.18130046834
ACH-000505,-1.26540747845
ACH-000507,-1.1913028936599999
ACH-000510,-1.2115071451000001
ACH-000511,-1.3206016368200002
ACH-000512,-1.3646692663999997
ACH-000516,-1.4976531336899999
ACH-000517,-1.31058156692
ACH-000518,-1.12622185746
ACH-000520,-1.09042460112
ACH-000521,-1.00137676456
ACH-000522,-0.9934791049449999
ACH-000524,-1.28203366891
ACH-000527,-1.08492111145
ACH-000528,-1.23737545748
ACH-000537,-1.1036982671200002
ACH-000541,-1.2276229652500001
ACH-000542,-0.986895868423
ACH-000544,-0.981394791101
ACH-000545,-1.0788533009399999
ACH-000547,-1.13164772213
ACH-000548,-0.977501653694
ACH-000549,-0.994199642075
ACH-000550,-1.22217223328
ACH-000552,-1.19027480138
ACH-000556,-1.4290388281600002
ACH-000557,-1.3557216112900001
ACH-000570,-1.10496226607
ACH-000571,-1.30921273037
ACH-000573,-1.35565539903
ACH-000576,-1.26734384512
ACH-000580,-1.13912523706
ACH-000584,-1.1798482375100001
ACH-000585,-1.14545887077
ACH-000588,-0.909167115792
ACH-000589,-1.23326219293
ACH-000591,-0.939156262907
ACH-000593,-1.1094691097
ACH-000600,-1.5826586107799998
ACH-000601,-1.4183832457700003
ACH-000604,-0.888615387766
ACH-000605,-1.2909782568000001
ACH-000606,-1.10490950313
ACH-000608,-1.5013031723399999
ACH-000614,-1.32146527812
ACH-000616,-1.0823127067899998
ACH-000618,-1.05594186922
ACH-000619,-1.0311157764899999
ACH-000620,-1.02650526208
ACH-000621,-0.9403605731360001
ACH-000622,-1.5647746507799998
ACH-000623,-1.08361506618
ACH-000624,-1.2492127467799998
ACH-000627,-1.07359484579
ACH-000630,-1.14827690513
ACH-000632,-1.2469287195999998
ACH-000633,-0.9561282028579999
ACH-000637,-1.0904204098799999
ACH-000638,-0.96618278276
ACH-000646,-1.26809668647
ACH-000647,-1.3039670496100002
ACH-000648,-1.6113095063299998
ACH-000649,-1.10802143073
ACH-000651,-1.26430915021
ACH-000652,-1.3476555420299998
ACH-000653,-1.24265244987
ACH-000657,-1.2934817382500001
ACH-000658,-1.10198168107
ACH-000661,-1.2660782453
ACH-000662,-1.56524954187
ACH-000663,-0.830713065773
ACH-000665,-1.27410036214
ACH-000671,-1.2102386638299998
ACH-000673,-1.26136515717
ACH-000676,-1.1402340528100001
ACH-000677,-1.4276171832799998
ACH-000681,-1.07439565832
ACH-000682,-1.02629402667
ACH-000683,-1.20384353987
ACH-000684,-1.04670238255
ACH-000688,-1.3153128539799999
ACH-000693,-1.1548516316500002
ACH-000694,-1.2155204879000001
ACH-000695,-1.34472646682
ACH-000696,-1.08015668362
ACH-000697,-1.1893094209100001
ACH-000699,-1.7714275258400003
ACH-000701,-1.0679353089899999
ACH-000706,-1.2286100652
ACH-000711,-1.13272439553
ACH-000713,-1.0408656763600002
ACH-000714,-1.15430176226
ACH-000718,-1.2424703589200001
ACH-000720,-1.11214629494
ACH-000721,-1.1088209278
ACH-000724,-1.00904348945
ACH-000725,-1.48515670836
ACH-000732,-0.947293337739
ACH-000734,-1.1630970325
ACH-000735,-0.902243301626
ACH-000736,-1.47288391016
ACH-000738,-1.28926512071
ACH-000746,-1.14427318558
ACH-000747,-1.2366431537
ACH-000748,-1.27829148576
ACH-000753,-1.30732494244
ACH-000756,-1.16693171233
ACH-000757,-1.2234350115200001
ACH-000758,-0.887724142444
ACH-000760,-1.1488106836299998
ACH-000763,-1.56803409694
ACH-000764,-0.81345760036
ACH-000765,-1.06807401548
ACH-000766,-1.16167608987
ACH-000767,-1.0552461929299999
ACH-000768,-1.2539974087399999
ACH-000769,-1.1006516721100001
ACH-000770,-1.2696239819700001
ACH-000771,-1.07570374596
ACH-000773,-1.1874047911599999
ACH-000776,-1.02134651863
ACH-000777,-1.1149447874299998
ACH-000778,-1.2954406944499999
ACH-000781,-1.1587748580500001
ACH-000782,-1.38358344264
ACH-000783,-1.09186515083
ACH-000784,-1.39527873331
ACH-000785,-1.13577587546
ACH-000787,-1.029741431
ACH-000788,-1.0877258566799999
ACH-000791,-1.4392104435799997
ACH-000792,-1.02686613503
ACH-000794,-0.79768862642
ACH-000796,-1.20605850687
ACH-000799,-1.5889221422
ACH-000800,-1.15500239105
ACH-000802,-1.16741705702
ACH-000804,-1.18477315822
ACH-000805,-1.09928142297
ACH-000809,-0.9577694048019999
ACH-000810,-0.9797921768200001
ACH-000811,-1.34330819115
ACH-000817,-1.42768140392
ACH-000819,-1.30379156449
ACH-000820,-0.791393402129
ACH-000821,-1.5817405412099999
ACH-000822,-1.5249228058700002
ACH-000823,-1.14288446018
ACH-000824,-1.22578710854
ACH-000827,-1.0844765997799999
ACH-000829,-1.2185189996999999
ACH-000831,-1.12680899514
ACH-000832,-1.1429106800700002
ACH-000833,-1.2779138169700002
ACH-000834,-0.999740440685
ACH-000835,-1.10882541124
ACH-000836,-0.774565485853
ACH-000837,-0.967153670108
ACH-000838,-1.17598280714
ACH-000839,-0.9837723823799999
ACH-000840,-1.02560043956
ACH-000841,-0.911165090001
ACH-000843,-1.08252016845
ACH-000846,-1.05539950561
ACH-000847,-1.29898061904
ACH-000848,-1.25094741003
ACH-000849,-0.9563024412440001
ACH-000851,-1.0373657224400001
ACH-000855,-1.10536815791
ACH-000856,-1.24177454102
ACH-000858,-1.3002715821700002
ACH-000859,-0.910300414397
ACH-000861,-1.17023663231
ACH-000862,-1.38879774947
ACH-000865,-1.39445743712
ACH-000866,-1.32384580255
ACH-000867,-1.55724718447
ACH-000869,-1.01420525429
ACH-000872,-1.07444510134
ACH-000873,-1.04896468169
ACH-000876,-1.4145456196500001
ACH-000878,-1.1865956852700001
ACH-000880,-0.996434356989
ACH-000881,-1.07189845293
ACH-000882,-1.18418795698
ACH-000884,-1.26087494876
ACH-000885,-1.28312823404
ACH-000887,-1.00879530443
ACH-000888,-1.1951095913299998
ACH-000889,-1.30239888131
ACH-000890,-1.03717821719
ACH-000896,-1.57871049037
ACH-000898,-1.0082675617399999
ACH-000900,-1.28076084227
ACH-000901,-1.48662194744
ACH-000905,-1.20853221619
ACH-000906,-1.10197709451
ACH-000907,-1.07945282184
ACH-000910,-1.1935341417799998
ACH-000911,-1.21173221195
ACH-000912,-1.10274666214
ACH-000913,-1.26513643729
ACH-000915,-1.11084601021
ACH-000916,-1.01337574108
ACH-000917,-1.18120049053
ACH-000921,-1.07234978365
ACH-000924,-1.1428057048
ACH-000926,-1.2901145604100002
ACH-000928,-1.0102938417799998
ACH-000929,-0.804172086104
ACH-000932,-1.60833036817
ACH-000935,-0.9422573505140001
ACH-000936,-1.17407927268
ACH-000937,-1.28209131708
ACH-000938,-1.23864818844
ACH-000939,-0.7419087015539999
ACH-000941,-1.06352427074
ACH-000943,-1.0070978823899999
ACH-000946,-1.23117738067
ACH-000947,-1.21431681995
ACH-000948,-0.949510420492
ACH-000950,-1.0027648364700001
ACH-000953,-1.3817568413899999
ACH-000957,-1.2306386659100002
ACH-000958,-1.52538969081
ACH-000960,-1.23277985499
ACH-000963,-1.3538276613100002
ACH-000968,-1.10424249999
ACH-000969,-1.1813703077
ACH-000973,-1.23027272724
ACH-000974,-1.07945528085
ACH-000975,-1.08607975984
ACH-000976,-0.9490968484100001
ACH-000978,-0.667832211151
ACH-000980,-1.0885789429200001
ACH-000984,-1.1500202028
ACH-000986,-1.05549346676
ACH-000988,-1.44447348954
ACH-000993,-1.18276050991
ACH-000994,-1.34507829338
ACH-000996,-1.1477497688200002
ACH-001001,-1.33957993404
ACH-001020,-0.9369945199969999
ACH-001028,-1.27569913066
ACH-001031,-1.1865842365100001
ACH-001038,-1.1376913389399999
ACH-001048,-1.16250018214
ACH-001050,-1.15158117055
ACH-001053,-0.9457566378319999
ACH-001054,-1.2312272414299998
ACH-001061,-1.1402218002
ACH-001067,-1.08022055804
ACH-001075,-1.2728036016700002
ACH-001096,-1.33334437345
ACH-001128,-0.191452720524
ACH-001134,-1.28845463324
ACH-001151,-1.0469601225299998
ACH-001163,-1.2030053652200001
ACH-001164,-1.42196592898
ACH-001173,-1.36789602247
ACH-001183,-1.24215346612
ACH-001184,-1.21498315471
ACH-001190,-1.13242679037
ACH-001192,-1.32903582611
ACH-001193,-1.1854744802700001
ACH-001196,-1.16584363393
ACH-001197,-1.50988183396
ACH-001205,-1.2846471543
ACH-001211,-1.10992829173
ACH-001212,-1.37507830115
ACH-001228,-0.881658516094
ACH-001232,-1.2223023487
ACH-001239,-1.27061829045
ACH-001274,-0.964697739753
ACH-001275,-1.4379489021599998
ACH-001277,-1.0131516412700001
ACH-001278,-1.09329528969
ACH-001280,-1.0639879584999998
ACH-001283,-1.29537552722
ACH-001289,-1.2727680810700002
ACH-001295,-1.38516554829
ACH-001300,-1.25939158577
ACH-001301,-1.2239287493000002
ACH-001302,-1.19700033349
ACH-001303,-1.47039746847
ACH-001306,-1.04427768652
ACH-001318,-1.15061739319
ACH-001322,-1.24779812701
ACH-001328,-1.19958834751
ACH-001332,-0.8406020839659999
ACH-001333,-0.9452531188200002
ACH-001336,-0.979606615723
ACH-001340,-1.20263831149
ACH-001346,-1.08129104095
ACH-001353,-1.1379222683299999
ACH-001354,-1.0814771654700002
ACH-001367,-1.18114415043
ACH-001368,-1.20317908037
ACH-001374,-0.874019625236
ACH-001375,-0.8816818848469999
ACH-001377,-1.18216061816
ACH-001380,-1.16178246268
ACH-001391,-1.24952557584
ACH-001407,-0.8682564457449999
ACH-001408,-1.19188880679
ACH-001413,-1.3127157848
ACH-001430,-0.9446894097740001
ACH-001431,-1.4258931158
ACH-001450,-1.28678938828
ACH-001496,-0.797699075908
ACH-001500,-1.15830724255
ACH-001521,-1.145814719
ACH-001523,-1.04094658864
ACH-001532,-1.30910491625
ACH-001536,-1.2936075299
ACH-001550,-0.904874144853
ACH-001552,-1.21968134813
ACH-001554,-0.945251724523
ACH-001645,-1.03959357937
ACH-001654,-1.1401147536299998
ACH-001715,-1.1330078054500001
ACH-001735,-1.4379020324
ACH-001736,-1.09201695873
ACH-001737,-1.68037047312
ACH-001740,-1.47458592405
ACH-001745,-1.4983882009799998
ACH-001750,-1.1263251672499999
ACH-001765,-1.37298847926
ACH-001956,-1.3781271342399999
ACH-001957,-1.2301939427700002
