,PWWP2A (114825)
ACH-000484,-0.141269607722
ACH-000485,0.048060440506100005
ACH-000486,0.144366166662
ACH-000487,0.0752349773893
ACH-000488,0.0833921544691
ACH-000490,-0.0199101305042
ACH-000491,-0.173527424915
ACH-000495,0.0276171389903
ACH-000496,-0.00254146555219
ACH-000499,-0.0213629813798
ACH-000500,0.287865639738
ACH-000502,-0.08364974405339999
ACH-000503,0.136881197707
ACH-000505,-0.062956987554
ACH-000507,-0.300928010531
ACH-000510,-0.0129928349591
ACH-000511,-0.0371180570905
ACH-000512,0.133853349136
ACH-000516,-0.0569893398159
ACH-000517,-0.11366345438400001
ACH-000518,0.123051037638
ACH-000520,0.051404918178400004
ACH-000521,-0.208611905519
ACH-000522,-0.052503294720900005
ACH-000524,0.00738994150149
ACH-000527,0.0408251040395
ACH-000528,-0.10454701495100001
ACH-000537,0.028824449664
ACH-000541,-0.178869644067
ACH-000542,-0.104442036867
ACH-000544,-0.17859652333599998
ACH-000545,-0.031188743009099996
ACH-000547,-0.0478854972004
ACH-000548,-0.031001183968599997
ACH-000549,-0.0337752234225
ACH-000550,-0.188157078488
ACH-000552,0.09636026485230001
ACH-000556,0.0257956899387
ACH-000557,0.047374383017
ACH-000570,-0.0366314805295
ACH-000571,-0.140855357811
ACH-000573,0.046299397006699994
ACH-000576,-0.165731529038
ACH-000580,0.139421446354
ACH-000584,-0.0412904013101
ACH-000585,-0.191109256257
ACH-000588,0.0024524211216999997
ACH-000589,-0.10164564925000001
ACH-000591,0.0208784141002
ACH-000593,-0.0645050309298
ACH-000600,-0.0160388644567
ACH-000601,-0.0623826700703
ACH-000604,-0.12587443077500002
ACH-000605,-0.22178596874
ACH-000606,-0.0300588057119
ACH-000608,-0.100121833923
ACH-000614,-0.0834532370532
ACH-000616,-0.0882112637591
ACH-000618,-0.046582003702
ACH-000619,0.140362382236
ACH-000620,-0.134146923493
ACH-000621,-0.151126790532
ACH-000622,-0.045216294667100004
ACH-000623,0.0324069564998
ACH-000624,0.05001793990450001
ACH-000627,-0.295386240625
ACH-000630,0.0571737006983
ACH-000632,0.032801523463
ACH-000633,-0.11866610415100001
ACH-000637,0.21686874137200002
ACH-000638,-0.080978030273
ACH-000646,-0.151184621761
ACH-000647,-0.039668931518599994
ACH-000648,-0.0223226069178
ACH-000649,-0.040492880346900004
ACH-000651,0.0353816885023
ACH-000652,-0.135895644009
ACH-000653,0.135223353711
ACH-000657,0.0635349345242
ACH-000658,-0.109631009167
ACH-000661,-0.0251851979512
ACH-000662,-0.310848455654
ACH-000663,0.158174139681
ACH-000665,0.13092220777799998
ACH-000671,-0.160791479772
ACH-000673,-0.17449811066799997
ACH-000676,0.15320774972
ACH-000677,0.0132796976972
ACH-000681,-0.12484008748
ACH-000682,0.0749925790377
ACH-000683,0.0038943056719499994
ACH-000684,-0.0115854856027
ACH-000688,-0.314373744567
ACH-000693,-0.029041396025799998
ACH-000694,0.101483024251
ACH-000695,-0.0386846785717
ACH-000696,-0.0691264033966
ACH-000697,-0.0579823630869
ACH-000699,-0.160284021099
ACH-000701,-0.13813932365999998
ACH-000706,0.029250002108
ACH-000711,-0.0234293093572
ACH-000713,0.00788330997655
ACH-000714,0.12736409532600002
ACH-000718,-0.0496019209877
ACH-000720,0.22981807949799998
ACH-000721,0.0175052659807
ACH-000724,-0.197308747313
ACH-000725,0.10761615295
ACH-000732,0.041979969353300006
ACH-000734,0.044704280372
ACH-000735,-0.0655711821045
ACH-000736,0.0590526451613
ACH-000738,0.0670519860061
ACH-000746,0.0324771189185
ACH-000747,-0.177239505902
ACH-000748,-0.11726867323
ACH-000753,0.000603396329324
ACH-000756,-0.0899759645383
ACH-000757,-0.07636286802089999
ACH-000758,-0.09102914458979999
ACH-000760,-0.09721115418189999
ACH-000763,-0.28354533099
ACH-000764,-0.142027379256
ACH-000765,-0.0580256455095
ACH-000766,-0.137033746317
ACH-000767,-0.150329431649
ACH-000768,-0.0142486875446
ACH-000769,-0.24913788823600003
ACH-000770,-0.056208731830599996
ACH-000771,-0.0612693390027
ACH-000773,-0.24492856140799998
ACH-000776,0.166934307452
ACH-000777,0.0770730989118
ACH-000778,0.049461287702400006
ACH-000781,-0.14124178882000002
ACH-000782,-0.13210468873
ACH-000783,-0.0153488557238
ACH-000784,-0.117053174522
ACH-000785,-0.128768736428
ACH-000787,0.0669924631162
ACH-000788,0.0360781606566
ACH-000791,-0.0539178612239
ACH-000792,-0.0221835556739
ACH-000794,-0.161769251924
ACH-000796,-0.120475216635
ACH-000799,-0.0924320717622
ACH-000800,-0.00198755307962
ACH-000802,-0.10573475448799999
ACH-000804,-0.170263489969
ACH-000805,0.26413826382399996
ACH-000809,-0.027936898223200002
ACH-000810,-0.038570075763
ACH-000811,-0.153583457554
ACH-000817,0.184432389713
ACH-000819,-0.00708127961336
ACH-000820,0.36118950206100003
ACH-000821,-0.346337861588
ACH-000822,-0.0155086382712
ACH-000823,0.0158322920203
ACH-000824,-0.0638405000962
ACH-000827,0.00709279801111
ACH-000829,-0.0953139626743
ACH-000831,0.023217127484900003
ACH-000832,-0.0337632511808
ACH-000833,-0.0417528128977
ACH-000834,0.0124583957721
ACH-000835,0.012558401043200001
ACH-000836,0.07174713822539999
ACH-000837,-0.0199383490145
ACH-000838,0.00547296598732
ACH-000839,-0.0682193548965
ACH-000840,-0.272801974687
ACH-000841,0.12060191341399999
ACH-000843,-0.0138165622514
ACH-000846,0.0176889175657
ACH-000847,-0.244955492564
ACH-000848,0.011647741491200002
ACH-000849,0.032394767135
ACH-000851,-0.10419371379899998
ACH-000855,-0.066423483401
ACH-000856,-0.0713994271428
ACH-000858,0.015075218185299999
ACH-000859,0.143790989942
ACH-000861,-0.0376850645203
ACH-000862,0.044944058831099996
ACH-000865,-0.061197828884899996
ACH-000866,-0.00580924391806
ACH-000867,-0.00211216429893
ACH-000869,0.029721017281800002
ACH-000872,0.070415558736
ACH-000873,-0.366578404706
ACH-000876,0.08978272614319999
ACH-000878,0.0657283173405
ACH-000880,0.010969195905200001
ACH-000881,-0.161240541159
ACH-000882,-0.18559467391399997
ACH-000884,0.0343991466725
ACH-000885,-0.157126355017
ACH-000887,-0.07988402241760001
ACH-000888,-0.143531135189
ACH-000889,-0.045383236724699995
ACH-000890,-0.257420857652
ACH-000896,0.0773237716158
ACH-000898,-0.049425819662
ACH-000900,-0.10818464958900001
ACH-000901,-0.053419159787300004
ACH-000905,0.062015892173
ACH-000906,-0.053471570213199995
ACH-000907,0.143357660625
ACH-000910,-0.15517309210000002
ACH-000911,-0.00643269192632
ACH-000912,-0.0906365648098
ACH-000913,-0.0708562639437
ACH-000915,-0.0922399925509
ACH-000916,-0.135692815925
ACH-000917,-0.042313108479199994
ACH-000921,0.04980406616830001
ACH-000924,-0.08840352286730001
ACH-000926,-0.15413929841600002
ACH-000928,0.031821320395800004
ACH-000929,0.13600970089000003
ACH-000932,0.15918749709799998
ACH-000935,0.0549688520283
ACH-000936,0.107999465714
ACH-000937,0.0196346130445
ACH-000938,-0.0856785310925
ACH-000939,0.21472747420699997
ACH-000941,-0.20848546282400002
ACH-000943,-0.0737538339292
ACH-000946,-0.07713910290239999
ACH-000947,-0.0198893399799
ACH-000948,-0.132468058411
ACH-000950,-0.137962863793
ACH-000953,0.135900225723
ACH-000957,0.0236511672137
ACH-000958,-0.04022649031369999
ACH-000960,-0.011515547090499999
ACH-000963,0.0939739799583
ACH-000968,0.185634494175
ACH-000969,-0.00321656045812
ACH-000973,0.00015174483346
ACH-000974,-0.158501231195
ACH-000975,0.06968507791619999
ACH-000976,-0.102992015287
ACH-000978,-0.0622888303345
ACH-000980,-0.047969434675400005
ACH-000984,-0.328750553984
ACH-000986,-0.08432049320530001
ACH-000988,-0.108455822139
ACH-000993,0.14267435347000001
ACH-000994,0.14610798721899998
ACH-000996,-0.14220194187000001
ACH-001001,-0.151252775821
ACH-001020,-0.068441059902
ACH-001028,0.0318270522084
ACH-001031,-0.138752413647
ACH-001038,-0.104454023975
ACH-001048,0.130097733592
ACH-001050,-0.0661911457526
ACH-001053,0.06427185432230001
ACH-001054,-0.229320371845
ACH-001061,0.0751542047833
ACH-001067,-0.101752448322
ACH-001075,0.233290184443
ACH-001096,0.048593857953
ACH-001128,0.00455814214007
ACH-001134,0.0584009249234
ACH-001151,-0.0695825782335
ACH-001163,0.0644951371956
ACH-001164,-0.268969452007
ACH-001173,-0.0741558317935
ACH-001183,0.0463032218815
ACH-001184,-0.237041715753
ACH-001190,-0.0674272789099
ACH-001192,-0.025097733108799997
ACH-001193,0.00182823066253
ACH-001196,-0.029998522194
ACH-001197,-0.228859217072
ACH-001205,-0.19354917498500002
ACH-001211,-0.0689055118134
ACH-001212,0.151091877503
ACH-001228,0.184224525114
ACH-001232,0.0870397314886
ACH-001239,-0.037364666150300006
ACH-001274,-0.040001949302300006
ACH-001275,-0.195354441066
ACH-001277,-0.140239120942
ACH-001278,0.00173415548569
ACH-001280,-0.028639525516
ACH-001283,-0.161591617458
ACH-001289,0.00194736196752
ACH-001295,-0.0876126619326
ACH-001300,-0.022290272105900004
ACH-001301,-0.0711961087167
ACH-001302,-0.18882065934300002
ACH-001303,-0.11667774464500001
ACH-001306,-0.05693402569540001
ACH-001318,-0.0430749909524
ACH-001322,0.035938493760199995
ACH-001328,0.0616403218723
ACH-001332,-0.0830691740037
ACH-001333,0.138626851699
ACH-001336,0.0547252053775
ACH-001340,-0.0316448524724
ACH-001346,0.095886267583
ACH-001353,-0.228024619839
ACH-001354,-0.23048200651599998
ACH-001367,0.0146616473398
ACH-001368,-0.0186212374264
ACH-001374,-0.117446186616
ACH-001375,-0.0182622070238
ACH-001377,-0.0644946627625
ACH-001380,-0.0368445169663
ACH-001391,-0.0738926781403
ACH-001407,-0.016695105433799998
ACH-001408,0.0832980058477
ACH-001413,0.044853991695400004
ACH-001430,-0.11380320592599999
ACH-001431,-0.165819843881
ACH-001450,0.17272038433200002
ACH-001496,0.0510513623322
ACH-001500,-0.0720670371607
ACH-001521,0.0857311999295
ACH-001523,0.0264369708017
ACH-001532,-0.06906938803019999
ACH-001536,0.07182155821689999
ACH-001550,-0.0247781463685
ACH-001552,-0.122508590557
ACH-001554,-0.0937953605575
ACH-001645,0.129147983237
ACH-001654,-0.00121648119356
ACH-001715,-0.102897962881
ACH-001735,0.023918518884
ACH-001736,0.0186154822978
ACH-001737,0.0932404997558
ACH-001740,-0.16935131484000002
ACH-001745,-0.182845714797
ACH-001750,0.144648414857
ACH-001765,0.0317147330106
ACH-001956,-0.037930384920999996
ACH-001957,-0.0088582173894
