,TPST1 (8460)
ACH-000004,-0.0788409295078
ACH-000007,-0.22330967081999997
ACH-000009,-0.0676170602896
ACH-000011,0.0557499476354
ACH-000012,-0.214449031081
ACH-000013,0.00556711436631
ACH-000014,-0.0945114071585
ACH-000015,0.104618140179
ACH-000017,-0.126462105448
ACH-000018,-0.15610595070900002
ACH-000019,-0.14621518298900002
ACH-000021,-0.496855199309
ACH-000022,0.0481513610675
ACH-000025,-0.12462056557800001
ACH-000028,-0.078178237519
ACH-000030,0.0475660587747
ACH-000035,-0.40936717335
ACH-000036,-0.21003035782200002
ACH-000037,0.0796376417632
ACH-000039,-0.0752373886873
ACH-000040,-0.00875127591007
ACH-000041,-0.08178554012519999
ACH-000042,-0.106701297907
ACH-000045,0.0340978040964
ACH-000047,-0.148089883137
ACH-000052,0.130190492644
ACH-000053,-0.18113110370700003
ACH-000054,0.0343423278167
ACH-000055,0.0216499713381
ACH-000060,0.0358178953335
ACH-000067,-0.185127723746
ACH-000070,-0.149487370541
ACH-000075,0.346814746162
ACH-000078,-0.0206648893367
ACH-000082,-0.0295827422577
ACH-000085,-0.320444404462
ACH-000086,0.0943915164229
ACH-000087,-0.292841529527
ACH-000092,-0.044823774848699996
ACH-000095,-0.022736221520799998
ACH-000097,0.009587599831780001
ACH-000098,-0.178300351184
ACH-000099,0.08737582052660002
ACH-000108,-0.133405127327
ACH-000113,0.05028514778919999
ACH-000115,0.221522553628
ACH-000116,0.034426995427099996
ACH-000118,-0.179145415638
ACH-000120,-0.0361872283911
ACH-000123,-0.07415129599310001
ACH-000127,-0.0806423811423
ACH-000128,-0.21238478689399998
ACH-000132,-0.179932576333
ACH-000133,-0.0105711898219
ACH-000137,0.093616915174
ACH-000138,0.0322937538634
ACH-000142,-0.059559487132900005
ACH-000143,-0.12383398715800001
ACH-000146,-0.06866951825159999
ACH-000148,-0.18391297087699998
ACH-000150,-0.030840587281400003
ACH-000152,-0.046625157724099996
ACH-000153,-0.252896052661
ACH-000159,-0.16822156877
ACH-000160,-0.14455661154000002
ACH-000163,-0.268140825784
ACH-000167,-0.357437516405
ACH-000168,0.143148411122
ACH-000169,-0.0696733031313
ACH-000178,-0.043762880519
ACH-000182,-0.15028336152000002
ACH-000183,0.0235671675402
ACH-000188,-0.050052597989400004
ACH-000189,-0.40494933011999995
ACH-000190,-0.250259827993
ACH-000198,-0.112661608064
ACH-000204,-0.258935166585
ACH-000206,-0.0117716341582
ACH-000207,-0.059943158426199995
ACH-000211,-0.126398117732
ACH-000215,-0.0014568914648299999
ACH-000221,-0.5733682545800001
ACH-000222,0.273843370656
ACH-000223,-0.0515238255232
ACH-000226,-0.195743157264
ACH-000227,-0.27802925405699996
ACH-000228,-0.22413990439
ACH-000231,-0.0036314303124699997
ACH-000232,-0.0705019046296
ACH-000233,0.142105323492
ACH-000234,-0.0866559013528
ACH-000235,-0.09862884857830001
ACH-000237,-0.014695153740399999
ACH-000238,-0.120732411335
ACH-000243,-0.0628363238999
ACH-000244,0.0660257774395
ACH-000246,-0.0310074144309
ACH-000248,0.0604026125939
ACH-000250,0.044064248496400005
ACH-000251,0.242435610392
ACH-000253,0.055399429744699996
ACH-000255,0.0310020887579
ACH-000256,-0.13022220609000001
ACH-000257,0.026270132473100002
ACH-000258,-0.214960200911
ACH-000259,-0.107678399551
ACH-000260,-0.0699651341241
ACH-000261,-0.192543987946
ACH-000262,0.350368766259
ACH-000263,-0.0204626727917
ACH-000264,-0.200833708157
ACH-000265,0.0371526187272
ACH-000266,-0.12492591848500001
ACH-000272,-0.21621003532900002
ACH-000273,-0.23869274844900001
ACH-000274,-0.06867218013069999
ACH-000277,0.012113465212100001
ACH-000278,-0.100946286631
ACH-000279,-0.113883473859
ACH-000280,0.0460260937103
ACH-000281,0.0316832198548
ACH-000288,-0.0174316259079
ACH-000291,0.0196710675722
ACH-000293,0.0443706200279
ACH-000294,0.0379243934149
ACH-000295,0.194038519151
ACH-000296,-0.42448098301799997
ACH-000302,-0.246887519503
ACH-000304,-0.039688450607800005
ACH-000307,-0.202599521062
ACH-000308,-0.271056284831
ACH-000310,-0.0816231977173
ACH-000311,-0.18470736850900002
ACH-000312,-0.190290089921
ACH-000315,-0.0851313174473
ACH-000316,-0.19362628815699998
ACH-000317,-0.19567526165399998
ACH-000318,-0.10947167631200001
ACH-000319,-0.07146914716450001
ACH-000320,-0.0519735221164
ACH-000322,-0.0132502480843
ACH-000323,0.321883523356
ACH-000324,-0.036521573939400004
ACH-000329,0.164555128797
ACH-000330,0.0636796348609
ACH-000331,-0.0037489248352299996
ACH-000332,-0.0409651732732
ACH-000334,-0.18393754405
ACH-000335,-0.00022363033967800003
ACH-000336,-0.246816824557
ACH-000337,0.14135286689
ACH-000339,-0.208271332514
ACH-000341,-0.104424118311
ACH-000348,-0.158752399747
ACH-000350,-0.27256162
ACH-000352,-0.08866629455039998
ACH-000356,-0.150506810861
ACH-000361,-0.147213880791
ACH-000362,-0.0256780580533
ACH-000363,0.207611007861
ACH-000364,0.169590528351
ACH-000365,-0.324747008497
ACH-000366,0.0240635012561
ACH-000368,-0.146802481002
ACH-000374,-0.169428772553
ACH-000375,-0.190956074842
ACH-000376,0.014725487247600002
ACH-000381,-0.051140037013300006
ACH-000383,-0.0699299707293
ACH-000387,-0.212524727179
ACH-000389,-0.0632133501953
ACH-000390,-0.11270678687100001
ACH-000393,0.0222860151521
ACH-000395,-0.154012467595
ACH-000397,0.000320031227583
ACH-000401,-0.0266683801761
ACH-000402,-0.00914501471467
ACH-000403,-0.048960076995900007
ACH-000404,-0.368961488915
ACH-000406,-0.102004788749
ACH-000407,0.09203652619010001
ACH-000408,-0.25950094788
