,COG6 (57511)
ACH-000004,-0.331150799846
ACH-000007,-0.6726453800130001
ACH-000009,-0.33221244868
ACH-000011,-0.422631320034
ACH-000012,-0.27793006351300004
ACH-000013,-0.4919158357399999
ACH-000014,-0.531045599947
ACH-000015,-0.690073158718
ACH-000017,-0.511947336829
ACH-000018,-0.35667563052100004
ACH-000019,-0.410844576338
ACH-000021,-0.94382142794
ACH-000022,-0.23996484419199998
ACH-000025,-0.542323671779
ACH-000028,-0.414929556597
ACH-000030,-0.608905690368
ACH-000035,-0.47246477509199997
ACH-000036,-0.388247482926
ACH-000037,-0.285288739677
ACH-000039,-0.885579724041
ACH-000040,-0.566861517182
ACH-000041,-0.391241156477
ACH-000042,-0.469907859781
ACH-000045,-0.378623994499
ACH-000047,-0.263884455673
ACH-000052,-0.438847733041
ACH-000053,-0.452999509175
ACH-000054,-0.433221707997
ACH-000055,-0.5829113676100001
ACH-000060,-0.693192402797
ACH-000067,-0.41060919305200005
ACH-000070,-0.821796672403
ACH-000075,-0.676977861504
ACH-000078,-0.6428029799580001
ACH-000082,-0.375234389823
ACH-000085,-0.334274114168
ACH-000086,-0.651537812371
ACH-000087,-0.623046830856
ACH-000092,-0.591165784024
ACH-000095,-0.542955792333
ACH-000097,-0.43380853770800004
ACH-000098,-0.338070175049
ACH-000099,-0.39980891037
ACH-000108,-0.488218547914
ACH-000113,-0.626599079951
ACH-000115,-0.446374812781
ACH-000116,-0.342807520431
ACH-000118,-0.714499509773
ACH-000120,-0.292614611883
ACH-000123,-0.429619277877
ACH-000127,-0.568285299615
ACH-000128,-0.683808175112
ACH-000132,-0.651154221203
ACH-000133,-0.649870782473
ACH-000137,-0.49858225225
ACH-000138,-0.5320705191139999
ACH-000142,-0.803123749553
ACH-000143,-0.705018630859
ACH-000146,-0.45212663126
ACH-000148,-0.48816629481299995
ACH-000150,-0.563246027781
ACH-000152,-0.469840727139
ACH-000153,-0.40185309181699996
ACH-000159,-0.58920085507
ACH-000160,-0.269197146164
ACH-000163,-0.105958806383
ACH-000167,-0.638893852409
ACH-000168,-0.348582677993
ACH-000169,-0.555660284949
ACH-000178,-0.341602875027
ACH-000182,-0.446102857171
ACH-000183,-0.426914592628
ACH-000188,-0.56815702247
ACH-000189,-0.515205208557
ACH-000190,-0.5663381632
ACH-000198,-0.175695584604
ACH-000204,-0.49659913346100004
ACH-000206,-0.440908459428
ACH-000207,-0.418066439472
ACH-000211,-0.515830470182
ACH-000215,-0.207093101707
ACH-000221,-0.20663712349
ACH-000222,-0.436082336222
ACH-000223,-0.5731947118540001
ACH-000226,-0.366095930566
ACH-000227,-0.548951831504
ACH-000228,-0.258640672603
ACH-000231,-0.559398866894
ACH-000232,-0.632374820328
ACH-000233,-0.774828105188
ACH-000234,-0.499980371287
ACH-000235,-0.311097432901
ACH-000237,-0.309973868536
ACH-000238,-0.37590994684100004
ACH-000243,-0.353495990335
ACH-000244,-0.639884815392
ACH-000246,-0.712565408589
ACH-000248,-0.45475137223800005
ACH-000250,-0.93045591675
ACH-000251,-0.598844095943
ACH-000253,-0.38263613479
ACH-000255,-0.40935846677500004
ACH-000256,-0.394499547292
ACH-000257,-0.7734923249169999
ACH-000258,-0.671643949476
ACH-000259,-0.561447087515
ACH-000260,-0.210546331241
ACH-000261,-0.5080682139630001
ACH-000262,-0.622707149596
ACH-000263,-0.308503209656
ACH-000264,-0.34394752362400005
ACH-000265,-0.424490800676
ACH-000266,-0.336939162767
ACH-000272,-0.905950946834
ACH-000273,-0.409911996548
ACH-000274,-0.46725448110600004
ACH-000277,-0.320240186703
ACH-000278,-0.757797745191
ACH-000279,-0.37970100890600006
ACH-000280,-0.571397372809
ACH-000281,-0.527648742535
ACH-000288,-0.7049981021420001
ACH-000291,-0.443201459066
ACH-000293,-0.742681412235
ACH-000294,-0.22843361171999998
ACH-000295,-0.281122082053
ACH-000296,-0.300494844329
ACH-000302,-0.464198395678
ACH-000304,-0.560431680471
ACH-000307,-0.383710274564
ACH-000308,-0.344570861118
ACH-000310,-0.7289306649889999
ACH-000311,-0.49649466465400005
ACH-000312,-0.39197511426700005
ACH-000315,-0.36159424220700004
ACH-000316,-0.45692369684100004
ACH-000317,-0.70967748507
ACH-000318,-0.77804891472
ACH-000319,-0.494672252677
ACH-000320,-0.734833866283
ACH-000322,-0.829183861924
ACH-000323,-0.0127085583699
ACH-000324,-0.684399290006
ACH-000329,-0.285357995792
ACH-000330,-0.47621493330799997
ACH-000331,-0.599973563447
ACH-000332,-0.33766211016500003
ACH-000334,-0.287354600093
ACH-000335,-0.37464767267099996
ACH-000336,-0.6923809770300001
ACH-000337,-0.059471885152000005
ACH-000339,-0.435625465645
ACH-000341,-0.447999283362
ACH-000348,-0.48069087626999996
ACH-000350,-0.366704232451
ACH-000352,-0.37838036822899995
ACH-000356,-0.29389429781599996
ACH-000361,-0.38113832297899997
