,ATOH8 (84913)
ACH-000004,0.0202341044125
ACH-000007,-0.0406876409773
ACH-000009,0.0994338706615
ACH-000011,0.0157869939974
ACH-000012,-0.00931446359018
ACH-000013,0.021219753213400003
ACH-000014,0.11620814233400001
ACH-000015,0.06818637478919999
ACH-000017,-0.161035260918
ACH-000018,0.0500766546719
ACH-000019,0.013693353526299998
ACH-000021,0.014667913605299999
ACH-000022,0.100223249595
ACH-000025,0.00120050574672
ACH-000028,0.19460172697
ACH-000030,0.0703000510108
ACH-000035,-0.0702772599228
ACH-000036,-0.0483827047817
ACH-000037,-0.0329132195405
ACH-000039,0.292119862599
ACH-000040,-0.0242459172895
ACH-000041,-0.0606597748857
ACH-000042,0.0783030874998
ACH-000045,0.107243665417
ACH-000047,-0.032657919800999996
ACH-000052,0.118344151083
ACH-000053,0.0185290736175
ACH-000054,0.11713850420999998
ACH-000055,0.09769807906719999
ACH-000060,0.0989878649725
ACH-000067,-0.173439741088
ACH-000070,0.10233517538999999
ACH-000075,-0.023216655932400004
ACH-000078,0.15795731250999998
ACH-000082,0.257706300045
ACH-000085,-0.102674096457
ACH-000086,0.010446581826700002
ACH-000087,0.114040901107
ACH-000092,0.043790261716400006
ACH-000095,0.134179316199
ACH-000097,0.054890828103499996
ACH-000098,0.149770249055
ACH-000099,-0.048230288137400004
ACH-000108,0.22177412391600002
ACH-000113,0.0685101091392
ACH-000115,0.077154929023
ACH-000116,-0.0139102434556
ACH-000118,0.11991517497899999
ACH-000120,0.10639191179600001
ACH-000123,0.087203033954
ACH-000127,0.048754821773100004
ACH-000128,0.0007723488758239999
ACH-000132,0.09840348115430002
ACH-000133,0.008241935721139999
ACH-000137,-0.06393067717119999
ACH-000138,0.172999474776
ACH-000142,-0.04468814024130001
ACH-000143,0.0210443691134
ACH-000146,0.050695999475999995
ACH-000148,0.0350173504425
ACH-000150,0.131078286984
ACH-000152,-0.0130330777116
ACH-000153,-0.07634651831389999
ACH-000159,-0.09629836727010001
ACH-000160,-0.112073230023
ACH-000163,-0.10183515761800001
ACH-000167,-0.0693860702542
ACH-000168,-0.107245177292
ACH-000169,0.138239775418
ACH-000178,0.0787679445617
ACH-000182,0.00500538609588
ACH-000183,-0.0775517570433
ACH-000188,-0.0889163556579
ACH-000189,-0.00032482999154600004
ACH-000190,0.124371221906
ACH-000198,0.0160455707122
ACH-000204,-0.171070112248
ACH-000206,0.0078272368027
ACH-000207,-0.032869287726699996
ACH-000211,0.0562430214996
ACH-000215,0.0132452227052
ACH-000221,0.08627905800300001
ACH-000222,0.24646453439899998
