,COBLL1 (22837)
ACH-000004,0.042322197001800003
ACH-000007,-0.044528520222399996
ACH-000009,0.0180284100837
ACH-000011,0.208677456468
ACH-000012,0.011882221380700001
ACH-000013,0.0369232417103
ACH-000014,0.049162661608100004
ACH-000015,0.101846332739
ACH-000017,-0.156266240961
ACH-000018,0.17379586004
ACH-000019,-0.271886214415
ACH-000021,0.013886025391799998
ACH-000022,0.127798517917
ACH-000025,-0.0405285197047
ACH-000028,-0.0859506029294
ACH-000030,0.0306096941432
ACH-000035,-0.0718127412423
ACH-000036,-0.00380160847717
ACH-000037,0.021995153274
ACH-000039,-0.0157577452252
ACH-000040,0.0180158791715
ACH-000041,-0.0359745537291
ACH-000042,-0.014329979710899998
ACH-000045,0.118096671114
ACH-000047,0.10439428070000001
ACH-000052,0.0448762160588
ACH-000053,-0.049225525527
ACH-000054,0.133983731054
ACH-000055,-0.144101082086
ACH-000060,0.153779260649
ACH-000067,-0.0049789697138100004
ACH-000070,0.154840509463
ACH-000075,0.17110730050099998
ACH-000078,-0.103632887959
ACH-000082,0.132979296095
ACH-000085,-0.0109811689979
ACH-000086,0.040736861428199996
ACH-000087,-0.205493068139
ACH-000092,-0.177435547167
ACH-000095,0.10585983238
ACH-000097,-0.0851619678093
ACH-000098,-0.0327912105373
ACH-000099,0.043040126301100004
ACH-000108,-0.0994437578886
ACH-000113,0.130602462146
ACH-000115,-0.0796040575592
ACH-000116,0.0735789462423
ACH-000118,-0.0277762140234
ACH-000120,0.0266209007384
ACH-000123,0.0447801792348
ACH-000127,-0.0081775387082
ACH-000128,-0.00689407467327
ACH-000132,0.064621770455
ACH-000133,0.0232196729515
ACH-000137,-0.140701201443
ACH-000138,-0.00477030216215
ACH-000142,-0.039347796379300005
ACH-000143,0.10259391714800001
ACH-000146,0.0329494058371
ACH-000148,0.011855804792599999
ACH-000150,0.247673323321
ACH-000152,0.00459617143408
ACH-000153,0.494794853203
ACH-000159,0.0637584644639
ACH-000160,-0.0190783157576
ACH-000163,-0.0208907989621
ACH-000167,0.09469991017660001
ACH-000168,-0.153467717258
ACH-000169,-0.0134727975132
ACH-000178,0.0608498843825
ACH-000182,0.0281691721778
ACH-000183,0.019393971766500002
ACH-000188,0.10397635265900002
ACH-000189,0.09244149187459999
ACH-000190,0.15553957962099998
ACH-000198,0.0311446524555
ACH-000204,0.09542134772489999
ACH-000206,-0.21328858331599998
ACH-000207,0.045233332356
ACH-000211,0.0318610565932
ACH-000215,0.0799200567347
ACH-000221,0.0460406676411
ACH-000222,-0.417864627127
ACH-000223,0.061124856640300006
ACH-000226,0.0528402953079
ACH-000227,-0.190435950662
ACH-000228,-0.0684060267041
ACH-000231,0.0254771927272
ACH-000232,0.0281598035824
ACH-000233,0.0238882584643
ACH-000234,0.0662320090659
ACH-000235,0.033050708304200004
ACH-000237,-0.00126514041696
ACH-000238,-0.059742146057000005
ACH-000243,-0.0716172784409
ACH-000244,-0.183095774924
ACH-000246,0.09418905637700001
ACH-000248,0.0791438379511
ACH-000250,0.07748660522339999
ACH-000251,0.13574844922499998
ACH-000253,0.0472955949734
ACH-000255,0.0270698595214
ACH-000256,0.114860134503
ACH-000257,-0.119748674795
ACH-000258,0.249009665082
ACH-000259,0.0183987732397
ACH-000260,-0.014293840729399999
ACH-000261,0.19837631869000003
ACH-000262,0.432205163786
ACH-000263,0.236751938908
ACH-000264,0.0286812183066
ACH-000265,-0.13231293259000002
ACH-000266,-0.037287956238
ACH-000272,-0.0181359587562
ACH-000273,0.051325222618
ACH-000274,0.0154323643132
ACH-000277,0.116386749196
ACH-000278,-0.0972715677707
ACH-000279,-0.142317947315
ACH-000280,0.192293356332
ACH-000281,-0.0569456648765
ACH-000288,-0.00762528159781
ACH-000291,-0.127905983405
ACH-000293,-0.0500483615373
ACH-000294,0.0119227287798
ACH-000295,0.191721731446
ACH-000296,0.0548883135071
ACH-000302,0.0830513770874
ACH-000304,0.315407373557
ACH-000307,0.0693188094047
ACH-000308,0.0456633578689
ACH-000310,-0.0075647709872100006
ACH-000311,-0.124433740245
ACH-000312,-0.11764717443099999
ACH-000315,0.33480905261
ACH-000316,0.133453200189
ACH-000317,0.11876559477399999
ACH-000318,0.113417298169
ACH-000319,0.200270616971
ACH-000320,-0.115587817656
ACH-000322,-0.0288452857655
ACH-000323,0.155166963967
ACH-000324,0.0103499642496
ACH-000329,0.06545316080289999
ACH-000330,-0.0666622830598
ACH-000331,-0.00503092905271
ACH-000332,-0.0454075573374
ACH-000334,0.300224054355
ACH-000335,0.22985430099800003
ACH-000336,-0.0109724267936
ACH-000337,-0.0436728285246
ACH-000339,-0.0235562616841
ACH-000341,0.14816335755100002
ACH-000348,0.24701105628699999
ACH-000350,0.0367543615902
ACH-000352,0.168000799622
ACH-000356,0.12825731800100001
ACH-000361,0.0249158518677
ACH-000362,0.112396088415
ACH-000363,-0.11025305164799999
ACH-000364,-0.062638425298
ACH-000365,0.0192015574279
ACH-000366,0.0467459700135
ACH-000368,0.0643666102369
ACH-000374,0.243432243523
ACH-000375,-0.17337376410500002
ACH-000376,0.06638194146000001
ACH-000381,-0.013294855890500001
ACH-000383,0.0341745254202
ACH-000387,0.033967768217799996
ACH-000389,0.045946698956199995
ACH-000390,0.0193959534418
ACH-000393,0.0358878679612
ACH-000395,0.185805558306
ACH-000397,0.221003997598
ACH-000401,-0.011474088714299998
ACH-000402,-0.041936615834400004
ACH-000403,0.0756574771385
ACH-000404,-0.107020779065
ACH-000406,-0.0268210303031
ACH-000407,0.0043193187174
ACH-000408,-0.00036091828272500004
ACH-000410,0.031792534951800004
ACH-000411,-0.010413399418
ACH-000414,-0.196131629205
ACH-000415,0.130124218235
ACH-000416,0.0238106372513
ACH-000420,0.12175225662900001
ACH-000421,0.0240291981188
ACH-000424,0.167844352282
ACH-000425,0.0821922676452
ACH-000426,0.0408357444811
ACH-000427,0.113952810221
ACH-000433,0.112565532661
ACH-000436,-0.21025970757100002
ACH-000444,0.117973745307
ACH-000445,0.17086878319600002
ACH-000448,0.09286835873299999
ACH-000450,0.152915228688
ACH-000452,0.152132419665
ACH-000454,0.10601208324400001
ACH-000458,0.100118490371
ACH-000459,0.358671829031
ACH-000460,-0.10642162277100001
ACH-000461,0.021770774352299998
ACH-000463,-0.00655341524768
ACH-000464,0.226970654942
ACH-000466,0.111400944245
ACH-000467,0.0234733991783
ACH-000468,-0.0714206077212
ACH-000469,0.0746164456948
ACH-000470,0.0597075185809
ACH-000471,0.115662504002
ACH-000472,0.006906821833630001
ACH-000473,-0.174277851676
ACH-000475,0.09219617288660001
ACH-000476,0.09368902669389999
ACH-000477,-0.154276327412
ACH-000480,0.0780338356859
ACH-000481,0.0489830702252
ACH-000483,0.0594704191451
ACH-000484,0.0418295366288
ACH-000485,-0.310636910122
ACH-000486,-0.0611052082965
ACH-000487,0.021283976312799997
ACH-000488,0.254431696293
ACH-000490,-0.187606604476
ACH-000491,0.10365618386499999
ACH-000495,-0.027538340197
ACH-000496,-0.06855995313230001
ACH-000499,-0.18913176391
ACH-000500,0.1859604618
ACH-000502,0.192133867923
ACH-000503,-0.261429480087
ACH-000505,0.0642573745258
ACH-000507,-0.105173007478
ACH-000510,-0.038382881817300006
ACH-000511,0.17313705005
ACH-000512,-0.197825663312
ACH-000516,0.028696838536700003
ACH-000517,0.108387773819
ACH-000518,0.0284550479072
ACH-000520,0.134461807707
ACH-000521,-0.108042225892
ACH-000522,0.0946144071284
ACH-000524,0.167779824823
ACH-000527,0.140611337989
ACH-000528,0.013626725118599999
ACH-000537,-0.0737920753405
ACH-000541,0.0174911357939
ACH-000542,-0.0017320968574000002
ACH-000544,0.159987117679
ACH-000545,0.0226629372828
ACH-000547,0.35609467205300005
ACH-000548,0.133180403683
ACH-000549,0.07647146144
ACH-000550,0.0900081178277
ACH-000552,0.00128145875291
ACH-000556,-0.0706349499178
ACH-000557,0.150869606126
ACH-000570,0.0168827012541
ACH-000571,0.15233811622500001
ACH-000573,0.0979923648178
ACH-000576,-0.0507862539185
ACH-000580,0.08923141445520001
ACH-000584,0.11961872484000001
ACH-000585,0.0681256529928
ACH-000588,0.0304717840601
ACH-000589,-0.141913632446
ACH-000591,-0.0564692799309
ACH-000593,0.08628816443630001
ACH-000600,-0.022336265592999997
ACH-000601,0.110640661108
ACH-000604,0.376276788837
ACH-000605,-0.027050283120499997
ACH-000606,0.138105186505
ACH-000608,0.020075088159499998
ACH-000614,0.007721442590399999
ACH-000616,0.055645690824499994
ACH-000618,-0.0422140075881
ACH-000619,0.0680137517194
ACH-000620,0.05760508976969999
ACH-000621,0.0638197558774
ACH-000622,-0.0753456856235
ACH-000623,-0.0529781021258
ACH-000624,0.07882395669839999
ACH-000627,-0.0269040290846
ACH-000630,-0.00613620590841
ACH-000632,0.005702732418579999
ACH-000633,-0.039316782247099995
ACH-000637,0.030568393605900003
ACH-000638,-0.0619520709399
ACH-000646,-0.13631792889
ACH-000647,0.0468579878388
ACH-000648,-0.05429035026119999
ACH-000649,0.160138170328
ACH-000651,0.0601063980826
ACH-000652,0.152608010232
ACH-000653,-0.0478052842519
ACH-000657,0.166883328178
ACH-000658,0.0974972483031
ACH-000661,0.22417587813200002
ACH-000662,0.0014719019789000002
ACH-000663,0.160157227113
ACH-000665,-0.0163897336928
ACH-000671,0.225375148785
ACH-000673,0.0405365310176
ACH-000676,0.007556997090209999
ACH-000677,0.0417379636666
ACH-000681,-0.09105378090389998
ACH-000682,0.0861556462558
ACH-000683,0.028430360889999996
ACH-000684,-0.029619298810099996
ACH-000688,0.06955739438400001
ACH-000693,0.0489072417127
ACH-000694,-0.022377772813499997
ACH-000695,-0.0693520167829
ACH-000696,0.069846846562
ACH-000697,0.0300189901678
ACH-000699,0.0182459421672
ACH-000701,0.0318953426002
ACH-000706,0.010325438712
ACH-000711,0.032497746501
ACH-000713,-0.00524227191529
ACH-000714,0.138583236945
ACH-000718,-0.0113512117576
ACH-000720,0.134656998114
ACH-000721,0.017173967297
ACH-000724,0.261801979117
ACH-000725,-0.0557239592129
ACH-000732,0.0895439950371
ACH-000734,-0.016171704076200003
ACH-000735,0.010756752487899998
ACH-000736,0.0337395735246
ACH-000738,0.0664949611992
ACH-000746,0.31428746881999997
ACH-000747,0.0517430583307
ACH-000748,0.0848222175205
ACH-000753,0.038840527941699995
ACH-000756,0.11478464258400001
ACH-000757,-0.146515597284
ACH-000758,0.08725381245239999
ACH-000760,0.0726727256298
ACH-000763,-0.0319356388741
ACH-000764,0.264409023487
ACH-000765,0.0210506773201
ACH-000766,0.0029906026109499995
ACH-000767,-0.057011575679599996
ACH-000768,-0.0632664963561
ACH-000769,-0.0700506726591
ACH-000770,-0.0392219997805
ACH-000771,0.156125386155
ACH-000773,0.20516320001200003
ACH-000776,0.203664867609
ACH-000777,0.0820013323523
ACH-000778,0.062196031464
ACH-000781,-0.128247436271
