,STARD7 (56910)
ACH-000004,-0.217524904769
ACH-000007,-0.84793298552
ACH-000009,-0.7474715777069999
ACH-000011,-0.313162579139
ACH-000012,-0.755041184756
ACH-000013,-0.40095769531
ACH-000014,-0.7725118682800001
ACH-000015,-0.499153852984
ACH-000017,-0.481645839741
ACH-000018,-0.5986508858699999
ACH-000019,-0.024178091547
ACH-000021,-0.759221793395
ACH-000022,-0.298144571923
ACH-000025,-0.764061430262
ACH-000028,-0.32075755184599997
ACH-000030,-0.452571255321
ACH-000035,-0.608652985999
ACH-000036,-0.468928860935
ACH-000037,-0.8892656478380001
ACH-000039,-0.840431802204
ACH-000040,0.0047635497848
ACH-000041,-0.43704420408100003
ACH-000042,-0.30549695588500003
ACH-000045,0.0742376386842
ACH-000047,-0.8617620037520001
ACH-000052,-0.496035099076
ACH-000053,-0.650197918764
ACH-000054,-0.513824995511
ACH-000055,-0.663589016607
ACH-000060,-0.5564223988570001
ACH-000067,-0.33398708807300004
ACH-000070,-0.538291684102
ACH-000075,-0.132788951505
ACH-000078,-0.597561870226
ACH-000082,-0.293119034184
ACH-000085,-0.629535757943
ACH-000086,-0.7871838593770001
ACH-000087,-0.6746415784990001
ACH-000092,-0.740721609755
ACH-000095,-0.564891245888
ACH-000097,-0.481160618398
ACH-000098,-0.764054736143
ACH-000099,-0.645701255093
ACH-000108,-0.214219142665
ACH-000113,-0.6918567403620001
ACH-000115,-0.368807382654
ACH-000116,-0.312218696114
ACH-000118,-0.864502622095
ACH-000120,-0.418133778113
ACH-000123,-0.766783279804
ACH-000127,-0.42101976783600004
ACH-000128,-0.54493732125
ACH-000132,-0.493428235021
ACH-000133,-0.638183716327
ACH-000137,-0.594117465109
ACH-000138,-0.581620259569
ACH-000142,-0.5051992917670001
ACH-000143,-0.484322740053
ACH-000146,-0.466775408917
ACH-000148,-0.53125534419
ACH-000150,-1.0016813955600001
ACH-000152,-0.9863121392
ACH-000153,-0.678291366828
ACH-000159,-0.5278265655600001
ACH-000160,-0.36856540760799994
ACH-000163,-0.54322603224
ACH-000167,-0.494276185195
