,SMOC2 (64094)
ACH-000004,0.164430954766
ACH-000007,0.37702014964
ACH-000009,0.370575935999
ACH-000011,0.252603766686
ACH-000012,0.337120992361
ACH-000013,0.297013790026
ACH-000014,0.41305942750200003
ACH-000015,0.319823384326
ACH-000017,0.321989789038
ACH-000018,-0.132450950314
ACH-000019,0.0748754908582
ACH-000021,0.298242748821
ACH-000022,0.10253638569700001
ACH-000025,0.263535566824
ACH-000028,0.132441892165
ACH-000030,0.267239217468
ACH-000035,0.282227534306
ACH-000036,0.218668365586
ACH-000037,0.308002869294
ACH-000039,0.325901486302
ACH-000040,0.324571745408
ACH-000041,0.248810224428
ACH-000042,0.294537013927
ACH-000045,0.0660640995074
ACH-000047,0.24543598291299998
ACH-000052,0.24579713127900002
ACH-000053,0.34135505253200005
ACH-000054,0.255507331124
ACH-000055,0.321073784287
ACH-000060,0.157252714132
ACH-000067,0.24574368299899998
ACH-000070,0.06550167680909999
ACH-000075,0.186174217216
ACH-000078,0.22335610219000002
ACH-000082,0.15964114331499998
ACH-000085,0.36041266566200003
ACH-000086,0.361714864188
ACH-000087,0.231894534036
ACH-000092,0.297763942015
ACH-000095,0.276601208784
ACH-000097,0.29667779007100004
ACH-000098,0.244582636298
ACH-000099,0.286083812086
ACH-000108,0.327920344199
ACH-000113,0.14562766093
ACH-000115,0.0531597422041
ACH-000116,0.204347823253
ACH-000118,0.265965813708
ACH-000120,0.283711011536
ACH-000123,0.28567193645100003
ACH-000127,0.22500580718899998
ACH-000128,0.12478086087300001
ACH-000132,0.35408090784
ACH-000133,0.30095035256700003
ACH-000137,0.205384717954
ACH-000138,0.33426287533599996
ACH-000142,0.209116420999
ACH-000143,0.14768685958799999
ACH-000146,0.244907955832
ACH-000148,0.288799659858
ACH-000150,0.340201596733
ACH-000152,0.277560980165
ACH-000153,0.478798487781
ACH-000159,0.168461537775
ACH-000160,0.338451279315
ACH-000163,0.260450049787
ACH-000167,0.201191525594
ACH-000168,0.23374651213000003
ACH-000169,0.326569278995
ACH-000178,0.331555589725
ACH-000182,0.19538614735999998
ACH-000183,0.15421008300699998
ACH-000188,0.350716404587
ACH-000189,0.123144501655
ACH-000190,0.29388982378600004
ACH-000198,0.22756943826900003
ACH-000204,0.411421463551
ACH-000206,0.3176567923
ACH-000207,-0.137375959683
ACH-000211,0.156304044671
ACH-000215,0.300257722909
ACH-000221,0.209697766671
ACH-000222,0.465898163551
ACH-000223,0.167320561391
ACH-000226,0.199705695224
ACH-000227,0.5548859893860001
ACH-000228,0.231837722203
ACH-000231,0.367016072895
ACH-000232,0.38044016503300004
ACH-000233,0.231691301046
ACH-000234,0.08160546023130001
ACH-000235,0.289275128485
ACH-000237,0.289110690227
ACH-000238,0.33824536465599997
ACH-000243,0.284630051401
ACH-000244,0.190538769418
ACH-000246,0.197977513964
ACH-000248,-0.025811248547200003
ACH-000250,0.232102841855
