,ETV7 (51513)
ACH-000004,-0.0594373508567
ACH-000007,-0.0560199070049
ACH-000009,-0.176869207708
ACH-000011,0.0510955000509
ACH-000012,-0.206945584437
ACH-000013,-0.30899634829
ACH-000014,-0.196713754998
ACH-000015,-0.111331301383
ACH-000017,-0.242737149925
ACH-000018,-0.174611379001
ACH-000019,0.054511095130400006
ACH-000021,-0.143565548598
ACH-000022,-0.0728307801826
ACH-000025,0.0138161565007
ACH-000028,-0.223526736656
ACH-000030,-0.171433444423
ACH-000035,0.011499799822499998
ACH-000036,-0.208977050708
ACH-000037,-0.123642261321
ACH-000039,-0.23504212577599998
ACH-000040,-0.210875906325
ACH-000041,-0.10879188616299999
ACH-000042,-0.187180067287
ACH-000045,-0.29410136746800003
ACH-000047,-0.334212741131
ACH-000052,0.08207824675
ACH-000053,-0.21025019877
ACH-000054,-0.13394515316400002
ACH-000055,-0.0908557399172
ACH-000060,-0.0300599660324
ACH-000067,-0.294249827814
ACH-000070,-0.103272471578
ACH-000075,-0.264324168431
ACH-000078,-0.260576669278
ACH-000082,-0.09030006363189999
ACH-000085,-0.181541550083
ACH-000086,-0.200595328323
ACH-000087,-0.132641850198
ACH-000092,-0.129229243327
ACH-000095,-0.102667276046
ACH-000097,-0.061759057315999996
ACH-000098,-0.159056184133
ACH-000099,-0.334569709135
ACH-000108,0.0190761522028
ACH-000113,-0.129728996767
ACH-000115,-0.41896319888300004
ACH-000116,-0.2173708345
ACH-000118,-0.34208694267300005
ACH-000120,0.0225099617265
ACH-000123,-0.24149735229699998
ACH-000127,-0.209355371377
ACH-000128,-0.18340182269299998
ACH-000132,-0.313775648587
ACH-000133,-0.225172431512
ACH-000137,-0.23427230167
ACH-000138,-0.238423304658
ACH-000142,-0.21100955957400003
ACH-000143,-0.043093692777300005
ACH-000146,-0.206404403981
ACH-000148,-0.104722187097
ACH-000150,-0.158757537362
ACH-000152,-0.270144454548
ACH-000153,-0.125627384987
ACH-000159,-0.11519343140699999
ACH-000160,-0.16801522628499999
ACH-000163,-0.120882869185
ACH-000167,-0.295613156393
ACH-000168,-0.189402484922
ACH-000169,-0.20697719256299998
ACH-000178,-0.17821075379700002
ACH-000182,-0.196208238721
ACH-000183,-0.10700053377999999
ACH-000188,-0.2884589012
ACH-000189,-0.00591560803804
ACH-000190,-0.337118404263
ACH-000198,-0.19981489010499998
ACH-000204,-0.24482768836999996
ACH-000206,-0.136095486204
ACH-000207,-0.214576831746
ACH-000211,-0.10716901331499999
ACH-000215,-0.113318090319
ACH-000221,-0.0763278611981
ACH-000222,-0.26851760983399997
ACH-000223,-0.35043139814499996
ACH-000226,-0.0460032457108
ACH-000227,-0.346774266748
ACH-000228,-0.241029537236
ACH-000231,-0.252749985588
ACH-000232,-0.027910100321900003
ACH-000233,-0.138411184729
ACH-000234,-0.381088156791
ACH-000235,-0.139264082698
ACH-000237,-0.139318630242
ACH-000238,-0.36553407497900003
ACH-000243,-0.165195230906
ACH-000244,0.011455117401299997
ACH-000246,-0.16475364726800001
ACH-000248,-0.136134203913
ACH-000250,-0.237764686703
ACH-000251,-0.0186202551715
ACH-000253,-0.216839968013
ACH-000255,-0.0811057111937
ACH-000256,-0.041298797774900003
ACH-000257,-0.218319885031
ACH-000258,0.00439431399616
ACH-000259,-0.164967794893
ACH-000260,-0.115136798486
ACH-000261,-0.0017508100625799998
ACH-000262,-0.0368111432395
ACH-000263,-0.170428618346
ACH-000264,-0.15948384455700002
ACH-000265,-0.0792532823994
ACH-000266,-0.141817912124
ACH-000272,-0.200072764997
ACH-000273,-0.307554777617
ACH-000274,-0.1530984444
ACH-000277,0.0460783448401
ACH-000278,-0.08333196206139999
ACH-000279,-0.224416761794
ACH-000280,-0.20740600720199998
ACH-000281,-0.240027740302
ACH-000288,-0.116347117061
ACH-000291,-0.22919273551199998
ACH-000293,-0.159268680454
ACH-000294,-0.151880096851
ACH-000295,-0.5884207494210001
ACH-000296,-0.178561210655
ACH-000302,-0.162181018132
ACH-000304,0.0364876592488
ACH-000307,-0.07627652952899999
ACH-000308,-0.146922669921
ACH-000310,-0.22790554010000003
ACH-000311,-0.025280005260299998
ACH-000312,-0.139818755146
ACH-000315,-0.198894942986
ACH-000316,-0.406585462315
ACH-000317,-0.198538395029
ACH-000318,-0.109507048404
ACH-000319,-0.13469417496400002
ACH-000320,-0.054097273035900006
ACH-000322,-0.11908239761499999
ACH-000323,-0.161094150722
ACH-000324,-0.148934187332
ACH-000329,-0.181405286583
ACH-000330,-0.214677542148
